pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
469.818 0.0657471 -0.254322 336.761 0.309263 1.39726 612.086 0.480578 0.606925 0.875421 0.593635 895.498 -2.59626 2.28967 897.883
1063.5 0.361334 -1.98043 526.888 -0.959457 -2.67596 1206.22 0.335984 0.820896 0.633842 0.799474 1702.56 1.126 2.48123 1877.62
493.302 0.21735 -1.49103 406.495 -1.49677 -3.06656 1088.03 0.543394 0.780958 0.668735 0.838202 895.991 0.546672 2.0377 1099.73
494.503 1.48224 -1.23498 260.908 -0.801385 -0.496313 1057.92 0.459582 0.430834 0.773127 0.805001 538.078 2.67924 2.36897 1018.26
704.867 0.547445 0.820021 479.173 0.84848 2.49953 892.591 0.692045 0.262413 0.736684 0.658343 1169.01 -1.77285 2.01081 1281
425.26 0.11996 1.12736 380.402 1.71344 2.99354 994.431 0.728767 0.58075 0.490784 0.791647 761.746 -0.872818 2.00018 807.077
701.145 0.65995 2.51794 271.319 -1.08146 -1.8838 1122.38 0.745105 0.764379 0.839328 0.771427 1047.06 0.387985 2.12996 1119.56
658.31 -0.986611 0.476652 431.548 0.277877 1.97914 1036.48 0.819268 0.547481 0.793216 0.563083 1039.11 -1.88308 2.35974 1436.68
481.215 2.3093 1.65333 316.496 0.11556 -2.64033 1252.87 0.784805 0.706502 0.74347 0.704267 214.381 -0.489203 2.14253 1050.7
493.141 -0.225625 1.69524 306.659 -0.80605 0.0435444 632.94 0.558931 0.551483 0.763369 0.777752 446.276 -2.47091 2.11704 1054.92
429.79 0.875354 -0.440338 250.004 -0.732593 -3.13942 897.836 0.619724 0.336215 0.815589 0.761189 54.4422 2.26504 0.878723 935.52
584.864 -0.798869 -1.19348 422.833 0.823001 -1.89475 1001.8 0.55362 0.727394 0.648382 0.711582 329.947 1.48444 2.67792 1185.87
363.432 1.37763 2.91799 303.688 0.140544 1.33933 659.065 0.703447 0.717284 0.739176 0.743932 799.711 -0.722705 2.06204 724.376
369.594 -0.425548 1.01306 276.833 0.966641 -1.87523 854.727 0.530973 0.668285 0.461261 0.800894 261.653 -1.20526 0.669971 822.266
