pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
718.008 -0.834369 -0.63631 329.608 0.084953 1.49921 997.499 0.513291 0.627665 0.487057 0.822532 373.031 -2.78122 2.00275 1330.56
374.269 -0.341221 2.79598 273.058 -1.40347 1.77031 489.294 0.609872 0.323543 0.84923 0.758667 770.817 -0.794526 2.56484 662.066
595.183 0.571114 -0.715924 408.755 -0.502213 1.21887 1009.48 0.659832 0.476307 0.598647 0.742682 296.074 -2.85414 2.13822 1265.86
780.412 -1.58022 0.459789 401.519 -0.500919 -0.0108436 696.404 0.763838 0.632238 0.866789 0.708578 734.635 -2.68069 2.66984 1819.16
645.731 -0.488875 -1.37897 462.627 0.637292 -1.141 708.98 0.204959 0.64856 0.746654 0.811708 878.672 1.51011 2.6511 1401.85
496.399 0.794775 1.37542 451.926 -1.18464 0.0786433 1268.04 0.462126 0.120454 0.756911 0.721379 1256.87 -2.25582 2.33446 1103.49
523.668 0.754833 0.668356 344.901 -1.22054 -1.12378 1193.39 0.553178 0.505739 0.786922 0.826924 567.863 2.96315 2.19626 1010.14
530.612 0.0281349 -2.87649 512.149 0.139153 -1.53706 675.982 0.313483 0.741445 0.783124 0.601939 457.388 0.786222 2.32329 1563.27
455.35 -0.183497 -0.289567 368.655 -0.359252 1.88513 747.253 0.448072 0.495898 0.748337 0.689361 96.7925 -2.3167 2.02713 1066.64
467.253 -0.443086 1.65179 411.424 -0.00986613 2.94868 619.657 0.101219 0.684657 0.799022 0.781355 1180 -0.887169 2.44734 1126.04
563.51 0.161708 2.95414 301.072 -0.163781 -0.164383 885.104 0.444741 0.204959 0.749865 0.793086 1051.96 -0.024136 0.140247 1022.34
502.127 1.09269 2.21872 321.271 0.495248 -2.9009 545.319 0.729462 0.240977 0.83136 0.818485 295.987 -0.731411 2.16949 1062.8
543.928 -0.690898 -1.34935 394.04 0.650986 -2.05875 755.909 0.75845 0.65649 0.673811 0.820759 1112 0.994974 2.34433 1075.36
1397.05 -0.733783 -1.90181 647.735 0.284463 2.79098 1708.41 0.70496 0.63795 0.77709 0.669686 1078.77 0.682409 2.10857 2324.75
442.737 -0.55186 -2.00581 301.397 0.879542 1.6519 918.432 0.59468 0.637003 0.546364 0.668321 751.647 1.35728 0.294617 1396.73
311.652 1.2088 3.03183 263.348 0.138274 1.44684 553.127 0.567478 0.742164 0.711939 0.769965 831.82 -0.791001 2.23785 774.445
271.626 0.164821 1.82342 260.045 -1.01972 -3.05017 491.934 0.628647 0.723689 0.690974 0.850209 415.392 -0.175052 1.99847 795.685
564.266 -0.627171 -2.65722 491.148 -0.127998 2.05944 837.845 0.699341 0.537127 0.819328 0.601725 540.379 -0.645278 2.01194 1412.49
347.751 0.397828 2.25604 252.273 1.49029 2.84268 400.815 0.680529 0.460628 0.792012 0.744478 261.307 -0.420554 2.6766 856.095
1079.41 0.504425 1.02333 306.837 0.0597934 -1.87776 1231.83 0.745752 0.327224 0.545475 0.578999 365.85 -1.48659 0.391172 1655.41
534.514 -1.12474 -0.574683 292.147 0.355994 -2.89985 1051.79 0.361629 0.222587 0.537615 0.6685 94.0812 2.50593 0.8774 928.76
396.615 -0.52564 -0.735465 332.421 1.3883 -0.518778 837.56 0.835686 0.424915 0.791085 0.712226 332.121 2.8031 2.74462 1228.86
671.579 -0.0183985 -1.80032 323.574 1.49316 -1.38096 808.128 0.721949 0.725643 0.727528 0.822093 589.244 1.14007 2.52104 1308.78
680.869 -0.593094 -1.25422 261.742 0.805861 0.168996 853.778 0.281464 0.556829 0.61094 0.767787 406.909 2.64758 2.38139 1127.41
434.71 0.845268 -2.01446 397.474 0.19486 -3.0788 530.053 0.856105 0.672086 0.807917 0.858887 658.881 0.623335 2.58105 1254.05
565.876 0.577845 0.291466 313.972 0.944112 1.94133 674.508 0.762184 0.53121 0.815815 0.595708 1283.17 -2.16447 2.17739 949.711
614.279 -0.545393 1.86545 401.736 -1.09833 0.321199 800.302 0.250424 0.6868 0.732287 0.593618 127.647 -1.68066 2.00186 1368.23
394.875 -1.17554 -0.400918 362.21 0.528734 1.37501 942.206 0.39216 0.746563 0.751791 0.709163 205.643 -2.4889 2.08798 985.898
637.868 -0.322741 -1.84772 320.63 -0.0999679 0.0137722 754.465 0.558154 0.657846 0.632172 0.672034 991.524 2.0406 2.02683 1326.48
467.159 -1.16916 1.04205 353.769 0.217372 -1.10709 955.594 0.674674 0.768447 0.722565 0.6876 832.731 -3.13139 2.0243 823.741
641.166 0.875618 1.83531 296.826 0.657802 -0.683438 907.62 0.222529 0.409883 0.597452 0.563841 1005.61 -1.79201 1.10857 1069.17
419.573 -0.227738 2.63457 367.349 1.0301 2.64803 549.301 0.359044 0.564159 0.592953 0.745977 30.8916 -1.44988 2.18527 1229.32
627.443 -0.597039 1.55594 466.529 0.0300974 3.03455 818.024 0.777065 0.626349 0.735657 0.747633 395.422 -0.633086 2.18902 1456.23
552.428 0.0055215 -1.90385 267.965 0.809687 -0.833598 604.059 0.383667 0.630281 0.676544 0.823654 1005.13 1.7309 2.5645 1063.05
344.823 -0.0332597 1.38909 334.198 -0.0325079 0.180878 402.788 0.799334 0.783205 0.735296 0.791955 184.243 -2.03798 2.21886 1105.7
588.271 -0.186957 -0.644573 318.846 1.38496 1.12404 1037.67 0.78373 0.702571 0.788492 0.720249 735.217 -2.91765 2.2415 1127.18
397.887 -0.203037 0.741905 278.023 0.635808 -0.276668 480.199 0.605746 0.780814 0.482177 0.707379 511.633 -2.44086 2.16419 780.853
555.261 -0.606057 -2.68361 404.757 0.21119 1.60547 913.898 0.543721 0.427173 0.697402 0.823028 536.129 -0.702524 1.98109 1273.19
511.745 0.0880425 -1.99346 428.353 -0.0429197 2.47704 755.099 0.285951 0.632203 0.707095 0.6891 234.428 0.430271 2.04677 1500.08
336.876 -1.32614 1.00795 254.355 0.891511 -0.55982 914.487 0.533884 0.346726 0.554854 0.835607 122.562 -2.67715 2.11733 821.769
519.716 0.754699 -2.4528 367.156 0.438156 2.79837 538.409 0.109279 0.68574 0.735039 0.747078 1245.58 -0.161788 2.29101 1052
752.95 0.0117753 -0.564104 400.196 0.487596 2.94319 1227.83 0.258661 0.596363 0.637527 0.793122 349.269 2.54229 0.400903 1392.7
650.571 -1.1266 -2.31072 369.217 0.340185 -1.37066 957.28 0.652574 0.378808 0.831836 0.553484 1693.78 1.41064 2.56182 1100.08
855.81 0.050006 0.0071258 306.709 0.32553 -2.64744 1103.82 0.0899828 0.488566 0.850448 0.684371 189.182 -2.95712 0.309681 1390.62
371.804 0.387839 -0.960552 286.646 0.999345 0.807878 563.698 0.63212 0.723284 0.687485 0.785404 241.969 -2.97489 2.01434 928.254
366.053 -0.141435 0.518802 337.411 -0.847741 3.07196 743.63 0.559952 0.750492 0.550869 0.722593 89.4313 -0.892033 1.41084 1194.43
462.96 0.0928757 1.20243 336.988 -0.732965 2.51953 601.425 0.641752 0.517654 0.658316 0.680015 225.109 -1.1363 2.33874 813.426
490.383 0.349267 1.43404 265.395 -1.8522 1.53431 982.071 0.617987 0.735184 0.792704 0.802331 1378.13 -1.63031 3.06435 835.946
765.594 0.328859 2.87701 327.968 0.296508 -0.469876 1052.7 0.117787 0.236299 0.652189 0.72956 600.748 -0.32571 0.144166 1098.33
368.808 -0.0532568 -0.804639 319.045 0.94031 2.75083 780.517 0.467375 0.623242 0.49087 0.73976 517.69 1.91472 0.836105 1270.38
757.104 -0.256026 -1.74696 527.178 0.267588 2.68085 1195.3 0.19052 0.31259 0.695904 0.693647 539.287 0.401728 2.14869 1617.58
447.144 0.253557 -2.75992 352.93 -0.256243 2.49708 457.394 0.517179 0.737523 0.766016 0.752704 407.109 -0.230994 2.52892 1025.86
469.373 0.80254 1.49486 422.854 -0.142135 2.44752 610.752 0.673696 0.73118 0.823022 0.711574 812.343 -1.73868 2.09698 1115.85
506.704 0.747947 -3.12188 276.499 0.0245742 -2.37333 413.239 0.414299 0.721129 0.753999 0.732712 687.024 0.619791 2.54152 937.771
633.084 -0.140874 -0.895107 583.233 -0.944416 0.530987 955.765 0.707863 0.646151 0.730772 0.638181 50.9898 2.8268 2.29581 1731.83
877.663 -0.183256 -0.649789 284.938 -2.35237 -2.08775 1596.26 0.106486 0.677393 0.888771 0.796417 239.71 2.29833 1.8971 1426.81
538.959 0.599196 -2.35409 373.023 -0.138283 2.96784 579.893 0.57859 0.698024 0.609056 0.615102 136.7 0.68703 2.28081 1214.75
