pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
895.39 -0.252517 1.86204 842.099 -0.539203 -1.5185 1849.3 0.105838 0.456657 0.716197 0.781828 425.442 1.64395 0.218087 2857.25
2050.58 0.0375809 -0.315943 1833.56 0.272206 2.35072 3875.85 0.271204 0.665605 0.646221 0.58741 592.002 -0.162203 0.153741 5308.88
1604.85 -0.995067 -0.271161 893.77 -0.378729 2.47762 2528.58 0.855615 0.0590192 0.815789 0.666354 880.385 2.42217 0.0554574 3463.48
1687.51 0.0411331 2.75518 1180.99 0.334896 -0.835845 2905.17 0.564099 0.107034 0.80742 0.784835 1011.41 -0.729056 0.106789 3924.69
2234.82 0.24412 0.287497 1524.11 -0.136521 -1.60028 3083.51 0.337854 0.702919 0.730393 0.864742 911.99 2.54034 2.14257 6228.82
787.333 -0.710971 0.923602 515.016 1.79322 -2.10324 2489.42 0.357388 0.406272 0.511784 0.587757 232.267 -2.01223 0.0910118 1519.89
742.971 1.39786 -1.3607 408.608 0.609004 2.96615 1053.78 0.322981 0.485465 0.685295 0.762737 325.681 0.950933 2.01521 1571.87
1323.66 0.928609 -1.13669 1277.54 -0.356165 0.683421 2739.77 0.685266 0.77063 0.891352 0.710476 345.552 2.99054 2.15595 4145.96
2671.6 0.0420012 -1.93959 1952.21 -0.534668 0.227268 4334.41 0.283646 0.632043 0.573935 0.811273 553.589 2.27166 2.04439 6623.45
1191.72 0.169462 1.16598 806.645 -0.361782 -0.37477 1504.33 0.632931 0.763323 0.763126 0.901713 406.118 -2.86091 2.25629 3288.28
892.457 0.840276 2.3846 831.522 1.31281 0.599672 1431.97 0.642479 0.375703 0.550624 0.5785 535.878 -1.65561 2.24298 3064.86
2480.83 -0.409242 -1.64329 1764.49 0.606335 1.40801 4879.6 0.572783 0.312814 0.680041 0.883082 855.38 0.625463 0.782547 6389.29
1636.36 -0.458105 -2.9766 1434.62 0.660174 -1.62237 2696.62 0.26673 0.514977 0.651765 0.497262 1074.47 0.730042 2.35241 4706.47
1781.26 -0.0137748 -0.934606 1384.39 -0.550542 -2.74641 2730.16 0.371756 0.651796 0.77012 0.591157 149.871 1.35473 2.18205 5453.29
361.976 -2.15122 0.571411 360.109 0.259387 0.153337 1124.14 0.631265 0.787338 0.630782 0.815055 354.366 -2.88929 2.82248 1292.09
567.094 -1.45756 -3.11188 471.271 1.65813 -0.437644 2570.32 0.442165 0.633965 0.711146 0.772302 248.203 2.97226 0.199051 1463.74
1767.3 -0.207845 1.61889 1595.45 -0.953675 -2.31666 3561.79 0.671806 0.22761 0.636205 0.580293 99.3543 -2.45327 0.136606 4816.48
1827.11 -0.197007 0.348252 1299.33 -0.591861 -2.46239 3369.46 0.27676 0.821326 0.715011 0.734778 504.649 0.234051 0.114201 4600.38
1025.38 0.124213 0.475745 1007.25 -0.079351 -1.44101 1811.59 0.293689 0.570657 0.820582 0.733201 554.356 2.53657 2.06082 2845.36
1077.75 -0.375009 -0.575601 796.175 1.2516 -1.88138 2034.86 0.716252 0.558914 0.941386 0.621794 549.423 1.93436 2.46744 3032.67
1749.98 -0.784521 1.2227 1040.92 0.626615 -1.9108 3621.77 0.0609201 0.562513 0.827356 0.391809 692.156 -1.93287 0.0220649 2979.86
935.43 -0.634668 -0.00621128 526.636 2.1916 2.99595 3094.01 0.262406 0.346293 0.823007 0.716738 280.403 -3.07777 0.209462 1756.34
502.288 -1.37686 1.04495 298.276 1.76516 -1.32883 1932.23 0.684661 0.453665 0.669216 0.645081 211.735 -1.66417 0.33534 1317.65
2063.96 1.07056 -0.230206 1616.98 0.42527 1.64746 3190.07 0.375856 0.894063 0.834219 0.875924 632.855 -2.4597 2.17603 5271.42
791 1.74513 1.00163 442.519 -0.958574 -0.430309 2279.88 0.822093 0.391716 0.747217 0.786555 379.356 -2.88871 2.39284 1973.68
499.712 -1.98289 2.16756 348.565 1.92337 1.52057 2905 0.287406 0.687132 0.757614 0.849473 243.455 -1.07605 2.59662 1505.36
2376.64 -0.641375 -1.30449 1018.96 -1.21183 1.72631 3423.87 0.167511 0.625465 0.732684 0.64874 788.156 1.73209 0.00578713 4201.61
1397.89 -0.210215 1.52002 1191.05 -1.13325 0.180819 2077.63 0.566778 0.311975 0.854164 0.638171 867.771 -1.97698 2.1578 3943.56
1643.17 -0.50904 -2.90173 1156.05 -0.79759 1.83556 1986.92 0.634136 0.589222 0.852175 0.548855 992.515 -0.393413 2.22897 3951.67
1272.92 0.345539 1.65984 833.16 -1.0973 0.502919 2000.58 0.699119 0.8883 0.761225 0.642007 778.13 -2.19944 2.4239 3308.75
2643.99 -0.364652 2.45949 969.503 -0.571544 -0.582201 3628.62 0.369016 0.464424 0.675396 0.629027 1165.84 -0.758923 0.176722 4629.33
1351.62 -0.64069 -1.24242 1044.37 -0.465332 1.54514 2448.26 0.820098 0.146324 0.739993 0.854034 410.049 0.965051 0.580093 3916.54
1578.61 0.753267 1.13028 817.796 -1.28677 -0.651214 3265.29 0.172903 0.626711 0.677801 0.800533 489.266 -2.89203 2.24081 3865.89
1054.5 0.319414 -0.00162747 851.004 1.40101 -1.80097 1843.83 0.903586 0.597622 0.856455 0.831155 355.274 2.03437 2.03599 3278.42
