pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
722.256 0.424469 2.52086 263.616 -0.0870935 0.935427 672.319 0.659499 0.131081 0.467428 0.583539 944.671 -1.25013 2.18556 1163.81
575.982 -0.44976 1.34519 276.914 -0.524141 -1.68537 871.119 0.334701 0.14687 0.716208 0.828846 25.4875 -2.1448 0.459433 828.243
616.951 0.0557387 -2.02147 279.622 0.522399 -0.637581 614.986 0.532872 0.223404 0.635691 0.73863 1425.74 1.77132 2.4089 928.302
634.272 -0.151374 0.901858 275.955 1.55011 -0.313045 946.522 0.761733 0.73532 0.801629 0.742888 825.342 -3.10632 2.27501 1036.55
768.955 -0.00822834 -0.0837441 737.809 0.891858 1.50779 1299.88 0.483368 0.576467 0.734475 0.722424 856.763 -2.24247 2.15873 2516.28
837.996 -0.529625 2.64571 806.018 1.41157 1.03013 2260.12 0.825672 0.342857 0.798475 0.365664 1486.29 -1.15593 2.18606 1957.11
1218.08 -0.163794 1.48871 408.347 -0.173376 3.07733 1027.83 0.756894 0.663365 0.770613 0.788739 1965.51 -1.14309 2.06276 1974.62
319.289 0.358558 2.9408 271.993 -1.51368 -2.73957 685.272 0.786261 0.470957 0.872403 0.801119 828.296 0.0168027 2.75637 699.559
531.276 -0.20885 0.48569 513.024 0.806505 -2.28455 1256.73 0.295062 0.288165 0.680139 0.81964 251.583 0.248923 0.236767 1684.63
648.164 0.258671 2.24879 454.495 0.184623 -2.22317 875.107 0.120381 0.369136 0.773597 0.494062 1347.02 -0.168415 2.05476 1293.45
429.169 -0.55231 -2.50972 308.156 0.596694 -2.33266 471.053 0.59053 0.787816 0.686976 0.858094 1119.18 0.746131 3.02733 871.598
424.609 0.376168 1.10048 264.441 -2.16967 -0.193907 1189.08 0.593626 0.563163 0.603697 0.804521 609.048 -3.10763 2.07508 951.355
685.815 0.40489 1.25954 455.215 -1.40965 0.522987 1238.61 0.714322 0.534917 0.743517 0.774591 428.871 -2.17333 2.69632 1534.85
382.115 -1.31292 1.44083 334.474 1.04764 -1.7492 1292.88 0.263144 0.596818 0.65542 0.824764 175.903 1.37524 0.0655851 1030.52
780.257 0.669068 1.84346 411.116 -0.647467 -1.10426 1473.6 0.0448209 0.479511 0.828783 0.476717 839.188 -1.5048 0.400542 1178.38
415.942 0.00732274 -0.955259 326.245 -1.18265 -2.52246 722.679 0.764491 0.841736 0.600564 0.780178 1231.84 1.59296 2.16777 850.385
644.461 1.15043 -1.25373 376.236 0.0597093 -0.365144 735.793 0.718641 0.304006 0.732241 0.813662 292.192 1.95204 2.31718 1195.9
507.906 -1.01781 -0.939137 379.263 1.04001 -1.49513 1111.24 0.472536 0.754402 0.842651 0.762896 1085.45 2.51284 2.27522 1378.75
281.086 0.659993 -1.48728 259.96 -1.58619 1.76552 933.562 0.649033 0.508416 0.814765 0.732271 121.549 1.9598 0.194279 679.349
513.509 -1.26084 2.20953 303.125 -0.0361514 1.9195 546.114 0.709486 0.576999 0.851564 0.645066 141.985 -0.652775 2.57228 1056.14
805.076 0.601607 1.73078 274.628 0.485973 0.177072 718.415 0.148231 0.255749 0.496105 0.868609 190.979 -2.36081 2.19159 1340.39
500.514 -0.691777 0.557539 316.185 -1.13916 1.73008 498.374 0.761569 0.649635 0.796317 0.651968 1234.11 -2.00628 2.54683 841.311
966.746 -0.490208 -2.21223 455.433 -1.35272 0.0791186 1492.62 0.332603 0.216261 0.487768 0.704687 809.578 1.47846 1.39934 1602.4
1147.18 0.00729172 -0.463178 875.616 -1.10673 -2.50988 2119.04 0.679824 0.718293 0.817532 0.707588 913.892 1.64972 2.1129 2183.91
649.507 0.0592034 2.70562 637.349 0.0826849 1.08886 944.56 0.527336 0.303207 0.821664 0.68491 892.668 -1.14137 2.23022 1687.02
664.094 -1.4822 -2.84132 581.651 -0.0206914 -0.991425 1430.02 0.643549 0.838555 0.538447 0.786912 191.464 1.43068 2.01118 1787.73
740.714 -1.15498 -2.82535 292.641 0.191308 -0.146745 1175.34 0.0566632 0.754538 0.835361 0.707845 139.199 -0.645664 0.498919 1186.46
579.432 -0.11758 2.89651 406.676 -1.51906 0.180582 1219.5 0.419164 0.350474 0.685649 0.840241 1405.44 0.318032 0.13745 1458.56
682.183 1.01321 -2.31894 259.737 -0.668664 0.822342 1203.79 0.263801 0.456669 0.539462 0.744362 1329.66 0.989226 0.166884 981.161
306.254 -0.22167 -3.00879 252.549 0.551243 -2.08983 368.066 0.617195 0.385269 0.600518 0.778885 1239.17 0.48831 2.57814 657.433
566.763 -1.53319 1.03036 258.855 0.790733 -0.249623 1201.03 0.86038 0.516964 0.809364 0.573526 1241.44 -2.62339 2.37377 856.42
723.028 -0.0609402 2.88851 523.41 0.0305491 1.56388 787.853 0.705444 0.602389 0.696579 0.621313 1748.12 -0.943058 2.45162 1478.97
301.926 -0.629198 -0.269036 282.21 -0.476384 2.8126 633.159 0.20401 0.637722 0.698303 0.820956 564.096 -0.0271716 0.241864 805.631
1112.75 0.0253526 2.46935 302.799 -0.581995 -2.68837 740.448 0.542061 0.507953 0.713691 0.829806 405.213 -0.613989 2.07438 1924.24
874.914 0.30662 2.16017 372.646 -1.09747 2.76757 1002.84 0.23492 0.369089 0.524561 0.734047 1493.27 -0.749279 2.76633 1562.35
384.562 -1.16702 -1.30346 309.658 -0.734429 0.372917 551.533 0.737464 0.616799 0.750365 0.769242 124.03 2.60899 2.23607 1052.74
1479.24 -0.527163 -2.03111 319.93 -1.95366 3.0456 1333.56 0.73275 0.755491 0.827895 0.884534 1963.29 0.793583 2.25201 1788.15
383.007 0.777654 1.43588 334.805 -0.180617 0.938552 411.928 0.159527 0.400293 0.683354 0.651946 2088.35 -2.07093 2.77638 954.945
290.391 -1.06324 2.05179 253.099 -1.54791 -3.01653 356.692 0.327508 0.675331 0.84548 0.821545 196.622 -0.659423 2.3571 695.195
1084.18 -0.736761 2.66048 480.524 0.0532025 -1.00429 1660.39 0.0321639 0.458995 0.809593 0.849996 1435.66 -1.06866 0.0643733 1936
1203.43 0.336961 0.925401 385.095 0.407939 -0.575296 947.959 0.676034 0.533334 0.8096 0.75996 157.475 -2.68741 2.11211 1835.43
791.634 0.489781 0.258274 594.51 -1.00353 -0.676255 1297.15 0.120143 0.481024 0.492965 0.838136 1199.79 2.86686 2.60859 1891.27
656.074 1.19591 -0.853399 315.41 -0.548037 1.3508 1251.36 0.171855 0.701568 0.523261 0.670486 588.294 2.68472 1.33393 1267.46
1480.09 0.810866 -1.00119 354.536 0.346677 -2.35903 1000.33 0.450672 0.800943 0.768225 0.793734 396.623 1.51236 2.4118 2416.34
821.013 0.732226 0.102108 609.907 0.0062495 -1.75953 1276.65 0.648295 0.409134 0.529805 0.604805 740.237 2.45656 2.0671 1609.51
837.385 -0.52007 -0.435508 327.053 0.418916 0.83963 827.919 0.761586 0.568303 0.769643 0.760843 1175.13 3.10174 2.26211 1518.41
903.978 -0.718852 -1.21174 667.496 0.862391 0.145738 1720.92 0.451234 0.6312 0.887058 0.537972 1053.48 2.5634 2.41766 2138.08
503.579 0.826633 1.47345 464.345 0.124309 -1.8983 1086.86 0.49343 0.162528 0.738454 0.902467 832.509 -1.95444 0.0561345 1309.33
1133.64 -1.56891 0.430207 502.749 -0.317564 3.12109 1927.77 0.0767042 0.191321 0.84949 0.865088 78.5046 -2.73546 0.42663 2051.15
451.574 -0.515486 1.49523 387.221 -0.672708 -2.88718 731.715 0.379863 0.666715 0.766565 0.744219 121.039 -0.712453 2.17473 1062.4
1188.79 -0.454553 -2.4155 707.824 -0.438002 1.92151 1536.67 0.698684 0.547086 0.749846 0.480197 475.087 -0.367163 2.04833 2312.18
636.363 1.28571 -2.83811 471.382 0.541411 2.57612 666.198 0.592542 0.427096 0.793399 0.659998 1738.98 -0.124074 2.7002 1170.3
476.077 -0.0651081 0.307975 456.563 -0.187696 1.63007 616.173 0.288163 0.621381 0.597551 0.829901 564.361 -2.09532 2.40329 1301.32
690.904 0.839567 -0.866475 315.426 0.587015 2.48395 1047.78 0.205218 0.557496 0.546121 0.712048 775.403 2.35502 0.128934 1188.18
588.764 -0.561546 -1.22874 429.549 -1.11445 1.36598 1035.25 0.766258 0.390592 0.771767 0.652 1235.76 2.08525 0.719271 1519.86
543.28 -0.410408 -0.799342 491.425 0.471262 1.25576 1022.37 0.595787 0.631205 0.786116 0.749998 376.159 -2.83741 2.03807 1210.91
927.468 -0.549804 2.98673 495.788 1.16728 -2.59664 1407.88 0.679203 0.649682 0.765402 0.667682 372.017 0.212384 2.77434 1855.92
368.122 0.0726019 -2.39093 324.539 0.934028 1.34741 748.449 0.65954 0.383117 0.747177 0.789206 469.753 1.17751 0.169897 1153.55
913.558 -0.365417 -2.90225 882.673 0.0988836 1.2789 1691.73 0.553927 0.255362 0.778118 0.737192 1336.48 -0.605144 1.88405 1835.26
561.332 0.923774 -2.34413 551.44 0.313909 -1.48542 619.212 0.574768 0.529326 0.595283 0.590405 1284.78 1.54459 2.39446 1474.78
479.682 -0.273412 -1.49552 408.998 0.421562 3.06302 755.618 0.49923 0.460273 0.727922 0.668772 1351.88 0.666736 2.16226 887.52
567.672 0.104542 0.392675 443.714 0.178735 1.93582 749.314 0.385216 0.310985 0.831127 0.795324 1183.88 -2.21883 2.12854 1313.89
659.495 0.508275 -0.104316 477.065 1.59375 -1.82531 1080.65 0.654612 0.324438 0.733994 0.724553 1292.4 2.38684 2.07104 1259.39
1065.15 0.208145 -1.13055 505.027 -1.00935 1.64446 1870.36 0.167783 0.744869 0.524709 0.782365 476.207 1.84199 0.197537 1893.16
639.674 -0.0407159 -0.848892 517.398 -0.331498 1.17377 1002.27 0.74979 0.632409 0.78377 0.637365 1544.87 -3.0424 2.06701 1513.2
1112.38 0.192567 0.459318 348.401 -0.0895617 -2.41428 1366.38 0.160615 0.551606 0.673265 0.798905 128.011 -1.68466 0.729629 1689.48
464.483 -0.61218 -0.530701 442.766 0.471671 0.899193 814.538 0.537732 0.667423 0.797019 0.795683 1385.33 -2.72328 2.19258 974.971
788.754 -0.14192 2.28099 601.734 0.677755 -2.71549 1028.76 0.631104 0.186563 0.669735 0.703544 930.89 -0.431705 2.28378 1914.74
392.352 0.496151 1.2471 270.58 2.07818 0.539419 625.826 0.652617 0.687289 0.665579 0.530116 681.298 -2.22222 2.76163 904.349
416.689 -1.54981 1.80132 383.807 0.369534 1.99369 915.403 0.307378 0.680627 0.785674 0.79931 452.367 -1.18478 2.9861 1109.29
979.796 -0.139367 0.446039 860.612 1.14552 1.42798 1546.42 0.713947 0.528083 0.770651 0.774351 1317.96 -1.66951 2.11554 2763.47
793.288 -0.918131 1.54138 295.693 1.60258 -1.14777 1913.82 0.180054 0.515023 0.801165 0.701346 45.6156 -1.41461 0.266846 1350.93
905.055 0.356855 -1.34078 417.338 -0.0641447 0.447757 998.746 0.691728 0.357319 0.625366 0.624221 797.235 2.86356 2.07885 1724.33
303.416 -0.893638 -0.354707 272.447 -1.42323 0.762844 358.263 0.559763 0.49672 0.878134 0.748371 1203.19 3.07088 2.30803 567.456
399.585 -0.617338 1.61572 346.904 -0.433481 -0.820531 760.26 0.428607 0.659235 0.439868 0.650602 880.837 2.45642 0.840699 1314.9
