pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
417.384 -1.24209 -2.30499 308.857 -0.524082 1.88484 684.175 0.772791 0.595796 0.721104 0.624671 176.951 -0.132681 2.01752 912.092
338.679 0.283957 1.52885 270.676 1.15592 2.15907 352.679 0.466959 0.803399 0.771218 0.793013 69.9832 -1.1738 2.70265 787.094
323.104 -0.141387 1.21392 280.983 0.221792 3.01821 503.462 0.547064 0.607104 0.630027 0.563678 412.637 -1.14668 2.1183 678.902
295.87 -1.27188 2.84686 261.624 -0.25607 -2.24286 465.138 0.652205 0.340071 0.716057 0.71977 851.446 0.327331 2.51953 505.699
337.971 0.0146009 2.97501 288.049 0.354861 -2.12847 390.565 0.641773 0.638386 0.630642 0.719301 1652.59 0.704105 2.2709 694.831
405.191 -0.779753 -0.715258 334.169 -0.763348 0.877974 601.973 0.473353 0.809159 0.646086 0.730976 375.526 -1.16262 0.447367 1155.89
455.32 0.304533 -2.86562 301.771 1.30307 2.32072 559.82 0.713049 0.5306 0.63894 0.583226 324.362 -0.666492 2.19912 1006.12
471.183 -0.669163 -0.345927 284.993 -1.10693 1.51262 615.611 0.512179 0.545829 0.823313 0.73778 311.18 -2.75833 2.01223 946.977
315.855 -0.854314 -2.32003 256.837 0.306316 1.90616 631.701 0.826672 0.541755 0.752261 0.66376 519.86 -0.00944555 1.91561 550.375
454.186 1.3014 -2.1159 299.547 -1.21122 -0.351302 1328.53 0.827375 0.822843 0.767879 0.757917 148.945 2.04027 2.12702 1013.86
702.53 0.876609 -1.24345 379.751 1.38199 -2.43256 672.457 0.514676 0.499719 0.641987 0.600842 243.503 1.16365 2.40709 1564.23
318.47 -1.02366 2.52406 284.37 -0.407325 -2.93273 323.333 0.713154 0.398649 0.776632 0.800373 317.625 -0.339325 2.5934 966.374
290.849 -0.145964 -2.53486 281.172 -1.58831 0.156622 754.258 0.372407 0.783254 0.803732 0.809099 71.7164 -2.30389 0.230965 775.341
327.159 -0.841253 -1.46936 302.242 -1.97967 -0.433671 506.422 0.663257 0.795535 0.68098 0.813124 526.325 2.14542 2.57909 930.62
469.053 1.00233 -1.62343 404.558 0.0535336 2.63617 883.288 0.495626 0.536441 0.68266 0.627475 262.413 0.453833 2.07726 1109.63
339.01 -0.244955 -1.84193 255.333 1.08475 -0.864232 519.13 0.525205 0.711978 0.800326 0.796452 459.677 1.81473 2.62652 816.63
323.336 -0.164806 1.41557 314.984 0.502814 2.43309 403.085 0.327608 0.448686 0.394749 0.644841 343.986 -1.0966 2.51217 862.466
325.351 0.648901 1.81471 299.045 -0.448866 -0.00778403 649.47 0.341362 0.631055 0.788223 0.631959 770.206 -2.16379 2.15601 647.86
