pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
283.065 0.836079 0.411251 281.53 0.713066 -0.796637 356.825 0.717953 0.732477 0.799 0.802342 1143.26 2.99905 2.4875 665.883
361.636 -1.43263 1.85027 265.749 -0.392339 2.84054 460.767 0.482898 0.648051 0.475868 0.795224 620.759 -0.69426 2.54453 790.105
466.666 0.671504 -2.91776 326.077 0.455553 1.01249 807.76 0.0716007 0.345126 0.783117 0.69134 1259.13 0.0429452 0.96954 801.282
330.195 -2.28058 -1.11116 276.282 0.0993052 -2.56645 1017.91 0.628712 0.475367 0.44749 0.548244 973.656 1.40301 2.31373 811.644
507.68 0.521165 1.3976 499.012 -0.698765 2.53298 868.954 0.724406 0.357699 0.534809 0.750306 79.0218 -1.10964 2.50724 1393.92
354.77 1.00599 -1.68888 316.355 -0.86219 -0.106431 881.724 0.519955 0.31192 0.734013 0.343398 1340.65 2.36453 2.22978 661.218
757.203 0.589371 0.857653 453.997 0.831727 2.53762 895.626 0.723799 0.747123 0.73658 0.753979 1144.21 -1.68431 2.06126 1303.45
454.024 0.770595 0.270265 258.239 -1.10078 -0.772758 828.6 0.732306 0.525495 0.671651 0.81757 523.339 2.76371 2.49345 888.281
300.391 -0.611641 0.697896 291.705 -1.13654 2.48988 497.091 0.656257 0.661293 0.623373 0.519865 786.294 -1.56212 2.23119 813.313
529.845 -0.936597 1.17139 412.867 0.10682 2.11592 700.815 0.92176 0.425749 0.856822 0.826309 1610.82 -1.6662 2.50107 971.996
859.659 1.15843 -0.154248 309.586 0.481532 -2.91412 1183.82 0.09574 0.585243 0.507864 0.754233 709.281 -2.80055 0.113562 1265.94
665.463 -0.92711 0.451683 524.785 0.173317 1.97124 1077.67 0.827206 0.702169 0.725241 0.749866 971.133 -2.0944 2.21755 1456.82
997.664 -0.432059 -2.00148 404.272 -0.633149 0.123503 1175.1 0.134284 0.562468 0.599111 0.69972 43.1265 2.44253 1.83918 1690.09
402.746 0.00720509 -1.36595 309.092 -1.39946 -3.09803 778.18 0.300915 0.593138 0.577993 0.560345 360.518 0.930837 2.25432 828.438
322.251 -0.104447 -2.64377 295.256 0.0337872 1.51344 570.027 0.45012 0.576181 0.804115 0.817012 637.722 -0.562904 2.07634 815.118
286.637 0.0274433 1.93015 263.49 -1.05591 1.03843 409.132 0.653632 0.627922 0.67389 0.852678 1227.64 -1.50122 2.53965 596.878
310.027 -0.523176 -2.42368 287.053 1.18525 2.4818 728.23 0.18946 0.614793 0.809219 0.710746 850.097 0.319682 2.16212 782.628
969.727 -1.05865 -2.65117 501.216 1.02513 -0.73711 2077.4 0.729864 0.428157 0.64489 0.772642 474.273 1.29282 2.02993 1707.93
632.011 -0.348417 1.41437 349.531 -1.07117 3.06806 798.106 0.837138 0.417875 0.774475 0.783078 737.507 -0.688398 2.10277 1105.08
661.676 0.177534 1.21478 584.74 0.2859 -2.84467 1137.76 0.843149 0.736804 0.824575 0.832855 361.154 -0.839628 2.00504 1452.93
367.111 0.180423 -1.40032 304.917 -0.460044 3.04503 585.612 0.857831 0.616704 0.752674 0.536452 1038.7 0.949801 2.09523 840.997
275.423 -1.30779 -0.370975 272.023 0.702714 1.70051 812.67 0.845734 0.793549 0.83315 0.74113 310.383 -2.40391 2.03293 737.836
704.962 -1.23779 2.08046 640.761 -0.0153398 0.357156 1415.76 0.194093 0.337068 0.829403 0.677786 1000.05 -1.70479 2.06195 1639.11
