pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
532.709 1.65426 -2.20002 439.419 0.242425 0.598767 1265.45 0.789201 0.725963 0.829708 0.748371 78.0677 -0.844279 0.316852 1122.72 92.9047
660.099 -0.622519 1.79933 608.994 -1.0709 -0.0371782 1151.67 0.762157 0.48782 0.764736 0.8591 197.894 -1.90339 0.00366819 1676.64 92.9047
811.089 -1.44571 -1.31695 717.918 -1.27389 1.3151 1558.92 0.818416 0.598335 0.747387 0.809238 244.64 0.979782 0.0247546 2048.14 92.9047
864.114 -0.643508 -2.44612 774.494 0.75378 0.549529 2096.69 0.733288 0.587529 0.791761 0.76393 72.4589 2.85929 0.382472 2176.37 92.9047
540.57 0.678987 -0.81241 351.969 -1.9361 3.03112 1745.45 0.627705 0.834351 0.9054 0.863638 58.9339 -3.03424 0.208808 1184.86 92.9047
464.222 -1.2592 -2.48499 254.155 -1.41337 0.888531 757.347 0.582833 0.789233 0.718919 0.842562 277.252 1.03221 0.0666963 832.999 92.9047
755.863 0.408552 -1.65285 743.2 -0.117203 1.28596 1579.24 0.821547 0.652237 0.815606 0.830398 226.525 1.36 0.0173643 1808.72 92.9047
478.346 0.921128 3.00165 455.081 0.41039 -0.192259 1019.4 0.818624 0.670359 0.78776 0.775824 308.726 -0.182701 0.112653 1226.94 92.9047
704.881 0.681126 1.05224 359.19 -2.00044 2.42979 1945.94 0.816197 0.804131 0.774257 0.798901 527.896 -1.58375 0.00379705 1363.52 92.9047
639.845 0.358159 -0.552205 604.835 1.90839 2.22393 1715.27 0.740612 0.635387 0.803946 0.891249 162.915 -2.64555 0.0471592 1258.96 92.9047
820.882 0.542766 0.889157 559.708 -0.535798 -0.748881 1331.6 0.826381 0.750504 0.836728 0.777292 741.995 -2.83354 0.313271 1424.89 92.9047
617.539 1.88412 0.877012 588.857 1.10634 -2.05882 1399.38 0.787065 0.557078 0.72188 0.612766 177.301 1.67917 0.0406326 1312.2 92.9047
563.919 1.78307 1.18667 437.154 -0.158921 -0.247591 1375.05 0.790179 0.441113 0.793167 0.72231 496.236 -2.33464 0.0693099 1260.61 92.9047
995.601 0.323877 0.873512 528.813 0.503315 -2.46744 1526.2 0.756699 0.486851 0.74842 0.819042 265.588 -2.52552 0.0645769 1789.35 92.9047
626.341 -0.140866 -0.452137 519.402 -0.2871 1.81406 1100.29 0.870064 0.555319 0.738591 0.865948 85.4872 -1.023 0.0344554 1526.76 92.9047
494.869 1.07955 2.96503 378.412 -0.830698 1.03894 1233.14 0.694661 0.607547 0.781481 0.790264 115.617 -0.11328 0.00743252 1259.31 92.9047
485.238 -0.372199 -0.176037 452.719 1.48651 0.403557 1091.55 0.507586 0.718605 0.755666 0.822935 500.441 -3.00865 0.0411935 1169.19 92.9047
573.968 -2.32716 -2.23731 548.68 -1.004 1.69433 1436.94 0.767306 0.453532 0.82844 0.862769 133.094 2.02101 0.0692327 1600.72 92.9047
869.476 1.73063 2.81991 764.136 -0.26543 0.208585 2522.55 0.837996 0.757144 0.833896 0.740517 259.32 -1.08797 0.217914 1930.67 -92.9047
739.003 -0.37087 -1.93033 415.103 -1.45364 0.632695 1304.76 0.626882 0.863308 0.806945 0.8233 256.476 1.85864 0.0095166 1600.95 92.9047
685.951 -1.44859 -2.05667 579.24 0.419258 0.429284 1855.88 0.811007 0.72379 0.791906 0.84127 489.429 1.22653 0.0188506 1666.07 92.9047
1095.42 -1.23241 -0.316806 690.672 -1.05405 -3.02134 1923.77 0.35064 0.813908 0.866548 0.806502 110.89 -2.92209 0.0334191 2152.68 92.9047
724.335 1.33016 -2.12161 569.018 -0.188833 0.0747022 1627.64 0.728519 0.764727 0.748332 0.800059 375.517 1.24954 0.0152999 1521.75 92.9047
542.972 -0.0611583 -2.12018 421.465 -0.946406 -0.604667 891.741 0.333625 0.725528 0.871274 0.892274 689.892 1.17781 0.0329225 1801.72 92.9047
701.334 -0.0796821 -0.167786 638.128 0.799166 -2.21654 1385.18 0.743805 0.535195 0.787787 0.750682 385.371 2.2622 0.14064 1610.32 92.9047
1079.6 1.17748 -2.94514 670.267 0.0485294 0.765968 1967.84 0.45222 0.576433 0.804768 0.670593 258.162 0.000341577 0.133573 2142.5 92.9047
584.281 -1.17634 -2.82821 411.545 1.50298 -0.278899 2008.53 0.79087 0.814216 0.863313 0.82223 172.335 1.11798 0.16832 1190.84 92.9047
1148.63 -0.923553 1.42935 835.858 0.984353 -2.26045 2931.82 0.859437 0.830444 0.87124 0.815873 253.624 -1.0669 0.0781204 2279.05 92.9047
692.352 -0.368079 0.956897 647.246 -0.375529 -2.2191 1384.84 0.775527 0.686228 0.784359 0.822669 218.06 -1.74237 0.166717 2061.16 92.9047
591.369 -0.554799 -0.35957 502.571 -0.530315 2.55412 1130.59 0.61068 0.734149 0.784362 0.815879 82.3388 -2.27574 0.172528 1961.32 92.9047
1044.13 -0.669268 2.06992 494.472 1.05294 -0.95895 2057.39 0.648557 0.737638 0.814594 0.8826 594.293 -1.03603 0.0836707 1568.47 92.9047
848.513 1.77199 -0.20119 822.702 0.0263176 1.79779 2246.28 0.370737 0.766249 0.836464 0.789688 342.802 -2.44962 0.307483 1977.96 92.9047
636.463 0.488633 0.162258 547.724 1.12155 3.09272 1267.99 0.792318 0.741607 0.772016 0.784085 217.775 0.0641557 0.0963224 1815.68 92.9047
884.79 1.35693 0.422147 555.607 -0.501916 -2.13081 2056.29 0.434464 0.845559 0.861012 0.819483 93.6293 2.84598 0.134289 1840.73 92.9047
854.816 -0.900293 1.78499 715.44 -0.110874 -2.20652 1710.19 0.910167 0.396368 0.77787 0.420166 491.691 -0.453961 0.0623814 1756.68 92.9047
747.818 -1.12395 1.07103 693.485 0.374952 -2.87217 1817.05 0.565666 0.833675 0.895283 0.804044 436.143 -1.91689 0.0128164 2048.69 92.9047
1068.34 0.491325 2.81942 1034.53 0.12617 -0.660744 2224.89 0.353353 0.888203 0.66081 0.788336 58.9543 -3.04795 0.0651631 2393.12 92.9047
1135.8 -0.183869 0.905384 882.966 0.291804 -1.26141 1869.15 0.841615 0.701319 0.732803 0.819025 297.184 2.16388 0.0637341 3266.55 92.9047
710.957 -0.119182 2.71762 681.438 -0.996828 0.175586 1522.24 0.738527 0.810436 0.694458 0.805097 200.887 0.789806 0.122411 1946.01 92.9047
503.355 -1.398 3.13921 412.432 0.293577 0.147386 1313.73 0.88596 0.750609 0.830385 0.871849 230.722 -0.17643 0.121485 1349.4 92.9047
635.059 1.14642 0.0464745 565.958 2.71956 2.52209 1707.68 0.445933 0.841226 0.862463 0.810426 69.5061 -1.76181 0.259231 1465.98 92.9047
628.305 -1.24067 1.85455 404.468 -1.30912 0.697611 640.588 0.771516 0.756915 0.811369 0.86614 255.256 -1.48636 0.0635779 1465.32 92.9047
593.253 -0.980111 -0.135912 435.175 0.347113 1.86067 1154.11 0.824454 0.690622 0.726705 0.806294 433.412 -1.98636 0.198519 1423.25 92.9047
437.176 -1.22448 0.832191 379.778 1.50453 -2.14455 1729.32 0.661865 0.685511 0.746453 0.814147 86.0253 2.51885 0.153644 995.799 92.9047
679.886 1.20472 2.45009 535.691 -0.218794 0.228761 1490.94 0.873231 0.758817 0.789233 0.78199 388.414 -1.79988 0.0238783 1838.56 92.9047
778.435 -1.31206 -0.623734 740.406 -1.72139 2.55962 1630.61 0.782906 0.850372 0.768548 0.873158 64.0693 2.36996 0.192692 1422.1 92.9047
896.25 -1.43044 -1.48889 861.327 -0.660851 2.17832 1909.42 0.630149 0.83595 0.801302 0.813599 66.5106 -0.983656 0.0514739 2280.95 -92.9047
972.087 1.24617 -1.64988 751.562 -0.56801 1.95214 2514.69 0.77594 0.802506 0.824506 0.853024 200.8 0.0860126 0.199835 1944 92.9047
