pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
448.809 -1.16894 -2.78268 342.52 0.600496 -0.82583 1035.94 0.557391 0.743079 0.758802 0.754055 1061.58 1.04861 0.165274 775.183 1.5571
477.426 -0.838156 -1.33183 252.11 0.179719 1.62987 841.525 0.879463 0.468116 0.726496 0.675574 490.371 -3.09924 1.1884 799.083 1.5571
456.379 -0.660995 -2.00638 342.312 1.85195 -3.06314 1341.83 0.768791 0.499118 0.772224 0.82014 566.546 -0.149631 1.18783 993.832 1.5571
1056.98 -0.872184 -1.05151 303.704 -0.250786 1.38715 1146.56 0.730671 0.778377 0.781493 0.733754 692.887 -2.91749 0.199735 1373.94 1.5571
360.996 0.740624 2.46429 289.717 -0.233959 0.864269 589.394 0.47654 0.81562 0.850197 0.787179 548.675 0.409953 0.453706 872.178 1.5571
466.877 0.895431 -1.36551 380.49 -0.431153 0.520157 916.547 0.655946 0.753232 0.753203 0.506923 117.145 -0.64178 0.730556 1126.26 1.5571
370.205 0.267686 -2.04268 265.282 -1.36652 -3.04746 658.796 0.717398 0.67158 0.804069 0.800104 747.798 1.43079 0.25333 743.153 1.5571
754.881 0.0605839 -1.82515 250.281 -0.233809 1.0645 907.587 0.249906 0.408746 0.744756 0.650869 571.257 0.966329 0.113111 1341.22 1.5571
965.545 -0.170331 1.74786 250.35 -0.783508 -1.40437 1056.58 0.772338 0.470033 0.685173 0.857676 427.489 -1.77261 0.206449 1273.19 1.5571
682.343 -0.819174 1.86702 353.952 -0.0382942 -1.85378 1034.14 0.818555 0.764039 0.753308 0.763889 606.184 -0.916034 0.834005 1180.29 1.5571
457.636 -0.342078 -1.84082 316.285 -0.180978 0.233298 674.969 0.633293 0.655651 0.675883 0.732164 1472.25 2.03954 0.118945 870.828 1.5571
790.12 -0.715769 1.94174 492.042 0.631622 -1.43662 1554.87 0.647653 0.19498 0.699252 0.769391 349.255 0.228415 1.61912 1284.54 1.5571
563.363 1.17851 2.77591 282.841 0.0588418 0.283751 924.925 0.193732 0.349902 0.811125 0.734964 750.417 -0.595923 0.526097 852.454 -1.5571
1663.61 0.139287 2.00242 294.366 -1.16793 -0.874481 1725.19 0.504225 0.251973 0.766335 0.692622 1106.82 -1.61279 0.511161 2077.23 1.5571
373.994 -0.0646712 -1.96946 315.603 0.565258 1.65732 751.947 0.836944 0.21264 0.747502 0.767749 736.507 0.591297 0.498506 694.277 1.5571
1937.19 0.47412 -1.0231 534.412 0.881226 2.80427 1991.65 0.545427 0.639306 0.745472 0.777897 1091.1 1.58995 0.0356565 2638.8 1.5571
1098.88 -0.190103 -2.88675 334.841 -1.13784 0.611801 1360.04 0.789146 0.182162 0.807462 0.770281 436.304 0.682644 0.299031 1571.51 -1.5571
