pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
398.952 0.127881 0.139389 389.71 0.17918 2.52697 740.906 0.785749 0.746942 0.734741 0.686065 448.707 -2.95432 0.802664 1016.76 1.5571
543.422 -0.0662103 -1.43907 374.196 1.2736 0.158584 933.455 0.765774 0.384553 0.700846 0.852205 226.343 0.950985 0.00230372 1513.11 1.5571
653.906 0.528636 2.34245 393.373 0.587633 0.230623 900.127 0.681684 0.506697 0.788129 0.758416 237.696 -0.352046 0.572598 1366.62 1.5571
404.447 -0.685478 -2.13537 261.77 -0.351051 1.69372 644.269 0.395429 0.736786 0.710627 0.786795 462.273 1.80752 0.108781 1094.02 1.5571
944.71 -0.482314 1.3005 272.512 0.103956 -2.56085 1077.72 0.111544 0.793301 0.812148 0.846935 126.401 -1.93939 0.272233 763.976 1.5571
467.833 -0.724426 -2.7045 393.599 -0.94872 0.666419 865.848 0.329095 0.727 0.749252 0.67058 24.2971 -2.51148 0.11534 1100.81 1.5571
752.832 0.274579 -2.86048 425.647 -0.274077 0.511655 1179.7 0.689998 0.523908 0.780792 0.725199 390.279 1.74658 0.293999 1425.79 1.5571
289.556 -0.802368 -0.79181 288.973 0.302548 0.283783 465.572 0.617336 0.311124 0.778481 0.830273 362.634 2.15914 0.244321 689.475 -1.5571
637.886 -0.191332 1.1976 428.353 0.632793 -0.738395 992.416 0.48797 0.454572 0.775659 0.78092 512.971 -3.04596 0.237014 1240.13 1.5571
655.306 -0.718053 -0.857781 439.113 -0.287576 2.88202 1104.47 0.0951506 0.625301 0.783031 0.756072 219.706 0.424273 0.175009 1549.76 1.5571
837.705 -0.772581 -1.75415 296.712 -0.591669 0.7131 969.613 0.702409 0.122334 0.82252 0.836726 109.1 1.6727 0.821236 1300.04 1.5571
682.966 1.00559 -0.405584 508.722 -0.708703 3.09942 1662.33 0.838808 0.123354 0.787755 0.721527 130.852 0.0514969 0.0133318 1542.45 -1.5571
491.337 -0.46627 0.00265199 292.93 -0.371084 3.08445 778.17 0.607316 0.308456 0.600524 0.698043 152.707 2.51538 0.057894 876.92 1.5571
713.196 -0.33247 1.80185 485.506 -0.704786 -2.47029 1061.49 0.187026 0.690285 0.502327 0.758269 639.646 -1.20679 1.25705 1216.24 1.5571
611.882 -0.891607 -2.23741 337.533 1.26154 -0.166086 1452.8 0.126778 0.578808 0.511864 0.736638 217.376 0.639816 0.803941 1122.37 1.5571
703.527 0.773285 -1.08489 599.541 -1.17356 1.26027 1944.62 0.720323 0.463981 0.754678 0.557137 180.688 2.12008 0.429429 1531.38 1.5571
