pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1005.96 -0.282229 1.73494 324.512 0.535411 -0.520566 1173.62 0.584998 0.331807 0.45846 0.713347 661.009 -1.85468 0.0354074 1576.22 0.0996691
1188.81 -0.426192 -2.3392 1113.44 -0.392185 0.344067 2282.45 0.815537 0.283745 0.692159 0.66743 463.938 0.66591 0.00302285 2518.32 0.0996691
667.852 -0.876305 -0.0835867 453.141 0.687051 -3.07144 1472.14 0.74395 0.661629 0.827415 0.744417 71.7272 1.23031 1.31732 1295.42 0.0996691
614.148 -0.540668 1.53685 570.431 0.828364 0.23136 1149.42 0.81984 0.760219 0.829419 0.806082 82.4451 -2.04477 0.205836 2111.83 -0.0996691
430.228 -0.383208 -1.54944 351.655 0.622608 1.32066 884.888 0.456957 0.469839 0.476412 0.480261 375.382 1.34538 0.0255827 891.974 0.0996691
658.36 0.221793 -2.06029 476.126 -1.67617 -0.517138 1475.97 0.632738 0.735052 0.762402 0.726896 242.265 0.382858 0.904096 1375.76 -0.0996691
888.505 0.244354 -1.83214 455.379 -0.577093 1.29673 1393.75 0.714207 0.469852 0.75267 0.737166 44.114 -0.549445 1.27994 1406.3 0.0996691
1315.27 -0.393362 1.61977 555.067 -0.307251 -2.23538 1722.8 0.107718 0.679669 0.660291 0.639997 66.5573 -0.852852 0.212526 2271.07 0.0996691
942.611 0.968292 -2.15628 434.725 -0.379062 0.776277 1591.02 0.727944 0.532055 0.791496 0.684359 13.4171 0.458581 0.341761 1480.55 0.0996691
609.712 -0.00039197 -2.16045 431.623 -0.714642 0.706274 1119.57 0.281572 0.587522 0.592662 0.796029 119.602 0.813855 0.1271 1351.03 0.0996691
598.117 -0.433342 0.266407 438.337 0.993602 -3.02757 1301.35 0.594773 0.695826 0.50851 0.742392 627.314 -2.81763 0.105033 1259.35 -0.0996691
388.086 0.678091 -1.75579 279.251 -0.983188 1.24635 908.249 0.733784 0.566826 0.686648 0.777304 124.178 2.24808 0.0591273 688.965 0.0996691
1002.27 1.26718 -1.93402 802.559 -1.01972 1.74843 3070.33 0.627041 0.730123 0.67664 0.802399 477.968 1.07365 0.671996 1915.34 0.0996691
708.749 -0.851243 -1.69852 366.593 0.088642 1.87729 1140.97 0.732897 0.706467 0.848715 0.780386 498.882 1.45787 0.420833 1304.13 -0.0996691
326.611 -0.29225 2.37585 308.835 0.280209 0.970398 460.555 0.666536 0.824207 0.763566 0.795051 207.404 2.4351 0.0506489 1004.48 0.0996691
498.404 -1.05094 2.23805 316.418 -0.349206 -1.60006 851.166 0.198285 0.66545 0.700746 0.702683 145.064 2.74268 0.336936 1024.37 0.0996691
424.465 -0.506164 -0.321116 375.026 -0.375292 3.07207 805.483 0.368258 0.616737 0.808836 0.82311 506.853 0.709097 0.220527 1334.17 -0.0996691
964.454 1.33993 -2.28968 587.127 0.149153 0.0696022 1692.58 0.784375 0.601211 0.733291 0.816675 268.43 0.641617 0.567455 1758.92 0.0996691
1171.91 0.215858 2.65726 435.542 -0.811832 -1.43342 1499.88 0.703106 0.856994 0.748549 0.815123 790.95 0.5115 0.0717539 1868.93 0.0996691
442.741 -1.21437 0.121213 304.292 0.239684 2.36737 896.051 0.573221 0.67018 0.728332 0.728496 396.957 2.20609 0.173467 1027.97 0.0996691
1019.37 -0.0703411 1.01959 711.207 0.996858 -2.08297 2033.58 0.185899 0.259224 0.809558 0.800212 174.504 0.952574 0.000282049 1856.32 0.0996691
935.143 0.154568 1.36999 816.924 -0.534368 -0.335834 1474.07 0.775199 0.64839 0.791384 0.825991 644.544 -1.47115 0.579828 2149.85 -0.0996691
615.927 -0.0652753 -2.21488 514.193 0.447774 0.85823 1177.34 0.490377 0.58711 0.805602 0.761283 109.68 0.054132 0.793492 1160.13 0.0996691
538.401 -0.111953 -1.71405 450.896 1.16543 1.26787 1206.06 0.455504 0.777424 0.764706 0.768666 638.633 1.46038 0.187478 1013.35 0.0996691
1025.54 0.596318 -1.84224 486.281 -0.586929 0.592622 1638.25 0.838928 0.226726 0.757126 0.763986 841.854 0.453606 0.117164 1853.57 0.0996691
340.848 -0.370485 -1.73276 323.456 -0.971736 1.61836 707.986 0.874771 0.72366 0.820704 0.858931 309.673 0.698939 0.923472 699.434 0.0996691
399.395 0.718596 -2.03763 298.806 -0.186967 1.47652 772.394 0.482574 0.616519 0.889216 0.540121 272.291 -1.37193 0.671932 841.328 0.0996691
645.891 -0.0210459 -1.99349 636.629 0.692572 1.54272 1414.09 0.0960578 0.798373 0.619793 0.788066 271.829 1.36894 0.175003 1525.5 0.0996691
380.554 1.07681 2.53948 357.934 0.834256 -0.961605 750.005 0.760813 0.440293 0.644399 0.699942 122.405 2.82053 0.309306 849.446 0.0996691
1097.01 -0.0101415 2.87523 567.337 0.185748 -1.28574 1403.69 0.755887 0.636819 0.689544 0.790658 705.234 0.42628 0.399113 2061.82 -0.0996691
847.529 0.0893727 -0.593225 674.066 0.905674 -2.78943 1498.8 0.508988 0.467706 0.685114 0.510927 766.52 -0.0030375 0.592459 2392.6 0.0996691
733.519 1.00795 0.293602 644.625 -0.554559 3.0355 1831.66 0.572495 0.668074 0.470045 0.825543 1125.53 0.0751321 0.263973 1470.05 0.0996691
435.894 -0.0668328 -2.138 302.41 0.830627 1.95965 741.825 0.751787 0.364351 0.668994 0.829651 148.991 -0.713012 0.389734 915.472 0.0996691
1459.01 0.0514653 -2.25508 633.564 2.01931 0.554397 2926.18 0.322814 0.464404 0.829364 0.803566 128.01 0.818511 0.0554845 2638.34 0.0996691
645.597 -0.899881 -1.35942 628.585 0.331789 1.28065 1580.48 0.395742 0.197179 0.745491 0.738149 292.055 -2.55974 0.559826 1610.18 0.0996691
506.862 0.0541135 1.81583 347.648 -0.975198 2.77805 606.156 0.798573 0.624945 0.752333 0.740114 1729.67 -1.05633 0.0954328 1105.85 -0.0996691
360.853 0.430951 0.63428 300.833 -0.177634 -2.00875 703.251 0.553547 0.463498 0.730133 0.738922 630.102 -2.31795 0.294651 843.778 0.0996691
520.851 0.668374 1.37434 317.626 1.5763 -1.73972 991.093 0.182748 0.486764 0.857755 0.62131 27.7398 1.1805 0.0995349 809.05 0.0996691
505.113 1.007 -2.9353 340.547 0.641656 -0.304369 832.224 0.654365 0.61845 0.830049 0.817396 352.606 0.380421 0.671792 1046.8 0.0996691
784.426 0.14722 -0.668653 550.535 0.517475 2.24567 1347.5 0.538698 0.761124 0.518098 0.72169 196.795 1.8999 0.35012 1573.98 0.0996691
926.25 -0.847801 0.887554 614.438 0.715543 -1.95529 2002.96 0.675065 0.63435 0.491852 0.774065 467.516 0.105932 0.0545095 1995.83 0.0996691
355.618 1.94289 1.23833 308.19 -0.527268 -1.34014 1238.45 0.681631 0.741827 0.814337 0.790536 176.644 2.34062 0.347873 889.085 0.0996691
343.42 1.04477 -0.0650742 332.716 0.697755 -2.84461 689.631 0.534454 0.652263 0.830795 0.845514 108.159 0.0592021 0.130165 814.523 0.0996691
400.801 0.413801 -1.25358 398.486 -0.705947 1.13647 888.232 0.498369 0.808093 0.654254 0.780918 179.127 1.27839 0.144271 965.619 0.0996691
448.637 -0.289827 2.88982 410.542 -0.379692 -0.207671 915.481 0.576854 0.466629 0.809346 0.726579 287.709 -0.0716085 0.0217226 858.285 0.0996691
1208.49 -0.00147451 2.62512 1116.64 0.0475395 -0.566738 2456.08 0.128162 0.120949 0.427208 0.660354 353.756 2.57104 0.134095 2314.14 0.0996691
1095.01 -0.549837 1.94354 613.845 -0.154943 -1.0091 1680.68 0.600334 0.598829 0.645728 0.709265 157.472 1.50994 0.439918 2635.33 0.0996691
412.999 0.1454 1.22944 307.319 0.0572297 -1.22178 704.708 0.338151 0.439056 0.761678 0.811274 140.216 -1.89899 0.657098 836.617 0.0996691
313.734 0.275788 -1.30253 289.406 -0.576482 1.82413 672.176 0.674351 0.598497 0.639414 0.759752 111.788 -1.16622 0.132219 745.843 0.0996691
573.667 -1.2651 -2.35056 451.821 0.414791 2.04036 1286.93 0.816909 0.742153 0.847044 0.851771 459.393 2.48263 0.109141 1451.19 -0.0996691
672.65 0.155481 -0.989031 295.026 -0.536262 2.09348 959.202 0.2362 0.717257 0.665418 0.777758 167.083 2.39279 0.304929 960.708 0.0996691
709.649 0.118085 -1.72985 619.033 -1.17094 1.29919 1708.99 0.0746575 0.548943 0.781594 0.515271 80.7208 -2.94973 0.248499 1134.92 0.0996691
885.206 -0.276635 2.91545 771.412 0.00212597 -0.781318 1724.03 0.223916 0.642315 0.266784 0.751881 256.666 0.38389 0.0672641 1894.9 -0.0996691
