pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
325.385 -0.326934 -0.345423 288.776 -0.485599 2.55172 637.34 0.359678 0.825891 0.741745 0.805626 291.649 -2.44346 1.27629 595.123 1.5571
383.065 0.406652 1.53334 260.572 -0.472176 -0.558973 626.094 0.753889 0.664366 0.782271 0.8305 652.592 -2.3456 0.971736 657.451 1.5571
367.677 1.07054 -2.50143 313.278 0.0731105 -0.36537 727.431 0.801733 0.547856 0.834916 0.498339 893.267 2.11504 0.0216389 722.279 1.5571
668.287 0.552632 -0.761264 294.473 -0.512626 1.31808 919.143 0.26767 0.292826 0.757718 0.784813 436.98 0.995998 0.320225 1163.37 1.5571
621.071 0.43143 2.84788 442.198 0.319747 -1.99332 710.312 0.548921 0.560716 0.904119 0.828799 1521.95 0.250075 0.0269752 1159.71 1.5571
933.858 0.216731 -1.43828 281.36 0.557833 2.07432 1039 0.760576 0.60447 0.731057 0.804436 765.948 1.45599 0.0920078 1365.77 1.5571
315.403 -0.201646 0.742561 291.528 -0.252795 -1.22905 533.373 0.741586 0.561844 0.744949 0.822244 1058.7 2.33097 0.307093 590.6 1.5571
447.861 -0.951089 -0.774174 284.72 1.53984 0.463388 1216.35 0.598684 0.793598 0.86378 0.849425 282.991 0.302684 0.158251 1052.61 1.5571
1191.48 0.573261 -0.422625 270.89 0.304886 -2.04227 860.92 0.670755 0.635495 0.766687 0.661853 457.057 -0.958686 0.536882 1647.89 1.5571
584.861 -1.06791 -2.62979 561.2 1.12703 -0.514221 1844.12 0.656684 0.428309 0.483925 0.790684 600.095 1.28805 0.190855 1443.32 -1.5571
939.735 0.32366 -0.920573 705.926 0.568622 1.32846 1572.89 0.57162 0.48534 0.605301 0.41189 578.623 3.09879 0.346551 1931.35 1.5571
583.658 -0.435367 0.27734 352.634 0.0804885 -2.19808 947.634 0.110664 0.389522 0.710993 0.780166 801.713 -2.7459 0.547164 1194.68 1.5571
532.131 1.24279 -2.29295 355.796 -0.376905 -0.210895 1110.86 0.411386 0.764092 0.770805 0.757451 851.996 2.13527 1.19462 1095.36 1.5571
941.044 0.374371 -2.75921 317.742 1.04431 0.0871623 1167.36 0.369 0.660554 0.782428 0.79054 742.201 2.59309 0.0117958 1271.87 1.5571
610.884 -0.799479 1.61293 269.264 -0.341747 -1.45979 840.395 0.680302 0.721034 0.901612 0.812731 343.499 -1.48929 0.0333804 919.135 1.5571
432.977 -0.280187 -0.363831 291.401 -0.501934 2.98199 743.189 0.450837 0.779816 0.651164 0.65759 623.81 1.84447 1.13832 921.272 1.5571
675.497 0.486899 0.22733 445.386 0.865283 1.97078 877.365 0.569841 0.787737 0.724563 0.563715 327.919 -2.68472 0.498672 1529.67 1.5571
984.844 -0.493777 2.95398 570.06 0.197807 -1.0359 1510.03 0.711147 0.344472 0.862183 0.860449 1776.33 0.140141 1.1488 1554 -1.5571
342.317 0.65579 2.3717 271.926 -0.286848 -0.120547 664.127 0.609923 0.418004 0.732191 0.836951 566.999 -1.5153 0.278206 1070.13 1.5571
1194.93 -0.197794 -2.81669 610.415 -0.796471 1.05165 1714.26 0.305161 0.233433 0.669852 0.650995 1060.2 -0.374941 0.00946274 1823.62 1.5571
278.353 0.244547 1.6413 257.845 -0.0410768 -1.60611 564.095 0.634499 0.691988 0.821046 0.789555 259.069 -0.507854 1.12559 492.466 1.5571
347.357 -1.26393 2.93088 277.786 0.671188 -0.484024 944.174 0.432139 0.705427 0.658274 0.804325 804.486 -0.646355 0.0498187 654.9 1.5571
988.548 -0.321002 1.04548 549.708 0.00580476 -0.850906 1250.05 0.10351 0.701614 0.783109 0.618187 880.409 -2.66405 0.34213 1660.69 1.5571
596.249 0.208644 1.26609 329.779 -0.18246 -1.33179 888.471 0.380652 0.757697 0.68751 0.709163 312.043 -1.57108 0.223692 1236.58 1.5571
639.787 0.383386 2.9317 453.306 0.0794482 -1.00485 1035.89 0.791757 0.714918 0.670151 0.705837 694.548 0.010989 0.0353318 1266.03 -1.5571
632.228 0.0593804 -2.79754 519.516 -0.00754005 1.45822 1005.54 0.75928 0.5481 0.881007 0.631812 240.166 -0.00148591 0.99926 1479.82 1.5571
672.418 0.655373 2.68564 269.144 -2.38559 0.320796 2018.19 0.324669 0.423164 0.725097 0.605507 32.3817 -1.31831 0.336174 1065.09 1.5571
527.299 -1.24498 3.00963 522.001 -0.0136641 1.39443 1032.34 0.643849 0.738125 0.798669 0.83749 408.373 -2.23045 1.03739 1335.91 1.5571
485.326 0.615415 0.0671275 274.439 1.46323 -2.57506 803.331 0.445825 0.638462 0.676394 0.774444 373.724 -2.04141 0.53493 902.744 1.5571
591.896 -0.0167154 0.996288 371.49 0.886082 -2.04184 1055.32 0.46096 0.556051 0.766555 0.613728 294.218 1.47586 0.19833 1042.8 1.5571
361.385 0.255702 -1.03953 260.599 0.232608 0.872731 530.676 0.732889 0.392652 0.736079 0.615403 734.461 0.719384 0.261241 735.747 1.5571
329.24 -0.842205 -0.89439 327.445 0.0174297 2.69445 713.339 0.719911 0.471839 0.669136 0.76766 374.649 0.934814 1.76416 633.378 1.5571
740.337 0.915153 1.93645 491.048 -0.220514 -1.66991 1395.18 0.808952 0.225746 0.791135 0.824526 576.714 -0.596328 0.107717 1248.89 1.5571
410.709 1.0834 -0.416274 261.679 1.2879 -3.03434 649.525 0.52815 0.829902 0.642554 0.809791 122.206 2.93217 0.318786 754.467 1.5571
319.958 -1.52793 -2.41233 285.394 -0.317981 1.37366 726.525 0.526195 0.212899 0.771573 0.759698 611.912 -0.817103 1.61021 579.189 1.5571
945.737 -0.0205735 2.19118 344.963 0.989568 -1.38604 1287.11 0.576198 0.690491 0.74697 0.797958 649.499 -0.826821 0.557996 1456.54 1.5571
274.187 0.850813 -1.89776 255.976 0.805341 -0.684897 319.457 0.278689 0.568237 0.794163 0.863849 83.9238 0.501123 1.19204 661.595 1.5571
768.265 -0.825885 1.76591 728.861 0.110439 -0.649308 1586.61 0.516709 0.796225 0.512209 0.835351 520.897 2.5948 0.827415 1970.45 1.5571
583.922 0.223194 -2.75094 286.276 -0.14634 -0.834848 702.595 0.633544 0.406993 0.598692 0.743819 348.513 -0.349037 0.490393 1107.24 1.5571
1069.21 -0.323232 -1.21047 550.398 0.823166 1.71113 1792.21 0.547854 0.691128 0.705815 0.765975 114.193 1.51122 0.199205 2197.97 -1.5571
901.032 -0.179593 -2.01607 773.088 -0.716559 0.542496 1671.55 0.706502 0.361539 0.847899 0.741812 281.529 1.73349 0.0928699 1854.74 1.5571
536.331 -0.726857 -0.504072 319.373 0.311794 -2.80523 913.831 0.0911993 0.725742 0.882472 0.773503 217.933 -1.82005 1.00022 1082.37 1.5571
516.068 -0.36119 -2.57289 279.786 -0.680589 2.06995 578.895 0.709743 0.775229 0.767575 0.821233 1735.18 0.381643 0.0451468 899.634 1.5571
642.839 -0.101166 2.27174 365.607 0.289707 -1.1826 1043.97 0.338687 0.704767 0.829969 0.609954 362.239 2.74749 0.216753 1114.75 1.5571
302.827 0.380091 -2.84724 294.373 -0.824041 2.69526 453.448 0.555025 0.615194 0.690458 0.751445 1450.19 -0.105549 0.275577 618.994 -1.5571
774.897 1.00793 3.07371 766.674 0.122937 -0.84355 1605.07 0.550594 0.739017 0.785345 0.751426 136.135 0.119205 0.125551 2030.4 1.5571
771.45 0.559287 -0.432044 593.335 0.469741 0.743341 764.71 0.73289 0.764557 0.752392 0.691264 1429.51 -3.11329 0.218897 1428.25 1.5571
898.711 0.877892 2.87616 357.634 0.272599 -0.955919 1134.61 0.626976 0.773704 0.755603 0.776465 572.021 0.906456 0.395201 1359.37 1.5571
403.893 0.956418 1.06266 359.322 0.0375848 -0.625279 682.715 0.622806 0.534722 0.764716 0.593051 652.128 2.14923 0.575001 964.748 1.5571
927.194 0.592521 1.71569 354.327 0.600345 -2.63856 959.756 0.636891 0.418076 0.688861 0.68962 863.04 -1.87128 0.765305 1509.04 -1.5571
333.845 -0.340117 -2.46754 296.95 -1.33773 0.587491 727.734 0.711715 0.750489 0.572309 0.689547 193.618 1.76357 0.106575 816.658 1.5571
659.508 -0.109152 -0.112573 561.07 1.21728 -2.80147 1491.37 0.467608 0.758395 0.62037 0.858895 270.265 2.02893 0.459704 1246.3 1.5571
1108.98 0.389393 -0.254863 288.08 0.524365 2.70294 1167.73 0.581473 0.234397 0.564232 0.686092 39.3049 -0.269074 0.0218613 1585.48 1.5571
389.324 -1.06488 -1.55934 334.434 -1.64625 1.03141 774.057 0.198349 0.710728 0.760055 0.863168 303.587 2.14075 0.107895 927.602 1.5571
463.523 -0.747035 2.75762 291.937 -1.28141 0.456348 722.314 0.445153 0.505641 0.845499 0.789088 417.05 -0.385346 0.838123 440.286 1.5571
417.316 -0.416648 0.260277 278.875 -0.706037 -2.15787 671.617 0.51134 0.271545 0.849274 0.73565 581.087 2.2137 1.45054 694.034 1.5571
637.672 -0.0759443 -2.12265 533.967 -0.806388 1.31373 1285.81 0.511404 0.157562 0.686058 0.753083 552.352 -1.76122 0.181568 1143.42 1.5571
611.719 0.55668 1.31602 452.816 0.332664 -2.53892 1013.89 0.472812 0.765151 0.706667 0.86476 217.564 -1.51522 0.182896 1377.01 1.5571
513.085 0.572196 -0.593464 285.408 0.0809881 2.24946 794.617 0.587381 0.750601 0.632488 0.824607 786.959 0.192347 0.366322 877.886 1.5571
576.604 -0.135934 -2.30401 282.718 -0.789187 0.777564 878.749 0.76246 0.240829 0.759341 0.824651 77.8128 2.12074 1.20611 1007.47 1.5571
820.401 0.0156071 -1.10117 485.694 0.451716 -2.84424 1007.81 0.167188 0.563288 0.533494 0.758951 682.954 2.60058 0.361049 1573.16 1.5571
402.767 -0.345413 2.71974 292.422 1.03339 -0.232244 859.971 0.569532 0.725798 0.810239 0.720192 680.839 -0.829169 0.582088 769.742 1.5571
544.605 -0.807628 -0.805131 382.061 -0.370915 2.6655 933.502 0.484913 0.294003 0.686288 0.789317 47.0564 -0.364655 0.441862 1197.65 1.5571
453.026 0.224042 1.01514 414.737 -0.163729 -2.55216 871.946 0.619636 0.641915 0.668338 0.786843 169.684 -1.25637 0.0642724 869.497 1.5571
769.715 0.692553 -0.754495 500.64 -1.02074 2.70886 1729.28 0.621628 0.706733 0.748145 0.824885 667.704 2.25912 0.456912 1372.21 1.5571
1038.76 -0.0968767 0.966242 672.242 1.41056 -1.04182 1986.2 0.539333 0.657741 0.718046 0.707291 1213.46 -3.01957 0.144708 1707.74 1.5571
340.41 0.726723 0.320008 294.998 0.329829 -0.811583 372.212 0.211593 0.729886 0.718154 0.641101 969.511 2.92363 0.483442 675.566 1.5571
928.654 -0.384108 1.43164 288.765 0.0547975 -2.66262 964.332 0.684632 0.568552 0.722172 0.626189 770.929 -0.687287 0.787433 1470.05 1.5571
627.402 0.276981 -0.845749 277.548 0.372183 1.50726 793.037 0.332275 0.807466 0.655509 0.770078 436.817 -2.54877 0.232827 1185.6 1.5571
319.697 0.148676 -1.65789 276.461 -0.383626 3.11186 446.612 0.762206 0.756919 0.789542 0.772534 1088.44 0.937323 0.424161 778.369 1.5571
550.255 0.108847 0.5571 258.746 0.420211 2.66915 685.079 0.616386 0.603227 0.723838 0.551811 1543.91 -2.48842 1.03131 894.658 1.5571
728.981 0.828195 -1.77203 278.679 0.427945 1.19715 938.442 0.53321 0.205942 0.79031 0.792531 834.418 1.13672 0.0350635 1109.73 1.5571
787.987 -0.456244 -0.890435 429.631 0.364058 1.85421 1262.26 0.748932 0.707695 0.722466 0.683337 405.098 -2.50166 1.61071 1172.22 1.5571
1068.05 0.520826 2.45665 438.843 0.447994 -0.484219 1381.43 0.588522 0.613223 0.520291 0.662239 408.692 -2.85525 0.968386 1497.58 1.5571
491.464 0.261769 -0.466868 456.165 1.34582 -2.6064 998.215 0.613856 0.774186 0.446197 0.763611 463.248 1.78929 0.449154 956.941 1.5571
919.618 0.891512 -1.34301 696.166 0.0889271 1.59451 1770.24 0.341852 0.554659 0.533744 0.73089 520.086 1.94544 0.351139 1767.36 1.5571
273.144 -1.05599 -1.69942 257.257 1.67686 2.38838 1087.96 0.770109 0.728415 0.810904 0.774515 365.744 0.13083 0.184073 562.825 1.5571
543.864 -0.155201 0.473505 452.492 0.120831 -1.47727 865.314 0.591338 0.399334 0.720071 0.809161 735.214 2.44849 0.451307 1050.92 1.5571
420.902 1.5309 1.8552 395.927 -0.972582 1.74077 1316.66 0.839782 0.789289 0.830304 0.811266 1474.8 -1.40989 0.0952489 977.423 1.5571
810.322 -0.282955 2.39852 395.33 -0.623409 0.389683 999.923 0.761887 0.79319 0.783712 0.745626 510.536 -1.28765 0.291877 1428.16 1.5571
433.77 0.14858 -1.8145 281.805 0.239943 1.35765 787.519 0.115222 0.265 0.551486 0.732201 488.739 1.42604 0.0451299 756.444 1.5571
419.463 -1.21336 -2.96898 371.688 -0.677285 -0.466919 792.398 0.640017 0.649648 0.683662 0.803665 300.664 0.420712 0.862544 1260.49 1.5571
447.66 -0.0589782 1.03344 264.653 0.681266 2.95512 636.454 0.805025 0.688896 0.781593 0.623357 302.877 -0.98909 0.219948 862.952 1.5571
831.788 0.352508 -1.6347 330.27 0.561229 1.42345 1132.7 0.284236 0.707596 0.773346 0.741402 845.029 1.57165 0.140039 1185.13 1.5571
489.301 0.0450584 -2.52627 306.705 0.823942 1.28692 803.321 0.194994 0.666702 0.650887 0.781152 316.528 -0.649243 0.157056 823.059 1.5571
427.327 -0.606728 -1.40136 352.338 1.06586 1.46752 1073.33 0.790879 0.336999 0.732986 0.757899 499.014 1.86356 0.194344 799.03 1.5571
1107.01 -0.731348 2.48329 551.891 -0.115247 -0.700779 1725.36 0.177096 0.290764 0.550186 0.541899 46.0162 -0.650459 0.0511314 1672.75 1.5571
730.69 1.421 0.737163 268.331 -0.874329 -2.79993 1537.04 0.690614 0.534648 0.693216 0.848173 398.348 -0.894188 1.63964 985.267 -1.5571
564.591 0.234871 2.12874 398.432 -0.638344 0.142263 922.01 0.639501 0.778508 0.790861 0.72396 265.783 -1.37686 0.27137 1224.86 1.5571
627.414 -1.07403 2.88864 391.988 -1.99704 -1.32475 1005.63 0.732478 0.258719 0.789311 0.656058 225.493 1.57946 0.907086 1263.31 -1.5571
