pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
646.266 0.43549 0.0235148 607.773 -0.905832 -2.80327 1574.98 0.803284 0.789121 0.824469 0.826245 586.527 1.49961 0.088976 1785.6 92.9047
593.636 -1.15515 0.735671 539.673 0.830549 -0.776556 1591.13 0.676571 0.24445 0.772484 0.693169 655.711 3.12939 0.139149 1238.95 92.9047
549.67 1.29576 -1.1289 330.644 -1.00691 0.573763 1428.45 0.676654 0.75741 0.798549 0.804518 368.863 2.442 0.0172033 1045.24 92.9047
575.197 0.136039 1.40423 340.377 -2.41749 -2.69048 1718.91 0.628185 0.826918 0.871039 0.824935 449.852 -1.54251 0.370003 1081.8 92.9047
848.818 1.21307 1.49676 679.756 2.41909 -2.15772 1859.1 0.750716 0.771597 0.853859 0.860493 373.268 -1.03645 0.143613 1716.68 92.9047
861.766 0.542593 -0.192567 509.653 -0.2086 -2.70363 1407.16 0.77326 0.829284 0.728712 0.873319 313.348 2.64264 0.11479 1587.85 92.9047
808.66 -0.252027 0.795314 496.641 0.664696 2.39703 1141.2 0.744395 0.786493 0.837393 0.717861 880.514 -1.80733 0.376207 1360.42 92.9047
874.928 0.621187 -1.63231 742.376 -0.0632183 1.28102 1747.53 0.791926 0.863011 0.805043 0.711809 163.222 2.53821 0.386723 1573.76 92.9047
707.23 -0.661098 1.82678 527.378 -0.241005 -1.14187 1305.51 0.737591 0.743705 0.789295 0.803704 474.336 -2.62841 0.212945 1498.51 92.9047
720.956 -0.825173 -0.493193 389.407 2.5328 0.783257 2859.72 0.342192 0.857291 0.820957 0.821902 763.169 2.84415 0.7522 1027.1 92.9047
1391.51 0.410085 -2.64283 1367.65 -0.794728 0.840556 3284.81 0.756496 0.812587 0.810434 0.824049 394.257 0.27346 0.154561 3107.19 92.9047
719.56 1.26521 -2.90436 579.868 -0.195559 1.85754 1403.43 0.852804 0.710183 0.823257 0.793854 699.405 -0.361344 0.140528 1412.43 92.9047
804.486 0.426386 1.6817 648.439 1.46657 -1.48058 1737.54 0.900923 0.839858 0.828757 0.760612 85.5121 -1.23551 0.0571971 1460.76 92.9047
886.535 1.41001 -0.880426 559.232 -0.32093 2.83847 1993.54 0.84776 0.649275 0.870213 0.748289 420.131 1.91202 0.0327272 1584.95 92.9047
511.246 1.86754 0.942956 324.775 0.491139 -2.21217 1087.36 0.824683 0.854409 0.849848 0.727795 95.8049 -1.41327 0.0836648 1021.94 92.9047
687.879 0.405342 -0.336287 433.404 -1.10827 1.52874 1306.87 0.643083 0.809663 0.801515 0.757635 512.359 -2.25101 0.0897725 1483.34 92.9047
646.723 -0.695692 -1.51872 426.234 0.20983 3.10935 992.665 0.803447 0.594841 0.709595 0.80416 598.545 0.961778 0.0615637 1113.52 92.9047
1212.92 -0.33246 0.961049 794.576 1.40653 -2.24215 2815.37 0.792082 0.839401 0.819045 0.826768 308.025 -1.98346 0.138732 2163.79 92.9047
526.756 -0.244792 2.99886 393.634 -1.61706 -1.75732 964.31 0.774221 0.84845 0.771381 0.816942 500.786 0.220983 0.266999 1029.75 92.9047
964.073 0.577189 2.96933 847.804 -0.420273 0.520741 1985.91 0.751878 0.761903 0.862487 0.716225 191.997 -2.03642 0.366415 2342.27 92.9047
544.548 -0.800618 2.78306 340.739 0.300946 -2.46761 694.475 0.583506 0.711583 0.719113 0.72826 532.625 0.314565 0.072903 1235.83 92.9047
957.78 1.22902 0.278501 498.729 0.492631 2.584 1518.17 0.188083 0.852563 0.77295 0.791446 798.62 -2.41851 0.0354629 1586.1 92.9047
700.723 -1.08663 -2.46632 352.129 1.70646 2.38268 2014.89 0.768732 0.856896 0.763273 0.835934 788.663 0.264028 0.0646195 1146.59 92.9047
589.659 0.498717 2.99294 350.211 -2.42341 -0.518314 2115.16 0.516492 0.901939 0.828442 0.775872 261.149 -0.451462 0.0567117 1017.38 92.9047
810.469 -0.0148094 -0.859605 588.838 0.92091 2.47396 1586.83 0.406182 0.743352 0.807398 0.839313 439.052 1.30858 0.21753 1614.74 92.9047
1041.55 -1.38831 -0.776005 889.192 0.679536 2.93512 3050.7 0.5996 0.474428 0.857818 0.764004 592.619 0.905287 0.208908 2197.28 92.9047
589.774 0.0414181 1.5416 506.155 2.11509 -2.65347 1774.04 0.730168 0.816285 0.804108 0.798663 372.077 -0.622839 0.0223686 1100.06 92.9047
517.373 1.24154 -0.787133 293.226 1.23074 0.73041 610.29 0.794049 0.717745 0.792888 0.816553 506.436 2.93954 0.0410094 867.647 92.9047
826.942 -0.143283 -2.13229 493.132 0.615347 1.17634 1407.64 0.378252 0.825845 0.845312 0.806267 375.021 0.658874 0.0621648 1430.21 92.9047
1287.68 0.396554 -1.7138 624.529 0.689895 0.570894 1722.76 0.812296 0.794095 0.786662 0.799058 909.256 1.81435 0.42464 1894.08 92.9047
776.636 1.06796 0.424832 513.798 -0.586209 2.8477 1743.82 0.394833 0.616221 0.799137 0.766676 318.125 -2.11227 0.00729537 1460.41 92.9047
730.967 -1.17809 1.07789 713.901 0.277879 -2.95464 1802.96 0.455215 0.784785 0.837913 0.659312 496.324 -0.992777 0.297584 1451.22 92.9047
532.744 -1.11584 -2.07705 420.989 0.375761 -2.84229 925.574 0.791103 0.609966 0.793307 0.878356 833.099 0.682236 0.354063 1008.74 92.9047
849.831 -1.00203 -1.34332 267.435 -1.28873 2.89379 894.279 0.689684 0.700296 0.774981 0.80415 500.401 1.74618 0.128879 1479.35 92.9047
1066.16 -0.808118 -1.76608 816.801 -0.773005 1.09688 2032.79 0.387722 0.828483 0.841735 0.807218 310.272 2.02587 0.0149565 1837.26 92.9047
1044.9 0.709408 0.0558861 784.425 0.788168 2.71437 1787.42 0.543263 0.751442 0.695331 0.835296 1133.13 -2.82943 0.0215487 2058.56 -92.9047
681.037 -0.378494 1.8994 291.353 1.17002 1.34707 869.504 0.584316 0.715546 0.748473 0.903107 724.057 -1.32316 0.033561 1202.23 92.9047
1181.53 0.107643 1.69499 618.983 0.680689 -2.81634 1512.32 0.797531 0.775131 0.807896 0.760044 978.947 -0.956743 0.253594 1776.96 92.9047
826.615 -0.0791189 1.47345 671.123 -0.772219 -1.64 1625.67 0.389495 0.724019 0.791103 0.797951 238.408 -1.23267 0.00395572 1508.9 92.9047
