pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
305.853 0.706295 -1.59813 303.009 -0.00579546 1.34111 656.277 0.804863 0.626824 0.829872 0.78402 146.358 -3.07598 1.47517 581.612 92.9047
713.016 0.416069 -2.62965 596.425 -0.795079 0.773514 1550.16 0.756339 0.575751 0.729222 0.854778 138.462 -1.18471 0.583783 1412.16 92.9047
493.687 1.43641 -0.942189 302.515 -0.304281 2.81535 1070.86 0.769405 0.70584 0.815704 0.842563 409.268 1.6986 0.470652 839.412 92.9047
318.253 1.84398 -0.114782 262.486 -0.137139 1.83715 846.687 0.411371 0.458473 0.814716 0.677306 634.73 -2.47053 1.75625 562.912 92.9047
634.176 -0.391326 2.59018 420.888 -0.665607 -0.199857 1039.98 0.586839 0.602634 0.711509 0.727042 336.166 -2.03344 1.65481 1014.1 92.9047
306.656 -0.354631 -1.46358 254.072 -0.637438 2.08668 588.109 0.750653 0.281639 0.827913 0.7569 207.645 2.61626 0.339059 523.205 92.9047
563.034 -0.0931111 1.55557 437.711 0.964181 -1.69843 1158.6 0.451499 0.502952 0.706672 0.433659 206.131 -0.780644 0.890043 995.545 92.9047
320.44 -0.779206 -1.53 254.427 -0.98539 1.1202 569.234 0.49964 0.650042 0.673247 0.747862 456.784 -0.878079 0.632989 628.683 92.9047
292.12 -0.158001 -2.47537 258.37 1.89824 -0.652972 807.752 0.814981 0.656129 0.842372 0.726375 300.063 1.94066 0.0110768 699.029 92.9047
399.324 0.70567 -2.90103 290.516 -0.274013 -0.418247 742.513 0.424707 0.797388 0.818024 0.743808 251.603 1.75191 0.244273 777.075 92.9047
447.212 1.27347 1.90904 290.217 1.42674 -1.03097 761.758 0.389579 0.625312 0.802179 0.801077 104.502 2.55313 0.0378306 728.43 92.9047
743.809 0.297434 1.5721 342.641 0.717281 -1.58882 1079.74 0.409333 0.447118 0.793452 0.847141 113.876 -0.151904 0.914103 1049.78 92.9047
656.756 0.327733 2.46395 320.162 -0.572271 -0.211052 1014.32 0.639307 0.176396 0.697866 0.783777 641.637 -1.34412 0.561654 969.137 92.9047
439.878 -1.18793 -0.226906 335.237 0.175164 2.16172 921.831 0.836547 0.624192 0.864024 0.832585 460.687 -2.58929 0.577466 770.575 92.9047
519.232 0.762272 -1.16854 359.413 0.0319711 2.21371 932.972 0.658244 0.642249 0.539748 0.656192 212.268 1.25088 0.970014 844.918 92.9047
496.227 -1.07249 1.20394 280.644 0.425923 -2.2995 965.429 0.729745 0.58792 0.767803 0.796525 218.429 -0.814736 1.4861 886.288 92.9047
525.95 0.0676221 -1.64589 471.102 0.630285 2.44753 968.805 0.489252 0.294438 0.789527 0.78349 349.603 0.236433 0.786816 1078.43 92.9047
582.353 -1.13099 2.49249 478.084 -1.07836 0.273479 954.752 0.818043 0.447657 0.786915 0.715255 517.239 -1.44286 0.818752 1072.18 92.9047
467.862 0.0320992 -1.21189 330.914 -0.879342 2.58329 898.384 0.0663876 0.757244 0.777488 0.712797 73.803 2.63198 0.0440986 928.395 92.9047
362.457 1.204 2.97222 330.298 0.068025 0.0104742 834.524 0.240025 0.801786 0.814869 0.787425 170.338 -2.06297 0.827453 670.169 92.9047
301.833 0.249253 -1.25133 277.958 -0.19131 0.520971 478.101 0.741051 0.674162 0.79847 0.770836 141.706 0.736148 0.204276 689.845 92.9047
374.365 0.0882235 -2.49941 292.566 -0.276421 0.24224 681.016 0.678902 0.790505 0.813496 0.771109 275.481 1.94145 1.69667 608.879 92.9047
507.424 0.212346 -1.81971 266.951 0.807213 1.08022 779.29 0.801957 0.651842 0.755041 0.511125 307.343 0.97233 0.0388424 798.466 92.9047
350.611 -0.66144 1.98448 262.348 0.557745 0.390081 600.791 0.418003 0.293193 0.725506 0.592238 402.895 -3.05435 0.0634167 671.797 92.9047
312.731 0.646815 -2.95281 289.607 0.695031 -0.179697 609.561 0.65345 0.365834 0.587544 0.550262 70.2519 -1.76264 1.18114 711.705 92.9047
319.254 -0.114062 -1.39002 276.429 0.667981 1.22767 638.893 0.35433 0.793079 0.681361 0.745492 577.976 -2.32891 0.413742 592.048 92.9047
355.982 -0.456823 1.83021 288.504 0.21322 -0.701578 673.986 0.605595 0.752047 0.814835 0.749943 431.975 -1.98638 1.26982 609.518 92.9047
370.712 -0.290961 0.486607 280.208 1.02291 -2.04377 776.586 0.621313 0.790522 0.648932 0.732358 303.072 0.984592 0.503022 857.706 92.9047
411.502 -1.07762 1.45393 383.585 -1.37991 -1.20085 797.956 0.756069 0.712053 0.824338 0.732329 275.117 3.10674 1.6594 746.561 92.9047
311.897 -0.498397 0.597742 293.252 0.944395 -2.40634 773.19 0.311821 0.842879 0.603157 0.832694 213.475 0.699947 0.0976779 617.525 92.9047
381.346 0.761557 -2.79601 295.493 1.37798 0.126899 746.688 0.130202 0.527782 0.842699 0.677659 176.361 0.873896 0.660298 670.95 92.9047
756.153 -0.528585 1.39839 443.107 -0.365121 2.78045 750.194 0.744579 0.354776 0.828041 0.59399 417.557 -0.982266 0.381315 1672.55 92.9047
335.334 -1.77672 2.31674 295.153 -1.19909 -0.3919 674.926 0.228433 0.780086 0.751733 0.710507 305.42 1.88279 0.333083 801.43 92.9047
451.316 1.27919 1.06302 308.452 0.736992 -2.63667 789.669 0.594932 0.242607 0.897461 0.613272 408.955 -1.24605 0.298793 771.715 92.9047
719.387 0.0377321 2.60933 661.81 0.302336 -0.488318 1423.2 0.487268 0.392728 0.848174 0.729421 120.962 -1.73709 1.23661 1362.61 92.9047
442.476 -1.11138 2.41482 351.186 1.24849 -1.19125 1399.39 0.515392 0.524679 0.430644 0.767923 355.032 0.238241 1.42845 797.8 92.9047
321.167 0.214613 2.67242 284.06 0.142344 -0.363967 613.285 0.634421 0.355466 0.820595 0.751911 608.832 2.64499 0.0310671 597.846 92.9047
410.853 -0.185899 2.17707 304.487 0.553378 -0.738812 796.014 0.283269 0.698967 0.747534 0.601256 204.026 2.67072 0.479458 664.661 92.9047
278.563 -0.26326 -2.9441 264.847 -0.473915 -0.372937 536.396 0.237852 0.797926 0.75455 0.741367 335.487 1.77752 0.367613 619.251 92.9047
596.436 0.620435 -0.799478 462.952 0.0451829 1.8396 1067.64 0.673773 0.51158 0.797053 0.861546 353.917 -2.91051 0.80772 1100.04 92.9047
433.507 -0.554843 -0.0184733 296.827 -1.25216 -2.87139 772.489 0.549217 0.462675 0.796925 0.710514 121.407 2.27094 1.14761 736.199 92.9047
586.527 0.737743 2.69475 302.713 0.921023 -0.55582 850.68 0.656753 0.377304 0.703789 0.549312 91.6937 1.0531 1.61604 878.295 92.9047
432.773 0.330175 -0.889945 372.066 1.01962 2.65642 849.711 0.643828 0.745148 0.86614 0.729382 258.403 1.05612 1.61121 760.865 92.9047
526.958 -0.469446 -2.79793 361.422 0.164931 0.382133 929.04 0.637983 0.627846 0.795245 0.737339 596.731 -1.45917 1.33781 1049.36 92.9047
687.765 0.890068 2.61153 452.797 0.112491 -0.819095 1205.05 0.521291 0.317517 0.556283 0.754845 284.46 -1.20027 0.377126 1163.46 -92.9047
481.409 -0.900083 -2.22467 434.545 0.229141 1.03738 1094.61 0.394192 0.7849 0.783378 0.790557 329.979 -0.0444094 1.08101 965.62 92.9047
302.27 -1.48811 0.115613 298.472 1.01765 2.42455 1117.47 0.832053 0.808946 0.783373 0.720569 141.299 1.32535 1.09399 734.179 92.9047
305.55 -1.32502 -1.09525 253.219 -0.800813 0.581161 457.187 0.77632 0.754898 0.824204 0.711699 427.392 2.28743 0.569023 639.627 92.9047
414.668 1.44913 -2.42349 261.486 0.105403 -0.46164 763.461 0.637154 0.626404 0.545386 0.782347 549.851 2.25613 1.21509 711.622 -92.9047
359.68 -1.1256 2.45489 286.165 1.41657 -0.166804 1249.38 0.413247 0.350805 0.80412 0.602908 364.519 -1.91525 1.53434 628.551 92.9047
600.98 -0.963381 1.8876 268.612 -0.158567 0.364688 667.534 0.773776 0.429644 0.769959 0.795537 825.576 -1.49468 1.52582 901.635 92.9047
