pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
395.735 0.151686 0.0267488 382.05 0.128169 2.60294 750.715 0.557392 0.643071 0.437073 0.795782 464.986 3.09197 0.485537 1013.73 1.5571
550.099 -0.0930997 -1.45098 393.033 1.17166 0.19685 941.712 0.311058 0.285653 0.839696 0.591186 228.309 1.00072 0.0654413 1567.04 1.5571
640.208 0.5678 2.32894 412.83 0.546471 0.247251 906.52 0.789087 0.433448 0.831537 0.858113 201.012 0.0144315 0.239079 1397.71 1.5571
392.304 -0.802656 -2.13839 267.194 0.47635 -1.48252 516.261 0.507074 0.75929 0.730303 0.797875 473.729 1.86126 0.168001 1073.94 1.5571
477.929 -0.785003 -2.63913 409.827 -0.952194 0.603613 909.717 0.673384 0.598336 0.768571 0.785731 236.7 -2.8307 0.195414 1082.11 1.5571
297.48 -0.777653 -0.746473 267.943 0.467734 0.38969 498.104 0.676537 0.506188 0.814944 0.797523 397.113 2.19926 0.149355 682.255 -1.5571
612.873 -0.00599628 1.10345 391.146 0.71523 -0.81831 885.717 0.744279 0.242917 0.821251 0.781786 637.537 -3.01831 0.159051 1214.38 1.5571
703.687 -0.665603 -0.966719 428.381 -0.286019 2.80353 1161.53 0.160263 0.627298 0.777269 0.838697 232.992 0.578773 0.0813708 1491.42 1.5571
873.714 -0.714721 -1.81731 306.434 -0.560951 0.658839 1002.85 0.76504 0.107369 0.692155 0.848043 389.036 0.9618 0.125362 1369.7 1.5571
695.541 0.977915 -0.38503 520.304 -0.759682 3.12515 1713.87 0.723902 0.155609 0.8075 0.627685 85.724 -0.556544 0.169039 1545.04 -1.5571
499.883 -0.347546 0.143126 306.305 -0.276023 3.11078 802.53 0.448546 0.327373 0.696266 0.580627 74.0904 -0.624446 0.326523 895.42 1.5571
731.976 -0.372118 1.81546 496.005 -0.740952 -2.57118 1062.98 0.298151 0.736714 0.636717 0.680226 533.068 -0.731412 0.437799 1253.32 1.5571
616.731 -0.882698 -2.2083 347.26 1.26652 -0.267721 1467.25 0.13655 0.541359 0.438886 0.838521 369.869 0.797863 0.740486 1145.89 1.5571
644.743 0.893545 -1.19122 596.711 -1.12327 1.20295 1921.2 0.682198 0.496954 0.8174 0.561485 48.3081 2.00034 0.329815 1491.03 1.5571
625.608 -0.487684 -2.94572 607.779 1.61274 1.08707 1919.19 0.673501 0.490933 0.51128 0.717442 366.899 -0.944878 0.569851 1411.04 1.5571
443.047 -1.10903 0.273182 352.694 -0.249501 2.70679 834.443 0.265976 0.481329 0.713163 0.385079 845.249 -1.13006 0.0119327 933.865 1.5571
775.212 -0.936085 -1.6778 539.752 -1.05928 2.16798 1235.43 0.536071 0.706928 0.751324 0.78528 112.9 -2.75054 1.08043 1706.18 1.5571
612.343 0.982775 -0.208676 488.852 0.513898 2.22587 1083.47 0.513682 0.524728 0.628022 0.697008 340.693 -0.847051 0.0599562 1515.52 1.5571
658.656 0.507488 0.259799 299.887 1.22047 -2.3409 922.992 0.586866 0.699298 0.52448 0.709325 183.699 -2.30346 0.0276344 1161.92 1.5571
