pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
332.736 0.452365 -0.146266 251.29 -0.666041 2.45692 671.886 0.45058 0.520294 0.800219 0.717439 177.682 -0.499117 0.351402 769.144 92.9047
365.941 -0.506822 -1.23086 280.76 -0.140412 2.44138 660.453 0.764396 0.311761 0.831709 0.630319 147.968 1.13875 0.561178 819.76 92.9047
313.311 1.18696 -1.2431 289.906 1.04721 2.15694 618.289 0.603454 0.76539 0.803352 0.779102 330.996 -0.28403 0.885719 573.656 92.9047
504.235 -0.0141766 -1.31436 291.081 -0.895641 2.83906 771.535 0.683623 0.560286 0.793563 0.797011 570.174 0.473024 0.900442 771.863 92.9047
260.753 -0.951001 1.22439 256.194 -1.599 -2.66332 517.316 0.510848 0.737417 0.658996 0.791595 686.17 -1.25378 0.0142568 577.822 92.9047
358.686 -0.919671 1.36871 278.33 -0.908835 -1.84061 655.853 0.450182 0.819009 0.756998 0.79183 142.844 -1.11319 0.735586 625.688 92.9047
390.4 0.565322 2.62761 256.499 1.6235 -1.68233 651.441 0.374352 0.42441 0.741088 0.69041 445.07 0.657971 0.0151975 768.884 92.9047
504.879 1.12846 -0.126107 441.765 0.0427521 -2.94571 1093.65 0.721325 0.560275 0.818977 0.581953 198.77 0.99991 1.13479 1015.92 92.9047
605.664 -0.734413 2.81786 347.405 0.242913 -0.368519 1046.55 0.687615 0.570715 0.677316 0.741826 332.771 0.282589 0.644807 1014.26 92.9047
637.562 0.256473 2.74084 433.066 -0.658513 -0.0890089 1160.81 0.713103 0.395271 0.747617 0.827087 213.781 -1.9235 0.224021 1092.01 92.9047
402.404 -0.139513 -1.16381 325.466 -0.469835 1.14744 684.295 0.816474 0.799979 0.834989 0.738997 347.477 -2.77558 0.297743 769.742 92.9047
387.122 0.337294 -2.43976 325.753 1.99048 -0.0952718 948.113 0.408649 0.782585 0.870459 0.875241 426.461 1.71497 0.412036 744.564 92.9047
669.874 0.348261 -2.06377 613.203 0.799595 0.902835 1323.15 0.662042 0.715793 0.903959 0.607591 296.121 1.5698 0.319842 1358.87 92.9047
326.526 -1.11027 2.84751 283.495 0.495246 1.37233 692.762 0.73435 0.635444 0.770235 0.729306 101.917 -0.788396 0.952274 707.739 92.9047
328.548 1.11444 0.495258 308.736 -0.151608 -2.87087 799.008 0.250241 0.345571 0.802184 0.464818 94.9556 -2.29765 0.554486 678.308 92.9047
597.854 -0.34775 1.65236 297.011 0.816676 -1.83181 988.979 0.596951 0.462792 0.717798 0.748951 197.378 -1.17075 0.666264 947.438 92.9047
359.773 -0.0684818 2.24974 327.274 0.67786 -1.02448 747.063 0.763719 0.702662 0.753958 0.753798 249.179 0.63616 1.62188 752.89 92.9047
474.923 0.34838 2.50027 415.815 -0.44462 -0.0706633 951.02 0.698367 0.557021 0.762266 0.462171 504.406 -2.73138 1.05944 886.288 92.9047
322.958 1.04416 2.86227 304.163 -0.488738 -0.00429589 837.152 0.544847 0.501477 0.786487 0.521993 114.34 2.43641 0.372299 768.207 92.9047
755.684 0.657395 0.423453 262.449 -0.72175 -2.4876 1130.17 0.476305 0.79417 0.765255 0.780964 82.301 3.03949 0.0902896 1051.59 92.9047
359.301 1.63437 0.209024 308.409 0.133741 -1.80665 806.288 0.731097 0.736881 0.917512 0.779652 67.7528 -0.368695 0.576902 812.259 92.9047
397.018 -0.312031 -1.72626 253.87 -0.86464 0.116868 546.722 0.727497 0.781077 0.691882 0.862298 404.341 3.00822 1.40296 847.936 92.9047
284.041 0.302839 -0.125296 264.598 1.50712 -0.105769 381.435 0.740592 0.775752 0.7835 0.806483 705.05 3.06522 0.0641689 612.166 92.9047
339.207 -0.445042 2.49577 303.983 -0.326741 -0.0754749 628.13 0.403555 0.621625 0.493547 0.734293 205.194 -2.42002 0.929078 640.556 92.9047
291.718 -0.132109 -0.0802013 263.029 -0.481434 -2.59484 546.371 0.727322 0.69985 0.84054 0.635127 157.431 0.451088 0.208106 680.658 92.9047
914.153 0.336848 -0.946136 741.393 0.461409 2.40459 1661.82 0.507797 0.502396 0.559319 0.475193 369.5 -0.653325 0.289935 1758.39 92.9047
909.381 -0.83838 3.1035 791.437 -0.991908 0.423132 1668.76 0.285851 0.796574 0.644243 0.740046 376.234 -0.550181 0.973646 1824.75 92.9047
504.748 0.550067 1.01782 332.691 -0.420562 -2.65361 911.903 0.732011 0.704892 0.721275 0.745202 156.36 -0.723456 0.0148628 990.361 92.9047
373.61 -0.00023923 -2.30018 253.341 -0.391626 1.5083 601.737 0.881657 0.558247 0.716281 0.66642 18.6364 -2.95347 0.653235 860.493 92.9047
537.385 0.728783 -1.89097 269.064 0.127076 -0.156621 644.232 0.75552 0.791834 0.739656 0.770043 181.427 -1.91389 0.0238564 1066.26 92.9047
355.453 0.193362 3.02407 295.484 -0.471377 0.309323 708.193 0.109487 0.583355 0.695814 0.722762 320.235 -2.97763 0.0166545 639.687 92.9047
477.124 0.238686 -2.64994 343.779 -0.891426 0.766486 948.82 0.515806 0.602832 0.67377 0.789935 326.189 -2.22056 0.419027 874.464 92.9047
535.069 0.117068 -0.762599 516.694 -0.2483 2.53881 1071.33 0.347614 0.422107 0.760278 0.899619 180.679 2.44626 0.0929542 1250.93 92.9047
396.047 -0.696909 2.80843 286.326 -1.15857 -0.691681 691.441 0.67615 0.519588 0.636102 0.831362 69.9989 -1.3587 0.661549 973.662 92.9047
283.253 -0.0481814 -0.217591 271.015 -0.234576 2.0834 529.519 0.293006 0.704486 0.803113 0.704726 267.636 -2.77546 0.56829 690.509 92.9047
431.336 1.73489 -2.22546 363.738 0.175998 2.33827 920.211 0.745404 0.624325 0.808983 0.702745 197.26 -0.00340431 0.429997 918.471 92.9047
509.76 -0.0114234 -2.36049 366.399 1.41133 0.357561 1092.92 0.743466 0.391284 0.764628 0.86566 283.752 2.18654 1.72395 899.194 92.9047
565.791 0.0313105 -2.43568 340.347 -0.31344 0.751599 910.539 0.675729 0.794037 0.653975 0.687161 97.3005 -1.15651 1.27102 897.186 92.9047
704.612 -0.371473 1.64416 252.658 1.37257 -1.14583 1183.47 0.772748 0.793493 0.861645 0.74414 209.395 -2.49286 0.34382 1000.83 92.9047
480.092 -0.982221 0.165466 292.386 -0.160711 -3.08377 830.72 0.492795 0.773749 0.764088 0.787824 727.217 0.052239 0.108491 789.877 92.9047
403.484 0.0123145 2.19202 250.188 0.133424 -1.51877 646.729 0.321112 0.645763 0.569567 0.761515 430.06 1.37532 0.117489 861.86 92.9047
500.518 -0.0180697 -0.773867 378.493 1.01085 2.69364 992.827 0.824077 0.746 0.751809 0.823805 252.608 0.93612 0.0790328 852.019 92.9047
470.916 -1.04777 -1.6798 371.79 -0.121655 2.93916 747.318 0.768763 0.389106 0.716671 0.672458 572.082 1.84914 0.00427461 1082.53 92.9047
745.953 -0.281356 -2.36074 328.692 -1.93721 0.0804164 1328.72 0.719963 0.762333 0.873961 0.826853 373.194 1.96081 0.144431 1218.93 92.9047
538.732 0.0242974 1.17639 338.558 -0.0613349 -1.01627 788.433 0.743986 0.584544 0.837658 0.466095 502.529 -1.95888 0.246948 933.356 92.9047
485.221 -0.311403 -1.14086 453.161 -0.624681 2.0314 1031.09 0.236758 0.157723 0.657286 0.446886 627.318 1.61204 0.187882 919.043 92.9047
428.644 -1.26595 1.70519 299.724 -1.0478 -1.28892 732.465 0.319151 0.114307 0.815969 0.777322 229.712 -2.05173 0.698532 732.122 92.9047
302.712 -0.226559 0.22538 294.394 -0.46636 1.7212 433.662 0.688207 0.763374 0.749542 0.616231 600.24 -2.51846 0.35006 711.972 92.9047
650.852 -0.351779 0.952658 425.336 0.635453 -2.72916 1161.16 0.421138 0.693021 0.837698 0.438825 610.62 -0.210505 0.829575 1057.63 92.9047
683.128 1.48792 -1.45172 366.69 -0.658425 1.74679 1663.75 0.24999 0.306309 0.772052 0.724541 68.3405 2.52314 0.780797 1082.3 92.9047
380.6 -1.42547 -2.71509 328.876 -0.830873 1.14527 714.658 0.75684 0.706209 0.79158 0.718239 304.145 0.832603 0.329917 770.712 92.9047
377.12 0.0969819 -1.85206 285.643 0.144732 0.927673 684.828 0.521778 0.301882 0.633503 0.775384 577.238 -2.3684 0.068301 641.445 92.9047
489.901 0.0651191 1.00047 277.138 1.52218 2.32284 760.991 0.441507 0.810468 0.707061 0.782419 175.569 -1.68576 0.381663 931.701 92.9047
356.064 -0.659721 2.22432 310.614 -0.21804 0.138682 605.711 0.652645 0.442003 0.768229 0.68234 444.984 -1.93591 0.126391 721.965 92.9047
461.874 0.935189 -0.793803 295.867 0.405038 2.19572 776 0.679319 0.457509 0.568308 0.719763 76.2599 0.727313 1.45954 809.247 92.9047
277.982 -0.168614 2.44567 260.619 0.647002 -0.969002 593.95 0.512265 0.329095 0.715758 0.706373 515.632 -0.685386 0.385186 637.887 92.9047
536.693 -1.09392 -0.0941769 300.644 -0.302494 -2.64151 898.071 0.708848 0.362124 0.768448 0.501491 371.206 1.62049 1.59464 822.372 92.9047
444.199 -0.737104 2.10522 294.658 -1.11118 -0.500876 723.306 0.762767 0.661454 0.7697 0.536195 337.045 -0.726143 0.240163 829.946 92.9047
630.613 0.665359 1.53971 261.781 -1.07733 -0.928437 1119.62 0.471465 0.708293 0.769028 0.809512 475.748 -2.40978 0.0792737 938.134 92.9047
341.116 0.0583262 0.022637 290.823 -1.98035 1.82975 928.781 0.720555 0.753846 0.663963 0.686359 170.759 -1.89891 0.0145408 661.322 92.9047
334.46 -1.56636 -3.07162 327.399 -0.385146 0.232186 838.539 0.826472 0.523513 0.806512 0.519329 334.55 -2.20186 0.665556 686.455 -92.9047
359.208 -1.12696 0.350803 346.369 -1.62121 -1.40168 578.339 0.682637 0.81934 0.665922 0.741972 322.695 2.99338 0.355366 913.922 -92.9047
302.596 1.14706 -2.25906 278.715 0.0394773 -0.468221 580.051 0.775799 0.806945 0.823205 0.780253 135.637 1.66442 0.336739 760.259 92.9047
383.759 1.4977 0.664498 255.046 0.306634 -3.08658 745.349 0.687362 0.432587 0.76642 0.701222 324.072 -2.21506 0.58277 695.687 92.9047
347.713 -0.0622802 -1.19706 304.716 0.445558 2.59151 651.332 0.718149 0.400008 0.642873 0.758759 68.8235 -1.46766 0.271906 681.906 92.9047
344.962 -0.557904 2.89774 327.161 -0.794066 -0.461664 688 0.568795 0.867332 0.703351 0.793465 75.4599 0.613558 0.810077 840.419 92.9047
503.859 -0.739676 2.46014 397.944 -0.708821 -1.32235 860.835 0.586777 0.283067 0.50936 0.64842 559.789 -0.0842327 0.332671 995.211 92.9047
295.209 -0.592428 -2.49453 253.813 -0.98223 2.549 377.706 0.806531 0.498342 0.69394 0.722835 262.136 -0.229297 0.0105716 687.19 92.9047
577.879 -1.47425 1.08293 431.646 -1.68652 -2.347 1001.12 0.781589 0.593915 0.718682 0.782288 175.944 -3.03651 0.687975 1328.68 92.9047
869.894 -0.659342 -0.968887 326.152 1.27613 1.71368 1596.34 0.758377 0.770704 0.79849 0.799532 347.361 1.56008 0.156437 1321.55 92.9047
371.754 0.149658 -0.0313142 264.587 1.59995 2.58125 793.516 0.611554 0.590969 0.769469 0.785422 274.313 -2.29739 0.953376 628.7 92.9047
574.766 0.0149532 1.81903 538.634 0.198328 -1.16892 1130.31 0.711747 0.823909 0.879057 0.693201 234 -1.27999 0.111898 1198.63 92.9047
507.823 1.71918 1.25079 370.984 -0.762856 -1.33192 1626.38 0.80704 0.488573 0.825516 0.755834 126.642 2.70657 0.412351 997.018 92.9047
514.664 1.51203 0.420651 254.346 0.776087 -1.43685 672.592 0.758306 0.157281 0.785234 0.448551 649.142 2.78172 0.398688 835.124 92.9047
329.386 0.2385 -2.84842 281.736 -2.14751 0.680362 1099.69 0.617045 0.783508 0.655214 0.734531 177.535 -0.533028 0.416951 616.575 92.9047
286.273 -0.504881 0.426757 282.76 1.25282 -1.15064 704.813 0.674398 0.5908 0.752914 0.826842 115.086 1.56806 0.392211 748.718 92.9047
557.809 0.262252 -2.63946 265.389 1.81071 -0.0754227 1007.66 0.228352 0.847006 0.407671 0.814038 320.657 0.867616 0.250451 858.295 -92.9047
322.638 -0.449354 -1.30372 272.63 -0.20587 2.72707 577.755 0.641037 0.395654 0.754047 0.793317 297.56 1.2995 0.367988 720.132 92.9047
365.434 -0.494911 2.90933 361.088 -0.988503 -0.437567 779.112 0.569304 0.754923 0.727935 0.787586 97.0026 2.11677 0.251195 687.185 92.9047
303.768 0.465496 -2.82237 273.931 -0.55228 1.11847 623.996 0.703179 0.68699 0.771797 0.765034 138.809 2.2159 1.10244 723.957 92.9047
376.96 -1.2989 0.326172 292.422 -0.27312 -1.81325 697.669 0.74662 0.77579 0.832233 0.838544 470.412 2.55363 0.819793 675.465 92.9047
407.247 0.0695105 1.97804 380.992 0.972838 -0.948271 944.028 0.22752 0.379753 0.626356 0.552742 207.407 1.43945 0.214662 1015.27 92.9047
571.857 -0.992677 -0.0708946 471.317 -0.318529 2.68116 1123.1 0.830003 0.531458 0.755456 0.520581 343.701 -1.11593 1.0444 1036.75 92.9047
314.142 0.236023 -1.49885 259.485 0.0107799 0.740991 528.701 0.419134 0.516643 0.742652 0.568302 239.036 2.25473 0.446747 749.86 92.9047
345.161 0.709706 1.6123 282.098 -0.588783 -0.527712 708.121 0.674708 0.820932 0.768151 0.82459 549.789 -2.48241 1.23805 655.962 92.9047
313.838 0.60385 1.01649 301.436 0.722384 -1.53208 632.298 0.777551 0.410001 0.773401 0.488881 421.903 2.37396 1.35257 623.541 92.9047
480.078 -0.401946 1.55342 323.341 0.0209027 -1.17936 800.455 0.536543 0.427528 0.697367 0.70609 284.488 0.635843 0.57844 964.7 92.9047
309.759 0.239181 -1.90441 280.053 1.03162 1.38044 666.252 0.625815 0.520452 0.717686 0.537277 104.291 -1.94681 0.0321622 612.84 92.9047
446.596 0.800029 -1.34087 297.736 1.32553 2.76433 699.866 0.573259 0.525325 0.71189 0.428543 217.469 1.53482 0.39669 509.673 92.9047
546.004 0.273792 0.805036 324.311 -0.390751 -3.12753 840.504 0.695898 0.817143 0.722354 0.804195 244.65 -1.67941 0.0497651 1081.18 92.9047
319.725 0.0982607 -1.44297 298.659 -1.47801 1.57008 834.606 0.447124 0.502391 0.655398 0.900203 320.603 2.19676 0.631608 790.367 92.9047
771.673 0.644026 -3.02869 580.534 -1.31605 0.780615 1999.15 0.270748 0.595965 0.577613 0.740603 120.41 -0.544413 0.29739 1543.08 92.9047
359.307 -1.35011 -1.49311 299.275 -0.978297 1.19991 674.353 0.323004 0.609666 0.541486 0.715262 358.3 2.17721 0.801708 680.511 92.9047
369.801 0.572822 2.4035 271.348 -0.264275 -1.59756 666.12 0.335302 0.737001 0.722009 0.784064 41.6408 2.95655 0.323094 534.133 92.9047
460.46 -0.937599 -0.615676 254.577 0.942619 2.06192 1017.47 0.59652 0.516403 0.777439 0.825043 291.489 -2.86316 1.26059 673.779 92.9047
480.79 -0.516467 -0.180668 403.587 1.4569 -3.11648 1358.6 0.42597 0.89052 0.748896 0.746477 50.9751 -2.01379 1.09766 931.749 92.9047
514.263 -0.0520176 -0.393996 374.158 0.208356 -3.01943 880.169 0.405445 0.443809 0.449267 0.843328 493.778 2.35079 0.213085 983.97 92.9047
666.766 0.969189 0.460011 330.683 0.774864 -2.90619 943.853 0.649441 0.757651 0.794364 0.689639 226.661 -2.11512 0.609009 1024.84 92.9047
361.197 0.896313 -0.0376538 324.69 0.600212 2.67502 695.776 0.648286 0.589708 0.761001 0.719157 326.414 -0.169258 0.125423 723.948 92.9047
449.049 -0.544287 -0.40602 415.996 -1.24174 2.59387 926.133 0.0669039 0.540201 0.752528 0.757935 245.787 -2.22727 1.46025 853.501 92.9047
320.937 -0.618879 0.979174 298.972 0.362204 -2.97253 671.753 0.738153 0.709658 0.873086 0.794752 308.927 -1.12968 0.405416 696.575 92.9047
676.072 -0.539128 -0.25206 268.76 -0.0397516 -3.0761 881.97 0.714271 0.601504 0.77163 0.629075 61.7812 -3.13592 0.0618505 1098.4 92.9047
444.031 -0.247155 -2.92636 373.755 0.909546 0.472901 959.866 0.585084 0.638188 0.694003 0.646684 173.643 -2.00176 0.92905 813.605 92.9047
690.157 -0.00724696 0.00521216 311.766 0.292657 2.89546 937.406 0.65956 0.73563 0.612434 0.642537 399.203 -2.63561 0.339022 1135.41 92.9047
429.027 -0.328348 -1.75084 276.938 0.478184 0.55923 752.22 0.512569 0.763437 0.787267 0.739017 584.475 2.20412 1.45628 679.977 92.9047
486.093 0.365046 -3.07884 453.596 -0.516217 -0.601632 1003.4 0.54863 0.741945 0.642175 0.872393 539.38 1.10596 1.51477 1006.63 92.9047
283.779 -0.50528 2.19425 254.415 -0.247294 -1.38092 545.992 0.772281 0.694183 0.693243 0.774155 286.21 -0.325123 0.125092 522.262 92.9047
312.675 0.12727 -1.20039 287.984 0.494988 1.15607 590.654 0.828816 0.633359 0.836303 0.655285 360.818 -2.75926 0.263248 614.465 92.9047
400.427 0.575792 -1.09542 388.078 -0.304182 2.73972 854.373 0.802552 0.612799 0.776588 0.321709 438.891 0.864278 1.30715 768.566 92.9047
341.721 0.201313 2.10349 339.498 -0.660145 -1.67407 731.162 0.691153 0.728749 0.809819 0.789482 133.717 -0.0408189 0.525205 773.726 92.9047
378.498 0.866979 1.72025 260.384 0.451406 -0.953316 631.508 0.668875 0.650706 0.705233 0.557695 87.0427 0.822086 0.371103 1015.92 92.9047
373.044 -0.570249 0.918033 253.388 0.815867 0.9808 477.579 0.838945 0.634004 0.789958 0.542834 219.677 1.90802 0.921431 869.094 92.9047
415.665 0.656694 1.42188 292.373 0.519153 -2.39465 709.643 0.504212 0.329311 0.719004 0.667362 601.046 -1.18212 0.932914 706.27 92.9047
511.448 -0.765868 0.351648 263.22 -0.286876 -2.50297 764.712 0.613948 0.74819 0.743584 0.635405 114.91 -3.00775 0.451744 865.957 92.9047
279.339 0.435862 1.98534 261.397 -0.400517 -1.65088 584.695 0.447149 0.660127 0.841981 0.645938 255.244 0.15179 1.79971 499.232 92.9047
510.154 -0.0795049 0.123744 295.578 0.288439 2.25278 713.451 0.729759 0.71969 0.815973 0.788548 98.5723 -1.58942 0.654914 1033.86 92.9047
503.174 -0.338042 -2.20252 435.233 0.0698893 1.25676 973.217 0.742368 0.404181 0.780368 0.694942 57.4542 -0.0288412 0.287003 1013.24 92.9047
371.075 0.83262 1.64179 252.648 0.948814 -2.4405 562.291 0.817931 0.73545 0.720725 0.730252 784.576 -1.07513 1.355 703.827 92.9047
350.174 0.572727 -0.913136 291.287 -0.548023 2.51514 759.056 0.505138 0.744028 0.794446 0.686162 785.619 2.03238 0.449157 684.125 92.9047
459.353 -1.33597 0.135272 278.366 -0.404487 -2.68069 832.521 0.270277 0.583881 0.664474 0.781882 98.6986 -1.86388 0.595278 881.435 92.9047
338.324 -0.438236 1.59051 252.615 -0.609413 -0.311606 492.702 0.65182 0.599155 0.62915 0.712571 738.013 -2.86843 1.66306 663.233 92.9047
304.5 1.14056 -0.409002 279.294 -0.17743 -0.185043 428.653 0.683786 0.763308 0.597475 0.770857 580.178 2.70893 0.170937 844.706 92.9047
339.262 -0.962413 -2.3751 251.524 -0.867364 0.758901 606.01 0.746873 0.601691 0.684284 0.648623 58.158 -2.03513 0.346437 579.553 92.9047
554.528 0.518499 1.49532 551.925 -0.568962 0.669113 786.995 0.658355 0.615044 0.762191 0.815364 256.022 -2.16386 0.491207 1418.41 92.9047
335.248 -0.748475 -0.8354 312.095 -0.625281 3.1221 609.981 0.598477 0.780754 0.577013 0.705776 216.947 2.08757 0.658814 719.424 92.9047
571.703 -0.696422 0.281835 316.958 -1.27376 -1.71897 792.938 0.804023 0.580322 0.778999 0.768905 718.999 -2.7211 0.223 1011.11 92.9047
379.071 0.913034 2.94041 309.937 0.985677 -0.577301 694.942 0.62268 0.664358 0.775963 0.780724 141.863 2.26076 0.685923 801.581 92.9047
554.762 -0.948788 -2.65277 404.174 -0.574183 1.30315 900.776 0.340209 0.708635 0.640323 0.654594 190.866 -1.22068 0.439782 1121.96 92.9047
415.915 0.259023 -1.04944 307.025 0.538754 0.396927 506.779 0.475532 0.713483 0.566006 0.644603 140.869 2.16128 0.00174594 841.994 92.9047
1069.28 0.459327 1.63694 466.219 0.514979 -2.06877 1377.8 0.732825 0.671954 0.646256 0.443886 343.296 0.114048 1.11133 1773.21 92.9047
485.786 0.535208 -2.19224 414.874 0.943838 1.40474 909.36 0.632285 0.733849 0.810862 0.776066 95.2599 0.858205 0.282636 1131.23 92.9047
526.37 0.153661 -1.07208 255.572 -0.155957 1.11195 676.996 0.74096 0.680939 0.726961 0.823012 246.893 2.712 0.000651836 904.625 92.9047
349.99 0.903584 -0.625296 257.846 1.73558 -2.75724 601.861 0.79661 0.824918 0.779539 0.800724 221.348 1.77536 0.463137 620.77 92.9047
446.089 -1.26137 0.879219 369.017 0.248887 -1.19795 978.098 0.80532 0.799298 0.770972 0.706007 306.92 -3.02739 0.0519142 902.142 92.9047
373.219 1.0851 -0.450089 281.085 -0.3373 1.52688 756.582 0.689048 0.53469 0.668617 0.744871 161.477 -2.88166 0.0950105 789.619 92.9047
290.411 0.426767 0.873008 281.02 0.0506964 -1.94631 624.376 0.495812 0.599679 0.47086 0.66332 220.911 -1.74557 0.212606 582.539 92.9047
396.609 -0.228824 0.0366339 291.482 -0.0661764 -2.26302 671.906 0.588396 0.436522 0.598115 0.685979 379.556 1.12265 0.10223 836.412 92.9047
324.579 -1.39464 0.279466 262.306 1.28384 -2.75226 1194.65 0.36148 0.717426 0.757641 0.839611 292.623 -2.87261 0.129148 580.691 92.9047
512.713 -0.711111 -1.06345 274.965 0.60962 1.44572 917.988 0.608273 0.461951 0.838013 0.813584 154.832 -2.56111 0.455897 885.58 92.9047
