pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
553.759 1.59496 -2.1886 353.094 0.19012 0.52902 1154.6 0.727258 0.779168 0.785454 0.840289 89.9739 0.162375 0.156644 1096.7 92.9047
855.966 0.449196 0.0550176 671.169 -2.06545 2.82823 2915.82 0.650503 0.789458 0.795922 0.840195 431.547 -2.25904 0.624367 1676.73 92.9047
832.64 -1.5172 -1.19465 681.127 -1.04777 -2.89341 1300.36 0.806914 0.702475 0.816117 0.86936 529.151 1.25039 0.0606717 1766.64 92.9047
1028.42 0.600007 2.03108 766.429 -1.1575 -1.11773 2542.84 0.642326 0.72527 0.671117 0.855091 40.8605 0.456677 0.000372738 2166.63 92.9047
651.152 0.484746 2.42617 336.603 -0.384295 1.69047 627.637 0.843301 0.601433 0.735832 0.857568 866.911 -0.754483 0.0595786 1279.72 92.9047
822.576 -1.18749 -1.13113 344.148 0.384809 -1.94506 1127.84 0.524767 0.781889 0.809467 0.817858 859.935 1.83982 0.269036 1124.82 92.9047
621.936 -0.256731 1.20634 555.665 -1.59351 2.99229 1310.56 0.70901 0.812038 0.658037 0.802952 597.534 -0.526301 0.0663328 1595.41 92.9047
576.184 -1.51286 0.297716 373.259 0.209099 -2.31559 1330.55 0.821338 0.588141 0.844642 0.871939 467.464 3.07371 0.0621645 1156.65 92.9047
622.933 -0.387397 3.02014 538.613 -1.66494 1.95987 1072.33 0.836441 0.616624 0.773131 0.794155 855.065 -0.599049 0.119822 1138.06 92.9047
1318.87 -0.371404 -1.16868 697.059 -0.0146463 2.57157 1942.16 0.515678 0.532916 0.828055 0.742946 388.587 1.85396 0.219435 2612.72 92.9047
670.678 -0.755943 0.356368 627.639 1.92324 -2.70646 2744.13 0.499398 0.731701 0.834272 0.657364 91.4952 0.929719 0.0308582 1485.34 92.9047
768.505 1.12056 -1.28284 274.536 1.51275 0.00429764 706.685 0.374993 0.76033 0.836569 0.790962 723.919 2.13617 0.284538 1054.55 92.9047
849.71 0.648702 -0.255825 463.954 -1.1506 2.21486 1808.2 0.767191 0.784589 0.827182 0.81298 599.925 2.71411 0.0641618 1634.1 92.9047
817.237 -0.16158 1.63012 652.893 -1.32545 -2.74822 1585.13 0.565487 0.860279 0.743277 0.778563 562.229 -0.834653 0.154997 1662.98 92.9047
1014.64 -0.808933 -2.55098 690.359 -0.138371 -0.193981 1737.58 0.567096 0.672245 0.84768 0.840684 123.174 1.41618 0.0523413 2160.75 92.9047
551.694 -0.186282 -0.792121 450.257 -0.405713 1.44339 981.899 0.830196 0.76288 0.825151 0.776716 307.507 3.11074 0.15872 905.607 92.9047
522.407 1.76134 -2.24679 342.006 -1.64207 -2.12181 2270.02 0.703628 0.670432 0.827989 0.833938 261.145 1.17922 0.439787 1236.77 92.9047
805.89 -0.572671 -2.92816 275.123 1.32403 0.238076 1474.9 0.310999 0.737474 0.658224 0.724548 489.873 0.149789 0.077889 1204.67 92.9047
894.846 0.368552 0.0699817 647.098 -1.2037 2.73563 2082.57 0.878774 0.761386 0.818602 0.906577 330.874 -2.42153 0.104237 1627.47 92.9047
961.97 -0.648406 0.23397 567.543 -1.68928 1.3337 1210.35 0.630037 0.750324 0.732409 0.779674 1007.89 -2.46159 0.201082 1734.61 92.9047
683.281 -0.309794 2.62084 586.337 0.110026 0.657502 1163.21 0.596123 0.822803 0.837708 0.787485 57.1139 -1.73252 0.213034 1759.07 92.9047
677.048 -0.251243 -2.04417 368.361 -2.0869 -0.694888 1324.65 0.735155 0.779427 0.790132 0.7973 644.142 1.43745 0.0996791 1044.04 92.9047
1045.97 -0.236788 1.75801 362.266 -0.796663 -3.02447 979.724 0.726955 0.757458 0.725485 0.731066 844.092 -1.12766 0.00179422 1638.81 92.9047
662.257 -1.85901 1.19553 510.347 0.415661 -2.67011 2024.9 0.822986 0.7434 0.801679 0.79907 300.38 -0.899199 0.0796323 1185.98 -92.9047
782.151 -1.38781 -1.9304 582.785 0.381079 0.453764 1909.42 0.816558 0.806275 0.81208 0.739275 134.532 1.13176 0.114086 1993.55 92.9047
836.772 -0.857009 1.37872 302.788 -0.571355 -2.98071 941.251 0.781169 0.756341 0.779244 0.822386 609.006 -1.59002 0.0890646 1269.85 92.9047
739.03 -0.829828 2.89085 726.228 -1.33125 -0.144839 1571.86 0.775786 0.586086 0.83648 0.84017 15.8855 -0.533058 0.0153225 1481.9 92.9047
760.019 0.927355 -1.76291 608.028 -0.844827 1.80757 1965.58 0.755284 0.826062 0.828359 0.773836 121.039 -0.436366 0.0644927 1601.93 92.9047
990.989 -0.437578 2.19583 990.407 -0.612006 -1.78205 1984.75 0.68929 0.13975 0.734765 0.890264 739.19 0.173938 0.214686 2113.41 92.9047
672.753 1.38223 -2.18212 315.938 1.1709 2.72308 738.428 0.698151 0.545073 0.757453 0.536031 538.562 0.921601 0.621585 1251 92.9047
675.824 -0.169796 -0.389659 493.669 0.459782 2.99845 1251.79 0.733029 0.843299 0.795974 0.76945 129.058 1.97292 0.08593 1884.26 92.9047
931.49 -1.57715 -2.84653 721.495 -1.39739 -0.559091 1606.46 0.761117 0.821678 0.851917 0.825496 173.018 3.07619 0.0348427 2329.3 92.9047
577.957 -1.20628 -2.81812 429.53 1.48334 -0.256242 2045.38 0.79027 0.810123 0.822544 0.812668 211.362 2.26565 0.237104 1324.59 92.9047
