pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1565.41 0.313497 2.86992 1544.01 -0.691607 -1.86771 2776.29 0.619843 0.632023 0.742868 0.662761 513.526 0.448531 0.0637072 4754.85 -0.0996691
1520.95 0.19082 -0.992477 1506.17 0.24877 2.08891 3110.9 0.806805 0.386482 0.714273 0.781241 93.0749 -0.363346 0.333736 3506.42 0.0996691
717.663 -0.563568 -0.541237 411.816 1.08189 2.53298 1520.6 0.772351 0.571799 0.793284 0.709496 359.133 2.69085 0.0426958 1127.17 0.0996691
381.837 1.39722 0.222115 358.826 0.01312 -2.84161 954.37 0.863001 0.745759 0.808144 0.7608 55.0349 1.35089 0.11296 805.898 0.0996691
1704.13 -0.999822 -1.54056 1261.24 -0.97339 2.25384 2852.21 0.466257 0.683307 0.534592 0.75858 195.001 -0.820247 0.307305 4644.83 0.0996691
404.978 2.36401 -1.80838 394.349 1.02446 1.34825 1034.21 0.711415 0.460883 0.828447 0.704961 25.9105 1.01732 0.322729 789.726 0.0996691
1989.9 -0.542208 3.00373 917.889 -0.20668 -1.26226 2405.06 0.490214 0.525103 0.590603 0.787479 661.267 0.512062 0.0174552 3924.17 0.0996691
1378.12 -0.851494 -0.0381475 1049.87 0.652975 -3.095 3152.27 0.509168 0.582536 0.805548 0.776357 54.5608 2.67055 0.0216906 2724.87 0.0996691
1803.93 -0.475178 -1.74962 1683.34 0.878098 0.25151 3913.55 0.742902 0.766178 0.796957 0.840845 172.875 -1.69668 0.00323427 6062.23 -0.0996691
447.3 0.588709 1.96466 410.943 0.272915 -1.09364 895.385 0.72473 0.657296 0.691489 0.747313 37.8569 -2.31231 0.409393 836.903 0.0996691
592.726 1.02857 0.642264 558.4 -0.330376 -3.12613 1429.67 0.876432 0.776774 0.648722 0.783971 59.04 0.932698 0.0544883 1990.5 0.0996691
1127.07 -1.2954 -0.302242 561.129 1.32403 1.93109 3119.24 0.68107 0.463654 0.738915 0.757225 682.771 2.99909 0.23405 2142.09 0.0996691
355.642 0.424388 -3.02983 308.98 1.76008 0.0301696 857.527 0.806709 0.761193 0.793994 0.880286 68.5324 0.86708 0.804203 624.071 0.0996691
333.549 0.0185579 -2.26456 283.656 -1.42957 1.50197 795.888 0.798049 0.757095 0.68046 0.850401 55.7859 0.0994024 0.035468 769.369 0.0996691
1091.09 -0.524604 -0.417897 346.117 0.874308 2.9664 1575.01 0.583562 0.698617 0.695365 0.83749 768.417 2.66997 0.27548 1418.32 0.0996691
