pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1631.04 0.343344 2.87057 1534.61 -0.73362 -1.78991 2986.14 0.773052 0.786037 0.834633 0.630715 346.014 0.403705 0.0113746 4836.26 -0.0996691
1565.88 0.193821 -0.936122 1505.85 0.226986 2.0665 3148.26 0.814899 0.551649 0.800003 0.69144 18.959 -0.728687 0.213002 3378.03 0.0996691
871.468 -0.40349 -0.529746 457.784 1.16557 2.63862 1760.27 0.806018 0.665809 0.797275 0.843339 402.68 2.72661 0.0180242 1387.95 0.0996691
450.611 1.53357 0.264447 404.286 0.124754 -2.92871 1151.35 0.759428 0.760196 0.834513 0.874982 44.5366 -2.94116 0.011745 837.285 0.0996691
438.892 0.993117 1.43722 429.768 2.38778 -1.84769 1146.77 0.699867 0.745742 0.806021 0.784462 36.3175 -1.39972 0.122633 825.182 0.0996691
1997.12 -0.594282 3.04528 983.314 -0.281717 -1.21294 2533.48 0.515296 0.603708 0.712633 0.789343 743.506 0.451631 0.0882758 4013.94 0.0996691
1489.04 -0.759262 -0.0042587 992.151 0.713454 -3.0567 3153.41 0.843195 0.712378 0.885568 0.787642 136.209 2.88182 0.139148 2809.42 0.0996691
1867.82 -0.547553 -1.91032 1610.03 0.899066 0.265021 4152.85 0.764327 0.70432 0.764467 0.831973 198.808 -0.0464201 0.240892 5970.91 -0.0996691
564.337 -1.51847 -1.86909 537.51 -1.44727 1.31987 1206 0.878653 0.758471 0.829498 0.884516 14.0166 2.32304 0.0765452 1019.76 0.0996691
466.946 0.414522 -1.09354 461.03 0.654303 1.98232 984.133 0.817591 0.817787 0.706419 0.811787 62.9445 -1.76764 0.0178496 923.494 0.0996691
528.669 2.66881 0.206228 500.51 2.08766 -2.82353 1144.29 0.752835 0.855474 0.863691 0.849071 62.5489 2.17823 0.0397542 1001.41 0.0996691
620.545 0.987942 0.732127 589.763 -0.25584 -3.07194 1467.64 0.689776 0.727845 0.834727 0.78741 116.28 1.03877 0.149748 1704.48 0.0996691
613.617 0.485561 -0.878192 405.739 -1.729 2.90189 1684.57 0.743481 0.778636 0.778782 0.805007 397.616 2.82448 0.109952 1365.59 0.0996691
1208.82 -1.29984 -0.311922 607.995 1.34167 1.91804 3405.84 0.686091 0.598292 0.805301 0.668701 656.74 2.94349 0.16616 2396.42 0.0996691
1479.75 0.407135 2.47239 256.919 0.0738644 -0.184282 1300.53 0.763509 0.748387 0.840532 0.72151 1073.63 -0.690505 0.0182388 1736.97 0.0996691
348.476 0.347645 -2.99493 347.298 1.76641 0.116469 935.752 0.828316 0.853008 0.791709 0.703567 55.495 0.309906 0.0298306 754.812 0.0996691
1437.99 0.149221 -0.655652 565.8 1.84929 -0.57184 1846.88 0.545905 0.776663 0.575795 0.822173 1643.91 2.50627 0.0514493 2048.42 0.0996691
424.084 0.0582647 -2.35545 357.398 -1.48884 1.57442 1058.73 0.769429 0.693388 0.831873 0.833152 134.025 0.140411 0.171458 839.269 0.0996691
1179.06 1.21921 1.39998 1175.14 0.283333 -2.03816 2655.61 0.706963 0.563809 0.672839 0.840368 514.67 -0.7932 0.0849588 3578.48 -0.0996691
1642.54 0.339149 -1.7636 1201.39 -0.512739 1.39121 3114.83 0.752695 0.249828 0.789257 0.844776 237.108 -1.59267 0.00161445 3314.68 0.0996691
373.219 1.93357 -1.49058 344.825 1.44421 1.71777 810.807 0.808825 0.692067 0.849377 0.828521 33.9066 -0.392093 0.0853179 797.583 0.0996691
523.539 1.44531 -0.970289 413.126 0.819771 2.03193 1061.28 0.768768 0.753985 0.855844 0.834562 43.2072 -2.43066 0.104757 914.692 0.0996691
854.431 -0.504302 2.56608 836.655 -0.709695 -0.511411 1794.22 0.612897 0.770482 0.816825 0.801563 30.2532 -2.22391 0.197492 1829.95 0.0996691
391.529 -1.27531 -2.43965 387.184 -0.478405 0.617308 913.084 0.777156 0.781872 0.877626 0.808437 5.45973 -2.84822 0.377533 804.983 0.0996691
393.315 -0.394277 0.727663 386.724 -1.10348 -2.33041 882.79 0.727042 0.755982 0.793239 0.799678 21.4174 -1.86209 0.179513 762.987 0.0996691
1747.42 -0.0746424 -2.12691 1183.86 -0.731636 0.720384 3087.25 0.266102 0.731308 0.872518 0.784237 104.729 0.137009 0.339473 3648.11 0.0996691
389.776 2.52412 1.5092 370.272 0.0851596 -1.59371 1454 0.8142 0.757987 0.802264 0.780379 45.0176 -0.956315 0.0236107 849.414 0.0996691
2122.67 -0.478009 0.260494 1316.27 0.957941 -3.07429 4292.36 0.750206 0.735679 0.699096 0.823112 536.374 -3.0686 0.00363135 4406.04 -0.0996691
2064.98 0.255635 -2.26846 1370.47 0.169499 0.32725 3345.06 0.809424 0.525993 0.805685 0.685018 3771.24 0.759737 0.223052 4614.51 0.0996691
2507.04 -1.02793 1.86689 2020.64 1.23213 -1.89188 7621.67 0.804183 0.516832 0.884019 0.860006 154.458 -0.598153 0.133283 5655.38 0.0996691
1580.19 0.706673 2.71093 862.16 1.82206 -1.25383 2626.58 0.862019 0.758204 0.776437 0.836169 506.88 -0.090965 0.0613924 2999.8 -0.0996691
952.748 -1.23795 0.298344 849.237 -0.25832 1.86363 1657.59 0.764936 0.724742 0.854633 0.708097 138.106 -2.38371 0.00227523 3541.76 0.0996691
488.537 0.359342 1.43714 293.721 2.13431 -1.71887 1123.78 0.623098 0.82347 0.875103 0.839644 171.734 -1.66787 0.034111 848.977 0.0996691
1452.51 0.385077 -0.641993 831.725 0.287392 0.911124 1623.79 0.696328 0.727253 0.776014 0.708859 316.896 2.53319 0.0692201 4173.71 0.0996691
1433.69 0.341338 2.3937 1299.49 -0.828697 -0.753201 3292.8 0.694429 0.640524 0.653903 0.707025 186.844 -0.444863 0.159622 2899.53 0.0996691
1623.76 0.39253 0.227966 1544.35 -0.0864645 2.63642 3162.39 0.822183 0.267919 0.78224 0.877414 1477.73 -2.28124 0.00395226 3970.26 -0.0996691
