pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1238.27 0.157094 0.087802 934.821 0.157394 2.44354 2037.63 0.765735 0.768249 0.809872 0.743373 799.717 -2.21774 0.54387 2248.52 1.5571
1520.57 -0.460926 1.92009 1057.89 0.564554 -1.12185 3082.86 0.186166 0.679086 0.808731 0.83107 218.946 1.80781 0.190947 3663.9 1.5571
1532.79 -1.31523 1.04585 1062.5 1.87548 -3.00253 6464.5 0.793473 0.80592 0.80067 0.770759 389.987 -0.774357 0.21036 3452.47 1.5571
908.227 0.360972 2.06007 641.397 0.166212 -0.710885 1525.74 0.692381 0.601965 0.655391 0.50428 451.882 -1.67116 0.370832 1581.85 1.5571
1207.31 0.211564 -2.87078 1006.31 -0.334812 0.484727 2342.69 0.363393 0.787417 0.749907 0.716771 79.0517 3.04478 0.108002 3798.58 1.5571
1287.25 -0.482315 -1.21873 1131.1 0.10924 3.03571 2203.46 0.672065 0.597814 0.477668 0.692857 294.297 2.00244 0.242842 3482.31 1.5571
978.792 1.16495 -0.406028 413.937 -1.90294 -1.90519 2968.42 0.7092 0.661234 0.732052 0.808827 923.44 2.20858 0.0266037 1929.83 -1.5571
1299.5 -0.172961 0.653495 1171.65 0.0492548 -2.77178 2616.52 0.225021 0.754191 0.700236 0.825585 167.055 -2.98608 0.113773 3347.54 -1.5571
937.497 0.549975 0.775969 468.833 -1.53564 -1.84691 2133.35 0.816505 0.812062 0.78801 0.829797 563.777 -2.58116 0.0362928 2478.39 1.5571
1540.55 -0.548459 3.03552 941.774 -0.494321 -0.936206 2225.23 0.701367 0.640748 0.632101 0.754949 328.209 0.694943 0.167455 3227.55 1.5571
1104.99 -1.0539 -2.17352 942.402 0.565516 1.29622 2759.73 0.423666 0.773363 0.826059 0.806653 528.347 -2.34477 0.167186 2984.76 1.5571
680.627 0.903527 -0.13673 546.044 -1.05927 1.68267 1764.7 0.346043 0.638238 0.842082 0.82764 625.231 -2.27381 0.0504587 2488.97 1.5571
461.151 -1.10479 -0.261964 438.374 -0.615212 2.73357 947.755 0.49014 0.606818 0.551396 0.69918 36.9001 -2.87978 0.0993435 906.949 1.5571
1160.64 -0.842473 -0.996312 840.943 0.133784 2.21953 2244.81 0.32298 0.709925 0.573733 0.884111 812.063 2.4591 0.0199976 2875.46 1.5571
2181.71 0.119367 -0.706828 1957.34 -0.247376 2.95679 4240.4 0.662283 0.484392 0.682605 0.658117 179.88 1.02433 0.454372 5072.95 -1.5571
2123.25 -0.876707 1.38483 1746.34 -0.28272 -2.05692 4197.32 0.43535 0.47032 0.311092 0.800067 133.481 -2.28367 0.213006 4547.89 1.5571
2207.55 -0.266445 1.75521 1467.7 0.210168 -2.73789 3143.05 0.487264 0.186285 0.747233 0.86492 1383.6 -0.708458 0.0107365 4810.64 1.5571
1068.78 -0.0916573 -1.79067 1006.97 -0.754332 0.971383 2202.58 0.793063 0.690573 0.746816 0.791497 344.121 2.34113 0.335094 2253.71 1.5571
1328.91 0.029938 2.91859 1124.42 1.4074 -0.926863 2952.56 0.727664 0.720946 0.847787 0.785427 246.74 0.77385 0.145088 3068.06 1.5571
1445.16 0.0283545 -2.16934 1205.24 0.0516332 2.49567 1990.19 0.529095 0.59751 0.787048 0.808227 1490.82 0.344326 0.263558 3154.97 -1.5571
1006.67 0.582281 0.925454 999.494 -1.39541 -2.1361 3095.08 0.357552 0.638931 0.732297 0.681596 31.4846 -1.13985 0.41846 3837.64 1.5571
702.491 -0.387244 1.93495 450.214 -1.28316 1.3433 693.892 0.788949 0.709648 0.741986 0.842198 995.249 -1.43683 0.0768676 1331.46 1.5571
1319.98 0.402336 -2.21899 858.768 0.937578 0.335092 2301.91 0.265322 0.610999 0.787427 0.687088 826.457 1.6076 0.383626 2358.9 1.5571
760.629 1.49428 3.07383 474.166 -1.16389 0.690987 2416.36 0.682784 0.778315 0.698133 0.710114 447.503 -0.269538 0.130418 1562.25 -1.5571
1753.62 1.27021 -1.48725 800.224 -0.142237 1.50669 3090.3 0.294413 0.738916 0.521969 0.751556 401.991 1.63625 0.129215 3092.78 1.5571
1555.21 -0.0221024 0.0494406 1033.85 0.536135 2.53305 2577.08 0.643948 0.75183 0.741569 0.735922 239.501 3.14106 0.0649739 3980.56 1.5571
447.585 -1.7677 2.1346 444.62 -1.33372 -0.885605 968.174 0.782796 0.717213 0.839536 0.845129 78.4971 -1.92817 0.0814012 1038.15 1.5571
1209.22 0.143725 3.09576 260.099 -0.882552 -0.0128677 1325.23 0.539711 0.734547 0.482219 0.793158 930.307 0.0203799 0.00757001 1665.1 1.5571
1025.58 -0.346324 -2.88754 996.189 -0.910341 -0.059221 2108.58 0.689917 0.835441 0.734471 0.780999 615.806 2.27575 0.130944 2899.27 1.5571
1446.59 0.271416 -0.726768 1225.45 -1.2177 2.93874 3403.12 0.669627 0.837688 0.839587 0.80481 253.457 3.12935 0.194686 3570.47 1.5571
1411.65 -0.415761 0.07146 423.09 -0.793566 -2.16057 1473.6 0.405612 0.669899 0.741181 0.792168 1180.15 2.98931 1.15141 1823.86 1.5571
1081.27 -0.721458 -0.123515 1068.21 -1.07286 2.14884 2021.06 0.783985 0.742018 0.836584 0.731905 287.054 -2.25249 0.190605 3373.98 1.5571
