pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
316.26 -0.216415 0.261943 308.987 1.74088 2.88788 945.974 0.787249 0.71081 0.722945 0.755655 208.643 -2.12413 0.189367 710.105 -92.9047
481.605 1.18511 -2.92541 257.976 -0.0309214 0.866976 818.61 0.699459 0.749926 0.537794 0.799128 312.689 -0.0995425 0.664095 806.095 92.9047
570.868 -0.93781 1.56259 251.278 0.934166 -2.23876 1091.82 0.717047 0.814514 0.77968 0.738103 442.484 -0.778056 0.0975065 885.178 92.9047
326.44 0.387299 -2.93882 323.797 -1.11533 1.08797 802.729 0.517038 0.530833 0.83082 0.865679 513.144 -1.84696 0.0214763 1003.24 92.9047
595.627 -0.114072 0.984955 374.146 -0.726012 -2.03844 995.131 0.6152 0.739686 0.769289 0.65701 60.5696 -2.83637 0.800522 1525.45 92.9047
297.658 -0.246937 1.79488 274.289 1.9179 -1.01895 950.945 0.411827 0.503516 0.868596 0.688855 105.137 -1.89528 0.392246 635.523 92.9047
446.654 -0.71583 -0.102995 285.137 0.556553 -2.99548 868.601 0.590321 0.584139 0.865148 0.718377 149.139 3.06785 0.225911 934.567 92.9047
412.572 -0.627362 1.12038 330.057 -0.0635784 -2.27605 775.613 0.478807 0.344553 0.53265 0.630899 155.08 1.42922 0.32365 889.997 92.9047
314.787 0.955169 -1.49574 269.294 -0.888519 2.24027 833.929 0.802158 0.780163 0.773452 0.668987 150.149 -1.63025 0.133363 850.724 92.9047
432.764 0.989312 -2.6383 432.168 0.883684 0.708391 874.168 0.84178 0.781998 0.811203 0.686477 489.941 0.797007 0.095893 976.922 92.9047
430.053 -0.0298144 -2.05823 280.768 -1.2971 1.09306 895.579 0.380522 0.722976 0.586499 0.746215 85.6692 -1.6321 0.31896 681.18 92.9047
589.988 0.0847303 -2.5792 460.901 0.611686 0.530387 1135.71 0.118156 0.611124 0.594696 0.5535 8.6491 -0.142808 0.402313 1057.66 92.9047
601.88 -0.383872 -2.2693 443.299 0.612162 1.69639 1121.87 0.198406 0.69223 0.694355 0.733941 592.491 0.421354 0.284806 1148.37 92.9047
583.135 -0.904924 -1.12105 399.524 -0.369527 2.47133 994.762 0.73035 0.517738 0.830321 0.737431 292.922 0.598182 1.57326 957.06 92.9047
505.542 -0.487829 1.75863 407.495 -0.352924 -1.07415 916.248 0.503727 0.744048 0.749706 0.691688 262.86 -2.68734 0.284633 951.138 92.9047
306.514 0.720258 -0.183396 277.063 -0.187029 2.82695 665.708 0.650451 0.593279 0.61643 0.810092 108.529 2.65854 0.168474 868.257 92.9047
484.819 -1.24324 3.02265 280.764 -0.707459 -0.707499 748.717 0.892316 0.428785 0.764023 0.835822 201.159 0.315428 0.554325 783.243 92.9047
438.84 1.04273 2.62123 288.56 0.596064 0.414374 694.643 0.801541 0.486664 0.738107 0.863874 355.75 -1.25956 1.63779 680.847 92.9047
446.057 0.432206 2.75402 342.214 -0.542063 0.551926 829.717 0.856513 0.359587 0.83564 0.570224 438.896 -1.77927 0.214855 861.601 92.9047
450.699 -1.94024 1.77241 372.125 -0.403779 -1.58719 1088.04 0.376758 0.640916 0.828754 0.733386 103.206 0.1015 1.13665 793.43 92.9047
454.712 -0.452187 -0.800666 302.444 -1.10155 2.40429 804.596 0.634977 0.480415 0.692698 0.713157 107.84 0.196015 0.939074 702.841 92.9047
432.575 -0.772073 -0.565058 274.837 0.20441 1.1958 719.469 0.172205 0.443784 0.579031 0.738381 188.007 -2.50675 0.210514 858.678 92.9047
356.755 -0.427998 1.36938 329.882 1.68634 -2.91807 1058.36 0.759307 0.342782 0.667595 0.884217 203.068 -1.01235 0.123002 749.719 92.9047
352.113 -0.307096 -3.09204 322.6 -0.854729 -0.677964 694.106 0.507367 0.623002 0.864638 0.801202 173.057 -1.29255 0.609797 748.158 92.9047
401.991 0.951097 2.06851 282.286 1.52128 0.112898 613.473 0.831044 0.681591 0.816283 0.767187 293.247 -0.398865 0.512744 940.696 92.9047
395.272 0.598808 1.46158 342.427 0.660995 -1.83762 749.403 0.783144 0.548211 0.783749 0.52959 121.162 -0.659879 0.234138 719.779 92.9047
630.387 0.164298 0.712754 316.143 -1.1069 -2.31825 1087.67 0.71627 0.329234 0.82209 0.830235 456.338 -2.38491 0.0509522 1111 92.9047
496.47 0.129063 1.36453 262.765 0.295116 -1.47797 741.968 0.780098 0.660995 0.785324 0.783892 103.999 -0.907363 0.0862639 974.164 92.9047
346.839 0.357632 2.20271 343.219 -0.414037 -2.31537 612.599 0.595439 0.820357 0.722176 0.74665 279.062 -0.490074 0.645427 815.22 92.9047
564.738 -0.935517 0.397057 296.202 0.368255 -2.12098 979.551 0.744083 0.624051 0.783044 0.648379 152.643 2.46746 0.328904 922.53 92.9047
435.948 1.14135 1.00844 290.299 -1.33658 -2.67119 1322.93 0.782588 0.787527 0.848174 0.743464 64.8145 2.62599 0.99087 916.839 92.9047
536.925 0.813549 1.54957 436.237 0.931383 -2.06945 953.778 0.836523 0.438081 0.73998 0.853011 361.549 -0.918038 0.0705821 1024.25 92.9047
841.168 0.53459 -1.91699 277.112 0.398522 0.521675 971.189 0.378821 0.424107 0.79854 0.63261 190.322 1.86061 0.384096 1280.61 92.9047
1094.45 0.757243 -1.16368 837.513 0.130258 2.20176 2010.46 0.877832 0.498352 0.763577 0.757169 183.387 1.33893 0.825224 1930.96 92.9047
359.83 0.658531 -0.360688 317.964 0.264536 2.97545 742.976 0.332824 0.27103 0.38341 0.835066 209.013 -1.43245 0.44312 799.746 92.9047
389.389 0.208781 -2.25671 259.616 0.664815 1.18619 667.749 0.760245 0.72331 0.819876 0.796569 40.0327 2.71454 0.904935 740.374 92.9047
356.607 -0.168067 2.91611 282.192 -0.552136 -0.495555 658.572 0.681349 0.623323 0.770371 0.755066 304.309 -1.07255 0.617978 703.701 92.9047
504.702 0.277093 -0.635118 258.277 -1.58796 1.50427 1033.9 0.397474 0.480977 0.813683 0.730726 241.759 -2.92749 0.320073 823.284 92.9047
365.348 0.662172 -1.38081 254.146 -0.109117 1.57874 667.125 0.738584 0.643253 0.738593 0.559631 173.052 -1.53609 0.165107 719.831 92.9047
535.191 -0.3522 0.788924 276.063 0.791232 -2.26851 928.594 0.326701 0.689424 0.797984 0.773355 124.177 1.36649 0.507094 781.565 92.9047
490.471 0.240843 0.829235 320.862 1.05101 -2.55671 883.386 0.438525 0.536659 0.598946 0.823263 257.914 0.521042 0.288298 885.881 92.9047
486.534 -1.42563 -0.55487 271.167 -0.0291211 -2.36909 809.586 0.747029 0.670472 0.789058 0.726004 238.258 2.00485 0.108363 906.032 92.9047
420.28 0.412904 0.61781 395.639 0.544158 -2.54713 830.588 0.636283 0.71775 0.808816 0.564173 433.813 -2.14497 0.402258 859.453 92.9047
499.187 -0.0425753 -2.68793 363.174 1.03811 0.686984 1021.17 0.299329 0.731862 0.534512 0.794354 183.932 0.155475 0.171699 879.711 92.9047
564.988 -0.579726 -1.0927 299.265 -1.33552 2.43126 887.572 0.676488 0.689536 0.857039 0.817804 238.856 2.42365 0.0466628 875.135 92.9047
