pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
464.568 -1.02522 0.945268 448.652 -0.612371 3.08776 843.817 0.649731 0.499798 0.73503 0.771038 93.2252 -1.42875 0.0423 1082.38 92.9047
291.43 -0.763563 1.88361 260.288 -0.516955 -2.57023 459.266 0.361899 0.602314 0.63033 0.794986 207.221 -0.321217 0.112394 702.524 92.9047
380.173 -0.623864 1.31272 379.618 -0.133158 -1.15441 756.157 0.718885 0.238067 0.692572 0.696899 197.725 -1.92066 0.764715 750.083 92.9047
521.361 0.0308021 0.616374 254.027 0.194446 -1.49576 645.424 0.665879 0.421561 0.579332 0.765955 90.1625 -1.30651 0.188671 936.211 92.9047
349.235 0.802366 1.20498 289.858 0.950315 -2.70424 613.733 0.788319 0.636755 0.732945 0.735725 78.5824 -0.568147 0.173685 760.561 92.9047
333.966 -0.530764 -2.51384 292.006 -1.76947 1.06392 748.953 0.715538 0.767013 0.713839 0.647251 368.191 -2.34115 0.178483 663.656 92.9047
464.213 -0.839509 0.82472 310.726 -0.146993 -2.36281 848.435 0.209977 0.596543 0.486053 0.790942 111.866 1.06014 0.190871 848.469 92.9047
518.297 1.36499 2.79462 273.41 0.547322 -0.385048 842.098 0.708707 0.496768 0.737528 0.555614 249.039 -0.4572 0.152226 940.492 92.9047
316.093 0.0179317 -1.61009 300.968 -0.192892 -3.07682 441.37 0.714084 0.515297 0.716684 0.739708 141.067 0.710334 0.205819 836.422 92.9047
497.123 2.16881 -0.663984 468.417 0.858678 2.91587 1179.18 0.536394 0.686092 0.793742 0.678201 142.756 0.0165223 0.431075 1190.43 92.9047
662.663 -0.960545 0.00775042 321.93 -0.756397 2.76026 932.679 0.294616 0.841267 0.794002 0.896516 167.978 -2.77652 0.433913 1088.56 92.9047
428.321 0.831791 -1.30717 303.911 0.315148 1.32493 736.514 0.790375 0.771504 0.61778 0.776652 274.22 -1.41465 0.122762 961.953 92.9047
501.018 -0.857475 2.05336 416.893 0.272373 -0.434435 1034.31 0.747585 0.471333 0.637993 0.680227 46.7282 0.778411 1.22014 1050.16 92.9047
322.615 0.266158 -0.414857 303.548 0.132013 2.14699 614.754 0.654126 0.728502 0.651644 0.877403 211.88 2.14984 0.00655508 919.967 92.9047
407.888 -0.0782447 -0.107911 307.27 -0.715305 3.01394 767.66 0.804212 0.506037 0.667033 0.812763 108.595 2.03427 0.991855 995.292 92.9047
415.585 -0.0999562 0.231068 357.266 -0.735561 -1.29356 603.048 0.46454 0.426279 0.811334 0.748259 71.7286 2.76924 0.0313377 1015.47 92.9047
549.089 -1.8037 0.576676 278.848 -0.933536 -2.50725 878.933 0.805828 0.40248 0.747155 0.559282 50.1862 3.13309 0.246759 879.353 92.9047
294.726 0.263006 0.88774 282.242 -0.282782 3.13321 589.702 0.684752 0.435389 0.7042 0.827276 35.955 1.39314 0.477747 615.456 92.9047
417.617 -0.123962 1.07384 414.502 -0.0369404 -1.56734 816.882 0.482958 0.683601 0.824418 0.466497 58.279 -2.47097 0.757849 934.041 92.9047
324.053 0.310228 1.62271 263.451 0.710936 -1.75284 623.823 0.355424 0.329455 0.808618 0.792476 101.325 0.050565 0.640398 620.333 92.9047
652.591 1.25329 -0.485342 301.529 -0.311079 2.06569 1168.04 0.699385 0.409969 0.712397 0.684305 12.4044 1.81655 0.219069 1095.65 92.9047
672.319 0.338033 2.5438 332.337 -0.659907 -0.186927 1083.26 0.768811 0.507421 0.832537 0.749018 95.6783 2.02433 0.518965 1087.48 92.9047
365.738 0.509439 -3.06818 297.418 0.876849 0.16802 691.621 0.702438 0.312862 0.777127 0.719427 212.443 -0.125548 0.113453 642.821 92.9047
442.269 1.28262 -1.91783 324.594 0.253223 1.20749 869.111 0.71533 0.662987 0.722559 0.834085 99.6841 1.2372 0.0189284 1003.86 92.9047
824.906 0.178466 -1.11274 474.814 0.334678 2.39423 1254.16 0.61327 0.683849 0.855704 0.762416 154.916 1.65577 0.523033 1419.05 92.9047
389.662 0.065561 -1.907 254.066 0.469759 1.65807 649.177 0.779186 0.561809 0.785545 0.612575 306.084 0.806204 0.721672 616.337 92.9047
457.033 -0.491284 -3.10164 332.438 1.02176 0.69303 996.145 0.675337 0.656542 0.677431 0.850263 224.474 -0.806726 1.16133 987.77 92.9047
667.286 -0.957706 -0.519453 427.796 -0.909501 2.09276 1085.63 0.14799 0.628418 0.610802 0.485521 80.7956 -2.97813 0.0926104 1243.58 92.9047
559.659 -1.2022 0.726986 254.812 -0.212469 -2.5416 893.01 0.752016 0.425984 0.749264 0.758337 91.6772 2.21505 1.38959 834.96 92.9047
419.021 -0.483854 -3.00617 317.356 0.168414 -0.0725849 784.298 0.689212 0.808607 0.795704 0.602537 322.508 0.259706 0.29986 709.631 92.9047
361.412 0.683713 -2.37167 335.392 1.53855 0.77087 767.255 0.728387 0.612269 0.769612 0.674613 94.1872 1.88689 0.0995885 1250.68 92.9047
398.004 0.394302 2.02869 348.874 -1.03844 -0.691393 981.17 0.208234 0.566616 0.788614 0.678585 168.317 -2.65181 0.76905 793.749 92.9047
372.184 -0.273542 -0.849229 298.558 -0.762261 -2.96141 614.106 0.423418 0.749991 0.711716 0.854908 620.95 1.98378 0.0369977 771.161 92.9047
372.258 1.0673 -0.0439916 255.788 0.0877337 -2.71547 695.207 0.839814 0.525068 0.806592 0.711239 182.418 3.13821 0.139519 676.93 92.9047
609.132 -1.0514 -2.75929 441.516 0.511437 0.762708 1364.39 0.737361 0.50797 0.824581 0.728114 255.904 1.50696 0.76285 1297.37 92.9047
