pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
453.971 -0.633975 3.02106 426.882 -1.08033 0.895375 807.999 0.706757 0.649959 0.750218 0.694351 132.444 -1.9248 0.378282 1071.73 92.9047
285.083 -0.79273 1.91081 264.519 -0.510199 -2.55213 459.815 0.372706 0.572012 0.793809 0.761321 246.716 -0.280268 0.0959882 690.188 92.9047
405.092 -0.216259 -1.22307 385.517 -0.624596 1.29888 796.924 0.621003 0.714531 0.737338 0.759481 149.089 -2.09883 0.881542 751.019 92.9047
472.14 -0.0388 2.51277 425.43 -2.09783 -0.581882 1418.43 0.557584 0.498025 0.269642 0.806539 25.8635 -0.834727 0.282722 1046.56 92.9047
525.288 0.130936 0.646133 262.726 0.222342 -1.5118 668.928 0.744602 0.681209 0.764656 0.908234 148.711 -1.26102 0.277977 944.65 92.9047
316.213 0.880997 1.23318 254.114 0.961467 -2.75011 527.529 0.47501 0.833297 0.552116 0.750817 180.31 -0.606004 0.135734 753.03 92.9047
315.474 -0.677638 -2.5351 292.869 -1.75694 1.15861 693.684 0.619182 0.830758 0.876359 0.716375 360.861 -2.16635 0.373655 624.822 92.9047
468.98 -0.810874 0.834968 323.489 -0.103056 -2.41897 871.137 0.163029 0.630543 0.610749 0.699083 120.928 0.954659 0.0564921 881.206 92.9047
554.725 1.30661 2.84041 272.277 0.495075 -0.325773 871.632 0.708018 0.378362 0.716625 0.767057 286.719 -0.335417 0.0747301 988.049 92.9047
519.029 0.090949 0.598688 264.904 0.453148 -2.97165 786.011 0.356276 0.62704 0.527179 0.723002 225.401 -0.280858 0.117323 860.101 92.9047
266.236 -0.258055 -2.49461 261.516 0.492138 1.45798 536.009 0.663206 0.33678 0.810517 0.790634 55.7777 2.78699 1.00041 655.229 92.9047
507.946 2.16184 -0.679558 467.949 0.897774 2.85202 1183.73 0.525629 0.60342 0.75316 0.625062 226.696 0.410931 0.152498 1181.52 92.9047
735.39 -0.768246 -0.0836602 319.443 -0.672778 2.76029 995.858 0.442283 0.724956 0.350443 0.865628 170.577 3.07632 0.310803 1135.17 92.9047
461.467 0.813192 -1.29416 301.13 0.433863 1.32789 755.649 0.748878 0.665015 0.660793 0.79319 218.058 -1.34962 0.0619777 984.76 92.9047
505.621 -0.824015 2.01036 414.19 0.314256 -0.505973 1038.44 0.750442 0.737266 0.61885 0.688036 22.2593 0.362055 0.869704 1050.37 92.9047
311.684 0.263315 -0.377304 288.373 0.171737 2.17204 585.211 0.351819 0.58215 0.626234 0.782859 205.509 2.21168 0.0327168 898.735 92.9047
361.718 -0.242356 -1.11624 290.647 0.632556 2.05711 738.3 0.585158 0.443912 0.64699 0.790045 17.3213 -1.48188 0.339914 703.464 92.9047
