pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
320.719 0.593345 -1.68723 299.82 -0.0892432 1.21787 667.491 0.717714 0.748408 0.823514 0.718925 179.539 2.87041 1.64823 583.261 92.9047
683.31 0.451896 -2.74069 627.754 -0.712977 0.783613 1523.46 0.433822 0.452277 0.622978 0.713127 181.312 -0.881716 0.900185 1432.16 92.9047
523.442 1.33876 -0.959828 296.602 -0.357282 2.89523 1060.36 0.69924 0.623341 0.786056 0.833124 447.723 1.75618 0.635955 863.24 92.9047
321.847 1.85875 -0.149742 263.856 -0.0556654 1.83677 829.197 0.354063 0.520152 0.790057 0.567499 665.936 -2.48093 1.79794 562.794 92.9047
482.063 -1.02922 2.75689 269.296 -0.578741 -0.925415 772.026 0.694967 0.589749 0.776789 0.413565 353.956 0.948829 1.33994 727.048 92.9047
584.258 0.043984 1.44708 444.95 0.989008 -1.63263 1164.69 0.495032 0.442494 0.608466 0.832951 62.918 -1.08706 0.511159 1005.14 92.9047
301.276 -0.171256 -2.49792 275.347 1.81161 -0.591109 827.98 0.738025 0.648167 0.813324 0.802257 273.343 1.97649 0.0447851 746.069 92.9047
363.248 0.845219 -2.80981 299.605 -0.197069 -0.40441 728.816 0.569575 0.746538 0.730383 0.84979 307.632 1.81167 0.257769 712.764 92.9047
441.15 1.25024 1.88753 281.189 1.38388 -1.06507 745.947 0.300891 0.580048 0.713266 0.737712 168.993 -1.5581 0.488588 712.428 92.9047
737.607 0.227962 1.61213 313.723 0.793491 -1.60641 1039.44 0.209992 0.340959 0.842335 0.767928 136.943 -0.387644 1.12845 1075.17 92.9047
646.523 0.352508 2.58105 321.246 -0.560378 -0.221922 1025.09 0.597482 0.205707 0.825109 0.761061 576.933 -1.32818 0.497773 961.783 92.9047
332.285 0.440759 -2.92222 263.634 -0.28083 0.108769 652.471 0.308137 0.806298 0.808462 0.671331 311.551 -3.13393 0.0446902 574.44 92.9047
551.471 -1.4296 0.434501 257.928 -0.863707 -3.00608 798.1 0.484744 0.619143 0.786731 0.720271 217.8 -2.16217 0.9034 852.541 92.9047
457.508 -1.11872 -0.204994 346.538 0.188641 2.15438 935.656 0.785041 0.738501 0.776307 0.769601 485.544 -2.74686 0.736856 792.386 92.9047
532.775 0.733225 -1.17564 355.762 -0.0103073 2.18711 940.522 0.686772 0.596801 0.75602 0.679186 189.659 1.36292 0.808968 873.089 92.9047
362.194 -1.19559 1.00122 346.71 -0.176701 -2.43635 830.561 0.776884 0.502439 0.834643 0.793612 319.183 0.231347 0.769294 659.68 92.9047
578.391 0.0163658 2.95897 470.962 0.29496 -0.0143353 1068.04 0.371003 0.600715 0.688469 0.831375 98.3991 -1.56548 1.55764 1006.69 92.9047
533.741 -0.975542 1.16295 289.113 0.453524 -2.29044 999.567 0.523441 0.684487 0.8628 0.783417 231.969 -0.826936 1.47919 924.36 92.9047
500.511 -0.158316 -1.65134 477.764 0.468056 2.51393 945.768 0.480472 0.215158 0.827458 0.805721 380.985 0.0237202 0.985102 1081.21 92.9047
569.493 -1.14266 2.45849 479.976 -1.07373 0.324817 925.311 0.694675 0.379635 0.804531 0.664254 615.676 -1.4129 0.78909 1057.89 92.9047
657.666 -0.364519 -0.371937 371.949 -0.417541 2.05921 965.525 0.740183 0.436417 0.559849 0.284601 237.807 3.08779 0.145363 1205.87 92.9047
491.507 -0.00766586 -1.18495 323.983 -0.983724 2.5492 932.906 0.0957117 0.762163 0.860334 0.837135 132.107 2.2561 0.288276 929.367 92.9047
358.02 1.20937 2.95895 335.892 0.1645 -0.114446 831.634 0.249654 0.847233 0.693645 0.759741 238.129 -0.895033 0.782472 671.013 92.9047
295.906 0.317538 -1.32858 271.373 -0.217445 0.620411 505.526 0.238449 0.420952 0.763861 0.736619 172.252 -0.00646253 0.61918 703.098 92.9047
362.133 0.0993769 -2.49279 269.329 -0.286637 0.327205 638.473 0.729576 0.661777 0.728287 0.78474 283.877 2.01925 1.69768 602.971 92.9047
474.339 0.283769 -1.8494 268.171 0.774481 1.15188 740.98 0.619873 0.58008 0.827038 0.616341 273.729 0.799979 0.319977 779.466 92.9047
316.447 0.709312 -2.89594 297.145 0.690135 -0.131862 618.61 0.707666 0.324552 0.834609 0.653777 82.883 -2.04822 0.846134 721.92 92.9047
334.385 -0.173775 -1.36564 296.622 0.534161 1.34306 677.363 0.470922 0.693256 0.762751 0.801124 503.819 -2.69067 0.698238 624.06 92.9047
380.515 0.853069 0.86852 326.95 -1.16077 2.91227 1040.14 0.748224 0.716 0.781492 0.881874 512.478 -0.913327 0.0556304 752.323 92.9047
330.051 -0.640206 1.90717 278.013 0.0154673 -0.710842 641.488 0.471125 0.683906 0.669912 0.802021 397.632 -1.88458 1.18273 591.395 92.9047
639.235 -0.163746 -1.37315 256.079 0.100751 1.06394 786.677 0.554998 0.757086 0.71906 0.722313 328.043 -1.93141 0.564848 929.836 92.9047
388.674 -1.06051 1.48863 347.125 -1.40332 -1.15459 729.807 0.217654 0.563386 0.674827 0.834532 222.491 -2.98885 1.80698 718.738 92.9047
469.935 -0.129678 2.74829 338.035 -0.319892 0.0100103 800.364 0.50654 0.757191 0.730471 0.620691 850.547 -1.01245 0.756735 788.206 92.9047
328.965 -0.54892 0.598715 285.327 0.97609 -2.31512 807.947 0.734096 0.720272 0.704189 0.799221 161.184 0.921587 0.335496 598.254 92.9047
363.818 0.863276 -2.7481 307.541 1.35917 0.130722 731.34 0.152421 0.42688 0.658853 0.857979 337.454 0.552278 0.303849 662.959 92.9047
350.527 0.624652 -1.92081 311.035 0.402274 -0.234879 514.746 0.598595 0.706971 0.47814 0.799258 268.998 1.22063 0.665601 852.613 92.9047
771.477 -0.506041 1.46328 443.628 -0.432001 2.75125 715.182 0.712562 0.335025 0.7899 0.54932 584.223 -0.891237 0.354356 1697.08 92.9047
