pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
577.661 -0.396581 -1.11855 296.683 -0.459996 1.2712 796.071 0.601179 0.609608 0.794041 0.838849 636.152 -2.82806 0.731777 929.62 -0.0996691
453.344 -0.299334 3.01695 276.564 0.341416 -0.607856 737.861 0.794347 0.626638 0.766709 0.786923 789.753 1.94536 0.288392 809.157 0.0996691
771.307 -1.03174 -1.64238 526.473 -0.456584 1.3539 1335.47 0.541877 0.689048 0.776038 0.787761 118.805 -0.484587 0.159639 1872.6 0.0996691
852.05 0.0110073 1.30271 495.549 0.134657 -1.02365 1255.02 0.545572 0.264674 0.614513 0.669259 375.309 -1.19522 0.333411 1746.54 -0.0996691
701.349 -0.231083 -1.984 663.36 -0.660975 1.64114 1397.01 0.402768 0.403589 0.811682 0.464623 347.409 -0.334511 0.0332971 1492.52 0.0996691
794.464 0.0535611 -2.43162 544.486 -0.242207 -0.0853487 1278.06 0.330207 0.454386 0.569796 0.717397 89.5959 0.643437 0.691934 1653.59 0.0996691
1583.79 -1.0657 -2.45109 900.128 0.204589 0.322253 2926.76 0.462324 0.732951 0.193484 0.736895 503.605 1.87302 0.608864 2486.73 0.0996691
870.692 1.20192 1.77964 759.506 0.0847453 -1.69792 1968.57 0.626999 0.114588 0.538853 0.61187 533.002 1.44501 0.16994 1694.63 0.0996691
838.424 -0.566006 1.1855 524.54 0.356384 -1.82954 1488.7 0.662605 0.692622 0.657891 0.742901 175.793 2.14311 0.227798 1414.47 0.0996691
1143.41 -0.192753 -2.98918 341.583 -0.477872 -1.29055 1051.97 0.46954 0.0743335 0.792368 0.816905 1173.27 0.638791 0.484827 1791.37 -0.0996691
756.838 0.286641 -1.52782 707.445 0.77722 2.67919 1410.75 0.419243 0.535525 0.546716 0.455286 383.193 2.57821 0.101068 1838.41 0.0996691
430.73 -0.257317 -2.02135 342.639 0.588397 1.99438 789.745 0.437394 0.11819 0.716108 0.658364 112.117 2.55562 0.559275 966.095 0.0996691
771.421 -0.0410704 1.88499 364.578 -0.718164 -1.72999 1128.77 0.509244 0.361667 0.647847 0.773752 946.832 1.15039 0.00283706 1137.57 0.0996691
2435.63 0.571003 -2.43517 513.76 0.0944668 1.39278 2207.7 0.506149 0.455521 0.810054 0.686417 876.866 0.634389 0.046447 3177.44 0.0996691
1098.85 -0.816081 2.74027 734.754 -0.179559 -1.07995 1861.61 0.776883 0.0788826 0.820523 0.770346 143.782 -1.13224 0.00619698 2496.08 0.0996691
914.46 -1.35681 0.937753 880.913 -1.05872 -2.42952 1858.86 0.742364 0.342929 0.795663 0.671925 71.1272 -0.724406 0.0386533 2058.49 0.0996691
823.305 0.401475 -1.18703 448.985 0.183819 -2.90842 984.447 0.452186 0.180352 0.719384 0.664387 265.5 -0.526098 0.6579 1634.96 0.0996691
785.741 0.984336 -2.21793 663.391 0.792705 0.55723 1470.43 0.341892 0.492407 0.727186 0.759908 362.527 -0.0870408 0.246444 1604.26 0.0996691
883.452 0.192062 -0.724607 626.272 -1.10311 3.12891 1743.13 0.733958 0.540753 0.680647 0.694524 370.879 2.38264 0.736096 1643.12 0.0996691
954.686 -0.718192 -0.89974 323.529 -1.36068 1.52024 1122.75 0.807772 0.696493 0.777522 0.752924 60.386 -2.91603 0.393937 1430.71 0.0996691
411.801 0.325586 2.842 340.692 -0.377551 0.633359 753.992 0.574191 0.440513 0.424855 0.803831 928.561 -1.25261 0.267964 781.174 0.0996691
523.051 0.214922 -2.22872 396.395 -0.864531 1.41145 1056.26 0.735214 0.335844 0.860364 0.758489 543.659 0.316568 0.13481 941.137 0.0996691
747.514 -0.135626 0.0955786 543.627 0.905944 2.52565 1465.02 0.511851 0.351478 0.355831 0.430238 385.127 1.25939 0.472739 1674.02 -0.0996691
1715.14 1.25873 -1.83388 361.325 -0.490298 1.29393 2262.81 0.281413 0.333278 0.793719 0.897507 1368.69 1.33806 0.113058 2162.52 0.0996691
452.982 1.49813 -2.20122 271.36 -0.912694 0.652963 1280.64 0.594394 0.523916 0.758379 0.555996 568.805 0.862877 0.177186 743.903 0.0996691
793.441 0.693011 -1.28093 453.632 -0.38944 -2.02124 833.693 0.683151 0.577131 0.758795 0.687107 562.821 1.23092 0.155834 1611.82 0.0996691
658.831 -1.39499 0.648175 469.105 -0.336406 3.067 1232.78 0.771087 0.506261 0.786647 0.8327 802.999 -2.70685 0.514189 1254.31 0.0996691
322.154 -1.63794 2.4713 268.22 1.18462 0.365413 1248.26 0.788392 0.539145 0.799754 0.855555 139.471 0.828425 0.464208 595.853 0.0996691
578.014 0.386086 2.84581 511.577 -0.16387 -0.744439 1118.64 0.495866 0.443704 0.755941 0.738871 185.624 1.76751 0.281599 1249.15 0.0996691
1394.21 0.406809 2.85667 979.168 0.452359 -0.0627327 2392.41 0.486107 0.100282 0.568436 0.661202 424.599 -0.0199412 0.0380663 2858.33 -0.0996691
