pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
593.851 0.0275974 1.2934 281.573 0.727921 2.84797 673.339 0.633723 0.419727 0.550218 0.674328 1320.72 -1.84179 0.977831 997.002 -0.0996691
615.707 0.555562 0.127276 325.06 -1.01772 -2.33932 1160.58 0.425231 0.824956 0.765084 0.869346 841.29 2.62645 1.31399 961.032 -0.0996691
918.203 0.58082 -2.29444 434.043 -1.3617 0.0617102 1856.78 0.557215 0.610765 0.69826 0.591498 1320.26 1.35509 0.0340751 1437.46 0.0996691
948.711 1.11807 0.924053 548.227 0.210802 -3.08602 1490.05 0.621034 0.550408 0.704231 0.738672 1884.39 -1.13149 1.95307 1764.36 0.0996691
730.629 0.663881 0.505416 408.914 0.684356 -2.29654 1112.55 0.470268 0.573571 0.432664 0.824471 1101.61 -2.89382 0.0876243 1120.54 0.0996691
545.858 -0.216864 -0.0315269 377.454 -0.035328 -2.30311 830.524 0.751371 0.679753 0.688967 0.690566 987.864 1.89157 0.807754 1170.25 -0.0996691
680.911 0.207207 1.46614 669.194 -0.400171 -1.32904 1442.14 0.806152 0.289237 0.743359 0.703026 678.251 -2.50126 1.06275 1328.68 0.0996691
625.552 0.437624 -2.55049 590.019 -0.00643003 1.02757 1228.47 0.705022 0.71028 0.815801 0.731363 735.503 -0.432928 1.46093 1269.32 0.0996691
1248.92 -0.739184 1.677 416.539 1.3131 -2.23975 2229.17 0.316087 0.563901 0.732865 0.600612 1032.02 -0.821043 1.41544 1658.14 0.0996691
475.327 0.126222 -1.95878 362.249 1.05115 0.5035 918.545 0.248597 0.587245 0.694281 0.696508 862.611 2.69835 1.26361 847.566 -0.0996691
986.146 1.05777 0.265655 382.835 -0.513803 2.95849 1632.4 0.312785 0.355787 0.625952 0.445106 901.704 -2.39576 0.485037 1358.11 0.0996691
689.03 0.486959 -0.926726 517.367 0.749388 0.967409 1013.88 0.68843 0.55485 0.695052 0.540734 1298.47 2.196 1.21147 1373.11 -0.0996691
471.054 -0.185698 0.835268 361.485 -1.09837 -2.43441 921.318 0.117927 0.296028 0.74947 0.771896 901.805 -0.0391358 0.0375061 1059.46 -0.0996691
2384.26 0.800922 -1.87566 677.116 -0.350062 2.59433 2548.08 0.673663 0.523068 0.612088 0.279406 2427.76 0.753691 0.177742 3111.2 0.0996691
1050.95 -0.390133 -1.28292 635.459 1.54187 1.78472 2463.46 0.554058 0.814015 0.711134 0.730647 413.315 1.08795 0.696513 1751.07 0.0996691
408.48 0.585774 -0.356636 289.873 0.63497 2.72795 703.33 0.6128 0.38889 0.566525 0.401049 954.028 2.75681 0.00218678 674.632 0.0996691
