pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
386.47 1.00643 1.49795 336.151 -1.09584 -1.68053 1187.93 0.623217 0.741807 0.796041 0.858559 57.3453 -0.911035 0.0590338 806.807 0.0996691
1768.55 -0.380525 -1.12636 1313.25 -0.487089 1.29118 2934.28 0.7503 0.795752 0.788973 0.835169 554.367 2.98456 0.0356305 3638.64 -0.0996691
1235.02 0.602636 -0.512281 1201.29 0.00894871 -2.07555 2010.06 0.175604 0.774908 0.856902 0.882547 816.524 1.88591 0.0249186 3356.45 0.0996691
2378.54 -0.847998 1.77042 1848.39 -1.06415 -1.65986 4558.5 0.0891302 0.576319 0.851502 0.760762 367.172 -1.51201 0.156184 5107.47 0.0996691
1921.54 0.0687365 1.30236 1857.33 0.134144 -1.08154 3708.5 0.749914 0.175034 0.772989 0.789029 610.144 -1.2022 0.27022 5531.22 -0.0996691
2108.73 -0.71808 1.59916 1590.59 -0.295458 -1.95641 3818.24 0.275464 0.691974 0.564196 0.831486 493.423 -1.03606 0.129996 4315.68 0.0996691
2111.18 -0.0250735 -2.70749 2025.87 -0.24577 -0.129027 4216.29 0.1368 0.662708 0.731652 0.919333 158.493 -0.178459 0.0344372 5425.34 0.0996691
521.536 -1.77327 3.02048 268.364 -1.909 -0.138027 833.03 0.703366 0.799326 0.770842 0.805805 349.492 -0.199813 0.0191559 850.322 0.0996691
2362.64 -0.959691 -2.48562 1649.73 0.395221 0.291465 4956.17 0.490693 0.655534 0.381013 0.803646 883.42 1.28369 0.0381775 4065.14 0.0996691
1460.45 0.803296 2.12285 868.843 -1.31343 -0.380151 3602.68 0.799369 0.825643 0.800524 0.78107 520.355 -0.998196 0.120502 2905.09 -0.0996691
736.845 0.0588713 1.02669 443.392 -2.57455 1.53573 2053.6 0.77809 0.504338 0.749532 0.815744 1017.79 -1.94164 0.176547 1156.83 0.0996691
1606.97 -0.0913771 -3.13929 1367.66 -0.508135 -1.40522 2602.48 0.584938 0.191804 0.859901 0.791679 1074.07 0.953569 0.0139884 4221.64 -0.0996691
530.33 0.940868 0.606213 484.783 -0.566392 -3.05845 1344.59 0.819111 0.518344 0.783122 0.789623 121.313 1.20548 0.528311 1361.63 0.0996691
624.962 0.573891 -0.783755 307.633 1.94047 0.63486 942.459 0.866326 0.830826 0.803519 0.912172 574.408 2.91661 0.102547 1108.69 0.0996691
948.79 1.77602 0.300531 839.138 0.565787 -2.87697 2183.98 0.79583 0.785644 0.8445 0.660724 79.217 -2.26383 0.172191 1859.2 0.0996691
621.452 0.15497 -3.13636 609.628 0.942663 0.00787694 1380.07 0.612728 0.621785 0.757715 0.809617 61.6458 2.97107 0.0556946 1265.55 0.0996691
690.752 -0.0778272 -2.22007 626.962 -1.11151 0.949174 1545.31 0.775719 0.817027 0.750922 0.765225 128.693 1.08884 0.13234 1342.51 0.0996691
521.38 -1.25036 2.96764 353.067 -2.21256 -0.114815 1042.41 0.681117 0.680909 0.862549 0.857612 136.965 -0.0862357 0.188979 983.734 0.0996691
1172.57 0.67175 1.91479 918.01 -0.594109 -0.8588 2514.4 0.473861 0.676557 0.688517 0.817839 112.724 1.62602 0.0370531 3185.03 0.0996691
1033.8 0.91607 0.623849 784.454 -1.45483 3.07653 3196.14 0.625599 0.674563 0.668841 0.794583 71.2689 -2.67832 0.0821123 2515.16 0.0996691
2012.87 -0.760553 -1.58436 1193.87 -0.0775575 1.87937 3369.81 0.805559 0.508895 0.816527 0.589025 1021.17 1.20999 0.0776057 3387.48 0.0996691
1490.67 -1.03044 2.95946 796.212 2.22881 0.357717 5780.72 0.778001 0.820765 0.815928 0.804363 811.484 -0.327413 0.0755805 2467.41 0.0996691
443.556 1.21821 0.269214 438.776 -0.197245 -2.80753 1168.07 0.805052 0.766977 0.852601 0.790992 8.61998 -0.810869 0.052043 852.702 0.0996691
