pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
366.735 -0.398028 -1.19171 282.641 -0.0884678 2.42621 658.561 0.723593 0.38293 0.784552 0.611202 232.096 1.45427 0.221316 822.114 92.9047
455.696 -0.128885 1.43689 257.565 -0.881406 -1.94971 738.98 0.539082 0.771473 0.836768 0.766124 130.557 -1.49148 0.452566 743.178 92.9047
484.996 -0.0652065 -1.2801 284.388 -0.849196 2.77315 740.27 0.850435 0.63929 0.794938 0.790283 461.712 0.584454 0.976717 767.767 92.9047
396.83 0.581988 2.59616 265.017 1.66662 -1.70888 679.959 0.580044 0.703448 0.76929 0.831595 445.763 0.676144 0.0968388 769.822 92.9047
490.679 1.15913 -0.0159995 437.237 0.1115 -2.98493 1067.92 0.670922 0.436916 0.73925 0.721687 97.697 0.754968 0.783395 1019.24 92.9047
384.561 0.664845 -1.46235 265.272 -1.06223 0.144244 795.749 0.664056 0.398822 0.817754 0.806428 279.013 -1.00437 0.461243 845.669 92.9047
612.355 -0.744363 2.85997 340.714 0.262797 -0.412413 1043.47 0.619463 0.803699 0.782673 0.795925 311.81 0.421135 0.772847 1027.4 92.9047
644.817 0.288634 2.68158 446.197 -0.653437 -0.136272 1195.93 0.745164 0.621544 0.716258 0.667478 238.104 -2.24752 0.116632 1089.42 92.9047
400.066 -0.171283 -1.15244 328.472 -0.452023 1.17755 684.729 0.723986 0.454314 0.833963 0.874654 292.333 -2.76157 0.234552 774.673 92.9047
400.415 0.380502 -3.05351 262.813 -0.853456 -1.83668 587.217 0.295599 0.481504 0.752025 0.718459 116.489 0.789182 0.25236 934.539 92.9047
497.541 0.668089 -2.02074 254.941 -0.00237795 -0.763922 513.946 0.778905 0.481391 0.746809 0.533468 312.616 -0.681552 0.0939446 785.939 92.9047
366.488 0.288167 -2.51443 323.568 2.00502 -0.0814109 938.877 0.318096 0.630436 0.488895 0.647643 418.838 1.77164 0.454556 746.993 92.9047
682.279 0.303513 -1.97082 588.088 0.843294 0.893294 1315.76 0.685561 0.670566 0.767317 0.689329 301.575 1.77857 0.132664 1320.48 92.9047
322.271 -1.04769 2.84192 267.826 0.516858 1.36213 649.388 0.299165 0.52295 0.786811 0.696538 123.354 -1.12568 0.751721 716.887 92.9047
294.695 -0.10391 -2.85269 292.731 1.23159 0.506197 754.94 0.349988 0.161412 0.466996 0.706539 50.1815 0.231406 0.27582 638.786 92.9047
585.678 -0.352009 1.63833 314.72 0.770331 -1.8701 993.066 0.467996 0.694456 0.832808 0.849573 216.386 -1.0473 0.813589 936.734 92.9047
330.061 0.698586 -1.06135 325.711 -0.103857 2.25568 719.742 0.701858 0.750876 0.759224 0.778742 250.141 0.403963 1.44879 714.863 92.9047
443.217 0.487141 2.6067 422.798 -0.405093 -0.0134677 952.034 0.755156 0.573582 0.779861 0.686376 497.325 -2.80327 0.879403 853.991 92.9047
339.881 0.940946 2.79981 288.041 -0.613974 0.139104 827.409 0.483687 0.761547 0.703005 0.733629 138.684 3.12187 0.254915 781.44 92.9047
346.866 -1.47485 -0.153086 266.31 -1.41044 1.74456 514.842 0.749671 0.555736 0.716494 0.590865 461.371 -2.00467 1.08494 652.334 92.9047
789.247 0.580659 0.511391 259.035 -0.70008 -2.48496 1115.95 0.451529 0.733481 0.678272 0.80455 130.437 -2.72378 0.233147 1088.88 92.9047
339.723 1.61141 0.253331 301.481 0.108365 -1.84705 769.187 0.629803 0.663723 0.670077 0.733067 95.1976 -0.501999 0.750822 826.296 92.9047
396.595 -0.252875 -1.65568 258.736 -0.858342 0.0382914 526.92 0.6226 0.784388 0.629736 0.865256 428.55 2.95245 1.32453 862.32 92.9047
