pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht
423.409 -1.07472 0.977124 408.354 -0.682873 3.03542 741.038 0.421596 0.658533 0.706293 0.820892 113.017 -1.11457 2.0917 1027.28
306.885 -0.688368 1.86437 284.201 -0.370545 -2.55847 504.089 0.344981 0.5503 0.755541 0.752862 273.964 -0.617569 1.94091 726.506
510.975 0.0623781 2.45959 471.923 -2.02675 -0.577135 1584.05 0.824914 0.617128 0.808842 0.86289 161.491 2.24319 0.216402 1115.24
521.679 0.171331 0.534909 266.016 0.202657 -1.43105 641.021 0.658978 0.817914 0.803278 0.735938 28.0143 3.1365 1.71563 925.837
337.225 0.808063 1.18365 277.925 0.877885 -2.68005 588.977 0.622513 0.681629 0.753558 0.846541 71.2268 -1.27074 1.40931 772.184
315.109 -0.647066 -2.53322 299.78 -1.78396 1.1175 719.552 0.748338 0.796262 0.789193 0.796544 340.021 -2.29991 0.233313 623.92
299.133 -0.912853 -1.69413 258.86 0.214986 1.28138 673.923 0.747528 0.328868 0.78192 0.491761 455.828 -1.48583 0.208302 604.293
459.856 -0.826983 0.870927 324.616 -0.105839 -2.40435 866.578 0.227721 0.532788 0.496728 0.676737 140.604 0.898239 0.0273117 854.138
527.437 1.36706 2.95171 262.008 0.594213 -0.403888 823.097 0.727938 0.319145 0.77228 0.850326 250.724 -0.0324842 0.371404 928.565
492.708 0.0906284 0.612014 262.413 0.449152 -3.02334 757.619 0.312361 0.514745 0.345178 0.782662 165.889 0.25357 0.358444 862.091
325.499 0.0685214 -1.62394 307.672 -0.0647334 -3.12534 463.585 0.802147 0.789475 0.760859 0.762449 109.317 0.346261 1.9702 827.469
517.281 2.16028 -0.798423 470.794 0.85135 2.88669 1198.18 0.593916 0.54181 0.667528 0.792541 146.929 0.823963 1.62239 1209.85
715.901 -0.806454 0.037129 306.728 -0.756573 2.65307 925.572 0.232507 0.553557 0.755321 0.761009 241.925 -2.67237 0.957746 1108.27
422.194 0.869848 -1.3541 282.333 0.494763 1.36018 701.11 0.553873 0.755128 0.660015 0.720038 345.621 -1.10867 0.245434 939.807
467.747 -0.961401 2.06588 416.66 0.249657 -0.430707 1021.3 0.523857 0.756431 0.703354 0.734391 70.6969 1.28473 0.781149 1027.17
303.931 0.347322 -0.394778 293.866 0.24811 2.16953 589.451 0.518851 0.737602 0.754589 0.731007 151.225 1.93614 0.233391 861.198
398.451 -0.024817 -0.144479 278.178 -0.695329 2.99064 716.181 0.803106 0.282985 0.742268 0.75166 82.1117 1.34872 1.4932 998.744
358.659 -0.304683 -1.05915 300.222 0.479802 2.07671 728.703 0.591467 0.546468 0.70083 0.788472 1.45627 -0.000271358 1.05888 720.056
395.568 -0.175147 0.311973 350.542 -0.71394 -1.24502 571.613 0.696627 0.764369 0.628731 0.669529 57.279 -2.89522 1.6502 1009.18
312.747 -0.377507 -0.538381 262.851 1.24513 3.04453 775.026 0.589559 0.260348 0.721113 0.774456 161.148 0.0512708 0.589652 625.037
370.089 0.566762 -0.633792 342.337 0.255934 2.20909 728.322 0.587616 0.708971 0.612852 0.595232 139.165 0.318488 0.952281 757.3
409.877 0.647669 2.06551 258.428 0.329968 -1.62021 668.087 0.783524 0.357058 0.73076 0.785192 282.093 0.114144 1.73435 668.019
484.495 0.250618 -0.454556 259.591 -0.785888 2.97543 815.397 0.796704 0.788898 0.837457 0.759274 79.8489 1.05872 1.51328 776.485
593.53 -1.73186 0.596736 299.217 -0.921047 -2.51569 947.672 0.730945 0.551708 0.703378 0.715995 121.924 3.09291 0.674591 931.69
341.687 -0.301292 1.37015 264.829 -0.0517877 -2.01603 648.524 0.249468 0.683562 0.654314 0.677075 26.6682 3.00123 1.26593 729.836
358.542 0.239624 2.72515 302.785 0.12786 -1.52884 595.003 0.65413 0.613954 0.841288 0.778705 709.889 -0.896918 0.631924 855.444
429.162 -0.18069 1.07872 406.929 -0.0430955 -1.50321 814.618 0.443008 0.250263 0.836654 0.752716 133.57 -2.85982 1.35661 967.524
380.01 0.275414 1.39924 280.932 0.747919 -1.78107 735.25 0.389018 0.456467 0.681961 0.902061 58.2717 -0.506889 1.27418 618.324
708.361 1.14404 -0.486796 282.949 -0.461945 2.12877 1189.47 0.720259 0.352951 0.798012 0.753088 48.8646 1.93119 0.197588 1143.15
360.565 0.622867 -3.06129 305.457 0.935598 0.155015 703.57 0.723073 0.432908 0.769823 0.793066 291.517 -0.0999028 0.254918 617.162
841.374 0.0716523 -1.15926 500.331 0.231738 2.38645 1298.17 0.695376 0.76111 0.865029 0.838838 141.761 1.40984 0.976613 1446.51
693.69 -0.965718 -0.526087 439.165 -0.895553 2.07779 1127.3 0.235979 0.645338 0.855032 0.499 95.5169 -2.84118 1.36422 1273.06
607.185 -1.12045 0.706609 262.743 -0.177094 -2.57429 940.474 0.843781 0.423964 0.828035 0.775994 130.349 -3.03574 0.461459 877.183
417.129 -0.510149 -3.01851 329.436 0.15661 -0.0476379 807.115 0.788178 0.700796 0.763905 0.552858 379.186 0.271253 0.318891 735.223
383.886 0.632923 -2.3375 335.359 1.5685 0.859168 808.745 0.76655 0.464124 0.743269 0.859056 55.3674 1.82881 0.969645 1208.6
342.283 -0.493645 -0.80058 281.156 -0.889929 -2.8197 554.664 0.560879 0.723153 0.860608 0.805075 601.73 1.954 1.50949 706.993
