pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht
296.79 0.333293 -1.46977 265.206 0.0867942 0.843423 531.599 0.469018 0.639704 0.769644 0.738243 235.605 2.24161 1.39818 739.89
329.808 0.75775 1.73109 293.456 -0.578431 -0.598474 738.885 0.663882 0.575612 0.800769 0.781718 417.207 -2.79722 1.75488 637.772
492.444 -0.31573 1.55217 326.706 0.171262 -1.19052 826.427 0.563886 0.711021 0.744088 0.808296 303.735 0.663609 0.888559 982.35
639.013 -0.576896 1.25421 270.714 0.871556 -1.91471 1070.6 0.788134 0.414293 0.834751 0.909432 93.8037 -0.368726 1.54598 1061.34
455.76 0.767441 -1.37486 317.691 1.24294 2.79713 711.921 0.611135 0.485509 0.744961 0.495873 340.336 1.61855 1.17858 808.774
519.918 0.365629 0.72827 315.65 -0.29431 -2.97177 832.028 0.750006 0.759957 0.781047 0.861697 169.131 -1.56879 1.40298 1074.27
307.03 0.0650615 -1.35601 288.613 -1.55917 1.59856 812.649 0.611622 0.622101 0.74255 0.81058 373.539 2.25766 0.6591 770.419
775.949 0.58362 3.12924 533.03 -1.43066 0.677326 1955.93 0.283849 0.674988 0.851558 0.877253 147.932 -0.694593 1.37192 1503.42
355.542 -1.44282 -1.57683 300.949 -1.03427 1.20653 688.59 0.469576 0.764371 0.801435 0.766658 354.099 1.84625 0.639722 659.763
525.088 -0.390943 -0.164146 394.968 1.50689 -3.00049 1371.08 0.659181 0.721716 0.70886 0.82433 87.7201 -3.05378 0.0532956 928.539
502.395 -0.0662463 -0.367642 393.487 0.225002 -2.95731 887.228 0.462723 0.588355 0.575298 0.753043 336.047 2.19344 1.13244 975.874
415.278 0.524641 1.74344 296.728 -0.678541 -1.59115 846.619 0.611233 0.827226 0.770076 0.739687 197.641 0.238975 1.50446 672.193
707.292 0.91917 0.370855 357.105 0.688459 -2.87361 1016.99 0.68978 0.710361 0.748561 0.797588 229.035 -2.49642 0.377191 1086.62
364.4 0.790504 -0.0548241 321.843 0.583362 2.72673 687.247 0.101006 0.396255 0.601159 0.624225 343.254 -0.155562 0.100738 722.023
344.161 -0.67461 -1.02046 308.7 -0.350338 2.29632 697.186 0.419173 0.360012 0.725459 0.828741 147.454 1.20501 1.0913 607.155
459.262 -0.537451 -0.337668 432.861 -1.23493 2.54263 956.312 0.129444 0.773583 0.843608 0.787205 287.125 -2.13565 1.6049 868.583
342.823 0.618547 -2.72728 330.547 -0.463792 0.987447 782.3 0.279695 0.828616 0.740114 0.823802 277.267 -1.19517 1.53211 718.552
318.576 0.35009 -0.141237 261.379 0.404289 -2.67645 574.756 0.673385 0.752571 0.843142 0.85545 68.1571 3.07805 0.528681 688.313
454.404 -0.110356 -0.341117 332.98 0.352408 2.39383 793.651 0.262013 0.178513 0.812877 0.72534 51.31 -2.43763 1.45172 1368.43
616.546 -0.633308 -0.28455 258.265 -0.131039 -3.06378 821.1 0.80201 0.612061 0.814189 0.533435 71.7598 -2.94874 0.115041 1034.37
422.443 -0.427221 -0.744151 317.108 0.051985 2.27585 770.977 0.709619 0.786299 0.8008 0.798305 253.903 2.927 0.651148 758.643
686.503 -0.00189571 0.0161967 304.529 0.266829 2.8034 911.412 0.69201 0.620787 0.596176 0.651834 417.171 -2.44925 1.03053 1127.78
395.122 -0.291454 -1.70146 268.038 0.413247 0.629991 679.786 0.402382 0.820922 0.881826 0.778136 598.646 2.14962 1.51963 673.651
468.464 0.457764 -2.99533 438.15 -0.559784 -0.648449 978.109 0.441785 0.763674 0.86867 0.782066 532.114 1.10165 1.7501 983.086
287.148 -0.409395 2.13699 267.593 -0.301273 -1.27264 572.013 0.722682 0.802096 0.766095 0.73057 224.733 -0.561004 0.71164 543.676
325.877 0.0524738 -1.12249 297.547 0.486547 1.16228 606.935 0.812234 0.772208 0.806904 0.599766 377.549 -2.66625 1.54376 621.435
402.102 0.575338 -1.107 386.376 -0.239975 2.7126 842.939 0.706712 0.502107 0.822336 0.44244 443.479 1.0536 1.659 762.204
330.126 0.119318 2.1812 320.227 -0.775637 -1.74805 690.416 0.560612 0.81969 0.49001 0.782635 136.08 -0.0717975 1.67626 750.215
379.486 0.892502 1.68432 266.362 0.504111 -1.04415 648.03 0.745254 0.569329 0.607943 0.697956 60.3304 -2.46447 1.42031 1001.17
377.632 -0.542574 0.901998 268.721 0.778972 0.958365 462.937 0.74571 0.493098 0.737516 0.721969 139.91 1.73115 0.772781 869.937
417.794 0.65611 1.49503 278.904 0.577142 -2.36461 699.744 0.415772 0.36989 0.67227 0.72066 562.932 -1.06578 1.29882 697.095
299.116 0.397976 2.08056 282.224 -0.381429 -1.59508 636.23 0.658305 0.697992 0.804376 0.739463 265.232 0.382434 1.69813 520.114
522.412 -0.0574315 0.0773986 289.825 0.304914 2.23008 714.101 0.63207 0.632765 0.764492 0.738471 71.4368 -2.33742 1.71569 1038.48
495.834 -0.359937 -2.18169 440.465 0.053477 1.3079 971.353 0.766978 0.381393 0.787619 0.699748 73.4521 -0.335792 1.64369 999.968
363.673 0.844356 1.64614 267.29 0.962868 -2.28804 592.32 0.732811 0.81734 0.758243 0.602794 707.478 -1.07206 1.21598 715.083
495.129 -0.48599 2.38513 318.588 -0.820966 -0.758162 823.018 0.800774 0.723494 0.713174 0.769191 428.996 -0.683272 0.0748901 922.798
357.886 0.510211 -0.879269 271.478 -0.605262 2.55084 742.421 0.508087 0.701225 0.882061 0.817007 712.526 2.08306 0.467785 677.763
443.746 -1.37016 0.143737 254.329 -0.45345 -2.73697 782.107 0.238337 0.459302 0.721263 0.53605 236.242 -2.40427 0.332696 852.577
768.6 0.125722 0.0436355 430.92 -0.139102 -2.81521 1194.37 0.664245 0.116609 0.741197 0.79362 186.994 2.38066 1.08732 1315.05
472.452 0.818987 -1.28489 346.619 -0.190117 1.68785 947.015 0.368663 0.447299 0.705149 0.484241 521.944 2.37171 0.683865 813.285
291.18 1.17392 -0.486666 277.391 -0.285645 -0.238651 463.581 0.610319 0.345783 0.740862 0.573484 582.919 2.61116 2.84981 841.553
572.497 -0.493027 0.0511941 444.742 -0.669862 -2.54907 1034.42 0.568055 0.577844 0.514226 0.640393 573.977 2.32574 1.40837 1006.91
571.346 -0.57697 0.644815 563.487 0.543281 1.50558 844.542 0.671005 0.609943 0.810393 0.750949 318.475 -2.09213 2.68548 1421.99
358.141 -0.628672 -0.822524 310.625 -0.57298 2.99784 638.032 0.591737 0.668024 0.666555 0.679441 294.837 2.33199 0.665857 724.695
538.273 -0.675464 0.267349 276.899 -1.31618 -1.63912 690.197 0.715149 0.58524 0.790928 0.686316 708.212 -2.79188 1.15276 980.183
290.194 0.608695 0.986846 268.979 -0.648708 -1.41969 657.726 0.520985 0.556054 0.746263 0.699503 55.612 -1.59502 0.175335 714.469
368.931 -0.862408 2.09906 348.574 -0.491479 -1.55303 722.374 0.634759 0.816067 0.549426 0.751473 420.3 0.439041 1.66001 785.688
283.346 1.60651 -1.85468 265.055 0.576759 2.04152 629.291 0.790509 0.566392 0.824605 0.863868 293.64 1.1808 0.860718 601.492
553.857 -0.980897 -2.646 418.51 -0.476314 1.25531 935.685 0.655491 0.705622 0.667539 0.872912 169.806 -1.96702 0.678978 1155.92
275.521 1.14946 0.948964 275.398 0.0807573 -2.10383 643.177 0.460564 0.818443 0.771567 0.776582 109.046 1.42023 0.471265 839.94
530.554 0.381479 -2.00832 379.943 0.328289 1.87743 885.258 0.83888 0.400617 0.735382 0.724738 228.256 0.193908 1.68352 1038.21
414.716 0.234253 -1.03252 293.917 0.508762 0.414721 484.036 0.305067 0.63076 0.817294 0.489731 164.68 2.08473 1.67001 811.569
263.254 -1.08888 2.69333 257.874 0.0192317 -1.30925 583.92 0.355704 0.666322 0.757745 0.653779 191.627 -0.844567 0.464684 668.091
1035.61 0.597437 1.6242 488.475 0.535088 -2.0829 1400.41 0.811009 0.61482 0.867191 0.699457 300.483 0.0154722 1.60873 1821.9
464.417 0.586907 -2.14253 427.732 0.972919 1.40613 898.168 0.560443 0.572758 0.543579 0.768739 64.5309 2.84826 1.29239 1144.73
530.138 0.163933 -1.14636 258.99 -0.196783 1.11023 699.066 0.659211 0.749137 0.738447 0.78594 160.462 2.48934 1.37911 910.385
571.099 -1.01507 -2.50574 434.693 -1.39042 0.321361 1009.06 0.789097 0.753026 0.758959 0.796305 72.5311 2.62813 1.14932 1055.14
427.216 -1.29025 1.00314 381.487 0.193506 -1.16989 976.014 0.807545 0.729111 0.709164 0.76015 210.717 -2.95298 1.78309 901.497
517.528 0.309398 0.0819964 331.309 0.746592 3.03288 881.331 0.308568 0.772845 0.768511 0.704897 265.372 -1.96845 1.28185 850.493
