pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht
670.636 0.494327 -2.70004 621.569 -0.740734 0.757711 1538.84 0.611312 0.20405 0.580953 0.825302 161.623 -1.12869 1.57134 1405.64
491.89 1.40514 -1.03027 290.128 -0.374193 2.84249 1044.75 0.407482 0.657599 0.80918 0.739852 400.5 1.84748 0.995009 839.994
371.324 1.76912 -0.0866824 265.412 -0.157846 1.88099 898.809 0.529136 0.526962 0.812021 0.601991 712.552 -2.63907 1.76312 611.106
689.206 0.199536 1.63872 289.839 -1.53171 -0.898928 1232.21 0.491515 0.755653 0.812482 0.799994 747.541 -1.71241 0.813487 967.596
621.013 -0.432324 2.45821 398.401 -0.762457 -0.275174 999.921 0.690684 0.583502 0.620606 0.772801 399.475 -2.30209 1.52288 1006.26
479.118 -0.995375 2.73097 257.372 -0.451678 -0.996417 752.49 0.772406 0.534204 0.660437 0.384933 379.718 1.116 1.61497 721.504
581.359 -0.000214792 1.49394 458.872 0.911575 -1.73692 1168.6 0.441632 0.412922 0.61023 0.845674 185.76 -0.80251 0.934409 1029.63
469.591 0.877181 -1.6026 335.356 -0.14013 2.23302 864.889 0.405831 0.588457 0.663164 0.757918 528.57 -0.164777 1.43783 879.49
285.962 -0.286575 -2.57821 265.495 1.85212 -0.667483 850.703 0.803739 0.729297 0.698976 0.798165 328.462 1.92304 1.78193 695.126
398.514 0.730497 -2.88051 286.818 -0.276918 -0.447685 741.573 0.39167 0.829265 0.803613 0.666135 293.932 1.67213 1.73054 763.977
425.981 1.32782 1.91421 285.123 1.35167 -0.992739 730.198 0.351908 0.546067 0.736791 0.783286 70.5673 -2.79068 1.57829 736.316
718.843 0.211035 1.57869 311.62 0.755243 -1.60171 1009.49 0.108538 0.238729 0.593036 0.639126 105.547 -1.0304 0.571309 1042.63
554.968 0.342256 2.53546 267.695 -2.06329 -0.293839 1403.6 0.792913 0.624534 0.794335 0.430663 310.934 -1.63983 1.346 861.821
618.881 0.494964 2.49925 339.898 -0.467762 -0.28293 1043.56 0.673446 0.184258 0.75874 0.794457 575.18 -1.53794 1.25501 948.189
323.9 0.494154 -2.93797 265.35 -0.174538 0.112983 637.986 0.425585 0.76505 0.590741 0.675815 182.723 3.13663 0.208585 574.796
611.714 -1.32338 0.372097 259.11 -0.836733 -2.94429 838.643 0.746186 0.636936 0.827626 0.817941 245.859 -2.58865 0.355648 937.905
428.586 -1.23254 -0.272982 340.221 0.169214 2.1993 937.401 0.339483 0.41526 0.815737 0.771208 407.581 -2.68805 1.39583 765.473
509.941 0.855809 -1.0986 366.999 0.130032 2.21587 942.939 0.784941 0.707509 0.728009 0.640382 143.195 1.308 0.907867 841.355
587.338 -0.120301 3.03776 472.751 0.148161 -0.0404961 1079.4 0.262462 0.565408 0.390123 0.660864 54.226 -1.57718 1.53669 1030.83
544.752 -0.959925 1.12486 296.685 0.470415 -2.4115 1021.51 0.495624 0.763908 0.742817 0.771338 287.403 -0.886822 1.52468 947.554
701.87 -1.27855 2.08828 307.293 0.998491 -1.0666 1607.16 0.766391 0.812088 0.736886 0.697396 495.575 -1.01152 0.055082 1037.3
503.983 0.0311575 -1.66377 464.326 0.527234 2.39214 921.333 0.59233 0.15484 0.715965 0.374065 352.672 0.049132 1.7129 1083.36
565.849 -1.16849 2.46808 500.21 -1.0744 0.244828 973.549 0.713721 0.498957 0.861269 0.800122 556.44 -1.49569 1.74052 1068.99
669.863 -0.340772 -0.503839 384.47 -0.388566 2.05358 1008.86 0.658258 0.541005 0.724067 0.366632 244.224 3.0132 0.959618 1220.56
362.396 0.0624654 -1.41619 324.889 -0.91859 2.45555 736.829 0.609459 0.808964 0.787681 0.791871 185.085 2.20648 0.249069 930.548
377.635 0.56587 2.51811 250.609 -0.316095 -0.266028 697.836 0.65084 0.517654 0.76223 0.70506 234.052 -0.556497 0.290469 695.163
341.759 1.26262 2.9219 318.888 0.130357 -0.066607 805.135 0.21131 0.573479 0.757241 0.785244 193.802 -2.25128 1.11001 665.105
334.56 0.182941 -1.33135 266.614 -0.288578 0.559869 519.156 0.431136 0.724561 0.813267 0.932135 214.834 0.868605 0.308736 701.628
356.288 0.0018416 -2.59327 257.294 -0.354153 0.203953 616.992 0.659235 0.667765 0.769953 0.791673 265.574 2.05158 1.63833 589.314
497.781 0.18533 -1.82309 255.462 0.748968 1.18333 751.08 0.691189 0.622232 0.79277 0.481148 303.741 0.87928 0.304052 790.804
297.215 0.671184 -1.4643 256.345 -0.290262 2.08129 635.434 0.662497 0.721622 0.749317 0.632339 241.084 2.16303 0.0817373 676.35
355.949 -0.617842 2.08214 262.372 0.573017 0.406169 607.419 0.568025 0.400427 0.773165 0.454588 391.764 -3.11307 1.08798 682.755
329.725 0.680618 -2.86075 291.431 0.707685 -0.16551 624.408 0.7464 0.39231 0.698559 0.839122 32.585 -0.613413 0.447902 720.818
320.09 -0.0812099 -1.40183 262.256 0.676958 1.34787 627.733 0.277514 0.660388 0.81621 0.660036 481.765 -2.79838 1.39654 572.45
378.291 0.873207 0.831061 327.827 -1.128 2.89224 1033.54 0.792745 0.791972 0.743451 0.790332 514.325 -1.11733 1.94839 760.254
314.804 -0.348226 -1.45998 283.826 0.504957 2.22116 648.023 0.522839 0.802021 0.780175 0.814951 124.489 -2.68159 1.22161 728.384
348.286 -0.494339 1.92801 272.646 0.0160985 -0.804035 641.571 0.524364 0.665472 0.704319 0.619538 373.289 -1.90875 1.10472 609.321
367.847 -0.251887 0.434422 257.257 1.09016 -2.03738 739.468 0.699613 0.724321 0.729307 0.793094 148.601 1.96148 1.52706 837.563
645.769 -0.0418495 -1.3623 264.891 0.0494601 1.18642 807.852 0.667504 0.769945 0.741582 0.785968 241.902 -1.92494 0.562647 945.951
420.169 -1.00874 1.49231 398.905 -1.3249 -1.09238 816.46 0.777213 0.746933 0.810592 0.774276 253.161 -2.97333 1.81755 764.133
