pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht
449.028 1.18482 2.47286 298.909 0.63226 0.618428 640.811 0.733537 0.727348 0.731229 0.703525 643.26 -1.78317 2.02715 997.889
448.066 -0.679688 -1.91902 354.659 1.83468 -2.98149 1354.55 0.716645 0.677308 0.630342 0.790014 517.985 -0.100967 1.81805 999.901
1030.45 -0.922893 -1.09852 297.581 -0.281378 1.34669 1130.11 0.590591 0.471423 0.791429 0.750702 652.422 -3.07321 1.86329 1336.67
616.266 -1.20152 2.50449 459.699 0.281145 -1.65468 1280.29 0.243135 0.294998 0.574293 0.771849 568.122 2.88358 0.379082 1218.03
337.04 0.812301 2.45703 271.853 -0.203026 0.80059 559.877 0.589715 0.451572 0.749375 0.682014 594.611 0.297271 0.503319 842.956
503.232 0.801197 -1.38145 398.655 -0.426012 0.627984 968.844 0.791541 0.646921 0.789137 0.765907 115.672 -0.726706 0.654748 1161.01
370.71 0.129354 -2.05916 264.481 -1.32856 -3.01945 584.56 0.808336 0.7155 0.806381 0.711061 779.113 1.38287 1.88087 749.248
745.851 0.571118 1.37528 279.17 0.406057 -1.20893 964.684 0.235398 0.720518 0.720285 0.857725 888.325 -2.74323 1.5343 1006.16
660.856 -0.871819 1.81791 373.037 -0.0987626 -1.80858 1053.16 0.708635 0.685412 0.782954 0.780647 586.717 -1.04424 0.764345 1179.26
474.159 -0.366984 -1.88349 315.606 -0.245167 0.196915 692.897 0.688953 0.693736 0.712333 0.719969 1518.24 1.92773 1.73082 875.451
790.721 -0.69568 1.9772 499.313 0.633788 -1.46917 1547.95 0.585933 0.245017 0.619977 0.627848 384.675 0.269467 1.70773 1310.92
470.188 -1.45173 2.00495 315.466 1.10475 1.19405 1323.48 0.594421 0.713472 0.607845 0.834729 1097.82 -1.42065 2.61469 848.901
361.458 0.805384 0.157941 355.022 0.902725 2.63517 735.983 0.171859 0.569347 0.618462 0.623214 143.775 -0.609688 0.767629 969.432
549.966 1.19946 2.80661 295.087 0.0933503 0.266594 939.386 0.146396 0.745038 0.746629 0.819722 582.564 -0.66269 0.929285 846.308
1034.01 0.884118 -0.3097 448.266 -0.942157 -2.99031 1953.27 0.72088 0.319627 0.669159 0.617691 147.684 1.8285 1.46437 1531.16
373.493 -0.0160068 -2.08315 328.898 0.512736 1.59682 741.6 0.744564 0.216859 0.759074 0.786723 752.21 0.506681 1.09014 697.647
1984.46 0.409847 -1.03849 533.641 0.883467 2.73636 2043.82 0.485365 0.626604 0.624259 0.746439 1107.93 1.6148 1.12156 2697.92
