pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht
430.211 0.0192332 -0.271291 358.143 0.72414 1.96286 771.617 0.45833 0.674384 0.7774 0.67096 164.305 -1.00001 0.728717 1125.2
306.202 -0.212005 0.208538 302.199 1.76915 2.9244 927.412 0.573244 0.741325 0.642387 0.731093 203.926 -2.33635 1.02243 707.128
490.361 1.17644 -2.86897 268.835 -0.0280276 0.879758 852.367 0.355326 0.641416 0.793451 0.638636 364.234 0.0143938 0.865365 821.649
573.332 -0.983222 1.52449 288.953 0.881039 -2.10697 1190.34 0.816066 0.766134 0.798213 0.785666 330.466 -0.667869 1.4391 907.65
344.282 0.344492 -2.90179 318.736 -1.18275 1.16458 823.577 0.810633 0.542694 0.745172 0.682281 484.469 -1.743 1.15879 999.247
593.011 -0.117897 0.937106 372.068 -0.687212 -2.09157 982.831 0.712729 0.558503 0.605007 0.560227 152.025 2.59116 1.60045 1522.86
293.201 1.89817 -1.02861 293.002 -0.3356 1.92216 1009.28 0.39822 0.612556 0.718928 0.503737 61.3782 -1.48885 0.460236 635.959
409.287 -0.871905 -0.101493 295.448 0.479574 -2.98205 867.112 0.562268 0.533837 0.852651 0.846673 96.8646 2.81364 0.487498 901.655
430.193 -0.615076 1.16266 332.11 -0.0826589 -2.2812 789.221 0.706107 0.726268 0.617541 0.754687 122.303 0.776276 0.386385 903.201
432.972 -1.06408 1.91957 294.787 -1.96726 -1.47412 815.039 0.395333 0.507012 0.811363 0.760411 206.12 -2.73729 1.26317 815.133
341.439 0.840414 -1.51882 280.426 -0.852858 2.23064 836.993 0.597381 0.372987 0.741042 0.797297 161.736 -1.65247 0.133649 888.264
441.022 0.820236 0.763499 427.406 0.973133 -2.63725 870.285 0.737942 0.859046 0.789491 0.797193 428.021 0.728645 0.0348536 993.186
528.265 -0.264144 -2.35395 253.79 0.164245 0.724131 768.81 0.572354 0.680709 0.738995 0.802516 29.1859 -1.56428 0.789663 894.534
438.456 0.100958 -2.06419 297.127 -1.24369 1.03259 947.315 0.326333 0.732331 0.547355 0.90913 37.37 -1.5854 0.478792 756.145
591.919 0.647455 0.465767 267.56 1.537 -3.06049 872.67 0.748029 0.509706 0.783737 0.65393 488.055 -2.71769 0.342799 905.905
596.61 0.0199858 -2.5878 484.678 0.583568 0.606472 1184.67 0.116378 0.477192 0.68357 0.674536 90.8961 -0.0575252 0.663997 1103.88
549.462 -0.569103 -1.14931 413.162 -1.16435 2.18644 1004.73 0.685984 0.746938 0.557835 0.597881 160.819 -2.42517 1.27587 1123.08
562.07 -0.0631061 1.46932 366.324 -0.511744 -1.5597 948.31 0.632274 0.809407 0.69702 0.801051 25.681 -2.27599 0.716289 936.232
