pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht
1117.81 -0.241584 1.22976 728.376 0.233651 -2.18187 1851.84 0.817698 0.458013 0.849109 0.757084 193.163 -0.714221 1.46765 2109.54
312.605 -0.318508 -0.421833 269.088 -0.515927 2.55629 598.92 0.166833 0.197995 0.740057 0.64786 238.833 -2.02934 1.60751 576.683
388.22 0.458016 1.55672 292.132 -0.375513 -0.582309 678.456 0.757023 0.732386 0.703569 0.799605 606.57 -2.37003 1.78772 663.406
363.014 1.10159 -2.4632 325.23 0.158078 -0.377005 731.912 0.703234 0.575109 0.791992 0.716944 839.947 2.05359 1.7664 722.394
636.302 0.681945 -0.734425 314.975 -0.485786 1.3275 963.098 0.788982 0.768896 0.770577 0.842693 318.243 0.867287 0.460218 1129.69
612.793 0.514139 2.93515 423.51 0.37967 -2.01524 654.623 0.571909 0.660743 0.760062 0.5752 1493.2 0.23468 2.24992 1167.65
931.978 0.249216 -1.40548 271.282 0.587779 2.03556 1024.63 0.892237 0.529086 0.83563 0.571625 713.561 1.43569 0.599867 1333.16
851.233 -0.547776 3.05427 622.013 -0.687323 0.609888 1414.55 0.586521 0.226087 0.725322 0.735792 269.78 0.867575 0.257687 1757.89
314.121 -0.0900292 0.872325 286.402 -0.165598 -1.3363 556.959 0.725356 0.476654 0.736805 0.792899 930.901 2.37294 1.50061 595.849
350.914 0.424548 2.36293 323.429 0.618747 -1.27429 663.497 0.735976 0.455684 0.780974 0.738561 503.175 -0.107025 1.16726 826.806
870.689 0.903054 1.3768 365.84 -1.33236 -2.30391 1896.71 0.826827 0.642744 0.81176 0.704052 138.38 -2.22535 0.0785623 1203.99
427.372 -0.984074 -0.709311 295.459 1.45918 0.431281 1169.9 0.375178 0.57631 0.574358 0.541838 201.727 -0.0224182 0.4537 1053.14
862.434 0.0340125 1.4582 502.592 0.140857 -2.29414 1285.93 0.378961 0.631321 0.655236 0.501166 18.0743 -0.364158 1.82236 1552.49
1116.46 0.671864 -0.440963 278.363 0.387839 -2.06744 858.04 0.754914 0.559082 0.701894 0.814611 605.189 -0.844042 0.403079 1606.8
468.223 0.881778 2.37696 298.445 -0.039299 -0.0292076 809.473 0.70885 0.656866 0.628976 0.478796 292.686 -2.37796 1.52826 937.973
560.643 -1.10018 -2.65 540.874 1.18372 -0.519005 1844.91 0.571224 0.436315 0.723417 0.767922 661.913 1.16411 1.68311 1389.77
947.556 0.337097 -0.983634 712.938 0.569717 1.34267 1607.4 0.679453 0.50851 0.798164 0.417373 507.689 -3.13469 1.80583 1916.93
580.838 -0.531479 0.288663 355.289 0.0318756 -2.26753 956.372 0.209346 0.609655 0.726216 0.794264 664.444 -2.74995 0.48242 1151.11
554.055 1.17105 -2.24027 305.81 -0.50543 -0.295499 1046.96 0.295809 0.528911 0.25931 0.845355 844.127 2.33282 1.71009 1107.76
642.49 -0.735063 1.60932 256.206 -0.349651 -1.429 832.158 0.473531 0.245871 0.744613 0.633514 297.236 -1.60186 0.17286 944.749
464.583 -0.240275 -0.324568 324.703 -0.315345 2.984 807.6 0.542967 0.759001 0.410944 0.741269 640.654 1.96792 1.01608 970.876
734.702 0.325152 0.282635 451.765 0.830904 1.97828 931.422 0.796434 0.586088 0.762079 0.465285 354.14 -2.76201 1.54289 1584.68
989.202 -0.414038 2.83457 588.421 0.136198 -1.00596 1539.27 0.624984 0.319607 0.751293 0.70082 1217.11 0.214839 1.2208 1574.35
