pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
649.484 -0.1784 1.71681 617.584 2.16562 -2.40487 2167.36 2198.35 0.636103 0.467319 0.729301 0.590738 210.049 -1.14846 0.486564 1874.09 0.53746 92.9047
746.442 0.101139 0.399779 263.295 1.32203 2.92548 1061.08 918.16 0.665702 0.663147 0.748764 0.693859 543.577 -2.59607 0.765997 1469.24 0.586209 92.9047
399.595 0.782722 -1.96622 384.376 0.67415 0.833801 810.584 641.978 0.522646 0.261849 0.814657 0.665094 126.775 2.337 1.07466 783.533 0.538993 92.9047
784.308 -0.742978 2.72104 769.18 0.190771 0.568602 1605.87 1239.37 0.211008 0.791784 0.734081 0.771734 465.83 -1.35471 0.303129 1821.74 0.606759 92.9047
560.084 -0.678729 0.672625 534.976 0.116166 2.43375 977.56 878.462 0.429991 0.170602 0.774551 0.661585 383.992 -1.64087 0.0926251 1446.02 0.430487 92.9047
666.893 -0.623195 0.59918 405.777 0.43322 -1.96798 1199.77 919.96 0.586688 0.210995 0.615803 0.854569 377.618 3.01881 1.11509 1120.26 0.446294 92.9047
1043.6 -1.35391 -2.55933 303.067 0.428364 0.306322 1599.07 1586.34 0.422608 0.837033 0.773218 0.754462 754.806 0.908361 0.606734 1522.44 0.570524 92.9047
630.921 -0.781105 -2.87932 596.343 0.0404774 0.5672 1333.02 1303.91 0.567233 0.638348 0.824286 0.687058 194.509 -1.09947 0.995306 1257.01 0.935324 92.9047
758.784 0.683005 2.41688 477.105 0.750641 -2.31217 855.603 841.285 0.741161 0.339633 0.856308 0.484401 826.579 -0.409016 1.57092 1462.36 0.867627 -92.9047
640.431 -1.65856 -2.68462 475.41 -1.71825 1.142 1053.3 1002.62 0.397156 0.609696 0.846633 0.592661 416.458 -0.360652 1.36548 1109.79 0.927794 92.9047
462.348 -0.119593 1.46433 395.29 -0.241633 -1.84625 859.149 859.62 0.756195 0.344399 0.61646 0.806151 166.749 2.68384 1.22705 1137.2 0.555313 92.9047
971.508 1.01912 -0.535498 727.549 0.803246 2.13138 1675.04 1595.94 0.625762 0.789794 0.620287 0.764738 453.451 -2.87511 1.27632 1726.36 0.272468 92.9047
402.692 0.929962 2.13887 298.323 -2.32937 -0.361785 1829.96 1312.7 0.675731 0.39234 0.771117 0.660206 294.614 -1.93149 1.32034 744.472 0.829856 92.9047
455.071 0.429123 -1.56513 442.282 0.38122 1.76461 913.646 841.176 0.439 0.669443 0.507671 0.676591 54.5578 0.507507 0.82549 1060.78 0.617973 92.9047
522.034 0.714672 -0.449804 511.643 0.802214 -2.57059 910.003 908.094 0.468642 0.693803 0.775047 0.743566 532.891 2.23584 1.47434 1345.57 0.487974 92.9047
793.131 0.0643033 -0.774729 719.92 -0.996283 1.87182 1691.08 1710.72 0.445679 0.248621 0.752955 0.55919 182.672 -2.44324 0.700602 1735.77 0.872045 92.9047
953.083 0.253078 -0.37197 879.432 -0.585761 2.71714 1998.16 2017.83 0.415717 0.511879 0.84145 0.691823 268.614 1.11591 1.48778 2170.08 0.717588 92.9047
