pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1199.41 0.100799 0.0306583 905.53 0.153001 2.50226 1980.59 1944.46 0.637898 0.811859 0.632737 0.710883 741.232 -2.22897 0.959086 2104.22 0.961229 3.06591 1.5571
1302.61 0.445169 1.56173 1164.18 -0.885273 -1.29014 3044.5 2788.42 0.39794 0.754715 0.627912 0.59863 645.859 -0.914694 0.0393655 3558.76 0.76002 2.73455 1.5571
1534.12 -0.427971 1.97962 1011.53 0.620306 -1.14287 3015.25 2305.68 0.109676 0.589179 0.637336 0.642595 225.906 1.87376 0.209877 3416.38 0.217347 2.92936 1.5571
1368.42 -1.39994 0.947955 932.716 1.87673 -3.02452 5966.74 5896.04 0.128835 0.570696 0.359095 0.802937 202.316 -0.903957 0.0146478 3110.27 0.659009 2.14115 1.5571
887.616 0.364213 2.09332 603.133 0.212249 -0.693807 1459.78 1417.7 0.444884 0.542967 0.413638 0.531756 439.97 -1.66357 0.968682 1528.55 0.951344 1.80159 1.5571
1180.67 0.175639 -2.81427 926.124 -0.329362 0.375591 2196.73 2156.02 0.383582 0.0425102 0.721542 0.243557 42.7332 1.47489 0.553908 3521.83 0.925114 2.01038 1.5571
1457.66 0.0515543 2.02334 757.112 -0.98951 2.97073 1503.79 1494.95 0.33736 0.0893836 0.50505 0.514675 1275.83 -1.0257 0.256054 3161.98 0.629612 2.97602 1.5571
1232.32 -0.456291 -1.19797 1062.45 -0.0446894 0.753752 1967.29 1940.48 0.260482 0.719069 0.132586 0.771091 342.249 2.20678 0.789991 3305.89 0.508146 2.08846 1.5571
1278.94 -0.173308 0.666002 1156.43 0.0657503 -2.74567 2564.48 1930.98 0.170953 0.54529 0.569829 0.785893 194.48 2.74124 0.508284 3170.99 0.812185 2.10735 -1.5571
1617.04 -0.747292 1.95203 838.636 -1.08523 -1.15424 2547.81 1761.72 0.13472 0.535532 0.515764 0.442055 879.277 -1.3431 0.0167838 2523.98 0.489113 2.97269 1.5571
881.975 -0.766986 -1.34066 837.69 -1.36623 1.75607 1807.72 1779.08 0.283694 0.183154 0.776321 0.445293 45.793 3.00282 1.25059 1696.55 0.031376 3.09423 1.5571
841.951 0.564864 0.858597 354.426 -1.5111 -1.89057 1731.92 1618.42 0.621415 0.639382 0.608038 0.685367 555.883 -2.5373 0.128471 1396.52 0.0234186 3.11143 1.5571
1625.22 -0.470176 3.07901 917.998 -0.341295 -0.869796 2267.67 2241.31 0.0305524 0.454601 0.227263 0.438842 324.139 0.612514 0.0282896 3304.9 0.605328 2.43893 1.5571
583.132 0.97438 -0.150236 495.769 -0.994107 1.67351 1536.45 1367.13 0.236506 0.580513 0.726402 0.548615 605.915 -2.26942 0.243616 2022.01 0.0124233 3.12646 1.5571
449.108 -0.597949 2.67042 440.263 -1.11851 -0.246893 926.531 882.726 0.602789 0.559136 0.623112 0.300065 51.8286 -2.17126 1.43549 858.274 0.117165 2.90781 1.5571
2271.53 0.155903 -0.71135 1816.29 -0.283034 2.97016 4184.12 3562.95 0.381069 0.468793 0.462082 0.538267 286.492 1.62145 0.161547 4968.4 0.64966 2.17792 -1.5571
1344.88 0.928196 3.11971 936.785 0.948004 -0.168068 2325.78 1741.66 0.518556 0.0861131 0.0844016 0.412355 220.007 0.58195 0.349532 2580.76 0.541767 2.88526 1.5571
2168.61 -0.270197 1.7578 1395.01 0.225409 -2.73967 3035.81 2666.16 0.383373 0.184779 0.688759 0.58933 1443.45 -0.736342 0.000316024 4536.2 0.94434 3.09261 1.5571
1120.94 -0.0270974 -1.78784 979.013 -0.638554 0.964319 2178.54 2059.12 0.76671 0.7399 0.709629 0.768073 372.374 2.1571 0.210163 2238.88 0.909678 2.54342 1.5571
1419.58 -0.0267629 -2.25187 1085.64 0.0325271 2.535 1739.25 1624.55 0.571116 0.223949 0.397448 0.612022 1521.17 0.382815 0.646616 2834.91 0.81268 2.44342 -1.5571
968.981 -1.3531 -2.16048 955.619 0.526284 0.871589 2845.63 2813.49 0.404511 0.117493 0.562458 0.417862 91.581 -1.56943 0.59329 3680.5 0.0536853 3.03431 1.5571
1304.48 0.395196 -2.19285 865.389 0.867058 0.346657 2275.08 1479.9 0.253123 0.555782 0.735662 0.638457 815.403 1.62539 0.400247 2309.94 0.32194 2.56808 1.5571
713.616 1.44422 3.12816 450.271 -1.13462 0.604576 2205.53 1875.58 0.172433 0.597871 0.707923 0.677679 457.406 -0.160525 0.730204 1374.88 0.411653 2.55948 -1.5571
1784.85 1.24014 -1.48962 787.067 -0.116885 1.42522 3051.17 2485.2 0.376378 0.694824 0.256055 0.586441 465.846 1.65132 0.2298 3122.63 0.305817 3.03774 1.5571
1872.41 0.420021 2.18844 1085.33 -0.341894 -1.58948 2961.48 2828.48 0.610836 0.518795 0.709133 0.479623 687.954 -0.355889 0.069923 3646.93 0.893253 2.85588 1.5571
994.115 -0.308446 -2.81918 969.382 -0.805689 -0.0103164 2010.34 1968.36 0.632465 0.365909 0.819814 0.732842 677.249 2.17105 0.0162828 2807.49 0.536198 2.94763 1.5571
1376.23 0.336063 -0.844837 1197.06 -1.18783 2.82493 3296.69 3271.95 0.706392 0.689907 0.513824 0.546785 139.133 -2.83464 0.622646 3323.58 0.956131 2.12253 1.5571
973.464 0.154219 2.67851 931.03 -0.0274812 0.316023 1878.94 1436.8 0.222118 0.057437 0.606911 0.603454 81.824 -0.607518 0.349812 2719.74 0.148295 2.90914 1.5571
1847.92 -0.715666 -1.21638 1007.57 -1.59724 2.65551 2919.36 2542.99 0.4439 0.484393 0.666614 0.298275 1076.27 1.42252 0.0794432 3017.67 0.793061 2.62375 1.5571
1106.41 -1.39366 0.12311 726.062 -0.231546 1.25515 1502.3 1327.46 0.667819 0.60017 0.78071 0.57563 1379.03 -2.47735 0.00271583 2006.36 0.279153 3.13863 1.5571
1665.34 0.422981 -2.36215 1023.4 -1.23527 1.52833 3437.19 3371.6 0.338335 0.722218 0.427652 0.702155 764.344 0.748581 0.427419 3396.52 0.96989 2.68333 1.5571
883.724 0.694687 -2.3356 788.737 -0.00580151 0.683999 1775 1764.06 0.580048 0.212854 0.717661 0.504962 27.6243 1.58734 0.076931 2769.48 0.0877425 3.01927 1.5571
1813.42 -0.13662 -2.88605 1163.68 -0.895721 0.883367 2990.81 2967.03 0.618213 0.413039 0.720677 0.690466 1100.82 -0.485443 0.503008 3037.44 0.9396 2.90376 1.5571
1257.01 0.409006 0.41561 1145.67 1.57431 -2.99978 2832.23 2822.32 0.171478 0.331095 0.36462 0.774415 60.5912 -2.83334 0.165952 2734.83 0.144127 2.8681 1.5571
1280.97 0.401853 -1.23588 531.856 -2.0977 1.50347 3165.95 2864.06 0.226289 0.353719 0.772466 0.664273 698.55 2.31814 0.125001 2115.57 0.198554 2.81946 1.5571
1259.6 0.714831 1.90216 1129.53 -0.998018 -0.383466 3226.11 2769.48 0.417762 0.483621 0.613666 0.665882 796.53 -2.34584 0.420285 2673.94 0.730072 2.95337 1.5571
1074.95 0.470125 1.99228 918.376 -0.23072 -1.89882 1989.64 1968.86 0.421521 0.681485 0.7351 0.703737 150.83 -1.29477 0.609304 2653.24 0.375705 2.38797 1.5571
2224.56 0.189854 1.44653 1051.39 0.556474 -0.681127 2848.98 2965.11 0.619211 0.247928 0.605622 0.675899 809.699 -2.18856 0.0293574 4341.06 0.424419 2.6772 -1.5571
2718.62 0.145439 -0.320106 1548.47 0.0130666 -2.95012 4033.66 3825.12 0.41599 0.459197 0.117911 0.568204 115.498 1.60699 0.802875 5709.71 0.378858 2.72997 1.5571
1712.42 0.767221 -2.58622 1090.47 0.456235 -0.123774 2651.6 2463.09 0.47162 0.568134 0.291255 0.563869 1045.63 1.24497 0.557775 2858.19 0.717645 2.20638 1.5571
1719.63 -0.93257 0.769186 1493.29 1.09589 -2.54328 4993.86 4988.54 0.517208 0.477895 0.364618 0.623927 666.344 2.56116 1.17891 4033.9 0.684536 1.74812 -1.5571
1271.66 -1.08727 0.800094 944.107 0.489281 -2.56905 3005.06 1968.86 0.329117 0.461924 0.285313 0.712794 323.463 -1.78283 0.130197 2357.02 0.803303 2.9354 1.5571
1082.44 0.512407 -2.4822 280.665 -1.9477 -0.754193 1924.22 1863.23 0.486064 0.709009 0.481357 0.796472 872.894 0.941168 0.0127586 1518.4 0.714191 2.87137 1.5571
