pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
567.906 1.59748 -2.26923 385.085 0.122175 0.590567 1250.1 912.304 0.869412 0.660887 0.756557 0.81865 147.52 -0.588941 0.381888 1144.17 0.132711 2.87621 92.9047
885.363 0.502366 0.0283425 739.557 -2.04287 2.85641 3180.06 2270.09 0.820128 0.763506 0.826712 0.829509 364.076 -1.98899 0.298154 1756.42 0.147563 2.84689 92.9047
834.243 -1.49129 -1.13074 606.551 -1.13453 -2.82081 1195.2 906.63 0.844957 0.614785 0.811487 0.75732 518.801 1.30101 0.0884267 1744.64 0.946825 3.07381 92.9047
852.579 0.687351 1.99905 798.089 -1.13248 -1.14997 2398.71 2216.34 0.747834 0.58056 0.720103 0.768288 132.291 1.63057 0.370342 2066.25 0.551173 2.6837 92.9047
604.85 0.530617 2.45004 372.327 2.75577 -3.12172 1420.39 916.879 0.621084 0.771704 0.808818 0.800833 824.873 -0.658848 0.0223355 1209.48 0.617708 3.10095 92.9047
836.814 -0.631343 2.41441 543.724 0.41571 -0.101356 1571.38 1112.53 0.662446 0.646837 0.722062 0.803239 163.556 -0.656478 0.324006 1912.22 0.150945 2.85422 92.9047
787.692 -1.14419 -1.18437 313.127 0.276673 -1.90353 922.621 504.586 0.377285 0.802472 0.809757 0.658142 846.316 1.80412 0.0339289 1228.55 0.599097 2.983 92.9047
594.789 -0.260809 1.26363 488.149 -1.56335 3.08478 1183.8 966.163 0.531113 0.824664 0.756063 0.764351 533.02 -0.571922 0.342179 1444.68 0.568773 2.28666 92.9047
652.093 -1.46534 0.2699 428.907 0.199348 -2.25721 1513.93 1329.05 0.853528 0.636626 0.854921 0.767751 470.017 3.04698 0.0453351 1230.18 0.905935 2.77348 92.9047
616.754 -0.440041 3.0468 549.346 -1.62018 1.8976 1057.6 656.746 0.786958 0.522715 0.84004 0.874205 809.903 -0.607358 0.0569225 1235.63 0.0955796 3.00982 92.9047
1364.97 -0.31869 -1.16179 692.127 0.0929055 2.56456 1981.34 2180.25 0.596447 0.452423 0.803925 0.807428 430.226 1.64419 0.0972432 2530.73 0.46666 2.90833 92.9047
542.524 -0.757101 0.466217 493.651 1.86429 -2.75607 2100.86 1564.83 0.64544 0.596045 0.814334 0.619409 31.3529 2.40535 0.215988 1396.47 0.92793 2.73709 92.9047
733.725 1.13331 -1.23597 308.127 1.52886 -0.0604068 700.6 215.246 0.302211 0.805235 0.894874 0.7395 761.925 2.15632 0.148106 1160.83 0.890954 2.87099 92.9047
846.519 0.621318 -0.309617 429.062 -1.07408 2.21693 1666.4 1285.67 0.820809 0.855409 0.74779 0.782165 602.772 2.76086 0.020102 1578.48 0.972876 3.04662 92.9047
807.303 -0.0818534 1.53925 651.527 -1.26546 -2.77094 1575.27 1265.13 0.657466 0.731103 0.790431 0.811809 582 -0.781977 0.0383439 1609.9 0.23133 3.02052 92.9047
956.731 -0.882205 -2.54449 640.278 -0.181661 -0.290344 1585.42 1385.3 0.642897 0.795667 0.781812 0.757127 149.502 1.0268 0.178393 2145.26 0.175576 2.90729 92.9047
443.478 -0.314926 -0.821048 369.222 -0.375181 1.42139 759.896 666.185 0.623011 0.580238 0.686615 0.807158 297.922 2.95173 0.379424 845.862 0.157913 3.02094 92.9047
528 1.70646 -2.22094 344.815 -1.71829 -2.06216 2320.37 1370.56 0.805889 0.754623 0.813274 0.868809 294.299 1.08286 0.071677 1034.72 0.311746 3.0932 92.9047
869.542 -0.652018 -3.00598 301.837 1.16482 0.258632 1567.67 299.659 0.283025 0.716011 0.821372 0.73321 475.785 0.150705 0.0125402 1423.8 0.293 2.9622 92.9047
818.717 0.305267 0.0305829 615.429 -1.21731 2.7091 1888.48 1411.18 0.849721 0.786502 0.798658 0.881278 253.222 -1.96035 0.0532769 1652.66 0.0189432 3.10679 92.9047
1021.52 -0.660965 0.166067 552.79 -1.62829 1.30345 1205.7 902.27 0.792903 0.818455 0.828241 0.813482 1033.03 -2.57402 0.000402689 1704.12 0.0967081 3.12926 92.9047
682.908 -0.273353 2.6447 622.414 0.201122 0.554336 1247.03 960.101 0.542328 0.758459 0.844407 0.794353 31.7343 -0.273953 0.121167 1853.02 0.0760624 3.04019 92.9047
669.331 -0.362145 -1.96405 367.04 -2.1794 -0.671587 1313.9 806.513 0.785346 0.778554 0.781574 0.83382 768.136 1.55185 0.212456 993.303 0.618963 3.10852 92.9047
1095.69 -0.290808 1.66738 353.241 -0.745389 -3.10712 949.624 798.357 0.665269 0.680695 0.765093 0.805491 826.374 -1.17047 0.0904869 1650.13 0.928703 2.97469 92.9047
729.438 -1.71939 1.2035 509.314 0.540025 -2.69988 2105.75 1438.47 0.839662 0.836709 0.761784 0.715598 332.26 -1.29202 0.182025 1310.52 0.0862987 3.0337 -92.9047
790.559 -0.0411202 -1.42136 776.626 0.762432 0.575369 1560.74 858.203 0.392816 0.800976 0.441106 0.773195 346.077 2.63038 0.00190711 2089.12 0.198059 3.02987 92.9047
823.791 -0.918797 1.32733 292.605 -0.696924 -3.05614 919.095 570.447 0.775125 0.864999 0.817193 0.811742 565.605 -1.746 0.09875 1183.08 0.974395 2.95035 92.9047
695.275 -1.37619 -0.0428485 674.475 -0.799238 2.88055 1481.43 1202.25 0.860688 0.744074 0.821278 0.723615 83.617 -1.54275 0.0184181 1377.19 0.168561 3.05814 92.9047
741.651 0.905291 -1.73689 637.155 -0.732416 1.88228 1889.11 1448.77 0.787704 0.690537 0.874429 0.836596 190.918 0.0265706 0.159638 1625.81 0.310429 3.00883 92.9047
959.1 -0.638631 -1.74712 924.178 -0.580307 2.25505 1855.06 1389.3 0.13906 0.881217 0.712981 0.655242 673.285 0.380233 0.050456 2004.02 0.519159 3.03254 92.9047
740.861 1.38359 -2.38364 334.401 -0.417569 0.0838913 1488.87 741.453 0.535835 0.673145 0.745943 0.839945 480.192 0.929244 0.0424313 1284.69 0.935083 3.13785 92.9047
673.365 -0.242612 -0.427342 515.384 0.435212 3.08818 1292.8 994.405 0.74761 0.807117 0.738656 0.821619 107.85 1.93474 0.0475727 1967.24 0.218288 3.08281 92.9047
983.622 -1.50414 -2.80555 621.852 -1.38891 -0.700707 1428.14 1204.27 0.791412 0.749995 0.855965 0.766788 177.975 -2.25428 0.197471 2223.44 0.915689 3.05857 92.9047
