pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1160.68 0.12718 0.0594953 889.21 0.185469 2.54559 1934.81 1896.88 0.542 0.837505 0.266551 0.714403 731.953 -2.26343 0.898752 2042.15 0.96557 3.06222 1.5571
1903.87 -0.332746 1.3482 1531.01 0.170258 -2.22894 3470.75 3450.39 0.530304 0.360633 0.827208 0.540862 319.75 -0.424602 0.732554 3937.57 0.895759 1.07256 1.5571
1361.72 -0.398009 -0.418554 1354.12 -0.454609 2.49576 2745.29 2604.04 0.153278 0.507705 0.71095 0.390607 360.01 -2.35331 1.43518 2772.58 0.966324 2.40596 1.5571
935.35 0.428271 1.41271 545.471 -0.443175 -0.684091 1410.93 1331.38 0.315838 0.68345 0.518108 0.545885 719.442 -2.40879 0.99326 1551.94 0.793583 2.83199 1.5571
1221.84 0.102814 -0.355327 834.626 1.09531 -2.57555 2187.23 1386.9 0.48812 0.714944 0.606893 0.592165 895.921 2.19723 1.09611 2144.09 0.902659 1.57084 1.5571
1314.45 -1.17028 -2.8014 1057.61 0.553982 -0.826431 3029.45 2978.07 0.117399 0.651475 0.604768 0.58409 556.795 0.838076 0.433122 3201.9 0.490575 2.21059 1.5571
904.336 -0.294667 -2.37587 328.199 1.61948 2.09272 1485.49 1458.13 0.406809 0.562097 0.368375 0.607174 750.253 0.432418 0.0179642 1352.62 0.760479 2.79033 1.5571
1420.18 0.200899 -1.48833 1293.63 0.221425 2.22916 2688.46 2099.43 0.352811 0.210433 0.456008 0.648899 626.024 1.21013 0.0692172 3271.53 0.935887 2.62912 1.5571
667.052 -1.38605 0.0312369 634.99 -0.0902268 -1.3963 1268.05 1230.51 0.664801 0.546013 0.686346 0.409287 383.924 2.02581 0.680114 1945.16 0.462866 2.18221 -1.5571
1132.4 -0.604824 -1.06029 406.306 -1.00227 2.84913 1301.82 1231.33 0.571967 0.433634 0.600712 0.811689 913.211 1.65193 0.299199 1589.97 0.949663 3.0092 -1.5571
1979.16 -0.0817453 -2.25391 622.691 0.651251 0.843787 2381.64 2357.32 0.186989 0.531595 0.452512 0.577413 1632.3 0.982599 0.151209 2881.01 0.527199 3.08558 1.5571
1757.27 -0.648142 0.651179 1669.56 -0.563886 3.01282 3250.2 2280.28 0.220224 0.506249 0.410522 0.708739 35.4927 -2.56909 0.701209 4720.79 0.33495 2.54465 1.5571
1893.13 -0.943185 2.19464 835.497 -1.09456 -2.20024 2152.06 1956.34 0.341165 0.475115 0.609189 0.503793 1588.09 -0.486858 0.0217678 2923.71 0.124619 3.08834 1.5571
1351.5 0.890485 1.26711 1016.82 -1.31701 -2.32403 3904.08 3768.79 0.379702 0.574826 0.771649 0.361486 334.67 -1.85191 0.458138 2849.77 0.272431 2.70736 1.5571
1307.13 0.118953 -1.37164 443.929 1.19081 1.14271 1697.58 1537.85 0.689604 0.561499 0.783598 0.611772 911.526 1.6999 0.114233 2107.28 0.90596 2.96017 1.5571
1119.77 1.2362 2.7286 1062.52 -1.00121 -0.79028 3691.06 3602.18 0.508409 0.186151 0.75879 0.682322 273.666 0.559271 0.0838996 3481.35 0.12064 3.0002 1.5571
741.484 0.164788 -0.296114 373.174 0.673777 -2.86339 1067.12 953.726 0.422797 0.668413 0.461253 0.706283 346.672 2.51712 0.633648 1102.44 0.928096 2.82704 1.5571
874.122 -0.565021 -1.26931 492.922 -0.88086 2.0791 1337.27 1254.42 0.67172 0.537715 0.526187 0.689353 302.84 1.2278 0.0474858 1846 0.92679 2.54002 1.5571
1038.97 0.444575 -2.05007 530.572 1.58488 0.206757 1677.15 1468.33 0.553807 0.127578 0.741306 0.790931 485.232 1.65699 0.0379879 1890 0.60099 3.08321 1.5571
2048.81 -0.376695 2.29666 1978.84 0.698748 -0.361225 4525.62 4512.48 0.768002 0.467072 0.676157 0.138258 365.221 -2.4101 0.187815 4565.44 0.958152 2.2361 1.5571
1280.65 0.887389 2.2216 1197.9 -0.23819 0.928161 2302.1 2032.81 0.0848116 0.128137 0.521378 0.636205 2075.15 -1.39114 0.0160414 2946.03 0.216997 2.77241 -1.5571
2035.91 0.124089 -1.87787 1977.87 0.571485 0.821565 4051.34 3878.11 0.771065 0.754842 0.823606 0.689562 914.504 2.2154 1.05808 3989.83 0.228625 2.85834 1.5571
1028.61 -0.494195 1.67401 603.941 -0.300407 -1.42018 1683.34 1345.37 0.229088 0.453031 0.606808 0.659709 472.705 -1.40037 0.0301614 1871.38 0.139969 3.07196 1.5571
950.836 -0.535854 -2.24877 562.596 1.23222 2.4578 1844.41 1696.08 0.135973 0.511623 0.74673 0.602008 684.991 0.277785 0.155308 1995.01 0.743517 2.72624 1.5571
1521.89 1.1121 -0.544494 1240.24 -1.10114 -2.64484 4454.92 4133.97 0.333528 0.778376 0.671745 0.584112 578.048 1.54922 0.0115907 3598.69 0.152126 2.83802 -1.5571
1534.69 0.486531 1.33399 1513.39 0.391357 -0.995116 2946.1 2266.62 0.556738 0.43661 0.614085 0.508675 434.017 -2.96056 0.077729 3777.25 0.503408 2.22703 1.5571
1305.04 -1.03488 0.627877 824.354 0.408421 3.08831 2601.45 2005.25 0.318966 0.424548 0.562229 0.612887 377.489 -2.02834 0.0143464 2717.45 0.880565 2.66908 -1.5571
1186.47 0.598905 1.49461 549.832 1.10279 -1.41218 1679.19 1605.03 0.432846 0.591253 0.508325 0.740471 559.771 -2.0247 0.585765 2112.53 0.892631 2.4967 1.5571
854.46 0.641674 2.40218 803.784 -0.422471 -1.31179 1850.54 1835.39 0.0923924 0.224477 0.626834 0.431564 166.845 0.34651 0.633308 2697.9 0.343472 2.69389 -1.5571
1160.47 1.22576 -2.34713 935.331 -0.412902 -0.184044 2722.67 2514.6 0.257835 0.249388 0.512025 0.773119 809.119 2.16483 1.1527 2660 0.816091 2.20756 1.5571
1793.43 1.03692 0.0140916 1351.1 0.303953 -2.69241 3273 3215 0.720353 0.263165 0.685588 0.515454 950.229 2.68645 0.183509 3297.94 0.943293 2.4973 1.5571
1102.3 -0.75496 1.6139 719.905 -0.342367 -1.54441 1826.17 1813.82 0.774107 0.35524 0.597279 0.114627 261.648 -1.5289 0.00510025 1941.58 0.790076 3.13549 1.5571
1259.4 -0.286955 -0.378907 807.112 -0.464335 3.13 2070.66 1843.39 0.504507 0.57671 0.510416 0.520094 747.474 1.33024 0.669236 2871.38 0.954874 1.56561 1.5571
1229.71 0.237417 -2.17343 939.754 0.487186 0.307809 2053.51 2052.16 0 0.0578551 -1 0.268622 131.137 2.58334 0.353953 2956.27 0.895852 1.92089 1.5571
2289.36 -0.395582 2.92333 1004.86 0.0999313 -0.996762 2999.98 2737.56 0.555372 0.404201 0.542669 0.493375 1701.41 0.170665 1.11893 3351.45 0.555219 2.4086 -1.5571
1068.66 -0.930188 -2.27107 875.754 0.4566 0.00256566 2293.11 2219.17 0.489192 0.455472 0.710019 0.62527 602.956 1.26804 1.25297 2269.46 0.426925 2.2839 1.5571
959.427 -0.732909 -1.51397 851.938 -0.0334751 1.12491 1873.18 1859.08 0.510835 0.561054 0.456597 0.532165 340.147 2.49279 0.164856 1853.13 0.910365 2.44155 1.5571
1093.13 -0.282117 -0.681357 914.052 0.584343 1.45916 1975.03 1971.27 0.431266 0.548534 0.0506441 0.183033 900.039 -2.87909 0.00481629 2059.87 0.962163 2.20255 1.5571
473.536 -1.26391 2.31636 441.817 -0.896705 -1.88548 819.745 783.966 0.765973 0.349159 0.6839 0.705503 136.678 0.351599 0.201634 1227.37 0.534909 2.03219 1.5571
1890.15 -0.140451 -2.84858 1229.08 -0.820393 1.02061 3067.54 3062.3 0.295953 0.227803 0.621705 0.310026 1102.49 -0.4218 0.125424 3278.52 0.911129 2.30079 1.5571
1380.51 -0.226514 0.625172 985.717 0.332637 -2.87071 2408.17 2382.68 0.468892 0.32739 0.478584 0.626188 141.597 1.57172 0.790927 3232.69 0.836403 2.15034 1.5571
1315.18 0.266728 1.5745 1014.56 -0.00642602 -1.71466 2349.19 2259.17 0.61933 0.478325 0.652698 0.786741 373.447 -0.762296 0.937021 2410.4 0.16213 3.00719 1.5571
1030.76 0.547397 -2.83901 752.236 -0.162236 -0.105107 1855.53 1801.47 0.354276 0.311526 0.488458 0.304055 508.514 0.718132 0.253472 1938.75 0.126426 2.9053 1.5571
1809.42 -1.22697 2.86859 597.259 -0.312017 0.707159 2119.73 1864.57 0.146226 0.58227 0.460808 0.533467 989.362 -0.726648 0.143489 2924.62 0.95527 2.59293 1.5571
676.113 2.2095 -2.25124 301.016 -0.854642 0.908013 2213.66 1797.38 0.44387 0.698222 0.639596 0.795745 287.437 0.83665 0.0798574 1003.69 0.922554 3.11678 1.5571
803.988 0.628722 2.75428 343.231 -1.43302 -0.0345105 1726.19 1269.04 0.315686 0.482102 0.737233 0.764052 482.735 -0.642383 0.353126 1218.67 0.923487 2.74715 1.5571
814.592 -0.303304 -1.85621 607.918 0.267582 1.42598 1497.49 1230.83 0.328456 0.699151 0.6405 0.744402 469.261 2.30956 0.884824 1893 0.631254 1.79854 1.5571
911.378 0.168325 -1.85919 690.746 0.158596 0.762243 1541.88 1515.07 0.671056 0.601192 0.637319 0.563561 502.894 0.974229 0.203981 2570.68 0.292573 2.62777 1.5571
1520.26 -0.335114 0.997658 945.594 -0.129581 -0.782636 1908.62 1875.8 0.151873 0.355206 0.771628 0.333187 1051.95 -2.60937 0.101678 2962.89 0.971108 2.5764 1.5571
907.435 0.213156 1.21799 876.924 -0.167989 -1.24684 1728.2 1696.86 0.307212 0.435474 0.570934 0.620248 379.746 -1.63503 0.390211 3110.69 0.207872 2.81726 1.5571
1131.6 0.386857 2.85233 955.971 0.146446 -0.971357 2037.53 1833.08 0.589265 0.653736 0.666415 0.623133 710.581 -0.040188 0.0279552 2636.32 0.866891 2.87169 -1.5571
1277.74 -0.0968185 1.80761 1132.57 0.63658 -1.21013 2649.37 2399.83 0.370777 0.139554 0.52463 0.697128 579.33 -0.729595 0.318006 3490.49 0.782441 3.10231 1.5571
552.814 0.252038 1.76105 326.5 -2.1222 -1.46952 1583.78 1282.46 0.413963 0.67882 0.758978 0.513028 271.968 -1.47242 0.0329878 916.898 0.161599 2.90433 1.5571
520.646 0.872529 2.34537 292.006 1.08926 1.11029 477.069 445.481 0.629912 0.266839 0.65044 0.293988 563.662 -1.21574 0.0432014 1239.95 0.58913 3.04261 1.5571
1137.6 -0.0550308 1.46494 1033.63 0.933725 -1.01548 2375.1 2153.4 0.420172 0.453912 0.515946 0.285776 174.245 -0.266739 0.74594 3303 0.651686 1.72347 1.5571
1109.84 1.25807 1.11959 857.689 -0.0746711 -3.02149 2239.78 2121.05 0.373128 0.737879 0.537252 0.83129 496.964 -1.87874 0.302246 2577.18 0.885529 2.71294 1.5571
1156.45 0.65462 2.75493 656.254 -0.231603 -0.363828 1921.4 1912.27 0.0581599 0.160369 0 0.731223 102.481 0.651314 0.0817661 2632.64 0.8168 2.24342 1.5571
926.163 -1.26223 2.99703 883.155 -0.0384307 1.30291 1802.15 1777.08 0.615783 0.702166 0.561925 0.490305 240.531 -2.04638 1.08372 2894.49 0.520301 2.26485 1.5571
832.628 0.606852 1.30642 826.784 -0.562614 -1.72242 1969.64 1843.7 0.505847 0.271729 0.747915 0.474144 60.4453 1.20082 0.101792 1693.07 0.0747902 3.01185 1.5571
2347.8 0.0295032 1.60208 2066.07 0.73849 -1.67776 4698.9 4689.78 0.352034 0.35933 0.610022 0.615231 97.9891 -0.0539357 1.34328 4704.03 0.77614 2.99941 1.5571
