pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
441.71 -1.11609 -1.58919 367.291 1.04981 1.49913 1368.66 843.654 0.755366 0.794797 0.827701 0.835161 45.6535 1.4092 0.107209 795.152 0.944686 2.90411 0.0996691
1758.1 -0.338668 -1.11519 1356.23 -0.486201 1.33455 2997.87 2652.85 0.791017 0.837754 0.839916 0.758762 553.397 2.814 0.0791903 3530.09 0.904998 3.01721 -0.0996691
1244.55 0.615317 -0.51413 1179.58 0.112874 -2.07 1943.79 1779.85 0.261266 0.80891 0.826064 0.816204 690.966 2.01189 0.0103257 3322.09 0.949418 2.81123 0.0996691
1874.64 0.206968 -0.574112 1211.9 -0.306353 3.07741 3053.82 2881.42 0.771714 0.804904 0.778747 0.77428 757.769 1.88651 0.298309 3408.61 0.931633 2.78455 0.0996691
2353.83 -0.822913 1.7157 1830.79 -1.03727 -1.67988 4499.9 2798.47 0.0744757 0.755733 0.87245 0.721547 219.46 -1.75473 0.01994 4967.52 0.940848 3.06788 0.0996691
2006.36 0.0700453 1.29455 1829.28 0.122758 -1.09246 3769.17 2437.13 0.785787 0.155486 0.844665 0.763774 635.759 -1.16654 0.0659704 5600.53 0.213341 2.98416 -0.0996691
2230.4 -0.710049 1.62577 1614.23 -0.26294 -2.06366 3879.94 2660.07 0.276996 0.66295 0.604591 0.784746 704.164 -0.966385 0.125545 4371.62 0.208494 2.75958 0.0996691
2131.78 -0.251625 -0.154801 2062.69 -0.0464424 -2.70956 4262.86 2795.34 0.730241 0.176372 0.676732 0.591647 31.0906 -2.64567 0.232546 5406.14 0.324782 2.93638 0.0996691
406.879 0.966628 1.45183 265.858 1.86961 -1.24512 758.41 545.344 0.82247 0.787639 0.831514 0.869716 21.7078 2.45319 0.25667 872.059 0.183124 2.84598 0.0996691
1520.65 0.697554 2.12812 902.608 -1.24523 -0.411934 3510.62 3171.21 0.508803 0.78921 0.727175 0.707929 634.687 -0.935433 0.0248459 3013.91 0.987546 3.04606 -0.0996691
