pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1291.12 -0.407232 -0.086034 -1 -1 -1 -1 649.137 0.65687 -1 0.610426 -1 1288.41 2.92587 1.53001 1429.39 0.883706 1.77469 92.9047
512.426 -1.12248 0.689093 505.45 0.857294 -0.818588 1402.3 1009.55 0.259294 0.178326 0.702094 0.803091 673.763 3.08632 0.0963042 1094.3 0.278378 2.88151 92.9047
604.819 1.24687 -2.90511 513.946 -0.179775 1.88902 1158.19 1149.08 0.534012 0.492179 0.752585 0.312933 697.123 -0.418599 0.0233195 1225.23 0.723592 2.46109 92.9047
928.087 -0.178684 1.67905 -1 -1 -1 -1 295.138 0.0734309 -1 0.619015 -1 825.432 -1.38021 0.00105202 1099.73 0.723118 2.84797 92.9047
753.278 -0.837588 1.28894 -1 -1 -1 -1 535.561 0.471267 -1 0.825136 -1 646.399 -1.81149 0.846647 1024.41 0.767863 2.2716 92.9047
567.795 1.2595 0.716629 409.119 0.481863 2.54975 859.768 850.653 0.0696927 0.659562 0.332759 0.725457 693.003 -2.27126 1.46671 1312.16 0.625065 1.8282 92.9047
772.165 1.78671 -0.225761 748.524 -0.0518462 1.88252 2137.4 1754.22 0.213103 0.410768 0.477452 0.644499 763.045 -2.34375 1.62106 1551.02 0.947681 0.706434 92.9047
1143.69 0.45443 -1.73917 493.984 0.739296 0.614798 1406.34 1399.67 0.329995 0.168925 0.427549 0 877.126 1.83298 1.21401 1631.67 0.531371 2.35878 92.9047
886.351 0.337387 1.99757 -1 -1 -1 -1 316.861 0.295024 -1 0.382589 -1 856.63 -1.18848 1.823 919.983 0.961555 1.50316 92.9047
620.501 -0.644793 -0.334403 438.767 0.416814 -2.47954 1094.75 1050.29 0.748518 0.435302 0.657961 0.717646 605.823 1.49128 1.83471 1371.11 0.501024 2.13775 92.9047
731.774 -0.0787825 2.11841 -1 -1 -1 -1 982.231 0.594793 -1 0.266703 -1 790.679 -0.941788 0.316051 882.007 0.892416 2.74136 92.9047
621.145 -0.318469 1.85603 -1 -1 -1 -1 474.637 0.455162 -1 0.428798 -1 708.828 -1.40474 0.117472 966.904 0.602137 3.10445 92.9047
1014.25 0.106294 1.62163 527.874 0.580424 -2.80927 1241.25 1199.39 0.413482 0.428476 0.58719 0.788456 947.24 -0.9831 0.209183 1570.6 0.319801 2.51912 92.9047
1176.12 -0.664923 -1.70489 -1 -1 -1 -1 647.951 0.381219 -1 0.703217 -1 1218.16 1.26709 0.428712 1423.78 0.960883 2.88881 92.9047
532.826 -0.322585 0.675711 -1 -1 -1 -1 863.693 0.0869806 -1 0.426554 -1 720.054 -2.83014 0.940001 891.581 0.649752 2.12723 92.9047
809.046 0.49287 -2.89816 520.58 1.70333 1.48814 1398.73 1108.55 0.340974 0.178051 0.456217 0.753799 641.231 -0.366519 0.0953041 1528.87 0.703209 2.42999 92.9047
376.787 -0.346039 -1.45704 252.779 1.6068 -0.875782 727.667 707.526 0.757321 0.645415 0.541915 0.670111 624.663 2.03045 1.62417 656.2 0.915172 1.27188 92.9047
791.146 0.146501 -2.77202 -1 -1 -1 -1 875.71 0.479953 -1 0.630764 -1 763.039 0.154815 0.431978 992.452 0.249848 2.7012 92.9047
591.968 0.287067 1.68835 -1 -1 -1 -1 494.033 0.659739 -1 0.660881 -1 651.627 -1.6768 1.02562 814.348 0.893077 1.88896 92.9047
1007.47 -1.19727 -0.818761 -1 -1 -1 -1 405.315 0.312536 -1 0.676154 -1 955.04 2.27556 0.33417 1146.95 0.909482 3.07462 92.9047
957.048 -0.835135 -2.81927 367.238 -0.371086 -1.13657 939.687 915.057 0.163458 0.419991 0.246971 0.607257 831.939 0.740202 1.02489 1421.81 0.809394 2.53458 92.9047
656.641 -0.609137 3.05826 426.173 -0.671826 -1.12855 927.22 889.278 0.436608 0.505607 0.439647 0.809015 659.803 0.0851291 1.22854 1390.26 0.543947 2.07887 92.9047
668.116 -1.65412 -0.797532 340.712 -1.1102 1.50099 946.867 618.429 0.669573 0.569538 0.845911 0.709975 606.431 2.90597 1.17645 1075.58 0.695142 1.61209 92.9047
1096.46 -0.360236 -2.08464 286.066 0.861841 1.47407 1329.77 1310.89 0.122619 0.397342 0.569042 0.800003 815.427 0.918611 0.545743 1422.87 0.614811 2.73391 92.9047
511.075 -1.19354 2.21018 359.518 1.18361 2.2989 1281.63 1275.14 0.244982 0.454916 0.770259 0.67575 686.894 -1.0175 0.508157 1072.44 0.463563 2.72125 92.9047
728.394 0.978403 1.53446 -1 -1 -1 -1 897.33 0.367656 -1 0.30729 -1 653.05 -1.91839 0.98627 1199.97 0.613633 2.46636 92.9047
764.528 0.236032 -0.448182 259.931 -0.566987 -1.82532 688.62 670.124 0.187836 0.709139 0.493936 0.562477 695.887 2.48886 0.139199 1157 0.915082 2.79542 92.9047
639.126 0.160871 0.91705 -1 -1 -1 -1 297.219 0.138014 -1 0.378964 -1 658.105 -2.11292 1.25792 751.085 0.81092 1.80041 92.9047
1035.62 -0.941268 -0.834463 351.8 -0.00677902 -2.55918 1093.93 1066.18 0.691674 0.721681 0.780807 0.676333 1010.69 2.00856 1.72347 1403.67 0.75631 1.71519 92.9047
948.034 0.885709 -1.70717 652.788 -0.0911473 2.16051 1680.93 1680.93 0.395056 0.402302 0.472881 0.151729 624.942 -0.352777 1.35439 2236.92 0.394762 2.41551 92.9047
714.819 0.819424 -2.82399 340.86 0.100829 1.13471 985.13 958.345 0.553434 0.0569017 0.540974 0.558864 697.496 -0.320743 1.45603 1255.19 0.837752 1.20541 92.9047
593.669 -0.761151 -2.67871 381.51 0.492043 2.12023 908.123 905.183 0.463784 0.296159 0.683724 0.259793 720.659 -0.0702224 1.36978 998.892 0.931843 2.30408 92.9047
565.75 -0.350898 -2.40669 -1 -1 -1 -1 472.606 0.668272 -1 0.59852 -1 617.619 0.774493 0.146084 681.554 0.922431 3.02602 92.9047
440.136 -0.398854 2.94942 325.448 -1.17321 2.15648 493.169 308.903 0.25323 0.786536 0.605205 0.6802 707.802 -0.370874 1.2019 848.991 0.657086 2.05607 92.9047
644.702 0.144539 2.24869 505.148 -0.742698 0.403297 1055.39 1038.8 0.516383 0.772744 0.805017 0.633079 672.751 -1.71235 0.530069 1222.1 0.883783 2.85193 92.9047
579.047 -0.670155 0.788529 497.063 -1.40353 -0.97812 932.251 930.644 0.533415 0.604727 0.469081 0.522998 756.986 2.8987 0.160028 1490.3 0.458303 2.40349 92.9047
653.032 1.11072 -0.437468 565.169 0.327146 -2.07768 1021.86 1002.31 0.275069 0.615137 0.503495 0.420882 829.352 1.94405 0.0877936 1226.98 0.940264 2.46976 92.9047
426.28 -1.16986 0.620232 266.381 1.72994 1.1708 1404.82 952.628 0.277543 0.3807 0.661729 0.48136 631.659 -2.29542 0.120445 780.98 0.38107 3.08769 92.9047
588.715 1.34716 -2.55121 328.278 0.397783 1.98007 809.6 793.126 0.325702 0.378592 0.538162 0.600925 603.439 0.188708 1.67649 961.114 0.957286 1.05886 92.9047
680.674 0.982708 -0.002444 -1 -1 -1 -1 1204.49 0.403469 -1 0.524112 -1 787.628 3.0269 0.626432 920.79 0.846019 2.40687 92.9047
510.903 -0.978532 -2.07635 476.671 0.284762 -2.54297 706.82 695.696 0.303425 0.52744 0.738382 0.643433 891.534 0.868543 0.377015 1006.04 0.889158 2.95197 92.9047
985.586 0.747214 2.16386 438.481 -1.46834 0.28617 2071.44 2021.17 0.159472 0.679599 0.754239 0.665597 899.802 -1.45789 1.75061 1404.27 0.671891 1.87044 92.9047
