pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1158.55 0.189915 0.132531 902.605 0.192562 2.48834 1901.06 1858.44 0.433152 0.710095 0.311758 0.746763 772.408 -2.19471 1.07365 2059.19 0.95305 2.88305 1.5571
1903.12 -0.323155 1.28713 1556.57 0.195622 -2.25275 3509.97 3506.52 0.505994 0.620244 0.780272 0.524338 304.053 -0.484691 0.714116 3967.37 0.634039 2.48544 1.5571
1365.31 -0.434733 -0.480623 1353.79 -0.473869 2.60967 2769.1 2620.76 0.169205 0.552435 0.61922 0.75882 276.516 -2.48929 1.18489 2763.42 0.973766 2.47791 1.5571
934.273 0.455869 1.49658 537.664 -0.419812 -0.62502 1412.16 1336.08 0.341522 0.650335 0.543952 0.6195 710.032 -2.36488 0.966666 1552.83 0.770609 2.89944 1.5571
1256.24 0.11043 -0.338657 841.863 1.08387 -2.47121 2176.65 1365.93 0.455357 0.54712 0.717381 0.663817 950.807 2.18993 1.03221 2210.6 0.963785 1.61799 1.5571
1383.39 -1.15262 -2.85897 1046.32 0.547088 -0.847101 3077.73 3057.21 0.0479266 0.451292 0.549545 0.683017 583.667 0.828597 0.427309 3226.97 0.521799 2.16816 1.5571
858.385 -0.299064 -2.42721 348.226 1.55119 2.06803 1444.43 1425.98 0.322163 0.390107 0.3895 0.57459 735.301 0.431321 0.0018827 1333.29 0.739575 2.85665 1.5571
1580.16 0.486883 2.93498 911.262 0.334615 -1.99458 1534.77 1509.87 0.689469 0.0489031 0.697296 0.466133 1859.59 0.162562 0.00904818 2787.06 0.851706 2.7699 1.5571
1411.92 0.179789 -1.46232 1284.88 0.184583 2.19527 2689.5 2118.69 0.390515 0.233895 0.460879 0.633005 624.429 1.28613 0.287658 3243.24 0.929729 2.46143 1.5571
658.588 -1.36401 0.0101495 621.238 -0.0469635 2.68571 1555.02 1138.89 0.655316 0.602996 0.766213 0.695017 367.004 1.97036 0.697473 1931.74 0.424003 2.26819 -1.5571
1103.22 -0.555053 -1.11228 400.526 -0.982995 2.92865 1244.2 1180.7 0.658597 0.510833 0.632845 0.856745 900.179 1.60346 1.36657 1543.75 0.629471 2.19907 -1.5571
2010.1 -0.0389836 -2.18535 623.683 0.64989 0.824003 2386.42 2371.05 0.199692 0.427798 0.341585 0.670015 1545.82 0.971894 0.15502 2915.58 0.53314 3.00243 1.5571
1723.27 -0.663473 0.632664 1687.76 -0.536224 3.08802 3294.68 2265.92 0.234224 0.368919 0.32773 0.735615 76.0277 0.998335 0.0164452 4697.45 0.461828 2.4043 1.5571
1969.85 -0.949546 2.15467 858.271 -1.09446 -2.27196 2187.92 2006.02 0.386617 0.82181 0.466729 0.67817 1668.17 -0.510209 0.0807128 3017.66 0.10357 3.09336 1.5571
1317.57 0.892436 1.29017 1095.73 -1.27916 -2.23929 3950.11 3808.59 0.836356 0.599104 0.761966 0.359494 203.426 -2.36533 0.126975 2925.3 0.909201 2.50112 1.5571
