pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1217.48 0.094656 0.132944 1003.87 0.0441993 2.52053 2083.77 1982.05 0.232705 0.791328 0.645875 0.820776 811.078 -2.09926 1.17792 2221.56 0.945572 2.87351 1.5571
1954.84 -0.300889 1.26008 1572.53 0.206896 -2.27247 3611.79 3471.65 0.61153 0.735392 0.742244 0.561263 296.858 -0.563715 0.0652187 4492.51 0.181516 3.04552 1.5571
1416.1 -0.521083 2.58782 1383.7 -0.434789 -0.4511 2875.63 2619.7 0.678484 0.308053 0.850031 0.631121 280.163 -2.27608 1.41867 2779.34 0.96151 2.46102 1.5571
966.476 0.388348 1.4433 564.218 -0.503465 -0.602813 1477.45 1246.49 0.809993 0.740396 0.844082 0.787278 715.664 -2.4051 0.0898647 1887.08 0.0109122 3.13213 1.5571
1417.46 -1.14501 -2.86443 1012.8 0.654416 -0.773577 3243.2 3074.88 0.261983 0.748579 0.781758 0.718528 487.681 0.725181 0.575359 3218.64 0.530769 2.11285 1.5571
889.685 -0.253584 -2.31685 402.633 1.65882 2.03344 1676.26 1461.84 0.827505 0.710456 0.721436 0.774401 686.796 0.462028 0.0684903 1612.92 0.728436 2.71864 1.5571
1826.64 -0.243978 0.0820579 1066.02 -0.1905 2.58195 2753.79 2028.08 0.150096 0.567671 0.795187 0.746464 1137.14 -2.46544 0.18828 3007.77 0.160392 2.89225 1.5571
1545.03 0.102521 -1.51216 1391.78 0.185693 2.21676 2978.75 2105.11 0.622349 0.282413 0.752054 0.742909 694.856 1.26805 0.109729 4230.32 0.0627555 3.03396 1.5571
751.351 -1.38714 0.132324 655.487 -0.0666577 -1.34604 1419.02 1274.6 0.786468 0.758025 0.703916 0.527637 377.023 2.09244 0.516057 2085.18 0.910387 2.33288 -1.5571
1125.08 -0.591933 -1.05078 443.377 -1.02752 2.77357 1409.72 1233.1 0.804147 0.636614 0.754011 0.831098 849.25 1.65037 0.328019 1666.57 0.313411 2.96804 -1.5571
2100.11 -0.125609 -2.17202 689.62 0.585123 0.801348 2587.95 2446.44 0.535555 0.609823 0.831007 0.737992 1578.62 1.01399 0.141221 3067.43 0.979019 2.9607 1.5571
1306.18 -0.33198 -1.1955 1209.04 0.0393283 0.850579 2335.9 1674.97 0.230442 0.762149 0.833609 0.743336 1172.29 2.92261 0.774132 2679.76 0.541027 2.75978 1.5571
2008.13 -0.958441 2.25856 909.731 -1.09013 -2.21648 2317.04 1947.67 0.463061 0.692149 0.632966 0.751876 1686.37 -0.43009 0.0171908 3103.73 0.136288 3.1131 1.5571
1393.49 0.424181 2.41688 643.031 0.637754 -1.30804 1858.73 1757.14 0.623871 0.713262 0.677774 0.634168 449.936 -0.123532 0.603986 2554.63 0.495852 3.13138 1.5571
1284.7 0.177595 -1.31745 468.224 1.23982 1.18253 1753.81 1043.63 0.526819 0.748213 0.853395 0.674599 844.253 1.77961 0.084844 2341.99 0.963738 3.07399 1.5571
1149.2 1.23796 2.69019 1102.05 -1.00011 -0.712997 3827.39 3615.33 0.630229 0.775921 0.676752 0.810284 189.1 0.329244 0.0818627 3566.66 0.931944 3.09691 1.5571
782.788 0.0949961 -0.177929 483.095 0.648908 -2.84927 1306.65 1037.52 0.724894 0.878515 0.81519 0.740366 373.047 2.53631 0.507839 1410.55 0.307799 2.51909 1.5571
1537.09 -0.87358 3.10103 1200.19 0.816428 -0.493081 3727.45 3489.1 0.606739 0.836757 0.835083 0.761649 172.386 1.22462 0.604728 3425.8 0.918713 1.41123 -1.5571
2235.21 0.566936 -0.437056 2014.06 -0.374286 2.32465 4670.76 4589.14 0.713942 0.714254 0.831136 0.687073 320.511 -2.90665 0.287951 4829.71 0.453206 2.9149 1.5571
1111.54 0.949151 2.28486 1009.15 -0.375726 0.807571 2101.11 2006.59 0.669775 0.809652 0.670872 0.696922 1527.13 -1.60797 0.158069 3046.95 0.887449 3.09176 -1.5571
1149.66 -0.515099 1.67364 688.721 -0.264335 -1.45062 1938.56 1380.79 0.368973 0.667108 0.800435 0.86886 467.946 -1.46578 0.00583434 2265.67 0.915598 3.06331 1.5571
987.646 -0.543006 -2.2459 575.6 1.27562 2.54189 1945.79 1670.22 0.223819 0.86745 0.711653 0.7586 629.835 0.319176 0.120797 2052.23 0.720976 2.75047 1.5571
1456 1.17578 -0.62205 1363.78 -0.995886 -2.68826 4476.85 4058.76 0.428682 0.575134 0.814255 0.590387 552.831 1.32113 0.199052 3755.13 0.179771 2.80166 -1.5571
1603.08 0.385453 -1.02729 1542.75 0.530892 1.36585 3107.1 2021.69 0.50787 0.526217 0.62694 0.567212 461.426 2.964 0.487955 3851.69 0.685319 1.84019 1.5571
1332.18 -1.04283 0.697955 815.551 0.427836 3.09718 2634.24 1944.79 0.664645 0.317145 0.737781 0.840659 343.528 -1.91375 0.047146 2714.87 0.860262 2.65835 -1.5571
1825.49 1.09635 0.148702 1461.17 0.345016 -2.67174 3518.23 3323.79 0.678589 0.585962 0.791216 0.684029 752.789 2.50669 0.0809822 3703.94 0.536226 3.10995 1.5571
1161.24 -0.723021 1.62891 746.368 -0.371683 -1.49689 1917.05 1811.31 0.758364 0.662623 0.770952 0.812609 320.822 -1.51668 0.0130917 1995.51 0.76303 3.13636 1.5571
1296.19 -0.291039 -0.352211 903.173 -0.450905 3.04991 2248.16 1953.55 0.536558 0.785482 0.526196 0.752731 857.644 1.22013 0.831539 3025.23 0.888695 1.66174 1.5571
2276.52 -0.457377 2.91376 1050.42 0.139813 -1.0751 3083.58 2708.87 0.614554 0.482674 0.802019 0.607499 1723.75 0.18738 0.0618108 3462.09 0.982126 2.6682 -1.5571
1552.43 0.613645 2.3832 883.15 0.674177 0.330487 2052.47 1938.38 0.2628 0.644508 0.709786 0.81771 551.745 -1.62458 0.131254 3714.47 0.917803 2.64756 1.5571
636.994 -1.01366 -1.62605 412.231 0.769273 -1.13682 1114.31 915.72 0.793973 0.761601 0.816763 0.813636 980.784 1.81904 0.147046 1594.84 0.875204 3.09802 1.5571
990.142 -0.806764 -1.50677 946.499 -0.0464097 1.23035 2086.54 1887.78 0.793184 0.768025 0.818427 0.720535 305.397 2.69718 0.022438 2189.79 0.0757638 2.99163 1.5571
1144.97 -0.252074 -0.793208 1005.75 0.422009 1.40837 2071.31 2022.15 0.566777 0.572411 0.556081 0.70238 849.895 -2.90447 0.0702634 2172.65 0.965034 2.18215 1.5571
494.407 -1.29521 2.32681 441.527 -0.933225 -1.85082 856.648 764.063 0.826023 0.573147 0.811793 0.762122 86.3901 0.343601 0.272985 1321.89 0.857389 2.808 1.5571
1931.91 -0.146072 -2.91239 1263.13 -0.812434 1.0611 3122.71 3012.77 0.354756 0.174162 0.562865 0.822025 1158.06 -0.457886 0.0304119 3321.54 0.665933 2.44992 1.5571
1452.54 -0.213 0.628625 1065.22 0.240982 -2.87057 2561.21 2359.62 0.60515 0.424842 0.823267 0.789289 156.353 0.997244 0.367669 3315.16 0.451561 2.5114 1.5571
1358.35 0.20456 1.64394 1045.8 -0.0617753 -1.68433 2436.41 2260.24 0.696925 0.666347 0.894713 0.808445 353.049 -0.426141 0.229601 2635.25 0.373776 2.43551 1.5571
1139.33 0.562972 -2.89825 842.169 -0.21952 -0.0446698 2155.98 1884.82 0.602776 0.811806 0.728342 0.753826 490.607 0.514996 0.0107179 2431.94 0.0858494 3.08701 1.5571
838.726 0.610433 2.6975 385.768 -1.50851 -0.156355 1904.92 1297.99 0.398998 0.786993 0.72447 0.836907 494.456 -0.639495 0.0953533 1319.72 0.902013 3.1118 1.5571
1040.09 -1.39817 -2.93944 407.102 0.5823 -2.26595 1629.25 1365.57 0.318652 0.610311 0.843515 0.723567 1296.54 0.369574 0.551067 1474.35 0.959458 2.42044 1.5571
502.643 -1.7537 1.125 284.879 -2.48517 -0.391014 658.334 459.726 0.698735 0.74312 0.875654 0.852039 635.857 -2.24933 1.09572 886.056 0.700295 1.87319 1.5571
824.127 -0.423993 -1.77737 682.707 0.180728 1.40683 1637.14 1254.09 0.356295 0.777249 0.878643 0.777493 432.047 2.42846 0.189566 1988.6 0.161377 2.97298 1.5571
