pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
855.252 1.58037 -1.67192 652.785 0.568195 2.69288 1505.87 1390.34 0.306637 0.399249 0.41637 0.753085 458.345 0.69833 0.138147 1938.11 0.566117 92.9047
792.675 -0.71356 2.99957 656.434 -0.732539 -1.00017 1324.17 1321.74 0.217131 0.534794 0.214144 0.611477 453.706 0.847126 0.383246 1613.69 0.753887 92.9047
999.241 -0.384853 -2.23252 306.167 0.879076 1.48179 1310.74 1194.28 0.729023 0.655573 0.638941 0.543292 768.061 0.70671 0.707799 1307.83 0.629642 92.9047
857.069 -0.252956 1.97268 621.478 0.440848 -0.78913 1531.77 1538.69 0.264194 0.482219 0.713869 0.490967 296.265 -2.27545 1.48573 1646.47 0.239295 92.9047
730.274 -0.962622 2.74642 474.508 -0.862196 -0.21418 1203.92 1105.09 0.603713 0.442278 0.75522 0.693929 316.235 -0.800376 0.502945 1186.06 0.256612 92.9047
816.447 -0.920434 -2.49271 432.084 1.88227 -0.558254 2472.49 2437.65 0.611444 0.452177 0.653096 0.705669 639.465 1.02448 0.801402 1400.02 0.793327 92.9047
521.568 0.559721 -1.00022 500.223 -0.293682 2.95036 1073.1 970.876 0.57732 0.412243 0.825873 0.769162 299.213 2.19285 0.170186 1572.42 0.655143 92.9047
883.734 0.647009 1.57628 549.678 1.01412 -1.76393 1442.35 1112.54 0.320046 0.315313 0.703259 0.744659 36.57 -2.00132 0.236888 1798.71 0.467054 92.9047
809.302 -0.173087 -1.89201 589.406 -1.18861 1.04398 1575.3 1529.93 0.638592 0.528911 0.801463 0.728525 97.4164 1.19472 0.141306 1870.35 0.198227 92.9047
755.366 0.779935 -3.05097 343.667 -0.0941766 0.604576 1146.1 742.657 0.441507 0.389911 0.5067 0.737705 403.923 -0.408847 0.383219 1217.46 0.771216 92.9047
613.395 -1.16422 -0.127019 521.425 -0.347297 -2.60706 1236.47 999.688 0.282472 0.405627 0.528835 0.429046 225.751 2.43969 0.833175 1360.53 0.849229 92.9047
806.853 0.298203 -0.472566 415.44 0.121672 -2.78072 1079.04 1023.16 0.0142211 0.294577 0 0.589955 595.599 2.11088 1.3081 1248.24 0.510502 92.9047
859.483 0.138495 0.952895 554.155 -1.46161 -2.66134 1916.59 1652.86 0.0709339 0.514168 0.48099 0.709439 428.166 -1.59935 0.591403 1490.82 0.935033 92.9047
591.288 2.06999 -2.8238 489.08 -0.239136 1.1448 1850.59 1705.31 0.367365 0.551721 0.590712 0.338947 450.236 -0.667472 1.81367 1127.12 0.781901 92.9047
600.649 0.26111 -2.92155 567.069 -1.74605 -0.220023 1807.34 1583.28 0.354001 0.584958 0.573786 0.902722 184.663 -2.83173 0.00520229 1604.08 0.329047 92.9047
558.254 -1.5727 -2.70428 457.288 0.175773 -0.509899 1392.5 1205.14 0.209081 0.65817 0.506372 0.712456 293.656 0.498611 0.605634 1359.11 0.916181 92.9047
823.607 0.396303 -0.403811 534.035 1.17998 2.90687 1488.38 1162.46 0.312857 0.656151 0.379783 0.614942 38.7191 -0.757026 0.0579109 1756.29 0.145899 92.9047
781.819 1.12977 -0.0705757 746.504 0.110739 -2.94963 1738.53 1689.7 0.583877 0.304512 0.658042 0.811359 108.303 0.408803 0.491121 1743.88 0.14409 92.9047
883.63 -1.00617 -1.45351 621.373 0.332987 1.9345 1849.81 1679.56 0.573076 0.392168 0.616107 0.353911 134.499 0.133519 0.435558 2187.49 0.3292 92.9047
570.173 1.30088 1.41726 512.505 1.55867 -1.7517 1160.22 870.736 0.195276 0.515628 0.81822 0.535771 126.501 -1.52776 0.244946 1113.84 0.888125 92.9047
1063.51 -0.312444 2.27331 705.682 0.693158 -1.47093 1887.82 1914.55 0.624273 0 0.421548 -1 218.248 -0.96067 0.51026 2278.02 0.353494 92.9047
616.656 -0.307394 -2.31018 614.364 -0.803814 1.50062 1231.77 1150.72 0.485379 0.718244 0.748564 0.727608 374.818 -0.345582 0.191498 1345.02 0.320892 92.9047
880.224 1.40594 0.0684669 756.661 -0.54634 -2.7666 2466.04 2477.37 0.411229 0.650366 0.404133 0.535419 308.766 2.82399 0.689757 1910.71 0.167449 92.9047
1367.1 -0.395804 1.53321 1271.58 -0.598313 -1.27502 2676.71 2516.26 0.144499 0.18353 0.292922 0.417352 273.135 -2.60034 0.51056 2960.65 0.423931 -92.9047
470.415 -0.429078 0.271127 381.126 0.0719014 -2.33035 854.064 816.331 0.611026 0.728877 0.762483 0.831073 196.154 2.56784 1.03683 858.102 0.954144 92.9047
705.765 -0.788768 0.912318 570.91 0.480993 -3.10187 1449.3 1374.07 0.642512 0.392975 0.68635 0.586662 185.388 -2.65374 0.0170736 1768.74 0.877721 92.9047
1049.7 0.753234 1.19398 763.817 -1.01673 -1.80297 2541.88 2549.49 0.301614 0.550232 0.374828 0.712643 104.23 -2.03251 0.231907 2031.18 0.185227 92.9047
896.666 -0.649088 -1.79738 286.124 0.121582 1.25582 1121.49 1017.52 0.521165 0.212618 0.489691 0.518178 452.181 1.315 0.0597063 1518.27 0.435488 92.9047
786.485 -0.749227 -2.14529 455.601 0.829096 0.505986 1584.83 1170.6 0.433568 0.122652 0.826006 0.639588 407.339 1.5781 0.803059 1315.25 0.523148 92.9047
571.623 0.452421 2.62741 558.441 0.457826 -0.855452 1169.05 617.393 0.395462 0.184102 0.713057 0.607113 323.806 -0.681712 0.0300858 1487.18 0.437609 92.9047
487.343 1.2242 -2.92917 331.081 -0.242303 1.42443 953.48 878.272 0.499272 0.351348 0.722596 0.564082 351.252 0.010641 0.616232 1097.59 0.930875 92.9047
866.462 -0.337308 -1.78144 614.938 -0.331743 1.1435 1522.22 1203.9 0.658605 0.345275 0.770494 0.570142 216.04 1.70078 0.126331 1556.66 0.943446 92.9047
835.554 1.41837 -1.40812 307.046 0.758887 2.18025 1055.19 1035.2 0.588483 0.525208 0.699037 0.752597 570.69 1.48744 0.692847 1176.59 0.513342 92.9047
423.418 0.0814987 0.0172742 265.936 1.58811 -2.25489 840.104 759.04 0.570943 0.44631 0.564661 0.531239 287.279 2.99929 0.0497994 941.569 0.736719 92.9047
657.94 -0.0353525 2.47215 585.389 0.625759 -0.737088 1346.71 1023.32 0.367878 0.655998 0.64899 0.773869 314.762 0.59828 1.33193 1486 0.792991 92.9047
689.136 -0.752085 -0.0621716 268.641 1.57387 0.107239 1249.99 1227.78 0.469769 0.618922 0.692361 0.756097 788.619 3.11412 0.0981231 1122.63 0.686269 92.9047
609.192 0.0447948 2.78958 358.672 1.40419 0.576205 1087.1 1069.65 0.605094 0.43552 0.495551 0.699112 346.814 -0.693781 0.803282 1119.2 0.732081 92.9047
760.298 1.25267 2.13883 320.463 -1.25546 0.60953 1744.25 765.644 0.453886 0.301061 0.40013 0.729848 613.291 -1.60249 0.155995 1411.51 0.770886 92.9047
