pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
716.7 -1.47184 -1.18623 545.753 -1.08192 -2.8307 980.776 932.583 0.745644 0.515582 0.591794 0.887264 530.298 1.35518 0.169224 1604.1 0.516556 92.9047
474.666 -1.45576 0.29303 299.753 0.218308 -2.33936 1037.75 1368.93 0.809844 0.400829 0.763592 0.695985 511.736 3.0851 0.798462 1057.31 0.850012 92.9047
468.873 -0.731928 0.573441 466.49 1.814 -2.75405 1817.19 1558.34 0.716016 0.636565 0.829516 0.516612 34.4277 1.25156 0.663847 1311.89 0.823818 92.9047
425.446 -0.200808 -0.774242 335.015 -0.305514 1.48449 690.181 693.581 0.582074 0.404294 0.74275 0.775151 313.902 3.09633 1.39168 808.02 0.96114 92.9047
989.116 -0.232949 1.71523 334.725 -0.663958 -3.09165 824.035 815.681 0.562477 0.695788 0.790507 0.715078 820.305 -1.11129 0.0112973 1577.01 0.612265 92.9047
1058.72 0.613817 2.74924 572.331 1.40004 -0.758434 1656.72 1675.66 0.56955 0.521729 0.576325 0.401733 471.376 -0.403748 0.355589 1867.65 0.346056 -92.9047
580.961 -0.198096 -0.487536 423.136 0.426126 2.98327 1040.31 1000.09 0.858072 0.678227 0.852401 0.778552 43.3458 1.06704 0.0845144 1713.91 0.270599 92.9047
876.163 -1.4385 -2.87781 530.448 -1.33915 -0.60215 1250.17 1247.5 0.364735 0.715387 0.649921 0.768614 37.3526 -1.27592 0.664387 2124.97 0.651013 92.9047
824.399 0.635744 1.56493 725.947 -0.15825 -1.65291 1683.4 1670.39 0.854499 0.335692 0.88441 0.776382 128.432 -1.40333 0.245605 1580.27 0.0738106 92.9047
517.16 0.0964829 2.53561 321.727 -0.493201 0.987514 643.47 634.387 0.4501 0.848535 0.796595 0.769709 582.058 -1.02799 0.253618 939.818 0.914464 92.9047
529.784 -0.883277 1.1347 306.166 -2.1612 -2.44599 972.108 946.962 0.812094 0.54925 0.732399 0.722448 280.287 -2.40669 0.04164 1191.64 0.339648 92.9047
968.129 -0.657786 0.8151 318.993 -0.458761 2.43006 831.257 820.699 0.131981 0.651272 0.754826 0.727291 1085.38 -1.89941 0.0838048 1556.7 0.939325 92.9047
663.012 -1.17727 -0.0253969 353.331 -1.66314 -2.41765 937.69 932.362 0.609983 0.840645 0.564372 0.727974 105.173 3.10039 0.1162 1476.19 0.482056 92.9047
811.593 -0.0921831 -0.153748 657.271 -0.435922 -2.66431 1416.27 1432.75 0.545586 0.34551 0.616652 0.896425 172.362 2.60752 1.01198 2008.62 0.325805 92.9047
491.452 -1.00638 -0.762864 473.419 0.0627138 -2.73463 990.707 957.668 0.35141 0.512573 0.584449 0.751443 286.013 1.58413 0.409783 1203.18 0.623772 92.9047
774.542 0.122654 2.41685 571.686 0.357538 -1.05608 1379 960.962 0.483942 0.529172 0.852723 0.809667 273.838 -0.191852 0.803564 1383.3 0.210741 92.9047
424.283 -1.08713 0.92459 417.986 1.07936 -2.18491 1404.74 1155.46 0.467689 0.747036 0.700847 0.585914 36.1291 -0.868722 1.31519 862.113 0.964584 92.9047
471.287 2.18534 -2.22995 270.768 0.512592 2.83923 849.173 907.197 0.374018 0.375467 0.697503 0.527752 384.14 0.225414 0.39171 1046.96 0.577563 92.9047
427.209 -0.306097 0.328734 315.673 -0.727849 2.78892 723.896 691.145 0.565544 0.713044 0.868666 0.683902 244.265 -3.01111 0.479038 973.548 0.363491 92.9047
621.478 -0.213892 -2.57359 613.189 0.764168 0.271434 1385.94 1372.61 0.620031 0.618839 0.796633 0.830766 136.295 -2.89473 0.322354 2067.88 0.143106 92.9047
473.134 -0.912364 -0.620897 267.182 -0.329723 2.07872 748.215 704.484 0.52822 0.816704 0.564176 0.796759 338.095 3.10906 1.05508 1002.6 0.369529 92.9047
737.587 1.59008 1.48339 501.415 0.461083 2.93137 1108.29 1001.53 0.590731 0.638319 0.652012 0.649497 679.04 -1.03242 0.449662 1523.35 0.828232 92.9047
758.607 -1.14507 2.49991 565.867 0.352617 0.134581 1631.4 1622.23 0.498376 0.579244 0.765923 0.915807 330.834 -1.2625 0.561423 1534.2 0.729785 92.9047
835.902 0.863923 1.96271 441.017 0.231708 -0.954055 1284.37 1241.71 0.689977 0.579446 0.930598 0.578032 361.518 -1.39124 0.197508 1346.13 0.931936 92.9047
475.282 -0.485301 -0.106989 337.818 0.834321 -3.04546 984.54 977.13 0.718361 0.654254 0.766885 0.653456 233.969 3.01083 0.220237 1347.01 0.188935 92.9047
847.424 1.59742 -1.63515 680.023 0.511161 2.63687 1612.77 1438.82 0.658655 0.525881 0.64722 0.597278 456.37 0.677568 0.0924239 1932.86 0.565275 92.9047
773.41 -0.705567 3.0442 677.015 -0.720126 -0.908969 1341.6 1333.96 0.498329 0.74539 0.411232 0.795124 425.854 0.940202 0.113464 1623.95 0.961131 92.9047
948.006 -0.375394 -2.13427 331.456 0.867086 1.50878 1328.99 1206.38 0.664427 0.560819 0.790698 0.721338 688.087 0.769628 0.662467 1284.18 0.584647 92.9047
