pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
991.432 0.437198 -1.24579 -1 -1 -1 -1 283.939 0.526142 -1 0.693488 -1 1041.45 1.78663 1.21574 1102.4 0.968297 2.02567 0.0996691
2596.77 1.14521 0.199826 1575.14 -0.592072 2.95554 5665.04 4888.43 0.159063 0.501356 0.776363 0.534017 1153.28 -2.42356 0.113498 4306.12 0.651274 3.05402 0.0996691
1254.29 0.454028 0.80657 579.669 1.27119 -2.53256 1872.72 1797.19 0.580354 0.441697 0.685998 0.747019 637.508 -2.10645 0.398245 1845.82 0.359762 2.55705 0.0996691
1205.65 0.730757 0.219758 357.769 -0.722657 3.05997 1737.54 1486.78 0.152606 0.38942 0.821696 0.680858 798.285 -3.02876 0.195425 1660.8 0.0820959 3.02313 0.0996691
1533.75 0.125101 -0.435428 592.699 -1.51297 0.836959 2083.39 2053.27 0.254057 0.368858 0.445312 0.828103 1564.37 2.85043 1.08511 2598.31 0.800344 1.91222 0.0996691
2353.29 0.324336 -2.36879 1890.32 -1.30936 1.67448 5419.89 5362.01 0.185534 0.674495 0.639282 0.652192 686.824 0.318381 0.0783495 5513.1 0.839312 2.60862 0.0996691
903.214 0.492473 0.00430295 308.867 1.20377 3.12919 1134.45 1073.44 0.436237 0.388826 0.27862 0.556499 671.821 3.10292 0.0397738 1209.93 0.508759 3.13132 0.0996691
1742.49 -0.544908 1.53581 1596.81 0.489905 -1.91962 3844.11 3637.43 0.499095 0.257788 0.66456 0.619845 975.137 0.493626 0.0858003 4238.83 0.0931724 2.99688 0.0996691
2166.88 -0.313454 -1.8184 787.504 -0.814488 2.26713 2772.83 1975.43 0.195877 0.267947 0.346918 0.550587 1155.14 0.696422 0.159761 3964.69 0.883458 2.92787 0.0996691
1612.4 0.156221 -2.87856 1429.69 -0.0176229 1.04969 2833.46 2754.63 0.656096 0.378989 0.7267 0.507994 1474.02 -0.21309 0.278421 4241.02 0.744018 2.94652 -0.0996691
1426 -0.0866482 -1.23126 1410.94 -0.657172 2.21915 3001.74 2679.69 0.427449 0.492321 0.546146 0.49167 1232.64 1.65995 0.177603 4022.99 0.932915 3.06919 0.0996691
1291.18 -0.11699 -0.0101606 331.324 -0.382826 2.49155 1304.88 1034.76 0.478467 0.462059 0.645682 0.832596 980.58 -3.03693 0.23758 1629.89 0.87956 3.01287 0.0996691
1045.33 -1.09325 -0.417682 -1 -1 -1 -1 351.968 0.156048 -1 0.781363 -1 985.739 2.88034 1.26329 1194.79 0.827541 1.74545 0.0996691
1489.18 0.13224 -3.11185 360.721 -0.0787226 0.158474 1489.4 1404.86 0.0963624 0.753468 0.429162 0.705788 1140 0.2022 0.0727496 2077.68 0.641157 3.04285 0.0996691
1633.8 -0.0802854 -1.96485 986.531 0.751934 1.163 2769.57 2756.1 0.470627 0.120731 0.451945 0.334629 619.901 1.22155 0.0601101 2611.27 0.245518 3.12776 0.0996691
2053.56 -0.621411 -0.826751 1215.36 -0.934768 2.22193 3209.38 3184.47 0.390126 0.414439 0.631902 0.492635 1095.36 2.75579 0.4133 3732.5 0.920429 2.29112 0.0996691
1079.87 -0.343662 -2.18827 779.051 1.13788 -0.806123 1949.63 1524.24 0.628404 0.381935 0.691996 0.356047 947.076 1.58809 0.347305 2351.27 0.416947 2.50877 0.0996691
980.184 0.500388 3.00632 387.74 -1.28989 0.452758 1729.36 1697.67 0.644208 0.515524 0.722888 0.703312 644.794 0.138759 0.307812 1674.19 0.506651 2.5529 0.0996691
2309.18 -0.596176 2.92595 1162.95 0.372617 -0.957463 3645.68 2337.37 0.197077 0.772671 0.343625 0.708898 1336.04 0.247159 0.0579743 3899.39 0.962059 3.00498 -0.0996691
1600.74 -0.780721 2.40387 680.52 -2.34946 -1.95114 2526.06 2374.12 0.329588 0.583991 0.736672 0.623723 755.426 -0.475817 0.0167469 3082.35 0.902452 3.11691 0.0996691
1226.24 -0.651166 1.47634 1185.54 -0.664516 -0.730232 2265.45 1795.85 0.163866 0.237991 0.612915 0.409659 1208.65 -2.54405 1.45631 2785.62 0.638798 1.88337 0.0996691
1381.18 -0.673812 -1.11823 270.954 -0.203661 1.99544 1285.11 1200.86 0.222959 0.795496 0.478232 0.701992 1094.56 2.0295 0.0574642 1617.75 0.704371 3.08874 0.0996691
1461.22 -1.1393 -0.825458 1424.3 0.380308 0.0757906 2749.84 2690.72 0.258469 0.592084 0.556229 0.701624 1435.46 -3.01286 0.00666618 5005.44 0.154307 3.09545 0.0996691
1692.1 0.0876604 -1.7252 -1 -1 -1 -1 337.943 0.554374 -1 0.631159 -1 1745.64 1.4132 1.58448 1691.64 0.982285 1.55565 0.0996691
2329.32 0.44266 -0.464659 841.141 -0.735678 -0.325202 1772.58 1748.67 0.631087 0.487295 0.743885 0.611213 2713.09 2.68716 0.357001 3869.14 0.749555 2.79644 -0.0996691
1204.7 -0.0133424 -1.50849 447.658 0.00350965 1.63139 1492.61 1438.43 0.430181 0.456967 0.696041 0.367829 874.333 1.54059 0.0906124 1847.92 0.440438 3.1277 0.0996691
1957.68 -1.4724 -2.7707 1575.27 0.817778 0.139548 6079.49 6039.37 0.826417 0.0847628 0.787877 0.581 843.998 0.0498323 0.0899162 5280.68 0.155813 2.90784 0.0996691
880.084 0.707037 -0.345395 -1 -1 -1 -1 389.527 0.765738 -1 0.773886 -1 819.779 2.82361 0.383576 921.918 0.935542 2.72931 0.0996691
1530.76 -0.0368043 0.975034 399.259 0.513012 -1.90429 1628.34 1544.94 0.508683 0.540488 0.521342 0.207222 1074.8 -1.80187 0.0704695 2667.71 0.887512 3.07838 0.0996691
1421.12 -0.0860482 -2.49178 -1 -1 -1 -1 1169.26 0.38752 -1 0.165554 -1 1479.1 0.761048 1.24471 1833.19 0.847932 2.00745 0.0996691
1796.02 0.262813 -0.401479 1012.32 0.517466 1.30193 2124.46 2461.97 0.692298 0.464306 0.732206 0.24546 715.107 -2.72496 0.121109 4263.7 0.726192 2.44375 -0.0996691
2691.2 -0.601811 -0.772299 -1 -1 -1 -1 819.202 0.17682 -1 0.662137 -1 2561.92 2.37334 0.46159 2819.71 0.960458 2.58233 0.0996691
1379.55 0.0960935 -2.83049 -1 -1 -1 -1 1039.94 0.692069 -1 0.747828 -1 1265.72 0.255153 0.186771 1693.27 0.832498 3.02783 0.0996691
1249.85 0.474924 -2.17612 496.988 1.00166 -0.158323 1430.09 1344.24 0.455422 0.617 0.64577 0.495638 846.087 1.25216 0.360922 2089.86 0.603659 2.77923 -0.0996691
1045.96 1.22551 0.000857518 313.8 0.219595 2.87872 1301.66 1264.38 0.703494 0.561007 0.592754 0.549301 753.62 -3.08061 0.315795 1439.39 0.559046 2.88047 0.0996691
1811 -0.536759 1.75395 1792.49 0.739294 -1.2379 4360.81 4331.1 0.513336 0.534564 0.370599 0.60678 1202.55 1.0746 0.0746885 5061.81 0.792942 3.04524 0.0996691
2267.57 0.716748 0.353469 1987.16 -0.63654 2.17823 4603.72 4425.51 0.515969 0.722005 0.663972 0.645434 1993.51 -1.97843 0.218018 4761.58 0.677506 3.12277 -0.0996691
1834.3 -0.196131 -1.94558 1090.23 0.306714 -0.814247 1691.4 1671.51 0.489721 0.737563 0.635817 0.70212 1259.08 1.71981 0.196244 4173.69 0.400052 2.81577 -0.0996691
1998.96 -1.24604 -2.22911 997.041 -0.230019 -2.08298 1547.28 1526.09 0.609643 0.420184 0.742397 0.709631 2070.84 1.01909 0.0256323 3893.71 0.107761 3.08101 0.0996691
1284.76 0.317346 -0.564895 1021.16 -0.111685 -3.02702 2250.58 2178.83 0.401989 0.281152 0.3299 0.560994 1010.86 2.16979 0.883816 4173.6 0.245456 2.64715 -0.0996691
3290.23 -0.579961 1.44203 1060.75 0.172887 -1.65631 4287.42 3267.07 0.0617309 0.548379 0.601733 0.565186 2250.38 -1.65906 0.115968 4585.05 0.574127 2.83188 0.0996691
1339.25 -0.800171 -0.420445 296.786 -0.169629 2.75068 1352.04 1328.74 0.336425 0.57721 0.511821 0.56629 1162.42 2.89617 0.144154 1795.17 0.635408 3.10603 0.0996691
2259.5 0.627098 0.102625 1086.87 0.0893094 -1.52144 2447.54 2438.88 0.490704 0.588976 0.314165 0.683376 2134.37 2.89874 0.341612 3805.31 0.946878 3.13225 0.0996691
1877.31 -0.0962478 2.92599 1349.82 0.335363 0.103159 3236.46 3233.86 0.34993 0.386556 0.335829 0.255065 680.708 -0.760477 0.864262 3319.03 0.226955 2.8222 0.0996691
3382.82 0.177852 0.66841 926.973 0.571674 3.04428 3500.66 3051.56 0.641922 0.680284 0.571644 0.819455 2742.13 -2.2159 1.03491 4267.12 0.615678 2.34185 -0.0996691
1561.04 0.674361 -1.08416 512.77 0.282099 1.78101 1851.28 333.98 0.138238 0.824251 0.627322 0.548083 1139.13 1.99344 0.21065 2263.31 0.233698 3.04098 0.0996691
1766.63 0.157707 2.71475 1004.08 1.41623 2.18129 1927.78 1914 0.588632 0.138115 0.583058 0.579698 2159.29 -0.660949 0.605455 3344.61 0.700148 2.77078 0.0996691
1375.57 0.200428 1.72224 705.882 0.276411 -1.11883 2045.11 1832.03 0.351661 0.548547 0.41063 0.659594 744.885 -1.59431 0.474921 2192.9 0.341292 2.71844 0.0996691
2019.65 -0.0462865 -1.45343 1407.27 1.03402 -2.8509 2912.07 2875.26 0.364671 0.613256 0.495082 0.856853 2197.75 1.41118 0.000224352 4786.02 0.533392 2.86425 0.0996691
1454.56 -0.687851 -0.974783 1279.6 -0.511168 1.27475 2483.86 2451.42 0.0250695 0.411293 0.272922 0.116713 687.081 3.07294 0.129018 3226.39 0.831992 2.36448 0.0996691
2834.05 0.0736242 -2.81579 1988.62 1.06155 0.160147 5329.21 5317.76 0.513152 0.0511585 0.174446 0.223634 979.491 -0.435565 0.0509475 6155.45 0.922587 2.43115 0.0996691
1322.88 0.974055 -2.00737 649.965 0.49143 -0.484732 1365.35 1351.33 0.717234 0.366912 0.588405 0.645429 1621.57 1.45428 0.120704 2414.48 0.340384 2.80157 0.0996691
745.724 -1.59372 -2.28569 609.876 -1.59537 -0.653596 1050.64 749.215 0.444894 0.174265 0.483714 0.824399 1150.49 1.43577 0.0386341 2263.19 0.717682 2.96675 0.0996691
2647.3 0.0174356 1.40325 2057.24 -1.17796 -1.8231 5543.81 5447.08 0.627224 0.751361 0.667738 0.698753 668.278 -1.10981 0.713196 4733.02 0.976915 2.62616 0.0996691
2662.74 -0.161501 1.24265 1660.39 0.140814 -0.372426 3117.61 3111.84 0.115471 0.605005 0.16802 0.396839 1128.14 -2.31717 0.113755 6353.06 0.973637 2.83718 0.0996691
797.19 -0.287892 1.4828 -1 -1 -1 -1 344.955 0.75357 -1 0.830726 -1 719.818 -1.66831 0.138199 855.264 0.920722 2.99468 0.0996691
2282.72 0.414043 0.824811 1059.87 -1.31309 -0.479569 3669.22 2995.9 0.0187168 0.714627 0.625754 0.492519 1826.11 -2.71039 0.161115 4286.38 0.263812 3.08161 0.0996691
1932.69 0.326929 -1.65097 1885.75 -0.568952 1.69996 4232.18 3703.34 0.45641 0.144027 0.564039 0.556176 1004.72 -1.4737 0.017053 4933.56 0.913448 3.09209 -0.0996691
1357.32 0.971781 2.7773 1031.89 -0.697452 2.31229 2283.66 2275.43 0.276165 0.636101 0.396701 0.662011 1861.1 -0.720163 0.122349 3004.59 0.694081 3.12839 -0.0996691
1367.25 -0.424216 -2.33349 349.595 0.507049 0.810121 1581.7 1506.03 0.528124 0.619871 0.594543 0.630887 1060.94 0.806034 0.0381822 1694.78 0.607331 3.1102 0.0996691
2466.45 -0.402918 -2.98902 975.725 -1.70522 0.1328 3842.12 3787.3 0.1491 0.630863 0.560741 0.78159 935.298 0.195517 0.0558491 3952.01 0.440042 3.12941 0.0996691
1671.38 0.936312 1.12319 1420.16 0.926675 -0.492948 2245 2206.38 0.465818 0.63091 0.562958 0.764803 1186.38 -2.80234 0.0880141 4099.82 0.652917 2.26585 0.0996691
1266.21 -0.241793 -0.291829 992.131 0.430823 0.755426 1362.76 1358.72 0.0720807 0.541714 0.475143 0.508276 1107.27 -2.98064 0.831688 3718.63 0.629023 1.85712 0.0996691
1788.76 -0.523675 -0.747221 1142.18 -0.0424926 2.42976 2975.16 2894.39 0.321239 0.526117 0.496343 0.420601 695.569 2.15532 0.14498 2967.77 0.90397 2.75416 0.0996691
1393.25 -0.28583 1.28746 478.656 1.66882 3.02878 2264.24 2085.66 0.409432 0.572829 0.467417 0.553728 1457.2 -1.32916 0.162556 2563.07 0.684857 2.6082 0.0996691
1301.39 0.451336 3.04628 1027.96 -0.466425 0.177018 2554.57 2507.05 0.447416 0.650913 0.650822 0.804935 622.927 -0.947691 0.601157 2633.9 0.871892 2.46643 0.0996691
892.828 1.01829 -1.89044 460.321 -0.812545 -2.70684 1474.08 1064.85 0.58672 0.743936 0.759333 0.612342 964.984 1.23584 1.05361 1799.47 0.580857 2.0744 0.0996691
746.57 1.35108 -0.376418 255.608 -0.498179 -2.53826 1213.74 1178.7 0.683119 0.145336 0.656561 0.342512 638.637 2.43681 0.841666 993.539 0.956064 1.97409 0.0996691
2192.47 -1.06905 1.00797 1340.31 1.7937 -2.98713 7456.83 7387.76 0.495696 0.473685 0.661658 0.743562 684.523 -1.08765 0.0371104 4603.06 0.861394 2.1332 0.0996691
1249.19 1.0072 -1.2521 1104.59 -0.401578 0.917883 2771.39 2654.25 0.328922 0.704121 0.664034 0.763416 1120.48 2.88038 1.83317 2340.19 0.844195 1.15206 -0.0996691
1877.31 -0.79927 -2.81202 1764.15 0.85293 -0.623094 4686.87 4536.81 0.459815 0.652582 0.486102 0.4393 1419.22 1.36846 0.0666157 3900.75 0.511897 2.40813 0.0996691
1724.27 0.65694 0.753355 1474.67 0.260947 2.98906 2962.17 2935.89 0.147985 0.27757 0.347406 0.499999 608.714 -1.01475 0.660051 4044.87 0.971773 1.62204 -0.0996691
1542.68 -0.242782 2.45079 876.827 -1.73469 -1.58031 2851.44 2822.06 0.188848 0.540781 0.301883 0.506755 964.958 0.474783 0.00809216 3388.55 0.652248 2.06503 0.0996691
1282.15 0.361462 -1.85812 344.289 -0.528395 1.11424 1471.94 1445.86 0.406384 0.203604 0.603106 0.524953 1064.26 1.1606 0.0429581 1825.65 0.576163 2.97033 0.0996691
1275.4 0.831937 3.11539 984.865 -0.200461 -1.97633 1757.54 1730.66 0.341939 0.503505 0.502793 0.640579 1384.27 0.473885 0.0356469 2779.33 0.47243 2.68471 0.0996691
1705.22 -0.233313 -1.62528 1111.75 0.607959 -0.10908 2243.56 2238.81 0.0888056 0.654562 0.330745 0.53146 1105.05 2.51938 0.124229 4670.88 0.246308 2.75253 0.0996691
1559.05 0.0383975 0.922944 638.398 -0.600043 -2.42113 2142.45 1955.99 0.648373 0.622142 0.562218 0.740484 862.547 -2.21886 0.19596 2249.15 0.465027 2.94078 0.0996691
1993.75 -0.918222 -1.40569 1423.94 0.0237103 1.45938 3838.75 2921.97 0.336317 0.660255 0.524648 0.592828 820.979 1.04641 0.187527 4864.57 0.929699 3.0339 0.0996691
1302.49 -0.168006 -1.52891 774.139 -0.354196 2.60477 1781.88 1758.32 0.282958 0.640117 0.0801408 0.602353 1353.53 1.1646 0.0552925 3068.14 0.379701 2.78238 0.0996691
2159.54 0.200355 2.54618 712.09 -0.537697 -0.676959 3008.96 1089.41 0.189007 0.240249 0.495981 0.689539 1151.41 -0.708333 0.0450401 4041.85 0.308262 2.94563 0.0996691
664.08 1.25564 -0.93296 -1 -1 -1 -1 610.2 0.707552 -1 0.765612 -1 601.026 2.06981 0.397881 986.185 0.690498 2.88003 0.0996691
1984.15 -0.791397 1.30338 1268.66 -1.00223 -0.7075 2725.08 2684.55 0.258854 0.524654 0.652241 0.549218 1109.02 -2.66547 0.250185 3911.88 0.92518 2.06712 0.0996691
2227.34 -0.713516 1.06832 1790.87 0.525417 -1.24912 4576.51 4332.36 0.293039 0.535601 0.687247 0.730299 907.178 -2.9058 0.0146072 5397.81 0.364811 2.43592 0.0996691
1061.48 0.124363 -0.47235 465.69 -0.481796 -1.31442 738.185 719.58 0.666615 0.393745 0.613097 0.684061 1329.31 2.41677 0.0416718 1568.77 0.883916 2.83752 0.0996691
1902.29 -0.73457 0.430447 1533.32 -0.99413 2.97905 3321.93 3242.9 0.677991 0.197594 0.48969 0.699817 806.182 -1.14598 0.887862 4164.95 0.46342 2.42514 0.0996691
1130.95 1.56509 0.0233396 592.347 -0.836881 2.02618 2901.08 2065.62 0.442484 0.203353 0.664624 0.562901 874.372 -2.61218 0.0332286 1899.9 0.752538 2.79001 0.0996691
1124.56 -0.666278 0.204524 670.876 -1.33523 1.8948 1443.76 928.009 0 0.382979 -1 0.549588 771.246 -2.50991 0.184839 1300.18 0.65407 1.76538 0.0996691
2477.71 -0.0939208 1.22296 1775.39 0.68576 -0.949966 4201.41 3587.64 0.7869 0.336033 0.586684 0.549689 1057.5 -2.99938 0.0377963 5368.44 0.689782 2.64535 -0.0996691
1601.95 -0.600758 -1.7861 1261.76 -1.3564 0.751309 2946.62 2927 0.720565 0.426158 0.724579 0.729836 1573.88 3.01632 1.48076 4047.13 0.477662 2.18358 0.0996691
749.152 -1.48651 2.76347 359.1 1.06631 2.57284 1744.61 1477.39 0.40444 0.402244 0.540961 0.744589 932.841 -0.346257 0.056526 1328.27 0.621783 3.14008 0.0996691
904.72 -0.159921 -2.01739 -1 -1 -1 -1 925.841 0.553383 -1 0.443591 -1 615.786 1.07948 0.0746638 1105.99 0.576941 2.99151 0.0996691
2161.64 -0.0281979 -2.97531 1677.82 0.10935 -0.0621788 3889.23 3089.53 0.553029 0.292821 0.44668 0.607714 890.536 0.67235 0.5681 5088.69 0.278656 3.04982 0.0996691
1898.58 -0.140169 2.86541 1145.98 -0.483364 -0.243449 3016.36 2892.65 0.363462 0.296605 0.272479 0.627252 853.649 -0.438164 0.0505864 3061.35 0.939114 2.93021 0.0996691
1876.51 -0.778758 -0.71966 922.787 -0.257168 0.80533 1954.22 1927.92 0.647019 0.349205 0.610359 0.502773 1942.73 2.85141 0.108573 2975.5 0.968357 2.82005 0.0996691
2091.27 0.59455 2.37577 292.528 0.112508 -0.844837 1679.05 1502.96 0.477831 0.701751 0.345306 0.599866 1879.71 -0.784912 0.0674044 2477.53 0.729829 3.11311 -0.0996691
2213.43 -0.650414 1.44009 1429.03 -0.617735 -0.525013 3121.12 2529.79 0.338402 0.185982 0.55818 0.719019 2032.18 -2.41344 0.911174 3772.93 0.895729 2.83462 0.0996691
1254.43 1.17378 -2.91914 1191.66 -0.913248 1.64402 3570.76 3525.99 0.461664 0.623347 0.6772 0.584086 1374.76 -0.407666 0.15753 3193.75 0.710623 2.53223 0.0996691
601.338 2.0153 0.970514 583.167 -1.5425 -1.18412 3573.27 3163.85 0.631021 0.420386 0.639148 0.655824 646.293 2.88825 0.134337 1771.16 0.679826 2.92393 0.0996691
1262.14 0.838325 -1.06936 654.889 -1.05723 2.86931 2656.05 2314.09 0.160183 0.296447 0.679456 0.450502 658.971 1.49212 0.0829581 2217.87 0.154878 3.13887 0.0996691
1192.16 -0.468051 -2.29176 987.117 -0.18289 0.480112 2192.84 2097.15 0.218786 0.596842 0.550656 0.453391 878.939 0.34945 0.162271 3067.54 0.208756 2.80371 0.0996691
1302.51 -0.662813 -0.209789 518.561 -0.284972 -3.09309 1721.46 1554.75 0.523999 0.634196 0.731918 0.762664 805.595 2.93032 0.266084 1867.98 0.446201 2.82308 0.0996691
1023.18 1.12641 -0.673283 -1 -1 -1 -1 645.855 0.315894 -1 0.400553 -1 918.441 2.49911 0.0343182 1103.13 0.836872 3.08138 0.0996691
1451.51 -0.704458 1.00741 416.784 -1.67707 2.09279 1132.34 1125.81 0.417467 0.35818 0.145256 0.481872 1395.17 -1.91941 0.0895321 2111.44 0.71769 2.8373 0.0996691
1493.52 0.404003 0.76376 478.426 0.142897 -2.15415 1759.99 366.999 0.455591 0.518634 0.649582 0.679996 1038.4 -2.48781 0.339234 1937.31 0.310877 2.88335 0.0996691
1715.18 -0.0182054 -3.00581 551.704 1.85632 0.436991 2871.75 2826.86 0.389454 0.237798 0.532761 0.250166 754.475 0.078177 0.357591 3118.3 0.524791 2.84123 -0.0996691
941.057 -1.02096 1.9631 320.091 0.77752 -1.43117 1570.09 1557.07 0.558548 0.469099 0.529666 0.656031 642.592 -1.10562 0.32305 1340.48 0.503957 2.89241 0.0996691
2343.87 -0.173311 0.236063 1632.42 1.01929 -2.14774 4745.59 3395.5 0.09407 0.648101 0.257032 0.509057 838.426 2.47495 0.220276 4652.78 0.386692 2.48058 0.0996691
1490.98 -0.360586 -2.88797 1138.92 0.906007 1.16549 2948.03 2937.87 0.0889339 0.579776 0.495479 0.439974 1196.9 -0.616279 0.166205 2688.22 0.936326 2.10374 0.0996691
1573.23 0.153295 -2.86728 378.441 -0.518264 0.138051 1644.84 1581.44 0.68993 0.509758 0.597169 0.608149 1215.15 0.0879877 0.0289735 2143.58 0.630251 2.98231 0.0996691
1501.35 -0.579927 -2.46666 566.89 1.18365 0.261295 2790.05 802.407 0.235389 0.861614 0.467369 0.631568 735.095 0.760757 0.404132 2486.41 0.658191 3.04022 0.0996691
2065.91 0.910149 1.27887 484.299 0.182645 -2.95243 2072.09 761.998 0.080922 0.688237 0.447555 0.694497 1806.07 -1.71687 0.240474 2831.9 0.895849 3.1033 -0.0996691
1027.6 0.021439 1.43373 917.048 0.739722 -1.71963 2109.1 1267.64 0.522536 0.0404518 0.508171 0.635734 1092.88 -1.13162 0.508914 3060.47 0.93341 2.73177 0.0996691
