pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
449.366 1.59045 -2.13703 -1 -1 -1 -1 586.384 0.539731 -1 0.474925 -1 352.721 0.582374 1.26435 639.725 0.548596 2.29714 92.9047
1291.12 -0.407232 -0.086034 -1 -1 -1 -1 649.137 0.65687 -1 0.610426 -1 1277.45 2.94767 1.50821 1429.39 0.883706 1.77469 92.9047
567.585 0.438997 0.0217985 487.791 -0.849286 -2.79509 1276.84 1238.59 0.386814 0.732439 0.465714 0.707683 553.163 1.54539 1.52428 1465.51 0.601436 1.87468 92.9047
512.426 -1.12248 0.689093 505.45 0.857294 -0.818588 1402.3 1009.55 0.259294 0.178326 0.702094 0.803091 679.106 3.08765 0.374127 1069.2 0.359439 2.4124 92.9047
394.872 -0.983809 -0.257563 -1 -1 -1 -1 308.22 0.74424 -1 0.765743 -1 391.104 2.98643 0.279961 714.217 0.631891 2.88561 92.9047
447.139 1.13078 -1.33316 -1 -1 -1 -1 904.929 0.403107 -1 0.612208 -1 411.291 2.3439 1.7086 665.855 0.612987 1.97648 92.9047
476.619 0.0528944 1.38246 -1 -1 -1 -1 1163.93 0.519425 -1 0.788057 -1 398.899 -1.55852 1.12272 787.589 0.547895 2.22157 92.9047
735.449 0.659404 -0.207226 465.834 -0.121561 -2.64894 1200.36 1194.24 0.129955 0.676682 0.315686 0.754515 324.766 2.53276 0.739082 1373.83 0.746163 2.0009 92.9047
419.466 -1.20838 -2.53309 -1 -1 -1 -1 394.105 0.128246 -1 0.41934 -1 486.371 0.894538 2.18286 567.884 0.858817 1.24476 92.9047
712.415 -0.336712 0.717895 464.06 0.645138 2.40217 1042.66 1038.12 0.342692 0.738893 0.409158 0.744551 807.587 -1.80035 2.0794 1173.95 0.684293 1.68453 92.9047
713.098 0.0956869 -2.32579 -1 -1 -1 -1 248.639 0.328601 -1 0.313896 -1 617.501 0.857195 0.32834 787.155 0.728658 2.85924 92.9047
634.22 -0.672055 1.81419 411.566 -0.22801 -1.15797 1052.21 1023.82 0.45606 0.600238 0.578747 0.686505 466.636 -2.31782 1.15726 1353.5 0.732095 1.52907 92.9047
617.05 -0.811844 -0.526412 266.139 2.46799 0.82331 2104.9 198 0.223033 0.631153 0.665976 0.855608 688.245 2.94991 2.14815 848.08 0.832048 1.18712 92.9047
604.819 1.24687 -2.90511 513.946 -0.179775 1.88902 1158.19 1149.08 0.534012 0.492179 0.752585 0.312933 708.178 -0.423121 0.0187968 1225.23 0.723592 2.46109 92.9047
801.278 1.37918 -0.908788 456.888 -0.421409 2.87118 1701.13 1597.02 0.571974 0.468985 0.490339 0.337815 420.02 1.8001 0.622468 1365.08 0.827873 2.08546 92.9047
358.113 1.69184 -2.14532 -1 -1 -1 -1 1068.52 0.701953 -1 0.759025 -1 468.827 0.821929 1.02245 662.925 0.546003 2.29461 92.9047
353.102 0.95519 2.82282 -1 -1 -1 -1 528.674 0.36855 -1 0.485629 -1 306.77 -1.07818 1.46308 600.699 0.90413 0.970428 92.9047
577.593 0.395644 -0.329689 349.194 -1.06355 1.42681 1004.81 984.602 0.347722 0.687467 0.697002 0.726317 563.105 -2.30689 1.73762 1241.37 0.921435 0.798154 92.9047
526.417 -0.710726 -1.43767 336.246 0.143522 3.09215 763.03 690.237 0.379035 0.516157 0.399074 0.620097 567.811 1.11724 2.00421 826.615 0.682778 1.72414 92.9047
1045.05 -0.320455 0.952202 623.01 1.3284 -2.28646 2199.7 2183.57 0.596847 0.402395 0.684626 0.366715 425.04 -2.02361 0.263191 1706.79 0.260757 3.04274 92.9047
928.087 -0.178684 1.67905 -1 -1 -1 -1 295.138 0.0734309 -1 0.619015 -1 814.625 -1.45233 0.0710723 1071.79 0.723118 2.84797 92.9047
500.214 -0.226674 3.12583 303.549 -1.45241 -1.88181 690.612 678.948 0.543272 0.386247 0.446265 0.483023 580.278 0.325708 0.650335 899.132 0.842183 2.15066 92.9047
726.711 0.739645 2.55883 -1 -1 -1 -1 250.217 0.0901811 -1 0.61511 -1 520.518 -0.568926 0.231704 979.092 0.570478 3.1029 92.9047
753.278 -0.837588 1.28894 -1 -1 -1 -1 535.561 0.471267 -1 0.825136 -1 639.165 -1.78741 0.822571 1024.41 0.767863 2.2716 92.9047
313.757 -0.300031 -2.47572 -1 -1 -1 -1 331.635 0.380952 -1 0.728673 -1 356.095 0.468634 1.83232 504.466 0.922883 1.1085 92.9047
481.395 -0.718583 2.71244 286.816 0.235636 -2.4633 545.123 536.277 0.14391 0.566478 0.219122 0.840445 459.065 0.138953 0.5246 1046.5 0.482655 3.1362 92.9047
567.795 1.2595 0.716629 409.119 0.481863 2.54975 859.768 850.653 0.0696927 0.659562 0.332759 0.725457 674.347 -2.25601 1.48196 1312.16 0.625065 1.8282 92.9047
657.433 -1.09346 -2.47767 280.21 1.64046 2.40059 1672.62 1622.72 0.381614 0.788011 0.665986 0.798344 742.084 0.299744 2.10532 925.216 0.808822 1.40331 92.9047
530.061 -0.214848 -0.484616 422.922 -0.658698 1.0394 695.077 686.727 0.233112 0.380455 0.655659 0.405563 344.757 3.07207 0.463328 1306.57 0.457068 2.26342 92.9047
509.014 0.442509 2.92415 -1 -1 -1 -1 1187.38 0.293596 -1 0.752998 -1 250.082 -0.123246 0.553364 822.941 0.329625 2.7738 92.9047
750.863 0.0701032 -0.895653 495.119 1.00093 2.54301 1378.08 1198.71 0.302128 0.641639 0.682371 0.836135 433.291 1.30426 0.855391 1425.46 0.879384 1.59338 92.9047
894.25 -1.33841 -0.78619 792.964 0.698759 2.96441 2599.18 2594.98 0.249998 0.269649 0.513779 0.285963 655.919 1.01711 1.80171 1890.74 0.749096 2.02795 92.9047
433.745 -0.0785303 1.54219 379.432 2.05766 -2.69566 1294.57 1061.24 0.379326 0.614175 0.547494 0.590982 421.832 -0.666044 2.02809 811.438 0.930216 1.37333 92.9047
452.705 1.11232 -0.759704 -1 -1 -1 -1 361.065 0.796516 -1 0.723614 -1 523.806 2.78061 1.84723 651.952 0.927443 1.69325 92.9047
772.165 1.78671 -0.225761 748.524 -0.0518462 1.88252 2137.4 1754.22 0.213103 0.410768 0.477452 0.644499 733.833 -2.34796 1.62528 1523.05 0.947681 0.706434 92.9047
