pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1226.03 0.107606 0.169924 918.511 0.139709 2.57906 1995.2 1937.68 0.637444 0.77284 0.578986 0.68718 754.495 -2.19707 0.982415 2130.44 0.952194 2.9367 1.5571
1330.04 0.459096 1.53312 1132.31 -0.886455 -1.32351 3050.44 2777.91 0.468798 0.667318 0.546861 0.558229 689.928 -0.98308 0.0388338 3622.87 0.717775 2.7038 1.5571
1451.22 0.0777648 1.9379 780.334 -0.906641 2.96687 1524.89 1507.87 0.585579 0.169099 0.719775 0.421159 1273.51 -1.0985 0.168003 3170.45 0.625779 3.0726 1.5571
942.795 1.10743 -0.347635 357.902 -1.88163 -1.94146 2604.5 2552.6 0.713679 0.113274 0.769069 0.440247 918.144 2.20048 1.24268 1628.17 0.860956 2.48153 -1.5571
1056.52 -1.19755 2.101 344.967 -0.372292 -1.59299 1293.24 1200.68 0.557805 0.721858 0.683779 0.722709 702.154 -0.862464 0.105491 1961.3 0.94826 2.85859 1.5571
574.459 0.986853 -0.102081 528.193 -0.97247 1.65778 1559.37 860.044 0.277095 0.618697 0.493803 0.44936 666.356 -2.18543 0.148448 2009.35 0.00393491 3.13538 1.5571
1131.68 -0.837845 -0.988483 798.362 0.196845 2.23276 2173.4 2171.58 0.180738 0.292775 0.37125 0.59357 821.043 2.38223 0.0758727 2753.35 0.084489 3.01531 1.5571
2130.31 0.315246 1.35701 1510.31 0.334037 -1.58341 3774.39 3061.89 0.0996423 0.588765 0.284753 0.398502 656.172 -2.22197 0.324728 3745.03 0.665631 2.3847 -1.5571
1386.02 -0.0386935 -2.26533 1093.55 0.00472477 2.46408 1766.96 1665.25 0.429504 0.416123 0.604901 0.35333 1479.55 0.355191 0.424816 2794.83 0.610308 2.62257 -1.5571
660.379 -0.292682 1.86235 393.84 -1.27954 1.2631 634.366 576.864 0.763507 0.548618 0.701405 0.646469 987.155 -1.42225 0.0569006 1268.69 0.705356 3.09503 1.5571
1750.05 0.452646 2.15993 1050.82 -0.309882 -1.61026 2832.01 2665.76 0.622593 0.377381 0.718116 0.657108 667.213 -0.399397 0.130749 3464.83 0.597129 2.7437 1.5571
1245.34 0.208098 -3.13627 -1 -1 -1 -1 1168.8 0.378687 -1 0.389256 -1 937.043 -0.0320797 0.12868 1497.81 0.700579 3.05007 1.5571
1009.04 -0.293602 -2.82592 993.388 -0.832808 -0.103053 2044.9 2009.32 0.461942 0.417209 0.647267 0.166216 729.875 2.18377 0.0675879 2866.52 0.547615 3.0408 1.5571
1371.88 -0.475557 0.156201 385.406 -0.787455 -2.23928 1406.35 1325.73 0.583446 0.578795 0.70202 0.419213 1143.92 3.014 1.02887 1756.52 0.627148 2.36246 1.5571
1890.7 -0.702344 -1.21591 1027.98 -1.56298 2.67007 2962.75 2604.24 0.443119 0.392308 0.487616 0.655791 1153.67 1.42223 0.00105047 3108.16 0.794591 2.70418 1.5571
1061.99 -1.39405 0.188062 748.357 -0.228653 1.3009 1493.29 1369.97 0.736343 0.297721 0.733925 0.646078 1381.53 -2.40809 0.057415 2000.15 0.168908 2.96243 1.5571
1576.55 0.474733 -2.42825 1029.72 -1.26288 1.50678 3440.61 3378.44 0.521259 0.676734 0.494127 0.735473 698.94 0.665578 0.417246 3265.83 0.960207 2.67657 1.5571
1897.22 -0.123109 -2.86124 1216.65 -0.855745 0.898173 3115.16 3099.26 0.589998 0.274949 0.679464 0.477666 1155.11 -0.450653 0.630667 3170.95 0.929171 3.04285 1.5571
737.208 2.15343 -2.2801 -1 -1 -1 -1 251.311 0.250971 -1 0.687995 -1 622.621 0.812229 0.0789446 826.68 0.696179 3.10473 1.5571
1219.74 0.747925 1.87619 1159.37 -0.976398 -0.458922 3248.06 2778.06 0.396747 0.604683 0.600033 0.493716 772.371 -2.44425 0.514764 2622.84 0.86611 1.49213 1.5571
1639.03 0.776331 -2.5791 1092.72 0.487777 -0.0662195 2608.47 2599.74 0.195083 0.565787 0.543242 0.633129 972.133 1.29512 0.421854 2781.57 0.952545 1.98677 1.5571
1246.07 -0.620347 -1.17958 1212.87 -0.128305 -2.76373 1921.18 1763.56 0.700806 0.427027 0.779003 0.689098 1617.16 1.13223 0.0705712 2555.69 0.466019 2.80839 -1.5571
1066.05 0.569829 -2.53673 266.765 -1.95159 -0.737908 1929.43 1872.78 0.178265 0.732193 0.363489 0.813671 853.76 0.89559 0.0382036 1477.67 0.739357 2.81266 1.5571
1210.31 1.17451 2.8028 1136.2 -0.0863207 -1.1407 2775.73 1621.48 0.09766 0.441707 0.555378 0.740234 962.699 0.784137 1.14083 2346.11 0.893861 1.2959 -1.5571
820.05 -0.101922 -1.18049 583.103 1.29202 0.350777 1444.75 1219.88 0.658292 0.781269 0.810781 0.671638 765.354 2.46242 0.308068 1643.05 0.703297 2.34015 1.5571
1295.87 -0.2804 -0.00322719 601.849 1.26746 1.32708 1866.47 1841.02 0.639229 0.49545 0.401247 0.623785 1480.66 -2.89665 0.00645494 2938.97 0.439348 2.89992 1.5571
1487.17 0.980052 0.90221 888.17 -0.358614 3.10711 2672.61 2623.98 0.356517 0.782922 0.486921 0.721998 1214.17 -1.61679 1.56022 2344.77 0.505132 2.20185 1.5571
540.818 1.55824 0.893068 448.364 -0.0547479 0.72303 934.783 772.408 0.396359 0.424287 0.478521 0.613768 1124.79 -2.5394 1.73281 1384.9 0.859539 1.22648 1.5571
1004.14 1.65702 2.97806 750.08 0.193462 0.0796667 2282.02 1935.14 0.383937 0.274369 0.809026 0.699401 695.281 -0.267631 0.00817963 2164.87 0.642508 3.02599 -1.5571
2012.65 -0.347867 2.63196 702.731 -1.20585 0.584775 2290.18 2277.69 0.441682 0.659457 0.258762 0.573167 1122.39 -0.917394 0.0557398 3358.07 0.975576 2.67746 1.5571
850.874 -0.469429 -3.10522 674.731 -1.12898 0.79762 1537.36 1393.37 0.248712 0.187621 0.741352 0.240642 617.184 -0.89953 0.167434 1606.2 0.273773 2.87112 1.5571
1104.78 -0.281111 0.539143 656.519 0.106417 -2.07263 1685.8 1660.82 0.421532 0.540351 0.305423 0.7016 909.933 2.56379 0.541223 2231.64 0.935223 1.84352 1.5571
912.965 -1.41737 2.05494 668.298 0.518201 1.526 1808.53 1799.02 0.79147 0.570069 0.637567 0.600544 993.958 -1.33088 0.214664 2097.91 0.348358 3.11299 1.5571
876.847 0.241377 2.8559 446.874 -0.120204 -2.13965 846.557 676.41 0.349744 0.227737 0.728226 0.401195 953.94 0.0698088 0.351191 1504.8 0.940888 3.07434 1.5571
1541.39 -0.804357 0.413332 695.334 0.614945 -1.15931 2192.65 2142.03 0.477744 0.59974 0.625444 0.615609 1345.77 3.0548 0.151999 2666.18 0.698882 2.48276 1.5571
1097.37 0.267185 2.01033 808.771 0.24157 -2.33732 1561.73 1558.94 0.633041 0.343843 0.718573 0.400525 774.021 0.0771341 0.159222 2751.96 0.526996 2.57367 1.5571
1056.09 0.230033 2.01715 901.957 0.17586 0.465639 1387.15 1344.72 0.626307 0.646422 0.711863 0.660799 1169.03 -1.87275 0.161508 2142.09 0.925108 2.23913 -1.5571
1550.97 0.162445 0.0280564 439.587 -0.997301 2.56579 1884.21 1862.92 0.160482 0.670331 0.667472 0.538505 1140.06 -2.76388 0.713426 2070.62 0.888824 2.77873 1.5571
1127.91 -0.637264 2.34274 784.769 0.250638 0.756576 1642.67 1456.08 0.138184 0.530283 0.766471 0.79701 1236.06 -1.64183 0.0876516 2505.19 0.206789 2.78349 1.5571
