pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
544.122 1.54958 -2.14099 336.107 0.19189 0.475239 1071.11 929.811 0.802047 0.696029 0.722354 0.825588 157.002 0.87167 0.184252 1365.42 0.156241 2.87741 92.9047
835.354 0.461198 0.120634 619.048 -2.04626 2.81065 2741.6 2428.32 0.758694 0.707805 0.764617 0.878009 390.552 -2.23432 0.450711 1619.76 0.177019 2.78692 92.9047
745.537 -1.4495 -1.22087 545.218 -1.10675 -2.83921 993.822 909.67 0.67124 0.631298 0.722423 0.697211 525.657 1.40519 0.291894 1568.42 0.52376 2.32997 92.9047
965.037 0.543333 2.07504 724.433 -1.17267 -1.13167 2340.49 2240.32 0.739855 0.521115 0.775176 0.881658 76.92 0.441522 0.027866 2151.8 0.441969 2.23563 92.9047
744.682 -1.13991 -1.16835 259.345 0.335075 -1.81672 803.514 570.049 0.373761 0.699643 0.833975 0.776582 860.278 1.83997 0.00110376 1065.96 0.924834 3.0053 92.9047
585.486 -0.254906 1.29995 537.486 -1.45641 3.12987 1187.3 1035.6 0.556182 0.720503 0.713686 0.851187 599.374 -0.617919 0.244823 1535.5 0.733411 2.90673 92.9047
495.8 -1.44219 0.260644 353.171 0.251138 -2.31195 1165.77 1348.34 0.791422 0.524324 0.744255 0.765182 497.374 3.09506 0.808627 1057.78 0.35413 2.61883 92.9047
1342.33 -0.278233 -1.06833 607.123 0.0435864 2.59596 1832.11 2197.6 0.363976 0.262428 0.715511 0.765658 297.416 1.71531 0.0210816 2463.11 0.473468 2.81222 92.9047
555.093 -0.696321 0.585027 521.078 1.84002 -2.72599 2103.71 1546.03 0.812219 0.636586 0.766966 0.599932 26.6478 1.69702 0.222032 1655.95 0.121452 3.0717 92.9047
849.547 0.638526 -0.335937 408.92 -1.1579 2.20121 1690.37 1348.07 0.741001 0.737517 0.754008 0.74803 608.463 2.6477 0.115234 1959.43 0.916239 2.87065 92.9047
737.493 -0.125157 1.59076 528.827 -1.30518 -2.66829 1364.89 1070.65 0.47675 0.752347 0.716641 0.813158 538.177 -0.949111 0.110984 1349.9 0.885744 2.73251 92.9047
889.462 -0.882609 -2.55115 586.97 -0.152402 -0.264465 1443.05 1383.57 0.549631 0.660228 0.744261 0.631768 160.307 1.08428 0.262064 1943.99 0.43694 2.37878 92.9047
503.091 1.71252 -2.30602 309.728 -1.68432 -1.99324 2115.98 1478.9 0.708369 0.711525 0.809577 0.748693 305.804 1.13351 0.0476543 1596.84 0.795483 3.13739 92.9047
855.584 -0.507712 -2.96673 268.537 1.23698 0.229579 1426.93 327.89 0.209305 0.711747 0.688392 0.848415 432.224 0.194945 0.0373207 1303.55 0.434061 2.78709 92.9047
901.36 -0.690264 0.176417 492.396 -1.64035 1.27974 1007.24 865.775 0.677616 0.755394 0.794791 0.77524 991.2 -2.51721 0.135656 1598.95 0.943392 2.83536 92.9047
623.484 -0.311255 2.55411 621.189 0.109913 0.698556 1092.33 918.17 0.62376 0.825898 0.784455 0.818862 70.9205 -2.36635 0.0825469 2287.33 0.200001 3.03179 92.9047
1006.85 -0.242798 1.67654 366.067 -0.672914 -3.05199 920.506 840.456 0.729197 0.50948 0.552815 0.778218 790.146 -1.12722 0.0428456 1582.46 0.592774 2.84401 92.9047
601.594 -1.73277 1.14463 419.236 0.37332 -2.71868 1612.28 1348.85 0.811082 0.73448 0.79404 0.660475 312.608 -1.35151 0.00589013 1028.51 0.911089 2.52799 -92.9047
671.189 -1.34228 -0.0713877 627.66 -0.803674 2.9188 1376.63 1236.58 0.457653 0.669278 0.772087 0.788685 84.065 -2.78962 0.151582 1292.06 0.141471 3.00845 92.9047
702.062 0.82122 -1.87931 514.899 -0.949031 1.90532 1694.52 1457.52 0.739075 0.785382 0.747575 0.854702 198.52 0.389629 0.0494701 1672.36 0.0766628 3.11283 92.9047
975.515 -0.599379 2.23692 721.745 -0.641713 -1.32138 1714.39 1453.89 0.783135 0.826271 0.807114 0.754072 646.613 0.192203 0.0174671 3807.44 0.141868 3.08295 92.9047
724.064 1.36399 -2.39243 257.495 -0.410568 0.0131748 1267.34 759.368 0.474521 0.561892 0.86473 0.734822 537.792 0.989308 0.813815 1166.59 0.600178 2.41259 92.9047
627.2 -0.185172 -0.445451 448.392 0.457273 3.07811 1131.12 995.943 0.724659 0.822589 0.716978 0.713872 113.047 1.29687 0.155706 1822.64 0.0973436 3.1186 92.9047
877.134 -1.50454 -2.82198 562.434 -1.35294 -0.580609 1292.23 1227.73 0.6176 0.773967 0.734897 0.847904 87.2429 -2.54915 0.27567 2114.45 0.54821 2.78349 92.9047
559.206 -1.1497 -2.81795 453.745 1.5673 -0.166769 2089.33 1823.29 0.682586 0.79872 0.883059 0.868435 229.869 2.30718 0.278913 1449.24 0.0659204 3.10417 92.9047
946.964 0.578412 1.53082 750.333 -0.298241 -1.69989 1892.27 1696.69 0.526858 0.78406 0.851898 0.743351 152.812 -1.51544 0.180773 1674.81 0.932462 2.9485 92.9047
707.819 -1.6781 -1.75457 323.961 -1.37378 1.34874 1033.6 154.038 0.314733 0.638407 0.834312 0.753021 234.518 0.370005 0.373398 1386.56 0.335886 2.53213 92.9047
904.034 -0.639906 0.774456 391.232 -1.65219 -2.24168 1436.88 278.465 0.305997 0.709707 0.852406 0.833924 369.557 -2.51267 0.0290616 1467.99 0.357931 3.0684 92.9047
552.202 0.033518 2.54299 334.046 -0.540022 0.91653 718.355 623.015 0.581939 0.80684 0.705229 0.78222 596.587 -0.998815 0.0748145 1075.13 0.225066 3.04126 92.9047
920.505 0.0167258 -0.960527 590.407 0.0739089 1.82084 1529.6 1092 0.366995 0.758249 0.670555 0.851207 426.239 2.47233 0.657799 1528.5 0.388799 2.44471 92.9047
766.464 0.976248 0.462459 470.308 -0.585851 2.61015 1553.8 975.398 0.281842 0.69308 0.774738 0.696394 157.848 -1.82812 0.208145 1632.15 0.865629 3.13654 92.9047
563.173 -0.869551 1.19686 371.649 -2.18384 -2.44736 1136.76 942.624 0.826503 0.775915 0.862412 0.835165 235.564 -2.39304 0.0249574 1278.19 0.625568 3.04165 92.9047
520.816 -1.07764 -2.19677 409.305 0.37646 -2.88879 842.245 719.365 0.590785 0.621162 0.729492 0.840475 723.366 0.630441 0.114592 1016.21 0.92174 2.70314 92.9047
493.707 -1.12845 -0.26758 490.669 1.32167 0.820665 1628.9 1480.78 0.602378 0.552818 0.780035 0.844196 324.523 3.07751 0.087561 1439.8 0.382511 2.86874 92.9047
986.152 -0.678462 0.764333 423.409 -0.452774 2.42514 1030.02 872.166 0.623424 0.813669 0.77856 0.739139 1072.22 -1.9307 0.0537997 2191.27 0.231615 3.06055 92.9047
704.227 -1.19896 -0.108995 406.748 -1.65215 -2.33446 1016.14 927.378 0.38728 0.737448 0.813606 0.794816 106.055 -3.13066 0.230829 1535.17 0.498606 3.02733 92.9047
626.834 1.81035 1.44597 446.945 -0.0643965 3.07944 1432.16 1224.88 0.697674 0.807886 0.752414 0.786635 515.628 -0.612796 0.258408 1534.87 0.206403 2.72694 92.9047
882.081 -0.0617468 -0.0905753 737.762 -0.327655 -2.76759 1619.22 1509.14 0.433392 0.760296 0.840763 0.732003 150.584 2.43716 0.238391 2150.68 0.150356 2.89642 92.9047
543.264 -0.929483 -0.765647 460.677 0.164806 -2.76279 1046.97 963.477 0.541682 0.467326 0.836293 0.820316 272.861 1.70119 0.562052 1216.61 0.639967 1.90624 92.9047
702.248 1.38829 2.87984 285.956 0.308894 0.464385 1061.68 634.255 0.723967 0.31303 0.780078 0.833923 507.419 -0.150067 0.230371 1315.68 0.920146 2.79806 92.9047
658.862 -0.241641 1.96063 320.095 0.703691 -1.38987 1095.7 798.897 0.576418 0.698697 0.832085 0.710739 616.738 -1.28116 0.132697 1637.85 0.891495 3.01087 92.9047
788.515 0.133237 2.44756 593.779 0.408234 -1.05836 1429.24 991.839 0.442716 0.603986 0.829001 0.488224 295.493 -0.0236 0.968124 1422.31 0.210111 2.73172 92.9047
843.751 -0.0361132 -1.12693 810.423 0.199041 1.97218 1778.91 1337.42 0.676621 0.303084 0.65642 0.838348 151.711 -1.90651 0.74057 1846.08 0.935005 2.2022 92.9047
735.661 -0.89197 -0.0603783 586.318 -0.225231 -1.85086 1183.77 970.33 0.654886 0.671279 0.829427 0.768343 438.364 2.97369 0.00548887 2133.27 0.158602 3.1177 92.9047
719.907 -0.351123 -1.98676 337.014 1.21557 2.63616 1160.83 971.12 0.714961 0.705812 0.859242 0.711507 754.73 0.648664 0.113181 1107.03 0.357486 3.12639 92.9047
460.141 -1.10811 0.935628 443.576 1.14532 -2.25717 1572.47 1159.2 0.397708 0.680553 0.62206 0.759993 51.2365 -1.34917 0.419185 990.353 0.362613 2.49698 92.9047
602.064 2.13544 -2.18379 311.151 0.524767 2.83584 1043.33 929.467 0.801656 0.492791 0.792388 0.643225 458.576 0.360623 0.335291 1247.42 0.0571406 3.06179 92.9047
712.136 -0.504646 -2.35353 388.382 -1.36064 0.857068 1195.31 986.138 0.797042 0.809603 0.783966 0.839544 123.296 0.946814 0.0811939 1084.15 0.317662 3.07315 92.9047
1025.5 1.15575 2.2051 918.816 1.24349 -1.34506 1937.46 1835.72 0.414447 0.69392 0.77317 0.713013 380.237 0.136786 1.21688 1979.41 0.840111 2.9916 92.9047
528.806 -1.43502 0.276115 303.945 -0.155494 0.988283 719.323 373.055 0.454528 0.419071 0.717154 0.780086 792.509 -2.38825 0.137046 1042.8 0.702382 3.03742 92.9047
438.458 -0.320912 0.418755 344.69 -0.763933 2.80996 770.214 669.831 0.58657 0.692065 0.791371 0.694151 219.557 -2.92706 0.543821 1019.8 0.795354 2.83505 92.9047
1038.04 0.482898 -3.05879 925.807 -0.81715 -0.100302 2419.64 2229.89 0.647902 0.706235 0.692469 0.686548 38.1539 1.23426 0.125914 2419.92 0.33998 2.54251 92.9047
888.857 -1.43763 2.80903 716.664 -1.69147 -0.140332 1630.78 1528.81 0.696466 0.736772 0.690965 0.696567 50.5543 -0.398993 0.0227394 1821.89 0.952918 3.09343 92.9047
671.733 1.31949 -2.64305 445.948 0.671961 1.15752 1129.16 1017.57 0.636711 0.396229 0.835889 0.784325 385.402 0.511437 0.645389 1387.83 0.374089 2.46713 92.9047
698.655 0.497972 2.75049 478.06 1.97089 -0.762206 1504.42 1312.31 0.680752 0.804041 0.754995 0.791224 330.047 0.0524862 0.112667 1185.94 0.142498 2.93674 92.9047
527.454 -0.967879 -0.58261 281.999 -0.448688 2.06795 827.731 657.372 0.66994 0.771039 0.834587 0.758996 332.815 -3.09 0.100986 1101.38 0.901651 2.66114 92.9047
854.097 1.5573 1.40766 491.73 0.442248 2.86823 1211.29 1015.74 0.698237 0.717476 0.770299 0.742725 623.252 -1.28189 0.145168 2303.02 0.10402 2.96706 92.9047
848.714 -1.12961 2.56239 584.304 0.442463 0.132629 1827.75 1673.81 0.759395 0.766944 0.802958 0.804385 369.232 -1.116 0.426018 1732.93 0.961398 2.17447 92.9047
731.241 1.39648 2.09368 532.523 0.262355 -0.0573416 1366.85 1228.6 0.727454 0.580352 0.836846 0.684238 564.991 -1.84009 1.1168 1204.16 0.377581 2.37536 92.9047
712.898 -0.867497 -2.97049 384.951 -0.0331413 0.631498 1195.17 939.529 0.419323 0.626294 0.66204 0.72721 428.031 -0.253262 0.465623 1096.88 0.234942 3.01456 92.9047
593.44 0.227306 -1.28125 424.868 -1.11671 -2.72234 1041.5 695.135 0.328477 0.769863 0.521537 0.766173 496.408 1.37045 0.117434 1357.78 0.733905 2.66688 92.9047
710.87 0.248974 0.0675092 612.799 -0.623871 3.11717 1483.55 1339.02 0.716898 0.781176 0.78634 0.777264 50.8827 2.85362 0.253623 1989.5 0.094673 3.06087 92.9047
808.086 -0.487166 -2.31767 725.219 -0.725206 1.41625 1506.69 1377.52 0.709377 0.716982 0.672491 0.820919 475.072 -0.25121 1.01116 1506.59 0.942148 3.07337 92.9047
718.625 1.19287 -2.14818 494.948 1.18134 1.40932 1193.47 1110.79 0.755063 0.528296 0.721433 0.788258 228.651 2.22559 0.108734 1671.85 0.252816 2.64901 92.9047
597.965 0.623045 -1.46175 509.09 0.25262 2.24487 1175.93 798.763 0.772079 0.355296 0.792809 0.801623 285.956 0.649352 0.116117 1248.46 0.344575 2.50332 92.9047
526.188 1.21533 -1.54783 387.408 0.705193 -0.131542 685.365 522.936 0.632291 0.515947 0.8945 0.849603 641.371 2.20698 0.350686 951.582 0.550014 2.31014 92.9047
1677.5 -0.774244 2.16885 1256.9 0.089529 -1.33859 3211.03 296.755 0.174508 0.415176 0.845544 0.709068 565.069 -0.293515 0.229981 1350.72 0.337092 2.56824 92.9047
740.607 1.20696 -0.156667 335.348 1.6401 2.44059 1028.49 837.817 0.438738 0.816647 0.780375 0.885824 468.882 2.74661 0.23012 1509.68 0.110162 2.95255 92.9047
781.834 0.948973 1.66082 630.659 1.13113 -0.158213 1263.67 959.836 0.193849 0.684012 0.781279 0.765074 780.951 -2.23157 0.923312 1619.42 0.911132 2.04218 92.9047
962.23 1.62149 -1.66432 761.063 0.540241 2.57324 1868.46 1471.79 0.781066 0.527375 0.796734 0.832907 400.986 0.617365 0.0118566 2943.02 0.0295878 3.13799 92.9047
828.949 -0.730982 3.10084 699.471 -0.746219 -1.00669 1399.76 1236.63 0.653153 0.71913 0.8256 0.79192 446.695 0.84789 0.135316 1785.14 0.167203 2.83114 92.9047
1002.48 -0.303564 -2.12997 309.066 0.919621 1.52741 1318.24 1126.22 0.541137 0.660593 0.751312 0.716893 728.066 0.793281 0.655441 1380.72 0.639706 2.71359 92.9047
909.249 -0.140687 2.02162 596.413 0.583573 -0.859806 1579.22 1484.85 0.480364 0.767685 0.715224 0.79731 294.693 -2.17549 0.110728 1843.78 0.429327 2.95442 92.9047
784.06 -0.936875 2.77966 563.573 -0.832453 -0.160115 1379.66 1156.34 0.842118 0.662125 0.793606 0.779434 314.885 -1.0462 0.393349 1435.48 0.356216 2.94414 92.9047
802.717 -1.00838 -2.57723 410.644 1.95918 -0.637544 2597.86 2291.71 0.589522 0.665047 0.687121 0.806579 603.191 0.93313 0.899131 1349.91 0.796415 1.88895 92.9047
540.888 0.446316 -1.06218 486.45 -0.385191 3.0609 1046.7 926.401 0.405757 0.625168 0.816852 0.82517 285.036 2.08249 0.036767 1555.52 0.657616 3.04911 92.9047
925.403 0.596277 1.64436 655.986 0.985811 -1.72632 1644.51 1068.27 0.401032 0.523568 0.789161 0.769163 18.0198 -1.0456 0.0027287 1889.92 0.787127 2.96758 92.9047
962.292 -0.0779046 -2.04902 603.282 -1.28864 1.09734 1925.33 1489.07 0.372881 0.632899 0.533529 0.820971 98.7684 1.2212 0.116288 1941.43 0.210533 3.0065 92.9047
790.468 0.768115 -3.03031 473.481 -0.319722 0.565318 1487.35 790.726 0.742608 0.542377 0.775073 0.63156 373.07 -0.406881 0.459998 1275.41 0.715901 2.26006 92.9047
815.211 0.274693 -0.463413 504.053 0.122798 -2.87422 1243.6 1076.31 0.212678 0.603853 0.83922 0.805695 540.495 2.14624 0.874869 1367.1 0.970803 1.73536 92.9047
835.368 0.188651 0.885617 623.363 -1.5267 -2.76223 2100.84 1601.72 0.150453 0.786906 0.682036 0.792672 368.79 -1.5286 0.164807 1735.85 0.230628 2.84216 92.9047
643.087 2.10041 -2.83569 530.302 -0.207133 1.10186 2032.62 1664.99 0.445032 0.646634 0.778974 0.7869 397.938 -0.651003 1.73287 1147.65 0.749529 1.76752 92.9047
456.335 -1.25827 1.74317 452.532 -0.709263 -1.51384 1020.13 692.464 0.798435 0.346371 0.821535 0.765133 58.9179 1.37352 0.157884 1021.04 0.852302 2.9788 92.9047
715.062 0.177846 -2.94469 645.238 -1.89151 -0.303582 2187.09 1682.09 0.518999 0.839704 0.766987 0.841754 143.454 -2.95841 0.0506361 2092.5 0.0692852 3.02681 92.9047
637.239 -1.61129 -2.71321 534.585 0.105939 -0.544412 1618.39 1228.21 0.388413 0.732043 0.76765 0.846414 336.098 0.61225 0.168874 1707.45 0.820025 2.95717 92.9047
923.491 0.423027 -0.447405 600.72 1.24213 2.95388 1692.51 1188.74 0.475153 0.792308 0.582664 0.773567 55.8631 3.00652 0.0668032 2300.13 0.905845 3.02238 92.9047
935.089 -1.04734 -1.55765 675.373 0.306344 1.9251 2001.99 1661.9 0.730774 0.50962 0.725958 0.639471 152.854 0.0460172 0.189144 2511.55 0.0979509 2.9715 92.9047
641.356 1.38815 1.42523 601.101 1.63679 -1.70345 1369.03 868.231 0.323951 0.760354 0.791493 0.888033 106.226 -1.78245 0.051401 2110.81 0.893748 3.08156 92.9047
455.289 -2.50075 -0.0406736 394.4 -1.1348 2.96999 1121.81 818.981 0.710022 0.776059 0.758488 0.819455 32.7319 1.89366 0.0338682 975.556 0.209257 3.0082 92.9047
1007.54 -0.329278 2.41973 811.737 0.656557 -1.48107 1941.6 1844.45 0.738249 0.635451 0.791561 0.745682 126.653 -0.242505 0.3013 2607.73 0.819393 2.69676 92.9047
887.148 1.46654 0.129209 810.143 -0.4809 -2.64819 2574.6 2363.35 0.75114 0.735536 0.778625 0.714222 314.658 2.81101 0.816675 1984.11 0.184599 2.78359 92.9047
1352.04 -0.503532 1.53426 1252.36 -0.663736 -1.23289 2648.35 2391.19 0.125132 0.608035 0.873981 0.797819 269.731 -2.73042 0.369523 2889.9 0.406757 2.30508 -92.9047
529.982 -0.496223 0.299828 416.625 0.00615025 -2.29045 981.279 830.818 0.723094 0.680977 0.818751 0.761549 206.119 2.60264 0.242952 1272.67 0.132049 2.8912 92.9047
