pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
557.419 0.429436 0.0762103 528.736 -0.840391 -2.87366 1314.37 1299.2 0.409808 0.700696 0.434118 0.749549 546.806 1.42307 1.34741 1530.29 0.560289 1.9701 92.9047
538.803 -1.12236 0.820081 493.383 0.8707 -0.81885 1461.71 1074.87 0.21677 0.174433 0.662086 0.752359 651.646 -3.12546 0.00933576 1163.3 0.377751 2.75088 92.9047
703.464 1.15942 1.4322 514.4 2.41114 -2.25961 1417.45 1394.7 0.290456 0.770219 0.552059 0.774483 234.674 0.00668673 1.37206 1494.41 0.909157 0.895825 92.9047
752.624 0.591927 -0.250253 448.378 -0.142212 -2.65469 1173.18 1168.41 0.177425 0.624149 0.427823 0.759612 285.456 2.59257 0.799375 1407.15 0.712822 2.04565 92.9047
715.271 -0.00263525 1.33087 689.111 0.676107 -1.58912 1479.54 1484.46 0.693365 0.575274 0.625458 0.407753 159.696 -3.10284 1.51517 1410.29 0.112716 2.91897 92.9047
608.479 -0.806583 -0.560002 302.774 2.43727 0.78184 2175.19 157.543 0.187311 0.6783 0.691324 0.761115 720.462 2.91811 0.675638 947.204 0.877169 2.19931 92.9047
1344.3 -0.737562 0.84468 1288.86 0.489542 -2.67093 3110.21 3115.68 0.0882616 0.292727 0.679823 0.398533 314.291 -0.0133455 0.857732 3053.59 0.186794 2.76787 92.9047
851.408 1.33372 -0.895125 456.117 -0.399646 2.95494 1698.46 1622.66 0.403966 0.449247 0.519745 0.53285 473.498 1.83879 0.326787 1429.62 0.950694 2.40808 92.9047
563.547 0.390668 -0.313888 363.49 -1.09039 1.42575 1020.81 1006.99 0.246392 0.66389 0.744923 0.812225 563.559 -2.25708 1.75647 1261.55 0.913139 0.840073 92.9047
1103.69 -0.336959 1.02586 622.754 1.33178 -2.24545 2273.05 2262.21 0.642746 0.49549 0.608571 0.45514 464.371 -1.99749 0.251508 1836.19 0.289878 3.00664 92.9047
890.236 0.49909 3.05819 778.76 -0.396707 0.489596 1790.84 1740.23 0.0189245 0.36078 0.441288 0.542289 163.182 -2.67943 0.54566 2191.64 0.308813 2.54041 92.9047
468.346 -0.724504 2.67487 306.409 0.231211 -2.4466 568.56 562.048 0.182109 0.604814 0.168508 0.715131 494.376 0.210938 0.549621 1057.04 0.503792 3.06415 92.9047
704.778 0.097639 -0.922854 488.261 1.00755 2.56653 1309.54 1161.4 0.287016 0.625383 0.66172 0.779863 432.746 1.23766 0.350239 1385.39 0.834336 2.13437 92.9047
942.037 -1.2952 -0.692865 756.607 0.676764 2.93342 2555.3 2555.69 0.23997 0.301613 0.641572 0.327806 548.018 1.13654 1.79962 1918.93 0.978081 0.50566 92.9047
1156.86 0.102629 1.63468 975.932 -1.59061 -0.964013 2891.14 2836.7 0.339094 0.643582 0.794043 0.541326 518.602 -2.50576 0.324367 2135.69 0.952697 2.4706 92.9047
691.084 1.01861 0.44491 423.329 -0.520576 2.76602 1386.93 964.964 0.297959 0.453819 0.534262 0.283303 311.831 -1.97543 0.159577 1299.58 0.375867 2.58024 92.9047
851.926 -0.791804 -1.84857 702.959 -0.755608 1.0837 1616.84 1257.75 0.200032 0.655201 0.576695 0.630065 195.645 2.00272 0.916253 1570.03 0.20381 2.76856 92.9047
594.079 -0.660405 -0.315116 468.966 0.406741 -2.50183 1118.27 1078.86 0.741261 0.613265 0.739463 0.551686 628.508 1.4004 1.31739 1421.96 0.907529 2.58736 92.9047
1044.74 0.654397 0.0786261 760.214 0.710499 2.7792 1742.55 1746.69 0 0.598346 -1 0.459722 388.901 -2.36206 0.326032 1994.89 0.783378 2.11465 -92.9047
1008.97 0.0945467 1.6437 535.776 0.590317 -2.82612 1241.35 1160.51 0.462661 0.528882 0.724429 0.468061 948.018 -0.97125 0.267143 1570.26 0.486346 2.47702 92.9047
761.672 -0.0480315 1.51883 617.234 -0.732689 -1.61784 1466.2 1442.87 0.106071 0.50854 0.579317 0.568044 188.093 -1.09469 0.167048 1396.17 0.935137 2.77874 92.9047
522.263 -0.335194 2.79301 510.607 0.448786 -1.09341 1069.76 1010.75 0.601223 0.288891 0.653431 0.815764 389.367 0.383923 0.0838683 2143.76 0.158713 2.82295 92.9047
