pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1297.81 1.44412 -2.45048 1233.67 0.434264 0.823423 2878.81 2826.02 0.739111 0.410087 0.545715 0.673038 671.986 -2.30348 0.14373 3518.08 0.069966 3.01659 1.5571
1621.76 0.696303 1.72357 1285.42 0.704577 -1.0918 2869.55 2817.57 0.41534 0.249742 0.615303 0.53414 684.1 2.09427 0.359262 3502.27 0.188801 2.82625 1.5571
1561.22 0.659296 -2.67686 700.276 1.33611 -1.15072 1633.6 1620.08 0.240103 0.422994 0.710216 0.732872 630.449 0.484059 0.43949 2641.03 0.637226 2.72228 1.5571
1824.63 0.817184 0.0428439 879.073 -0.061363 -2.80262 2797.45 2650.42 0.384908 0.625734 0.3579 0.665215 776.153 -3.00633 0.0643687 2788.65 0.915484 2.98418 1.5571
1434.06 0.771862 0.642284 777.74 0.588436 2.75865 1856.58 1850.25 0.219874 0.6544 0.484747 0.604827 623.43 -2.22101 0.00280905 2258.88 0.961949 2.86629 1.5571
1316.46 -0.251375 2.65229 1107.23 -0.25753 -0.937152 2381.56 2315.14 0.272407 0.611309 0.409296 0.592352 601.99 -0.412934 0.377282 2881.22 0.949344 2.69028 1.5571
1016.22 1.15674 -1.32443 513.586 0.301414 1.49073 1573.97 1556.11 0.110719 0.75586 0.6822 0.758337 715.239 1.85911 0.366567 1937.09 0.368207 2.81589 1.5571
1208.06 -0.082982 -2.74547 421.027 -1.33876 -0.12538 1691.74 1539.36 0.713569 0.369272 0.764181 0.693582 804.128 0.397638 0.401203 1636.78 0.575256 2.74191 1.5571
2179.6 0.377555 -2.10374 1543.93 -0.98474 0.947073 4613 4055.86 0.623759 0.499885 0.677103 0.226282 651.853 -2.38977 0.285599 4530.43 0.259765 2.9619 1.5571
1973.51 0.729789 -0.220612 1574.35 0.192361 2.88867 3669.17 3617.78 0.280949 0.758709 0.321458 0.720251 665.787 -0.261095 0.0457147 3601 0.118703 3.09859 1.5571
1717.06 0.508653 2.56304 1166.18 -1.17484 -0.438674 3893.98 3865.61 0.699032 0.493124 0.682088 0.682703 762.971 -0.565766 0.13112 3436.89 0.207487 2.99781 -1.5571
1750.31 -0.756004 -2.71035 1245.09 1.03038 1.38154 3994.27 3956.2 0.546683 0.667106 0.702096 0.77396 610.929 0.423577 0.0452963 3752.23 0.517402 3.08471 -1.5571
1296.23 -0.188019 1.50066 1080.21 0.318256 -1.09604 2374.77 2347.57 0.313108 0.662511 0.560217 0.496035 846.993 -1.61563 0.516755 2604 0.282554 2.59949 1.5571
1637.97 0.363505 0.708474 1052.71 0.621154 -2.80995 2690.56 2317.78 0.632657 0.287254 0.58679 0.512917 615.072 -2.40622 0.02472 2847.37 0.785153 3.10036 1.5571
2040.73 0.355679 0.869886 1729.8 0.422413 -3.03826 3527.61 3284.51 0.234067 0.348583 0.714323 0.620263 1145.64 -2.33671 0.702405 4250.54 0.345192 2.43746 1.5571
1862.16 0.788157 -2.18675 1059.03 0.373867 1.6438 2740.26 2687.61 0.431855 0.413752 0.76383 0.706121 687.458 -1.5644 0.619621 2980.06 0.422012 2.4519 1.5571
1113.12 0.863862 -0.52533 957.659 0.16978 2.84774 2184.41 2167.19 0.650434 0.26296 0.746874 0.550571 628.199 2.62487 0.221617 3039.72 0.134926 2.91258 1.5571
1735.04 -0.583751 -3.01581 1408.52 -0.227012 -0.24262 3140.77 3112.8 0.609687 0.554711 0.563063 0.636017 662.374 2.91358 0.353424 3250.97 0.210409 2.7801 -1.5571
1590.36 0.836991 1.34077 1522.39 0.0397895 -0.795388 3014.1 3005.39 0.713631 0.206386 0.557329 0.586787 693.989 -1.30906 0.515096 5042.28 0.0966389 2.97056 1.5571
1742.85 -0.169037 -1.66012 586.045 -0.925612 2.35769 2239.56 1783.5 0.0852455 0.692951 0.924379 0.83565 626.154 1.44934 0.896144 2294.21 0.546144 2.25813 1.5571
1585.52 -0.334091 1.99951 1396.48 0.63474 -1.08908 3541.8 2282.31 0.251185 0.243509 0.456783 0.470884 601.502 1.89925 0.000546217 2996.87 0.0250822 3.09687 1.5571
