pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
1130.27 0.146419 0.0828145 989.813 0.156439 2.56368 2016.85 1997.41 0.41845 0.770696 0.498683 0.721714 713.749 -2.01591 1.15732 2144.2 0.948793 1.5571
1525 -0.432086 1.91714 982.132 0.623975 -1.18261 2965.52 2294.11 0.175036 0.750082 0.814068 0.554078 232.995 1.66391 0.046782 3444.01 0.190189 1.5571
998.833 -0.771084 1.6007 762.619 -0.0230028 -2.48571 1725.19 1628.36 0.633683 0.664647 0.740196 0.764588 30.5697 3.02821 0.0824811 3109.02 0.224819 1.5571
853.72 0.34826 1.98275 567.134 0.202697 -0.671288 1367.45 1362.61 0.341067 0.710001 0.79037 0.660272 426.618 -1.66186 0.947357 1473.03 0.96873 1.5571
2200.22 0.147984 -0.795609 1897.49 -0.250092 2.91623 4164.6 3685.33 0.119782 0.37922 0.288947 0.438171 372.852 1.19736 0.231326 5075.96 0.630654 -1.5571
1281.94 0.920159 3.13901 931.506 0.954413 -0.207892 2285.05 1734.66 0.468336 0.109967 0.748144 0.78041 205.744 0.986472 0.712522 2542.4 0.535518 1.5571
955.337 -0.682348 0.947892 859.981 -0.00900439 -1.81415 1915.41 1819.11 0.724831 0.349495 0.819869 0.842472 311.183 2.77519 0.805195 1982.52 0.51682 1.5571
1635.62 0.353055 -1.14438 1468.27 0.539644 1.34254 3102.36 2429.64 0.237753 0.220885 0.861096 0.825706 356.459 2.49154 0.35905 3962.38 0.968365 1.5571
2094.1 0.422427 2.14484 1091.09 -0.328473 -1.64204 3144.68 3006.44 0.895333 0.598686 0.631634 0.545566 895.309 -0.519515 0.101678 3922.19 0.808568 1.5571
1012.43 -0.798707 -0.0977449 988.745 -0.29305 -2.87329 2048.39 2035.16 0.241209 0.850067 0.48164 0.59985 762.466 2.1756 0.0694859 2881.4 0.588536 1.5571
980.728 0.135003 2.73147 973.369 -0.00657963 0.364084 1924.27 1505.19 0.18985 0.632692 0.676277 0.692238 72.2187 -1.18423 0.27736 2770.74 0.217362 1.5571
562.055 -1.39592 2.36833 458.835 -0.884785 -1.73638 964.595 892.186 0.570021 0.565379 0.845389 0.762841 467.616 0.0867396 0.128992 1107.88 0.93885 1.5571
1132.05 0.44427 2.05223 843.243 -0.264104 -1.85444 1959.75 1949.99 0.642306 0.788061 0.818173 0.815413 272.48 -1.31432 0.5457 2659.23 0.401695 1.5571
1291.15 -0.433884 -1.61281 1278.03 0.0714645 1.84152 2639.26 2595.81 0.801072 0.671042 0.826583 0.444142 79.2784 -0.865471 0.241576 4172.63 0.275042 1.5571
1256.03 1.14547 2.82585 1170.68 -0.0947717 -1.16899 2839.02 1738.86 0.148182 0.492464 0.577268 0.909154 1015.95 0.753469 1.06938 2462.2 0.914639 -1.5571
941.634 0.901316 -1.07735 900.163 -0.198483 2.73849 2045.88 2045.23 0.823334 0.558674 0.70836 0.468058 238.117 0.0161372 0.319253 3171.79 0.374056 1.5571
958.232 -0.522024 -1.32973 903.446 -1.54578 1.4232 2095.36 2063.92 0.667241 0.57557 0.797933 0.750706 297.122 2.83466 0.203573 1952.37 0.915312 1.5571
958.637 0.164818 2.43086 814.052 0.26497 0.494872 1470.35 1480.72 0.735937 0.447363 0.643413 0.825028 307.736 -1.47476 0.129796 2490.73 0.455825 1.5571
767.827 0.591559 2.9603 508.158 -1.01233 0.0642912 1679.92 1603.71 0.693918 0.689681 0.795197 0.628626 91.6277 0.14215 0.0816389 1608.3 0.704536 1.5571
898.073 0.259731 2.74958 480.031 -0.106312 -2.15421 926.614 754.268 0.389021 0.439869 0.713991 0.570542 939.566 0.0172288 0.0281911 1594.9 0.342568 1.5571
1600.42 -0.787793 0.379618 634.466 0.660442 -1.1602 2154.39 2096.17 0.476004 0.632295 0.692875 0.684946 1441.65 3.09668 0.149032 2617.33 0.723199 1.5571
822.477 1.52914 -0.207285 806.703 1.10469 -2.44792 1565.9 1352.24 0.67895 0.40915 0.56379 0.6684 661.165 1.78604 0.0622629 1677.58 0.773223 1.5571
1029.33 0.409805 -2.01994 941.052 1.36769 -0.304111 1791.05 1795.46 0.710804 0.280587 0.7686 0.574612 970.518 2.36731 0.204726 2610.71 0.835855 1.5571
1281.86 0.427919 -1.60108 1152.65 0.0310861 2.03597 2452.36 2325.63 0.296488 0.654014 0.314512 0.717088 481.778 2.51072 0.0672703 3607.2 0.960111 1.5571
1854.37 1.53293 -0.30901 1761.72 -0.44477 2.65085 5527.64 5574.51 0.658723 0.59387 0.679432 0.468374 651.949 3.01991 0.369062 5001.36 0.0968864 1.5571
1763.05 0.221254 1.59379 1195.25 0.483565 -1.78047 2933.36 2969.38 0.321355 0.303092 0.480962 0.600278 448.156 -1.21806 0.320263 3216.97 0.805561 1.5571
1610.42 0.340316 0.146005 1230.44 -0.0036863 -2.72501 3039.25 2059.03 0.140401 0.799982 0.677202 0.846136 124.571 0.283685 0.349943 3660.09 0.217033 1.5571
1240.87 -0.733751 -0.143951 711.853 0.12304 1.14187 1420.29 1409.84 0.721954 0.797899 0.848313 0.822524 1154 -3.00423 0.0109799 2515.2 0.953956 1.5571
752.64 0.505548 1.13157 525.303 -0.772137 -3.07137 1406.99 1307.24 0.810237 0.72546 0.771272 0.796132 436.953 -1.21799 0.171525 1486.81 0.622976 1.5571
1198.62 -0.159025 2.02165 926.407 1.08678 0.511544 2020.2 2039.21 0.769542 0.70592 0.543769 0.722242 192.544 -2.33113 0.304725 3673.52 0.304232 1.5571
1500.89 1.38434 0.4975 443.785 -0.467545 2.76382 2353.63 1916.65 0.211285 0.479076 0.499907 0.6778 1134.64 -2.36982 0.0886364 2184.07 0.752408 1.5571
884.184 1.09497 -2.38257 640.686 -0.52781 0.407275 2037.69 1975.89 0.745868 0.698407 0.840925 0.757938 184.613 1.61044 0.365658 1708.56 0.649732 1.5571
1523.09 0.245072 1.12054 1190.29 0.581133 -0.938772 2365.82 2380.49 0.18297 0.274534 0.891113 0.815933 879.8 -2.86177 0.433771 3336 0.647947 1.5571
1240.49 0.116276 1.4956 693.93 0.152706 -1.07683 1828.07 1747.55 0.544368 0.469228 0.735141 0.709466 698.515 -2.13257 0.0638163 2015.47 0.932708 1.5571
1089.14 -0.546961 1.15435 974.207 -0.772516 -1.27688 1964.64 1943.35 0.289806 0.411426 0.594478 0.633864 540.953 -1.93708 0.365549 2837 0.899063 1.5571
1377.8 0.708387 -2.89671 948.955 -0.633485 1.06759 2790.21 1965.11 0.307331 0.435065 0.750639 0.687779 250.53 0.562223 0.373758 3571.84 0.318905 1.5571
1074.26 -0.461232 -3.09333 842.678 -1.17129 -0.195587 2036.35 1947.18 0.347026 0.646004 0.848135 0.826104 245.908 0.674365 0.259558 1988.33 0.903002 1.5571
1817.03 -0.368635 -1.17221 1700.82 1.15512 1.3937 4542.15 4263 0.324463 0.391568 0.895208 0.642757 156.442 1.89707 0.369921 4619.73 0.746985 1.5571
1861.4 -0.291057 1.32671 1851.89 -0.216087 -2.57688 3462.24 3504.23 0.534716 0.473948 0.715093 0.439033 540.586 -1.36923 1.08939 4824.84 0.722443 -1.5571
1847.81 -0.209137 1.15417 1446.15 0.163854 -2.5146 3238.03 3195.35 0.645077 0.678625 0.811343 0.746472 574.872 -3.01745 0.500775 4602.95 0.565982 1.5571
2040.77 -0.787882 -0.308638 1449.05 0.227667 2.40956 3833.32 3834.12 0.777727 0.581953 0.704064 0.530048 144.272 -2.46899 0.216249 4468.73 0.630425 -1.5571
1157.66 -0.113989 -1.7702 893.018 -1.05844 1.30751 2267.8 2287.63 0.690403 0.168943 0.523544 0.821656 723.043 2.90077 0.500934 2829.82 0.904677 1.5571
1378.1 -0.437086 0.69967 680.033 0.177868 -2.55003 2149.52 1764.77 0.23503 0.560373 0.807778 0.660806 594.69 -2.46719 0.0850744 2222.66 0.262518 1.5571
