pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1847.57 -0.365926 1.38222 1502.78 0.19031 -2.22192 3393.78 3383.95 0.684447 0.525727 0.723068 0.674047 383.903 -0.468401 0.700777 3822.94 0.632305 2.55357 1.5571
1373.86 -0.468607 2.57333 1322.03 -0.442043 -0.485769 2733.73 2629.04 0.558659 0.160425 0.41941 0.564908 289.916 -2.36254 1.34917 2797.58 0.82565 2.63766 1.5571
963.064 0.4824 1.48593 531.233 -0.419455 -0.676476 1445.78 1378.64 0.468296 0.657667 0.247519 0.801674 728.366 -2.35333 0.960063 1578.87 0.783295 2.88829 1.5571
1251.63 0.127478 -0.33264 867.137 1.06701 -2.56222 2228.67 1379.78 0.423176 0.730303 0.65726 0.584331 905.797 2.18533 1.02174 2250.42 0.959146 1.60528 1.5571
1374.85 -1.15513 -2.86566 1052.14 0.5218 -0.858249 3047.67 3032.28 0.0224419 0.531326 0.729525 0.639414 566.123 0.828051 0.446553 3240.09 0.528089 2.14292 1.5571
883.113 -0.272153 -2.38985 365.348 1.56694 1.98895 1518.77 1501.81 0.247539 0.292812 0.376485 0.611908 726.762 0.409193 0.0167796 1387.47 0.736607 2.81582 1.5571
1443.55 0.191251 -1.46252 1301.36 0.195829 2.2157 2717.04 2112.25 0.636037 0.232772 0.45124 0.719126 637.224 1.25722 0.214038 3267.03 0.940061 2.50633 1.5571
670.581 -1.37166 0.126321 636.014 -0.0935947 -1.31232 1259.9 1240.51 0.619709 0.617656 0.604738 0.484613 361.592 2.09143 0.542423 1963.68 0.921004 2.3423 -1.5571
1122.28 -0.507806 -1.1175 416.913 -0.936887 2.80961 1314.38 1248.86 0.565218 0.481577 0.7404 0.550124 859.456 1.60907 0.374423 1621.02 0.934995 3.10123 -1.5571
2012.16 -0.0650832 -2.18838 645.118 0.676223 0.807847 2442.08 2431.34 0.282403 0.55177 0.368045 0.698118 1516.84 0.990017 0.193765 2944.29 0.521599 2.98486 1.5571
1696.04 -0.5171 3.11304 1695.39 -0.656272 0.588663 3333.5 2211.7 0.364374 0.215028 0.726176 0.382313 157.917 1.18492 0.193741 4726.84 0.455433 2.48181 1.5571
1888.9 -0.974764 2.15486 858.893 -1.09 -2.24882 2176.08 1990.9 0.316816 0.660742 0.484532 0.385169 1597.8 -0.493551 0.0220199 3002.25 0.108698 3.13296 1.5571
1301.73 0.436614 2.443 621.241 0.523441 -1.23342 1742.76 1746.3 0.343737 0.237818 0.613947 0.314099 437.72 0.0564062 0.823534 2377.17 0.488688 3.07238 1.5571
1335.84 0.896178 1.31654 1112.36 -1.26352 -2.25839 3980.96 3846.78 0.723954 0.620409 0.657158 0.420814 236.314 -1.95545 0.288889 2932.29 0.242558 2.72296 1.5571
1308.75 0.134966 -1.36052 436.3 1.18475 1.11696 1669.79 1558.18 0.836998 0.648314 0.709924 0.747084 905.16 1.75881 0.165091 2093.64 0.939603 2.95191 1.5571
1117.14 1.22884 2.71672 1019.68 -1.02977 -0.748564 3646.31 3422.3 0.507446 0.283066 0.666289 0.653627 193.27 0.148586 0.27223 3476.26 0.133416 2.97564 1.5571
740.88 0.14171 -0.335626 376.543 0.628262 -2.93327 1068.52 1005.67 0.326951 0.768608 0.348024 0.635825 391.57 2.59319 0.77339 1133.84 0.425289 2.57544 1.5571
915.795 -0.519176 -1.25021 482.86 -0.919915 2.02578 1367.28 1320.53 0.556592 0.578397 0.681248 0.743964 242.099 1.27594 0.0251319 1878.78 0.927909 2.50203 1.5571
1549.02 -0.759134 3.0603 1005.07 0.972344 -0.465953 3487.08 3333.04 0.583213 0.660671 0.639602 0.689698 211.876 0.797122 0.73804 3201.88 0.495079 3.04562 -1.5571
1998.03 0.674826 -0.425194 1977.38 -0.338345 2.34442 4438.55 4439.39 0.327404 0.716378 0.426248 0.493452 231.291 -2.41632 0.191552 4561.78 0.95149 2.18267 1.5571
1463.21 -0.0711972 1.01271 1053.77 0.964214 2.34072 2273.81 1994.12 0.187367 0.68155 0.491815 0.784685 1566.25 -1.62828 0.203039 2993.09 0.199308 2.82882 -1.5571
2028.69 0.122217 -1.80582 1880.83 0.591049 0.760038 3894.27 3747.58 0.720903 0.511121 0.679062 0.747527 968.059 2.4895 1.33263 3903.66 0.225737 2.92648 1.5571
1012.37 -0.527658 1.70121 598.104 -0.322597 -1.46859 1671.24 1341.54 0.256598 0.505959 0.584876 0.703955 470.383 -1.35188 0.125158 1859.23 0.159656 2.98982 1.5571
964.363 -0.551053 -2.2475 576.712 1.22437 2.46229 1878.67 1754.69 0.0945115 0.602397 0.671111 0.634588 670.822 0.27272 0.138106 2042.81 0.75527 2.69531 1.5571
1454.62 1.15871 -0.508148 1285.21 -1.04611 -2.68513 4439.83 4188.35 0.346557 0.57619 0.638944 0.609365 515.035 1.35412 0.173437 3623.1 0.150908 2.84339 -1.5571
1534.68 0.365047 -1.04325 1502.75 0.52538 1.3412 2996.52 1964.36 0.322237 0.521731 0.669139 0.614305 430.515 3.04155 0.388084 3816.26 0.670327 1.85289 1.5571
1472.79 -0.457182 0.273532 646.454 0.0472124 -2.23238 2047.86 1601.15 0.165972 0.447916 0.741373 0.181306 633.412 -2.74386 0.511658 2912.47 0.623271 2.63518 1.5571
1238.23 0.568459 1.49268 564.814 1.0871 -1.5383 1750.65 1692.12 0.412744 0.57278 0.569882 0.838016 567.868 -2.01972 0.475713 2250.45 0.878741 2.65596 1.5571
824.114 0.685138 2.3764 792.685 -0.414211 -1.30988 1820.78 1820.01 0.124015 0.110278 0.54286 0.630238 229.228 -0.693151 0.499195 2680.77 0.368524 2.57262 -1.5571
