pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
455.015 1.57637 -2.21828 -1 -1 -1 -1 582.578 0.489329 -1 0.676573 -1 376.24 0.494919 1.35579 652.515 0.574502 2.21496 92.9047
1263.32 -0.413559 -0.105661 -1 -1 -1 -1 649.945 0.678077 -1 0.61007 -1 1270.49 2.91873 1.58657 1422.48 0.887371 1.6982 92.9047
592.589 0.438084 0.00786345 487.056 -0.86476 -2.84628 1309.08 1294.48 0.70964 0.687044 0.613213 0.631233 592.903 1.56201 1.56397 1540.57 0.622296 1.81446 92.9047
513.96 -1.12962 0.706437 481.934 0.853712 -0.784417 1368.44 1036.8 0.345068 0.227708 0.52963 0.683501 678.467 -3.12806 0.130922 1099.12 0.699338 2.51269 92.9047
391.176 -0.9543 -0.210382 -1 -1 -1 -1 318.29 0.41177 -1 0.730946 -1 410.641 3.08994 0.650247 680.268 0.395436 2.4692 92.9047
436.56 1.1402 -1.30756 -1 -1 -1 -1 924.05 0.455121 -1 0.30139 -1 401.669 2.42523 1.71552 674.722 0.586558 2.02113 92.9047
472.789 0.059573 1.38161 -1 -1 -1 -1 1174.27 0.523745 -1 0.740959 -1 411.884 -1.59975 1.07996 804.179 0.560714 2.2221 92.9047
742.883 0.609141 -0.255713 445.736 -0.144109 -2.72654 1178.54 1186.31 0.38991 0.760504 0.680288 0.678208 314.233 2.58005 0.808578 1393.31 0.723949 2.02718 92.9047
386.575 -1.20964 -2.51705 -1 -1 -1 -1 357.152 0.351257 -1 0.544752 -1 426.696 0.901843 0.150785 558.462 0.855525 2.71351 92.9047
703.936 -0.333631 0.785516 463.792 0.61553 2.30654 970.662 975.62 0.669746 0.618254 0.712414 0.797775 870.34 -1.77403 2.20261 1175.06 0.738298 1.51995 92.9047
797.811 0.0861543 -2.29549 -1 -1 -1 -1 286.842 0.313344 -1 0.615261 -1 727.831 0.892638 0.413951 894.776 0.338233 2.75629 92.9047
625.403 -0.673178 1.85593 429.217 -0.224646 -1.16013 1070.56 1065.74 0.528142 0.621432 0.557173 0.811101 424.349 -2.38196 1.21904 1357.83 0.740254 1.50196 92.9047
611.772 -0.808703 -0.545252 260.277 2.47071 0.803858 2063.16 2044.75 0.224199 0.668754 0.719875 0.751943 723.706 2.93298 2.14784 866.793 0.828563 1.33039 92.9047
