pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
388.753 0.928402 1.44617 308.282 -1.06819 -1.58569 1093.86 860.9 0.734761 0.706946 0.786767 0.879781 59.4701 -2.92258 0.151311 930.013 0.0736635 3.01008 0.0996691
1807.17 -0.327099 -1.14481 1323.84 -0.44581 1.38612 3016.1 2805.04 0.767691 0.783904 0.775006 0.833979 574.002 2.96045 0.238062 3705.41 0.741756 3.00655 -0.0996691
1119.39 0.266166 -1.9893 1093.53 0.684699 -0.582293 1593.13 1841.41 0.652451 0.0998269 0.776359 0.829052 812.203 1.86564 0.0822972 3262.86 0.307913 2.64636 0.0996691
1748.36 0.345229 -0.614944 1212.37 -0.300798 3.03254 3017.34 2867.35 0.851735 0.357579 0.812403 0.81273 649.735 1.73975 0.0939504 3367.27 0.81062 2.86966 0.0996691
1905.56 -0.970538 -1.73367 1297.63 -0.950918 2.24801 2922.34 2770.09 0.764803 0.808089 0.807598 0.727224 237.419 -1.18738 0.350345 5092.41 0.967586 3.07759 0.0996691
1963.23 0.0829203 1.23433 1780.04 0.12089 -1.07922 3611.24 2336.39 0.734694 0.125531 0.733257 0.68649 615.094 -1.18642 0.294483 5516.31 0.939738 3.06858 -0.0996691
2153.9 -0.7041 1.63759 1602.77 -0.268818 -2.00438 3836.86 2470.68 0.22599 0.621346 0.477694 0.884558 556.146 -1.06669 0.673091 4342.99 0.536269 2.30306 0.0996691
2146.05 -0.255377 -0.165658 2049.08 -0.0543907 -2.67365 4218.29 2803.33 0.505554 0.0936175 0.770933 0.686527 68.0105 1.88631 0.0931351 5487.98 0.845586 2.47048 0.0996691
2217.64 -1.03756 -2.51158 1655.89 0.344743 0.244468 4828.38 4450.85 0.465916 0.72859 0.330778 0.617801 769.157 1.38604 0.0325171 3954.87 0.972521 2.49452 0.0996691
377.541 1.01931 1.43773 263.116 2.60118 -2.12461 876.376 529.808 0.601015 0.795197 0.846498 0.713752 95.4421 1.0914 0.34453 981.635 0.34678 2.71034 0.0996691
2586.79 0.14935 -1.70066 2113.53 1.24895 1.76602 5621.97 4540.89 0.16507 0.663089 0.579109 0.74714 130.2 -0.144417 0.939296 5370.01 0.944557 3.0305 0.0996691
