pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1200.37 0.128569 0.101162 870.342 0.147365 2.60534 1953.28 1948.51 0.555036 0.727549 0.567498 0.692298 716.27 -2.20785 1.47313 2070.7 0.349957 2.49849 1.5571
1941.47 -0.353019 1.30336 1493.74 0.170355 -2.30427 3448.95 3457.3 0.617895 0.586398 0.579225 0.719246 407.508 -0.796217 0.393811 3946.91 0.642711 2.49315 1.5571
800.326 -0.942592 -3.01207 542.439 1.08829 1.38163 1930.27 1928.24 0.714747 0.271141 0.682929 0.779943 601.783 -0.649276 0.0834577 1565.5 0.632662 2.44789 1.5571
881.986 0.437781 1.49428 515.451 -0.420091 -0.663995 1341.25 1312.45 0.313053 0.782802 0.51101 0.533097 672.6 -2.38599 0.989067 1509.51 0.767897 2.89122 1.5571
1198.04 0.118054 -0.386591 827.733 1.09092 -2.53487 2118.4 1980.73 0.37902 0.159397 0.658441 0.660627 982.899 2.12966 1.03851 2140.94 0.931126 1.52459 1.5571
1414.92 -1.15313 -2.82913 1039.66 0.572011 -0.836777 3123.36 3133.83 0.163612 0.661606 0.64284 0.559749 612.658 0.771799 0.539774 3285.31 0.532871 2.14248 1.5571
308.504 -2.4044 -3.0603 -1 -1 -1 -1 307.041 0.822006 -1 0.65176 -1 302.428 0.232606 0.266183 455.897 0.627557 2.71416 1.5571
918.78 -0.259214 -2.29389 340.856 1.56948 2.0052 1503.13 1502.84 0.475242 0.389721 0.746802 0.721355 701.437 0.478707 0.0859125 1410.16 0.743749 2.68668 1.5571
1519.27 0.462067 2.90693 893.367 0.304509 -2.00262 1503.39 1497.89 0.66041 0.286527 0.63585 0.621436 1800.36 0.151754 0.0408497 2749.88 0.831596 2.71763 1.5571
1685.72 -0.190485 0.158349 1011.02 -0.148424 2.53585 2534.49 1962.06 0.0671013 0.563837 0.591867 0.567567 1176.47 -2.35873 1.39286 2775.06 0.536074 2.04508 1.5571
1420.07 0.198181 -1.47391 1316.21 0.242081 2.19036 2715.74 2172.66 0.465641 0.244093 0.6386 0.711485 572.649 1.21707 0.108753 3286.91 0.936181 2.58223 1.5571
686.629 -1.33968 0.0735513 619.468 -0.0765519 -1.33435 1241.4 1241.81 0.624093 0.618724 0.717739 0.442544 360.382 2.1094 0.662947 1977.5 0.464748 2.17649 -1.5571
1103.83 -0.575682 -1.17025 413.626 -0.96766 2.87079 1262.57 1212.13 0.160459 0.3877 0.590783 0.793431 911.745 1.52079 0.427358 1613.81 0.93213 3.1182 -1.5571
