pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
568.814 0.4592 0.0033058 529.655 -0.848541 -2.91181 1342.68 1320.39 0.267512 0.712175 0.358226 0.740234 550.428 1.49513 1.49276 1543.26 0.636719 1.77536 92.9047
539.253 -1.09968 0.802822 484.757 0.848092 -0.846852 1420.87 1042.38 0.195163 0.180953 0.55236 0.723799 633.244 -3.10707 0.0258801 1110.93 0.355173 2.87568 92.9047
673.527 1.18717 1.55899 506.079 2.33132 -2.26727 1310.3 1282.14 0.341489 0.732242 0.250014 0.835039 218.636 -0.0979579 1.25327 1448.76 0.904593 0.915989 92.9047
741.995 0.647793 -0.251934 442.295 -0.168713 -2.74914 1192.62 1185.29 0.123218 0.62208 0.398613 0.585712 422.875 2.71526 0.814053 1379.76 0.397958 2.50075 92.9047
718.025 -0.0237352 1.38963 712.299 0.629463 -1.62859 1507.64 1498.71 0.632193 0.441985 0.631299 0.523667 116.583 3.12152 1.53508 1424.27 0.0622704 3.01718 92.9047
646.099 -0.642772 1.8762 436.996 -0.222977 -1.1846 1095.7 1047.66 0.468628 0.708184 0.668582 0.741331 450.905 -2.49811 1.30603 1360.6 0.712776 1.6208 92.9047
643.102 1.22786 -2.83097 504.078 -0.21072 1.90003 1203.63 1198.9 0.447154 0.499729 0.715819 0.292095 730.444 -0.326915 0.13949 1259.94 0.902632 2.64261 92.9047
832.856 1.34076 -1.03294 453.932 -0.352707 2.86377 1645.56 1548.2 0.408441 0.354043 0.454534 0.487124 467.036 1.68673 0.466563 1397.47 0.808764 2.25383 92.9047
1072.33 -0.363903 0.95597 609.963 1.34749 -2.20683 2252.31 2228.2 0.687224 0.323543 0.69035 0.653193 456.758 -2.08952 0.119978 1770.6 0.279828 3.11651 92.9047
928.159 0.499521 3.02629 818.205 -0.445576 0.496161 1886.18 1819.63 0.03763 0.319192 0.397306 0.547817 200.167 -2.3231 0.933988 2257.61 0.325889 2.50108 92.9047
577.756 1.24599 0.59546 419.941 0.444317 2.46429 896.322 890.138 0.0649948 0.494235 0.515312 0.700797 776.105 -2.16957 1.65165 1363.21 0.608315 1.86833 92.9047
526.214 0.463313 2.9756 250.579 -2.27902 -0.55774 1535.26 1221.9 0.332967 0.828067 0.787954 0.741262 230.415 -0.328938 0.23956 844.665 0.319165 2.80922 92.9047
