pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1592.58 -0.220615 1.64083 1413.77 -0.705039 -2.24306 3142.58 3500.97 0.357816 0.443779 0.457504 0.571483 352.119 1.0747 0.566046 4635.47 0.784162 2.41811 -0.0996691
2008.49 0.64484 -1.79254 1195.09 -1.01768 0.240203 3912.81 3908.41 0.246707 0.458336 0.753998 0.291187 1262.82 2.41945 0.254879 4460.93 0.589285 2.43743 -0.0996691
2312.67 -0.869145 -2.47903 1317.24 -0.184009 -1.3176 2273.88 2279.11 0.12386 0.251256 0.504591 0.512979 1576.14 1.07579 0.125961 5150 0.385022 2.85427 0.0996691
1407.21 -0.263514 2.39019 1389.04 1.46214 1.43863 3022.62 3019.25 0.630839 0.316768 0.591477 0.565616 1615.11 -0.80028 0.594559 4227.16 0.776529 2.59591 0.0996691
978.355 -0.626925 -2.6125 -1 -1 -1 -1 1157.55 0.475175 -1 0.642429 -1 743.968 0.540404 0.0312227 1216.04 0.61591 3.12168 0.0996691
2518.24 -0.311376 -2.15445 1070.42 -0.0960164 2.45383 2666.56 2195.58 0.64689 0.618258 0.673681 0.731947 2540.61 0.730728 0.114372 4191.09 0.965774 2.7676 0.0996691
1775.12 -0.16656 -1.28028 1006.23 -0.453746 1.16086 2581.11 2439.03 0.441876 0.548597 0.322411 0.709037 337.306 2.03317 0.0934848 3872.33 0.922478 2.88111 0.0996691
1991.14 0.422164 -1.85954 1678.15 0.934289 0.654532 3623.27 3608.94 0.250456 0.455028 0.6066 0.338307 853.172 2.21239 0.216017 4059.45 0.842295 2.43476 0.0996691
2355.3 -0.588533 -1.34086 1446.12 -1.1866 1.59935 4114.81 3594.43 0.506932 0.652015 0.454026 0.605608 426.903 1.96977 0.162819 4569.39 0.851362 2.99369 0.0996691
2019.76 -0.0446993 0.0489455 1726.49 -0.11062 2.64085 3641.15 3608.63 0.263648 0.564316 0.754624 0.659544 1025.62 2.68608 0.0294199 5213.46 0.277123 2.60772 0.0996691
