pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
464.987 1.58682 -2.1197 290.099 0.142487 0.545813 922.954 919.018 0.732821 0.36616 0.657425 0.642397 78.7816 0.882382 0.333964 942.693 0.327991 2.66817 92.9047
721.579 0.47125 0.037584 575.832 -2.01804 2.85801 2421.63 2382 0.593693 0.548944 0.736617 0.664843 341.832 -2.05632 1.00782 1449.76 0.606875 2.77905 92.9047
650.207 -1.50417 -1.1876 533.344 -1.05223 -2.82026 923.688 894.306 0.532314 0.483269 0.494113 0.526712 519.745 1.31326 0.144863 1509.86 0.510473 2.3563 92.9047
930.092 0.513412 2.04085 678.929 -1.18325 -1.16411 2197.5 2200.04 0.331737 0.294671 0.557589 0.453055 74.6314 0.544473 0.0954417 1973.42 0.814665 2.08957 92.9047
560.801 -0.186876 1.23215 438.597 -1.49697 3.05451 1061.13 1028.44 0.468053 0.699694 0.496079 0.88102 504.553 -0.595941 0.341251 1455.41 0.560105 2.3017 92.9047
459.721 -1.44689 0.249369 296.944 0.235274 -2.30684 1012.92 1317.07 0.702182 0.354303 0.769318 0.622304 488.424 3.06712 0.88145 999.991 0.41737 2.56614 92.9047
1260.12 -0.370538 -1.10852 636.655 -0.000137869 2.59832 1801.73 2191.43 0.438676 0.358711 0.616074 0.742568 264.468 1.58483 0.0261377 2434.07 0.449702 2.71938 92.9047
455.94 -0.730497 0.614913 431.724 1.83364 -2.74185 1733.14 1406.81 0.497284 0.611487 0.493863 0.489947 8.55296 1.47525 0.854771 1274.98 0.735816 3.0944 92.9047
705.73 0.669838 -0.314532 321.812 -1.10435 2.22581 1329.68 1276.31 0.343778 0.64823 0.671793 0.625793 544.349 2.66562 0.304941 1369.59 0.930561 2.67487 92.9047
704.719 -0.0854352 1.55618 514.747 -1.17182 -2.74366 1237.32 1083.34 0.328822 0.668719 0.69332 0.651806 530.75 -0.862911 0.226273 1330.05 0.892588 2.69679 92.9047
