pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
265.927 -1.54441 -1.67087 262.749 -2.14632 1.5226 562.449 529.593 0.23814 0.647351 0.196419 0.719327 15.101 0.794751 0.210447 526.388 0.85413 2.67485 0.0996691
1502.13 0.367691 2.85946 1455.58 -0.695302 -1.87866 2677.56 2531.48 0.392765 0.583411 0.656256 0.623332 439.389 0.368981 0.10939 4551.88 0.900402 2.99902 -0.0996691
3032.41 -0.36269 0.383651 2611.45 -0.399763 -2.3852 5648.18 4583.87 0.253173 0.262537 0.645504 0.48092 211.84 2.26878 0.323822 6541.43 0.716275 2.31787 0.0996691
674.664 -0.493368 -0.437478 359.471 1.08145 2.58245 1337.61 1097.51 0.742133 0.52044 0.746197 0.588535 349.273 2.77264 0.0997491 1000.07 0.346716 3.07978 0.0996691
1977.1 -0.566608 3.0168 894.489 -0.222735 -1.22125 2387.2 2169.46 0.469514 0.244245 0.532777 0.614716 590.474 0.583503 0.00670636 3977.47 0.754084 2.48754 0.0996691
1331.21 -0.84087 -0.0928211 949.702 0.690905 -3.07797 2950.49 2885.12 0.275387 0.524363 0.629335 0.704187 92.7277 2.79615 0.0406318 2604.29 0.943409 2.84886 0.0996691
1681.34 -0.565588 -1.79181 1677.93 0.841157 0.333835 3906.58 3863.1 0.195702 0.655457 0.677575 0.713741 264.542 -0.940196 0.852221 5839.09 0.967546 2.58401 -0.0996691
525.072 1.02348 0.689273 516.456 -0.298295 -3.11965 1251.28 1135.83 0.631642 0.621156 0.618259 0.728415 63.4369 0.455112 0.225926 1477.5 0.817541 2.81321 0.0996691
1182.18 -1.23146 -0.318841 512.911 1.34397 1.90956 2978.31 2643.3 0.460013 0.284502 0.459157 0.419792 622.479 2.97846 0.191526 2185.23 0.747092 2.81091 0.0996691
357.825 -0.596997 0.907547 342.639 -2.09629 -2.23296 918.85 840.389 0.687028 0.637658 0.703575 0.709574 18.1924 -2.49685 0.0212152 671.79 0.836285 2.83732 0.0996691
1345.02 -0.301177 -1.56163 1334.04 0.653424 1.339 2998.7 2952.87 0.513329 0.261871 0.680382 0.659194 75.9644 1.55019 0.185466 3016.44 0.961121 2.98606 0.0996691
1621.29 0.305398 -1.83374 1125.71 -0.540073 1.36988 2963.95 2917.23 0.69625 0.258623 0.642561 0.511589 163.908 0.556123 0.815467 3134.12 0.176401 3.07721 0.0996691
2870.81 -0.449639 1.37399 2163.05 -0.30886 -2.15971 5174.45 3963.08 0.0893386 0.535142 0.63627 0.655888 119.441 1.12683 0.0490978 6504.57 0.0962959 3.04309 0.0996691
2067.38 -0.384671 0.729117 1906.01 0.830804 -2.16274 4718.51 4690.85 0.680382 0.756893 0.608477 0.82652 166.97 0.643663 0.0853633 5103.22 0.515269 3.0519 0.0996691
324.49 -0.335572 0.82156 318.491 -0.996156 -2.32081 691.11 650.134 0.64199 0.67126 0.587105 0.673634 12.875 2.05618 1.25633 616.626 0.0146925 3.11534 0.0996691
2089.81 0.578224 1.72777 1560.75 0.732143 -0.948676 3720.69 4017.71 0.633726 0.222087 0.712092 0.809589 681.835 -1.15689 0.184551 5566.41 0.433856 3.06954 -0.0996691
1632.62 -0.0138905 -2.13313 1177.81 -0.698207 0.68023 2968.65 2806.55 0.246433 0.458956 0.612439 0.782125 9.30298 2.02575 0.502213 3453.2 0.918848 1.62056 0.0996691
290.933 0.0490304 -1.75433 289.954 2.49567 1.46581 1079.53 952.521 0.460689 0.742369 0.652146 0.649385 24.4619 0.458605 0.996847 557.471 0.0893208 3.086 0.0996691
2059.64 -0.388349 0.220625 1166.91 0.996126 -3.07625 3879.71 3818.29 0.498764 0.200537 0.696184 0.627718 525.856 -2.97258 0.0396054 4240.53 0.577652 3.12894 -0.0996691
1168.54 0.888173 2.70498 654.94 -0.770453 -1.65998 2195.7 2032.23 0.622403 0.613965 0.516845 0.487322 755.671 0.228642 0.0353881 2277.95 0.574751 2.46369 0.0996691
2254.04 -1.0729 1.91465 1940.22 1.18587 -1.99702 6990.61 6805.3 0.52798 0.351712 0.607381 0.736246 274.176 -0.274605 0.0249554 5439.55 0.965896 2.99443 0.0996691
1651.74 0.591531 2.67912 784.481 1.73359 -1.25707 2540.15 2428.63 0.731448 0.688964 0.741325 0.779094 626.602 -0.186807 0.00888987 3083.21 0.635128 2.91792 -0.0996691
1302.98 0.355228 2.29376 1203.01 -0.848913 -0.794813 2991.67 2902.33 0.488178 0.638898 0.730367 0.704684 204.322 -0.600017 0.202637 2641.78 0.0485566 3.09377 0.0996691
1538.93 -0.165528 2.6982 1511.31 0.20623 0.18431 3006.3 2067.37 0.192716 0.652823 0.770357 0.666244 1274.3 -2.23997 1.18602 3726.86 0.394786 2.67287 -0.0996691
1655.73 -0.309435 3.01644 1368.71 -0.49596 -0.350309 3026.12 2979.13 0.643674 0.202554 0.741648 0.349948 295.805 -2.07819 0.289259 5123.68 0.597784 2.76841 -0.0996691
1178.43 0.238803 2.39844 1047.75 -1.5403 -1.81178 2977.12 2650.6 0.710927 0.297307 0.523507 0.521119 292.694 1.23485 0.262004 3427.93 0.662754 2.94137 0.0996691
1709.9 -1.15444 0.558156 812.227 0.456943 -2.50107 3215.26 2795.98 0.416667 0.53122 0.615452 0.646421 912.596 -2.64569 0.0400164 2511.67 0.844083 3.04127 0.0996691
3089.82 0.115187 1.07404 1703.31 1.02702 -2.05359 5409.21 4624.14 0.0557263 0.518336 0.704118 0.37752 662.464 -2.19437 0.140779 5558.82 0.165461 2.99739 0.0996691
1473.39 0.0403345 1.76448 890.491 -0.585494 -0.298397 2115.83 1914.42 0.2986 0.447603 0.575135 0.378941 1049.32 -2.23849 0.0117857 2902.33 0.872363 2.292 -0.0996691
2082.05 0.020845 1.36151 1419.97 -0.681103 -0.230313 2765.5 2733.79 0.463945 0.286003 0.680016 0.530944 598.228 -1.40208 0.675804 6132.17 0.266126 2.84415 -0.0996691
1473.88 1.00011 -2.15825 838.853 -0.577173 1.5294 2899.96 2878.8 0.682684 0.124922 0.573885 0.363037 91.3099 0.412501 0.0600615 3092.69 0.417195 2.51286 0.0996691
592.906 1.26307 0.743966 450.514 1.64996 -2.31602 1087.57 876.077 0.307153 0.597186 0.535812 0.73876 63.6793 1.30583 0.396285 1352.76 0.0481821 3.04587 0.0996691
1469.11 0.178973 -2.49869 1354.41 0.352064 0.934552 2850.24 2737.46 0.326085 0.528193 0.660945 0.556526 146.58 0.724223 0.211898 3455.98 0.139465 2.86528 0.0996691
2640.06 0.213595 -1.87327 2252.73 -0.133876 1.25495 5351.09 3021.76 0.381733 0.22303 0.514545 0.686944 454.528 1.25791 0.0705203 5196.13 0.942997 2.92925 0.0996691
1451.91 -0.111581 -2.20752 1386.28 0.370386 0.818696 2946.71 2852.08 0.413728 0.526136 0.645212 0.749149 83.3825 0.354307 0.450798 3027.8 0.0727109 3.01359 0.0996691
295.005 0.738817 -0.741923 294.31 1.2158 3.05049 597.118 532.436 0.418187 0.601029 0.81002 0.738532 10.6076 -0.380118 0.370378 725.766 0.302768 2.53768 0.0996691
1245.38 -0.12873 -1.68826 1154.85 1.11089 1.25927 2897.78 2710.8 0.348169 0.466824 0.665096 0.735208 136.297 2.1116 0.846772 2455.36 0.846615 2.54484 0.0996691
1758.93 -1.39726 0.548615 1036.48 -0.374999 3.05591 2999.47 2717.92 0.24577 0.473995 0.520307 0.729152 729.931 -2.8672 0.100598 3625.41 0.882019 2.96803 0.0996691
453.974 0.953172 1.98493 390.295 1.26475 -1.12302 883.108 794.281 0.310132 0.614124 0.749829 0.599146 63.0953 -1.20703 0.186975 839.683 0.138952 2.99894 0.0996691
