pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1735.96 -0.363177 -1.14934 1273.53 -0.437608 1.27446 2811.42 2773.53 0.732659 0.233001 0.736693 0.675791 637.925 3.02317 0.356786 3556 0.664264 2.98136 -0.0996691
1137.46 0.595717 -0.5741 1132.01 0.117222 -2.04289 1673.85 1679.37 0.103942 0.334891 0.618248 0.379321 848.605 1.78928 0.0464774 3132.07 0.393805 2.40454 0.0996691
1604.45 -0.510987 -2.28135 1045.58 -0.494737 0.530965 2675.4 2552.85 0.235672 0.656582 0.68289 0.571762 818.88 0.0822091 0.177981 3654.36 0.752568 2.81147 0.0996691
1814.04 0.235483 -0.595059 1170.62 -0.374494 3.11247 2950.1 2930.08 0.349623 0.877368 0.768512 0.761182 725.534 1.86989 0.266949 3340.78 0.821397 2.19734 0.0996691
2239.03 -0.807316 1.73269 1723.15 -1.01702 -1.70208 4181.28 2775.69 0.0457489 0.479854 0.429829 0.614879 319.101 -1.68662 0.0152771 4791.52 0.191152 3.02526 0.0996691
1907.1 0.0520418 1.28213 1740.34 0.103777 -1.10778 3547.49 2894 0.603197 0.1225 0.718602 0.804615 691.874 -1.14536 0.352508 5413.07 0.570471 2.07462 -0.0996691
2085.31 -0.695111 1.63307 1605.89 -0.286257 -1.94475 3780.08 2778.31 0.215482 0.652641 0.714304 0.702278 446.61 -0.965566 0.573725 4306.29 0.514087 2.3436 0.0996691
417.85 -1.65078 2.91929 -1 -1 -1 -1 487.864 0.670523 -1 0.451189 -1 274.241 -0.227721 0.0154318 544.781 0.459541 3.1225 0.0996691
2156.27 -1.02593 -2.48848 1691.81 0.340619 0.255395 4778.76 4522 0.507897 0.476571 0.465027 0.716037 816.559 1.47513 0.101204 3984.87 0.965862 2.49878 0.0996691
2504.69 0.0811185 -1.66479 2006.17 1.25147 1.8185 5481.21 4522.16 0.190774 0.486722 0.703154 0.66581 264.011 0.163279 0.63674 5189.83 0.493068 2.47718 0.0996691
1400.26 0.729612 2.1746 827.236 -1.25391 -0.399369 3251.86 3254.31 0.339298 0.229434 0.643396 0.420995 559.474 -0.941083 0.541868 2733.22 0.371118 2.5759 -0.0996691
681.162 0.0146413 1.00326 358.067 -2.56186 1.55645 1700.94 1509.2 0.707695 0.332489 0.679618 0.707103 997.764 -1.94721 2.17454 1051.05 0.938467 1.15504 0.0996691
1173.55 0.944529 -1.37632 805.375 -0.396682 -2.21144 1668.83 1668.06 0.802263 0.491424 0.548449 0.566647 916.171 1.48035 0.187219 3428.15 0.386826 3.04387 0.0996691
1496.57 -0.223931 -3.07707 1294.97 -0.537054 -1.36 2339.46 1652.08 0.542608 0.0861727 0.334256 0.495231 1075.73 1.12321 0.0112368 4085.78 0.274344 2.73459 -0.0996691
2202.99 0.4539 -1.48626 2086.25 0.169082 0.813349 4246.96 3075.82 0.150642 0.405555 0.612901 0.628558 305.499 -3.0142 0.604782 5818.85 0.614864 1.85033 0.0996691
-1 -1 -1 -1 -1 -1 -1 478.332 -1 -1 -1 -1 293.196 -2.83098 1.67002 644.107 0.860111 1.50333 0.0996691
520.212 0.511602 -0.81737 -1 -1 -1 -1 608.04 0.739884 -1 0.644522 -1 564.588 2.90147 0.134796 947.048 0.75509 2.69914 0.0996691
1955.15 -0.750628 -1.67846 1132.17 -0.0666705 1.7785 3173.54 2993.09 0.674638 0.440076 0.51768 0.351956 1001.14 1.21371 0.0825836 3263.2 0.877105 2.80922 0.0996691
1387.61 -1.04972 3.0715 680.014 2.24017 0.432092 5198.23 5211.99 0.105746 0.61768 0.481183 0.800738 826.576 -0.401406 0.708602 2332.81 0.541894 2.42024 0.0996691
1530.04 0.135593 2.24397 1444.38 1.16847 -0.107512 3205.06 3176.82 0.804548 0.255844 0.663131 0.436605 1460 -2.97829 0.154677 4289.21 0.926961 3.02836 0.0996691
832.959 -0.854901 -1.30031 597.938 1.63349 1.49556 2659.15 2393.59 0.141625 0.474474 0.523368 0.708825 350.251 2.61166 0.504204 1496.13 0.763346 2.8752 0.0996691
952.281 -1.5495 1.13322 839.628 -0.262574 -0.00365955 1579.3 1559.33 0.843168 0.483866 0.584659 0.664334 1454.93 -2.22308 1.25349 2545.07 0.697273 1.66357 0.0996691
1713.9 0.212796 -1.24605 1631.95 0.712556 0.802982 3019.7 2996.97 0.492411 0.422792 0.584 0.762384 702.387 -2.73381 0.284819 5362.65 0.368776 2.46871 0.0996691
2981.26 0.555499 -2.3802 1435.01 -1.31373 0.0749938 5923.14 5931.34 0.624147 0.625717 0.445201 0.515997 733.001 1.02697 0.349676 5796.32 0.490715 2.5264 0.0996691
2400.68 -0.108383 -1.03605 2057.54 -0.850966 2.72302 4752.42 3538.04 0.181502 0.847421 0.630498 0.834993 367.433 -1.00608 0.00634528 6098.69 0.375457 2.55857 0.0996691
491.667 -2.31552 1.55625 -1 -1 -1 -1 782.993 0.812345 -1 0.677943 -1 306.097 -1.53157 0.242891 654.549 0.575332 2.94829 0.0996691
1381.25 -0.249701 -1.48618 1279.13 -0.35596 2.03675 2621.49 2626.33 0.523132 0.715988 0.660964 0.47855 509.137 0.4809 1.55434 2666.18 0.192698 2.76176 0.0996691
2366.26 0.654199 0.596985 1753.62 0.852684 -2.29752 4161.38 3435.62 0.426737 0.330856 0.332251 0.73237 602.06 -1.96126 0.0948569 4944.21 0.652809 2.65656 0.0996691
2145.47 -1.15755 -2.05748 1199.65 0.0785694 2.70262 3089.31 3097.75 0.257365 0.260356 0.601129 0.0980645 2005.08 0.621328 0.196179 3846.11 0.675777 2.48263 0.0996691
2244.53 -1.04314 1.78319 1712.11 1.22165 -1.90739 6652.45 6624.19 0.505486 0.533836 0.54775 0.681975 332.014 -1.28882 0.621746 4946.34 0.302284 2.58535 0.0996691
566.033 1.40171 2.2058 -1 -1 -1 -1 285.212 0.600272 -1 0.734646 -1 550.508 -0.759058 0.732206 679.59 0.883093 2.59065 0.0996691
1430.78 0.141164 -0.7813 684.443 -0.021554 1.24544 1780.1 1300.22 0.799453 0.23754 0.59693 0.735527 1289.12 2.87831 1.606 2115.72 0.710385 2.05382 0.0996691
984.511 -1.03723 2.06963 603.367 0.384521 -0.0888717 1844.13 1745.65 0.304704 0.640434 0.815603 0.589121 825.543 -1.74237 1.65444 1638.3 0.879625 1.36793 0.0996691
907.019 -0.908041 -2.02278 -1 -1 -1 -1 608.801 0.391245 -1 0.658289 -1 777.383 1.10619 0.0120419 988.956 0.793835 3.12577 0.0996691
1336.46 0.284939 2.84609 1197.91 -0.304552 0.628958 2461.34 2238.75 0.539126 0.308081 0.376612 0.546815 1041.72 -1.31979 0.295967 2659.47 0.860319 2.45707 0.0996691
1410.19 0.358415 -0.614168 509.555 -1.01594 -2.01239 1691.83 1629.17 0.300639 0.401481 0.376061 0.663267 1123.94 2.21827 0.0761338 2404.32 0.862094 3.03861 0.0996691
1560.89 0.286195 -2.19524 1013.06 -0.834201 1.41106 2932.08 2470.12 0.402479 0.278071 0.717891 0.715558 714.105 0.332942 0.0572982 2713.72 0.907774 2.58676 0.0996691
567.7 -2.53637 -0.630769 -1 -1 -1 -1 2064.77 0.440765 -1 0.506762 -1 337.556 2.46237 0.119503 810.87 0.408034 3.07112 0.0996691
1732.39 -0.127939 0.0638988 1611.16 0.827468 2.69055 3839.28 2655 0.558115 0.191932 0.367776 0.764946 509.16 2.29454 0.106383 4912.21 0.464706 2.33164 -0.0996691
2422.04 -0.586731 1.54123 671.394 1.00131 -1.59259 3421.16 3431.15 0.478333 0.302741 0.569028 0.596553 1091.16 -1.61219 0.0201367 3720.88 0.564732 3.13309 -0.0996691
1844.42 0.130917 2.76017 1140.35 -0.839169 -1.50432 2864.34 2867.11 0.34343 0.427594 0.325888 0.624834 1709.52 0.272515 1.77675 2986.69 0.568083 2.01855 0.0996691
2236.44 1.37659 -1.8075 1382.37 -0.428139 1.27658 5200.85 4260.78 0.285004 0.268149 0.408256 0.787212 862.465 1.38818 0.0328355 4119.68 0.317061 3.10268 0.0996691
648.898 1.3377 0.935025 328.069 -1.19733 -1.03422 1698.53 1653.24 0.745248 0.672244 0.673483 0.738851 491.915 -2.42748 1.221 1153.21 0.775945 1.69913 0.0996691
1456.69 0.179197 -0.906331 272.948 0.465613 1.89563 1264.56 1259.55 0.0524237 0.769273 0.513581 0.832331 1154.88 2.1241 0.219787 1942.43 0.697858 2.81087 0.0996691
1731.54 1.48598 -2.20123 1094.91 -1.01595 0.708272 5217.73 5226.98 0.382707 0.261963 0.760576 0.638319 441.787 0.440277 0.267918 3367.57 0.252133 2.90953 0.0996691
419.784 -1.93923 0.568593 -1 -1 -1 -1 338.125 0.512756 -1 0.577335 -1 345.23 -2.54031 0.0775432 459.36 0.744862 3.08959 0.0996691
761.766 0.706843 1.20593 465.264 1.89041 1.43092 785.858 785.859 0.565593 0.664749 0.68517 0.727624 817.074 -1.86786 0.0260598 1631.88 0.308242 3.04366 0.0996691
669.169 0.606273 -1.60931 -1 -1 -1 -1 694.049 0.340513 -1 0.816053 -1 540.752 1.54108 0.0613711 804.244 0.671847 3.08898 0.0996691
1501.01 0.47383 -1.98189 342.705 -0.0744808 1.02525 1513.42 1448.75 0.160541 0.588075 0.446882 0.807465 998.181 1.12698 0.0999038 2006.75 0.652608 3.00709 0.0996691
2157.13 -0.197209 1.52531 1462.21 -0.369127 -2.04379 3653.04 1705.96 0.0568214 0.51351 0.378559 0.443066 532.581 1.118 0.0191634 5129.93 0.189501 3.11326 0.0996691
635.858 -0.580863 2.21305 511.363 0.369461 -2.61008 969.235 969.23 0.724583 0.412363 0.78732 0.674851 605.542 -0.049585 0.396359 1473.5 0.616602 2.16413 0.0996691
950.797 1.20014 0.973698 508.798 -0.348388 -2.2136 1857.17 1818.27 0.533037 0.63552 0.818777 0.680386 807.108 -2.32093 0.117684 1784.56 0.297746 3.11319 0.0996691
2543.59 0.0709946 -1.11601 1906.17 -0.861269 2.13621 4908.5 4885.48 0.40953 0.337276 0.494533 0.298523 473.017 0.937223 0.064067 5967.17 0.718102 2.18864 0.0996691
420.025 1.13276 0.89238 -1 -1 -1 -1 371.607 0.688549 -1 0.841753 -1 318.198 -1.99595 0.856688 629.289 0.806364 2.53231 0.0996691
728.116 0.626396 -0.638202 -1 -1 -1 -1 333.772 0.503543 -1 0.548446 -1 691.837 2.50127 0.14456 768.654 0.905779 2.99491 0.0996691
2497.65 0.193374 -1.9616 947.952 -0.730966 0.895597 3506.04 3329.94 0.173184 0.586078 0.237873 0.674277 1691.06 1.43089 0.484085 3687.38 0.48691 2.90841 0.0996691
1248.77 0.210213 0.29898 442.263 -0.785655 -2.66342 1735.24 1718.98 0.397185 0.492563 0.837669 0.653658 910.013 -2.68003 0.0162213 1895.19 0.476339 2.96698 0.0996691
1581.52 -0.316762 0.0694351 -1 -1 -1 -1 1172.5 0.333528 -1 0.439996 -1 1368.61 -3.06565 0.0908611 1778.17 0.784108 3.05724 0.0996691
1178.09 -0.398966 -1.32685 613.366 -0.793711 2.78351 1625.12 1513.28 0.635382 0.27614 0.447605 0.820166 1263.98 1.19643 1.58733 2092.24 0.81186 1.34872 0.0996691
1831.09 0.0320385 -1.21956 751.763 -0.0812394 -2.45031 1428.27 1434.09 0.521298 0.556391 0.671927 0.751707 2151.89 1.5339 1.19605 2733.01 0.880687 2.33367 0.0996691
1661.47 -1.39904 0.568506 854.971 1.96587 -1.27487 6476.15 6478.21 0.639108 0.155704 0.553641 0.652176 850.075 -3.01854 0.181361 3299.2 0.461541 2.515 0.0996691
1592.2 -1.14215 0.96752 1565.7 0.183085 -1.61188 3883.74 1851.27 0.142446 0.7916 0.717049 0.753975 533.341 0.72517 0.0382102 4544 0.4647 2.50678 0.0996691
1057.72 0.8098 -1.84528 919.742 -1.01505 0.680647 2799.07 2794.28 0.77961 0.535274 0.739805 0.791719 300.594 3.00745 0.614475 2432.08 0.848718 1.7137 0.0996691
1025.82 -0.897498 1.68701 648.891 1.24464 1.75891 2188.28 1808.18 0.344715 0.606595 0.720588 0.599659 1363.64 -1.32123 0.470975 2116.81 0.318341 2.72535 0.0996691
366.904 0.167774 1.34823 -1 -1 -1 -1 459.991 0.505504 -1 0.494549 -1 271.968 -1.79986 0.0529788 483.942 0.534749 3.09512 0.0996691
1718.14 0.600266 2.78455 1338.46 0.966445 -0.853145 3008.05 2993.37 0.569966 0.775423 0.678313 0.644195 1687.28 0.784768 0.325736 4277.3 0.765965 2.62705 0.0996691
1461.99 -0.692005 0.941929 1080.84 -0.442002 -2.18888 2537.32 2545.83 0.318235 0.403738 0.323088 0.407045 379.607 -2.23847 0.0495892 2551.16 0.149443 3.13081 0.0996691
444.046 1.11627 2.61975 374.072 1.61595 0.565357 756.429 724.381 0.341517 0.342884 0.829444 0.844266 396.889 -1.35078 0.367692 1032.08 0.167067 2.85659 0.0996691
1979.99 0.0658095 -0.588536 1309.2 0.971501 -2.78078 3246.83 3253.86 0.482825 0.345341 0.845533 0.315468 475.149 1.27368 0.12365 5273.34 0.421368 2.35237 0.0996691
1047.78 0.464499 -1.25082 -1 -1 -1 -1 365.616 0.518629 -1 0.710948 -1 1082.57 1.82432 1.96159 1117.45 0.960738 1.24578 0.0996691
2596.66 1.1332 0.205951 1584.12 -0.550128 3.04234 5584.44 5586.18 0.263771 0.450053 0.730621 0.715396 1062.42 -2.51112 0.00495603 4312.53 0.909912 2.71305 0.0996691
568.433 -0.636845 1.1038 -1 -1 -1 -1 451.159 0.702951 -1 0.4514 -1 496.028 -2.02096 0.084667 638.367 0.784288 3.07385 0.0996691
1240.38 0.475429 0.837009 614.945 1.23993 -2.53115 1894.57 1844.12 0.673057 0.749127 0.792408 0.757455 616.114 -2.0798 0.3366 1898.44 0.0938875 3.01793 0.0996691
1113.8 0.192873 -1.60284 512.346 -0.841005 1.447 1729.81 1718.28 0.440774 0.759783 0.572192 0.630486 611.273 1.61213 0.151091 1621.01 0.376276 3.06027 0.0996691
1229.09 0.713001 0.164279 353.131 -0.76254 3.13327 1753.26 1578.88 0.163667 0.692304 0.691782 0.775634 812.122 -2.98568 0.16838 1696.08 0.47127 2.94713 0.0996691
1549.76 0.159481 -0.407165 566.324 -1.53572 0.815859 2086.99 2088.54 0.17293 0.669523 0.441993 0.669576 1625.62 2.86415 1.20299 2635.16 0.766195 1.80888 0.0996691
1915.2 0.165847 -1.27914 989.054 -1.00397 1.55959 3485.36 921.841 0.30703 0.528123 0.746843 0.64067 1034.51 2.16656 0.483937 3004.11 0.346824 2.43333 0.0996691
2375.2 0.323032 -2.30897 2048.38 -1.32096 1.65172 5740.25 5714.23 0.542453 0.533686 0.745189 0.81451 653.026 0.393194 0.141802 5802.86 0.796694 2.56036 0.0996691
1366.5 0.420497 0.962144 1256.61 -0.144916 -2.68518 2648.9 2657.66 0.684851 0.160222 0.699775 0.603127 313.929 2.74752 0.415627 4177.08 0.60578 2.51914 0.0996691
2239.81 -0.0460414 0.414459 372.446 0.714929 -2.73331 1976.61 1977.98 0.137827 0.745558 0.679027 0.773685 1858.85 -2.72105 0.00916027 2616.37 0.715561 3.13852 0.0996691
1071.52 0.584786 1.44722 495.477 -0.664086 -1.57679 1769.26 1634.11 0.402274 0.456021 0.339455 0.831958 300.021 -1.91845 0.250295 1818.48 0.562424 3.11559 0.0996691
934.091 0.46612 -0.0241585 302.405 1.21553 3.11846 1147.07 1156.79 0.635897 0.422101 0.376613 0.712086 636.159 3.11379 0.00467115 1244.49 0.507939 3.14057 0.0996691
1722.98 -0.549659 1.51944 1650.91 0.463284 -1.79454 3900.11 3758.76 0.389649 0.391298 0.687229 0.321837 953.783 0.654408 0.0343496 4334.24 0.174936 2.90709 0.0996691
2094.76 0.0272727 1.77454 1427.5 0.722716 -0.910873 3594.21 3601.01 0.471527 0.267405 0.236413 0.597816 617.175 -1.2509 0.0482251 4621.92 0.971422 2.97701 -0.0996691
1361.42 -0.302318 -1.95131 1042.91 1.11279 1.00744 3028.45 3033.44 0.290621 0.751792 0.587297 0.653602 382.108 1.72077 0.714777 2409.49 0.161289 2.95744 0.0996691
1500.08 -0.252182 -1.91862 597.995 -0.785355 0.4187 1887.44 2326.73 0.205768 0.46848 0.435575 0.73613 968.134 1.14696 0.164384 2794.96 0.836653 3.05323 0.0996691
1169.87 0.327839 0.275984 970.53 0.00614669 -1.54732 1751.34 1700.15 0.394919 0.650943 0.678805 0.760297 768.332 2.25865 0.0742628 3366.9 0.375264 2.5652 0.0996691
2153.57 -0.563201 1.25717 1257.52 -1.09076 -2.93859 2993.61 2962.88 0.0726806 0.740149 0.816979 0.816573 1680.37 -1.44148 0.738074 3784.19 0.891526 1.96058 0.0996691
2287.57 0.112667 -1.56211 791.519 -1.55053 1.90144 3661.16 3618.08 0.532789 0.442102 0.424024 0.694275 273.957 1.89371 0.0102554 4682.96 0.51165 2.81751 0.0996691
2150.55 -0.307414 -1.80134 1219.8 -0.861173 2.36796 3278.57 2463.07 0.233711 0.197929 0.515101 0.354081 1252.07 0.677335 0.108596 4319.09 0.872216 2.81215 0.0996691
483.716 -1.02543 -0.608168 -1 -1 -1 -1 454.206 0.351717 -1 0.665739 -1 384.868 2.54915 0.112532 572.857 0.698982 3.04367 0.0996691
1641.81 0.162606 -2.83319 1394.5 -0.0464283 1.15408 2799.64 2786.1 0.208619 0.616421 0.720374 0.575827 1617.26 -0.132849 0.217617 4322.84 0.73421 2.91681 -0.0996691
1462.21 -0.0326094 -1.33525 1451.75 -0.631899 2.25094 3054.06 2776.31 0.498623 0.432094 0.766595 0.709754 1261.82 1.55846 0.0868478 4148.69 0.774304 2.80686 0.0996691
1861.7 0.0773126 -1.02642 1303.51 -1.2615 2.87131 3716.09 3698.54 0.387478 0.530266 0.574267 0.632397 266.247 0.198161 0.266222 4568.41 0.69369 2.4071 -0.0996691
1739.37 0.155674 0.651675 1639.71 1.14445 -1.29605 3297.6 3299.34 0.509029 0.0995094 0.793992 0.627055 302.606 -2.00702 0.710482 5532.07 0.890657 1.95043 0.0996691
1979.87 0.434845 0.994113 816.768 -2.08211 -1.76596 4888.88 4887.18 0.484224 0.707772 0.536588 0.68504 644.22 -2.24503 0.114464 3586.11 0.438148 2.9283 0.0996691
