pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
359.178 -1.68856 -1.68834 348.724 -2.23946 1.5361 797.354 521.612 0.724987 0.7532 0.749334 0.852842 45.2616 1.52463 0.0291425 667.423 0.0551252 3.11856 0.0996691
2129.18 -0.361351 -1.13674 1426.67 -0.498762 1.32708 3389.72 3026.38 0.571076 0.795541 0.851263 0.82669 306.945 -1.25663 0.0472931 4934.31 0.200866 3.12729 -0.0996691
1593.6 0.321229 2.84547 1559.43 -0.728491 -1.86572 2911.91 2566.31 0.776221 0.692104 0.838452 0.644237 426.079 0.500648 0.0642283 4708.12 0.98266 3.01932 -0.0996691
774.495 -0.532668 -0.487812 469.654 1.10463 2.60571 1712.53 1082.74 0.697044 0.640495 0.767805 0.792177 359.448 2.54678 0.110011 1287.99 0.147104 3.09163 0.0996691
430.451 1.45793 0.289319 367.708 0.142323 -2.96424 1039.3 666.842 0.828663 0.757802 0.864248 0.848599 45.6807 -2.38736 0.117144 753.464 0.334478 2.87487 0.0996691
439.838 2.43305 -1.76389 420.982 1.04989 1.42266 1142.29 809.175 0.689929 0.67235 0.672805 0.801801 42.3016 1.86757 0.213308 883.431 0.375086 2.88954 0.0996691
1969.67 -0.608163 3.00973 1017.9 -0.278073 -1.28933 2514.09 2290.98 0.589979 0.568274 0.609769 0.764069 622.51 0.63983 0.00367326 4142.97 0.304558 2.99375 0.0996691
1447.32 -0.808047 -0.0581551 1057.16 0.680541 -3.0765 3245.18 2885.87 0.587112 0.682154 0.828164 0.773383 105.042 2.55767 0.167438 2848.6 0.934059 2.77235 0.0996691
1840.81 0.738905 0.32321 1708.6 -0.639308 -1.84765 4155.6 3820.76 0.803196 0.781044 0.86052 0.70961 201.8 -1.77634 0.0729731 5972.76 0.237417 2.99523 -0.0996691
515.748 -0.474529 -1.60896 368.639 -1.71378 1.54343 1106.11 714.906 0.743013 0.755587 0.835722 0.87492 196.271 1.67901 0.142092 1013.63 0.930019 2.89414 0.0996691
549.027 -1.5087 -1.87483 482.809 -1.43976 1.29253 1104.44 791.053 0.826909 0.675101 0.841264 0.897847 17.4856 -0.460443 0.152958 1074.41 0.0883073 3.08226 0.0996691
472.431 0.590213 1.9811 449.998 0.28291 -1.07941 966.392 815.311 0.814027 0.795894 0.724672 0.797242 18.8673 -1.17358 0.082408 1073.93 0.0480564 3.05297 0.0996691
574.043 2.08797 -2.80684 559.272 2.63318 0.0796581 1269.29 817.576 0.842563 0.712884 0.825177 0.851534 144.973 2.33649 0.0625849 1102.3 0.279701 3.0828 0.0996691
