pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
287.27 1.01406 1.4915 277.121 -1.04627 -1.60086 897.223 849.372 0.250193 0.588306 0.629352 0.541275 9.45603 3.03071 1.53814 547.53 0.0253182 3.10826 0.0996691
1766.28 -0.343245 -1.05272 1260.8 -0.437834 1.23531 2740.96 2661.05 0.683056 0.608732 0.714425 0.703488 702.779 2.8225 0.0514975 3528.58 0.707472 2.86861 -0.0996691
1105.78 0.15543 -2.06356 1085.65 0.600284 -0.527658 1661.47 1835.34 0.0273388 0.116119 0 0.454764 732.545 1.86929 0.103717 3092.87 0.335442 2.57318 0.0996691
1789.09 0.276627 -0.54379 1133.86 -0.381746 3.05029 2947.51 2905.79 0.587498 0.72285 0.615698 0.733559 678.599 1.8637 0.137293 3267.33 0.825629 2.26978 0.0996691
2178.54 -0.826121 1.82557 1765.5 -0.997124 -1.67611 4213.96 2778.96 0.00728866 0.621323 0.56717 0.4261 275.484 -1.12357 0.549956 4799.4 0.406404 2.35116 0.0996691
1940.8 0.0624628 1.28395 1849.24 0.119401 -1.10752 3673.01 2471.07 0.651662 0.143413 0.621794 0.735601 644.078 -1.1089 0.298772 5562.25 0.958366 2.40041 -0.0996691
2080.46 0.00277172 -2.70566 2046.71 -0.204892 -0.0716972 4172.67 2822.99 0.126959 0.516994 0.667807 0.493773 238.621 -0.950323 0.882974 5368.41 0.807893 2.09305 0.0996691
2106.05 -1.04279 -2.51938 1554.47 0.347388 0.283536 4586.39 4252.02 0.447968 0.603076 0.322125 0.633354 690.826 1.33504 0.0147245 3725.41 0.965255 2.51883 0.0996691
1400.34 0.719513 2.17665 796.443 -1.26409 -0.440171 3203.06 3172.98 0.35069 0.126424 0.678759 0.303865 550.289 -0.966905 0.526808 2677.17 0.365047 2.61947 -0.0996691
1506.26 -0.219424 -3.05072 1315.82 -0.512339 -1.34756 2380.45 1629.16 0.305684 0.0521178 0.828789 0.537496 1172.15 1.10835 0.00500369 4116.06 0.29587 2.71494 -0.0996691
2234.3 0.469017 -1.43756 2011.83 0.138017 0.762907 4131.65 2977.13 0.195022 0.450823 0.566287 0.70519 513.715 2.70907 0.0198348 5724.07 0.929267 2.39759 0.0996691
481.724 0.875948 0.559993 408.062 -0.586949 -3.01392 1142.59 890.505 0.585642 0.465923 0.766003 0.570117 118.4 1.37692 0.819315 1266.95 0.398404 2.4794 0.0996691
1372.58 -1.31706 -1.15264 1148.88 -0.539218 1.99063 2724.83 2660.75 0.433359 0.400892 0.513295 0.701182 105.391 3.1266 0.10616 2943.74 0.465417 2.64585 -0.0996691
584.619 0.0516499 3.0852 557.895 0.842446 -0.00587942 1249.82 1213.73 0.513828 0.233874 0.786077 0.667364 19.9577 -1.79957 1.38844 1137.87 0.0242044 3.09607 0.0996691
1072.1 0.676887 1.9261 928.015 -0.296105 -1.89189 2159.18 2215.33 0.0693927 0.410972 0.409902 0.432633 439.779 2.0305 0.104418 3101.85 0.236412 2.73293 0.0996691
