pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
322.909 1.88977 -0.708498 320.351 2.04151 2.32017 704.228 0.849931 0.849552 0.809033 0.880929 14.7006 -1.33647 0.206885 640.631 1.5571
2166.79 -0.259571 1.84203 1538.12 0.291958 -2.78247 3110.84 0.332996 0.349672 0.864424 0.649857 1403.4 -0.75805 0.083724 4720.17 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.3397 0.254804 0.123653 207.196 1.5571
1219.17 -0.0683335 -1.74832 1123.43 -0.686016 0.910012 2468.3 0.779403 0.798984 0.858227 0.847884 415.499 2.2027 0.136425 2525.11 1.5571
1305.34 -0.0544813 2.86067 1122.38 1.46508 -0.966692 3084.72 0.840908 0.709744 0.802837 0.895377 230.536 0.468111 0.0443058 3024.53 1.5571
2223.29 0.319981 1.25197 1629.72 0.290436 -1.58786 4028.1 0.210186 0.785171 0.64253 0.734697 715.429 -2.4044 0.149527 3898.72 -1.5571
1538.65 -0.171087 -2.24821 1158.77 -0.17574 2.53922 1924.45 0.546392 0.708474 0.755499 0.695759 1581.4 0.354766 0.21004 3010.93 -1.5571
1078.65 -1.43589 -2.10878 1037.45 0.560451 0.871838 3302.22 0.706115 0.467459 0.829524 0.787456 61.0235 0.942597 0.0600535 3874.73 1.5571
837.26 -0.211373 1.81928 479.186 -1.32374 1.31915 935.787 0.795401 0.744523 0.721478 0.78626 1092.34 -1.46343 0.0147431 1497.19 1.5571
1619.08 0.439351 -1.15764 1487.34 0.584451 1.31321 3122.12 0.819921 0.323487 0.832187 0.808069 682.372 2.38825 0.427329 3938.07 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 133.733 0.103319 0.114312 178.941 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 32.7574 -0.146202 0.150495 217.821 1.5571
1277.35 0.31272 -2.82784 1169.88 0.185025 1.20378 2263.52 0.627243 0.732485 0.806197 0.736871 334.938 -0.0543664 0.322045 3197.58 1.5571
1226.25 -0.935027 2.02771 785.297 0.740517 -1.11321 2840.15 0.728301 0.355971 0.83246 0.784922 367.832 -1.00341 0.192717 2035.51 1.5571
1576.05 0.75471 -2.12123 773.872 -1.23293 0.666766 3504.23 0.196513 0.773968 0.831132 0.748203 79.974 -1.50888 0.0766397 2942.49 1.5571
1295.07 0.428541 -2.22991 847.215 0.948937 0.323308 2281.07 0.306863 0.574983 0.743505 0.695217 798.182 1.62003 0.224249 2332.67 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 51.0022 -1.31456 0.0575495 383.7 1.5571
771.832 1.52353 3.12062 515.4 -1.04214 0.581127 2463.15 0.817328 0.758241 0.792168 0.812381 349.794 -0.0827079 0.0815488 1520.62 -1.5571
1793 1.29752 -1.46789 809.937 -0.0175748 1.56855 3052.91 0.324212 0.822197 0.670927 0.82294 497.453 1.64332 0.0632064 3185.34 1.5571
1546.42 0.0701264 0.0385268 1169.09 0.520019 2.51072 2704.16 0.49392 0.835125 0.543236 0.764145 128.372 -2.77294 0.244752 4027.82 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.5396 0.71424 0.0256633 304.278 1.5571
1918.97 0.465851 2.26062 1159.78 -0.337652 -1.63904 3117.21 0.730791 0.697412 0.751163 0.703707 731.06 -0.237305 0.0324416 3809.01 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.9862 -2.76076 0.152992 250.045 1.5571
478.129 -1.79717 2.16427 474.398 -1.38759 -0.935877 1042.25 0.79231 0.836192 0.815785 0.820189 80.4242 -1.48755 0.119653 930.331 1.5571
1881.22 0.635692 -2.12022 1282.13 -1.43414 1.0744 4980.29 0.80667 0.63652 0.797469 0.83655 271.738 0.716978 0.0497686 3902.58 1.5571
321.31 0.305926 0.116678 296.087 0.55373 -2.9823 688.134 0.70111 0.767591 0.838758 0.803628 82.8206 -2.89749 0.0985494 633.721 1.5571
1330.12 0.198229 -3.12447 327.214 -0.770612 0.138396 1535.53 0.418318 0.791152 0.819105 0.783623 960.816 0.00584849 0.070483 1674.39 1.5571
1110.39 -0.254315 -2.88092 1072.46 -0.883733 -0.116303 2320.32 0.618311 0.825404 0.84267 0.855823 719.669 2.30777 0.0513642 3063.68 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.675 -2.2556 0.0347178 215.652 1.5571
423.432 0.849685 -1.72206 314.787 1.79745 2.11122 858.774 0.78698 0.731532 0.814155 0.836615 228.41 1.91032 0.0596263 933.88 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.4289 2.01541 0.144906 150.166 1.5571
1473.96 0.280389 -0.74176 1303.94 -1.21795 2.82853 3592.81 0.563764 0.822307 0.645996 0.813506 303.546 -3.11329 0.0610178 3586.99 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 129.195 1.04038 0.13343 404.466 1.5571
1549.2 -0.376709 0.144842 474.163 -0.795686 -2.14816 1694.8 0.614712 0.755632 0.785699 0.870183 1146.15 2.9723 0.144327 2116.58 1.5571
501.503 -1.10274 -2.15162 402.835 2.23067 2.31681 2443.12 0.780126 0.764149 0.83135 0.827307 305.907 0.151228 0.00924055 936.682 1.5571
1185.09 -0.654701 -0.0307865 1123.34 -1.00345 2.25529 2176.09 0.811437 0.683728 0.787143 0.740903 489.245 -1.64161 0.12243 3463.11 1.5571
1082.94 0.172279 2.73433 1024.96 0.0335165 0.379151 2114.91 0.305702 0.299468 0.59217 0.819498 106.319 -0.850493 0.00905508 2986.14 1.5571
1914.24 -0.734441 -1.14822 1090.63 -1.63113 2.68077 3149.55 0.574776 0.598316 0.693436 0.602734 986.281 1.1077 0.0872594 3218.95 1.5571
1191.13 -1.43621 0.111159 836.64 -0.16061 1.22373 1845.69 0.694975 0.658103 0.85137 0.811524 1417.52 -2.44397 0.0195577 2146.46 1.5571
390.437 -2.13973 -0.441729 310.47 2.80743 -2.78576 4171.6 0.819184 0.712289 0.852575 0.825122 35.6362 1.20328 0.200484 782.545 1.5571
1722.17 0.383977 -2.33648 1027.72 -1.33971 1.5571 3616.8 0.756158 0.78511 0.753095 0.798584 694.593 0.811469 0.0257215 3472.33 1.5571
1120.08 -0.282755 -0.664625 1111.44 0.424258 1.56074 2209.28 0.384397 0.822925 0.591345 0.845111 192.273 -2.24382 0.128964 3138.76 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.8642 -2.08869 0.331944 324.03 1.5571
966.287 0.710445 -2.37775 898.099 -0.0552121 0.600351 2053.08 0.816385 0.576298 0.778515 0.731926 58.4441 0.824071 0.0575404 2905.07 1.5571
1293.57 -0.00696061 3.07282 1232.43 -0.303945 -0.722388 2514.19 0.807106 0.900217 0.784374 0.824964 62.8753 -2.50188 0.232522 3520.69 1.5571
1464.03 -0.505914 -1.92201 676.856 -1.80762 1.42049 2515.17 0.555927 0.631694 0.738114 0.603716 692.95 0.961089 0.0122833 2345.94 1.5571
639.733 -1.47081 2.3743 494.268 -0.924379 -1.77188 1103.05 0.702653 0.701997 0.825431 0.808521 491.338 -0.0287719 0.38355 1193.14 1.5571
1891.5 -0.154751 -2.83175 1311.15 -0.830854 0.978602 3217.94 0.6333 0.514524 0.787535 0.78768 1117.08 -0.473024 0.143248 3265.91 1.5571
456.574 -0.727328 -2.827 428.67 -1.22784 0.455762 964.872 0.652905 0.839004 0.786008 0.821651 83.6976 1.09836 0.237517 920.148 1.5571
1379.43 1.48119 -3.12938 1353.29 0.377453 0.425316 3159.57 0.64135 0.404208 0.783944 0.654184 190.046 -2.57248 0.0918415 3104.06 1.5571
1764.74 -1.28349 2.84729 644.684 -0.313381 0.681181 2317.46 0.665752 0.769678 0.577821 0.856161 1038.21 -0.582011 0.00245643 2777.3 1.5571
779.12 2.1832 -2.39925 -1 -1 -1 -1 0.329412 -1 0.825717 -1 561.825 0.686906 0.0373099 1022.04 1.5571
1336.28 0.415624 -1.24298 654.755 -2.12911 1.55518 3680.47 0.348891 0.83151 0.803934 0.711248 625.202 2.31065 0.0422282 2321.98 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.3144 0.168722 0.250938 253.238 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 95.7105 1.39878 0.0510666 283.643 1.5571
1260.31 -0.930305 -0.480981 1229.96 0.797244 1.81488 3422.54 0.647715 0.496445 0.738931 0.705148 831.084 -2.63988 0.208129 2686.05 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.2279 0.019712 0.547008 213.666 1.5571
1142.88 0.506273 2.02662 966.437 -0.228279 -1.79183 2175.83 0.860498 0.725517 0.803561 0.78015 102.511 -1.51592 0.284777 2770.69 1.5571
2331.95 0.138662 1.40871 1199.65 0.160593 -2.21096 3318.12 0.898104 0.748619 0.779231 0.611587 767.216 -2.30604 0.000380993 4626.19 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.7301 -2.0622 0.0234215 406.347 1.5571
2863.87 0.128515 -0.246605 1601.03 -0.0488436 -2.96238 4294.23 0.802895 0.41523 0.746519 0.773161 207.469 0.610896 0.24753 5835.47 1.5571
1676.88 0.870242 -2.58143 1143.54 0.528743 -0.133507 2733.81 0.494443 0.801976 0.683395 0.754752 969.948 1.31258 0.382244 2871.13 1.5571
1715.72 -1.00796 0.831454 1609.23 1.1082 -2.57237 5385.63 0.808048 0.807653 0.788448 0.770343 619.671 2.43162 0.00884247 4092.07 -1.5571
354.881 0.0538753 -2.02848 -1 -1 -1 -1 0.803991 -1 0.75979 -1 188.855 1.20056 0.0431293 526.265 1.5571
1336.02 -1.11498 0.906329 1044.67 0.474893 -2.55767 3292.17 0.406025 0.832322 0.50415 0.81329 237.112 -1.593 0.0352242 2554.88 1.5571
1414.94 -0.622173 -1.16134 1313.79 -0.165375 -2.82109 2278.12 0.816928 0.532765 0.771338 0.785114 1495.64 1.16312 0.0205336 2836.09 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 54.0454 0.504222 0.312099 283.51 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 65.0485 0.65583 0.169922 298.461 1.5571
1183.99 0.56263 -2.4487 349.727 -2.03297 -0.72457 2416.69 0.592006 0.891748 0.794638 0.850863 901.617 0.92068 0.0381921 1659.46 1.5571
1280.7 0.486361 0.39861 1058.26 0.692338 2.28525 1964.74 0.826409 0.708353 0.784876 0.861506 419.371 -1.34894 0.249043 3419.9 1.5571
1905.96 -0.327369 -0.823502 1260.04 -0.350253 1.83818 3099.44 0.469751 0.442406 0.768055 0.548663 134.929 -2.34132 0.0650928 4661.6 1.5571
1197.81 -0.0385621 -2.77239 1066.15 -1.40139 0.961994 2771.18 0.745309 0.608973 0.862936 0.862605 729.682 -1.91135 0.0859705 3151.46 1.5571
812.434 1.02788 -0.71656 296.328 -1.17167 0.406452 1507.71 0.595151 0.539568 0.607024 0.819408 978.191 2.58915 0.0666232 1370.62 1.5571
943.153 0.570766 1.91307 929.403 -1.41788 0.875869 2448.57 0.55483 0.634724 0.672875 0.590133 209.363 -1.52839 0.0275576 3281.47 1.5571
1359.97 0.995104 -0.995897 1230.39 0.271592 1.46135 2721.83 0.77547 0.770735 0.789448 0.816852 296.871 1.17925 0.00687218 3551.73 1.5571
1422.33 0.102787 1.89932 1392.28 -0.415712 -1.70594 2897.96 0.6708 0.797336 0.756873 0.768873 186.335 -0.834239 0.0865393 4324.32 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.1171 -0.980472 0.153079 270.376 1.5571
1004.91 -0.324673 -0.422081 723.719 0.411055 2.3487 1841.81 0.686128 0.486994 0.800793 0.826157 439.489 -2.98806 0.164498 1717.89 1.5571
995.722 -1.9284 -1.47106 -1 -1 -1 -1 0.836233 -1 0.841051 -1 788.728 1.62225 0.00849235 1213.29 1.5571
999.647 0.788715 2.74043 719.386 -0.0753082 -0.432995 1918.59 0.488988 0.617697 0.805635 0.88017 211.32 1.11029 0.129936 2230.26 1.5571
1311.74 1.12077 2.74764 1204.23 -0.164815 -1.20387 3009.52 0.157741 0.55974 0.654329 0.663877 947.086 0.737774 0.238639 2556.02 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.1189 0.284957 0.0646434 313.462 1.5571
1525.68 0.867829 -0.466909 1093.43 -1.01076 -2.95475 3756.63 0.770316 0.656176 0.791464 0.763594 434.733 -0.168614 0.163512 3301.71 1.5571
429.39 0.779061 -1.35185 396.282 -0.795142 -0.502888 854.882 0.771836 0.758109 0.851145 0.86477 413.803 2.09717 0.0897355 991.251 1.5571
1398.91 -0.127761 -2.26155 1250.1 -0.630531 1.4771 2730.08 0.626817 0.805217 0.745835 0.798901 297.034 -0.604921 0.0199009 3134.75 1.5571
1689.44 -1.44574 1.44664 1598.54 1.10616 -0.709993 6185.06 0.428947 0.79775 0.491883 0.697051 239.487 -1.23123 0.0220684 4740.92 1.5571
404.757 1.21151 -0.94006 -1 -1 -1 -1 0.756926 -1 0.819552 -1 474.611 1.93159 0.338309 628.514 1.5571
863.55 0.0357805 -1.45402 524.662 1.53869 -1.5062 1158.87 0.729603 0.776965 0.858221 0.849233 914.627 1.82169 0.0258785 1687.11 -1.5571
1230.16 -0.352706 -0.641359 927.087 1.03079 -2.68104 2447.14 0.829929 0.66208 0.775416 0.742437 567.19 1.95564 0.051648 2905.75 1.5571
1420.78 0.0019299 -0.688006 1294.39 -0.220289 1.64338 2716.34 0.626071 0.327045 0.835535 0.836143 33.9552 -2.40757 0.117607 3838.05 1.5571
877.266 -0.283881 -1.11046 713.244 1.29315 0.369926 1836.22 0.768531 0.774133 0.832729 0.737754 841.584 2.45413 0.133073 1842.47 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.6166 0.845239 0.170806 262.83 1.5571
1412.18 -0.232821 -0.0430694 736.385 1.27756 1.28467 2162.71 0.724369 0.811137 0.730489 0.838 1531.26 -2.89785 0.0121403 3152.66 1.5571
1535.16 0.427873 0.0560224 1083.84 1.20917 2.98148 2814.59 0.455983 0.691172 0.732086 0.793584 184.624 -1.15705 0.149868 3765.09 1.5571
1731.8 0.0479925 0.764404 1218.46 -0.533531 -2.97983 2997.85 0.314025 0.751416 0.571156 0.633897 413.599 -2.81229 0.17412 4048.48 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.9828 2.82763 0.0552022 395.646 1.5571
1661.52 0.982916 0.908135 1003.05 -0.380466 3.0538 3068.65 0.473891 0.787182 0.654222 0.807774 1256.41 -1.6036 0.0748966 2634.77 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.4834 0.752836 0.2961 328.937 1.5571
642.655 1.57379 0.876247 529.798 -0.149188 0.780774 1237.62 0.559053 0.618327 0.860735 0.783284 1066.9 -2.57288 0.0158174 1600.18 1.5571
1149.3 1.58903 3.0317 818.815 0.152574 0.0758382 2572.91 0.711339 0.322166 0.787812 0.810396 516.141 -0.306444 0.0430281 2357.01 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 60.7544 -0.648424 0.0938693 256.555 1.5571
1127.75 0.883746 -1.14171 923.167 -0.255423 2.69081 2342.64 0.869422 0.809418 0.792231 0.755586 189.123 0.126465 0.211037 3374.64 1.5571
1600.4 0.486606 -0.0452354 1522.55 -0.22322 -2.86881 3327.35 0.72581 0.460294 0.747718 0.741415 449.952 -2.94292 0.031091 3897.6 -1.5571
1126.91 0.364421 -3.03381 1034.55 0.538214 0.498618 2212.93 0.811873 0.793029 0.842577 0.770816 132.314 -3.02928 0.00275493 3676.04 1.5571
1707.61 -0.0113094 -0.833724 1308.58 -0.371591 1.89015 3067.58 0.437121 0.71385 0.707225 0.783632 704.727 3.1022 0.0822344 3044.49 1.5571
739.785 -0.884923 -1.24432 527.427 0.793516 2.45127 1719.01 0.794505 0.855189 0.848639 0.810281 556.646 0.368343 0.181718 1686.09 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.5592 -1.08075 0.100249 415.976 1.5571
1686.84 0.12533 1.45495 529.11 -0.00985069 -1.48762 2275.15 0.380858 0.458707 0.706118 0.884747 1193.93 -1.62205 0.208459 2470.37 1.5571
1004.83 -0.596635 -1.28643 811.074 -1.64598 1.43195 2086.37 0.781727 0.779402 0.832054 0.795794 424.947 2.44737 0.124583 1908.73 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 62.059 3.10193 0.604971 322.296 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.1445 0.86631 0.00701135 225.444 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 56.9376 -2.14922 0.00902534 442.855 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.1551 -0.657234 0.0369932 279.952 1.5571
695.721 0.484735 -1.42613 469.098 2.54483 1.72137 1862.55 0.757957 0.789206 0.822564 0.752169 265.015 1.57526 0.0487316 1172.57 1.5571
997.771 0.180067 2.41214 902.835 0.282405 0.441151 1644.46 0.781814 0.712959 0.686471 0.745851 248.136 -1.61407 0.0432963 2586.53 1.5571
2034.78 -0.426634 2.68368 730.367 -1.27553 0.608949 2388.96 0.791978 0.744886 0.748008 0.775104 1120.45 -0.935662 0.0926227 3481.47 1.5571
523.483 -0.0505124 1.22841 442.847 0.82152 -1.87843 1102.07 0.488359 0.600059 0.734838 0.855586 101.342 -2.03014 0.140996 983.34 1.5571
1340.55 0.295159 1.44631 968.753 -1.59356 -0.850283 3419.63 0.381854 0.834542 0.759594 0.810963 533.865 -2.32851 0.000896931 2749.45 1.5571
1012.26 -0.193519 -0.573464 845.271 -1.71041 -2.4689 2204.03 0.724685 0.704658 0.831658 0.794881 574.807 1.57755 0.117633 2427.18 1.5571
948.06 -0.485283 -3.13577 719.94 -1.21986 0.8899 1706.51 0.474914 0.757561 0.866779 0.80212 694.744 -0.906676 0.090054 1720.59 1.5571
1625.99 -0.659812 1.76152 1097.08 0.808979 -1.30819 3500.5 0.376866 0.662801 0.85891 0.845138 141.866 -1.43375 0.00605452 3015.77 -1.5571
1185.75 -0.237465 0.574433 708.825 0.0355837 -2.01192 1819.73 0.740457 0.764064 0.798892 0.873322 833.706 2.5935 0.0893946 2356.58 1.5571
367.62 -0.257233 -1.19439 -1 -1 -1 -1 0.783967 -1 0.812342 -1 182.085 1.80364 0.0312624 589.431 1.5571
1176.77 -0.771143 -2.75531 914.846 -1.38328 0.305142 2241.55 0.801731 0.61529 0.775901 0.841981 282.571 0.614079 0.218851 2099.92 1.5571
1614.38 1.00087 0.0109831 863.929 -1.08617 -2.67814 3901.43 0.261701 0.81276 0.767053 0.767919 439.667 -2.71849 0.0177391 3250.44 1.5571
1162.51 -0.793691 0.461289 749.463 -0.241852 3.03307 1983.91 0.46147 0.803763 0.818692 0.773661 219.628 -2.26923 0.08006 2241.93 1.5571
730.309 -0.471077 -2.05543 565.356 -0.569952 1.84803 1242.46 0.815621 0.688817 0.78088 0.851405 351.233 0.927736 0.0853041 1898.41 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.112 -0.491529 0.125241 228.743 1.5571
818.068 0.575233 3.00868 686.067 -1.03439 0.147219 2034.94 0.453539 0.498788 0.713241 0.828138 35.3353 -0.863178 0.0186279 1831.1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 64.7232 2.85788 0.0705144 417.674 1.5571
946.511 -1.48637 1.9617 803.761 0.41685 1.58497 2024 0.83767 0.80106 0.799808 0.788019 983.102 -1.37351 0.0832998 2251.94 1.5571
623.744 0.821601 3.03363 558.767 -1.4757 2.42398 1755.72 0.866819 0.812214 0.757899 0.797314 591.944 -0.832493 0.0433919 2023.58 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.0403 2.66199 0.0469046 329.254 1.5571
964.286 0.311604 2.72511 570.01 -0.130631 -2.1313 1149.15 0.501294 0.782796 0.829607 0.747597 943.823 0.0725501 0.000416361 1731.82 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 72.0089 -3.08906 0.0940579 253.03 1.5571
1049.99 -0.784926 1.65076 842.714 0.263606 -1.62739 2198.7 0.846742 0.811915 0.758824 0.795842 301.427 -1.03102 0.128402 1923.78 1.5571
327.482 -2.09017 1.82245 264.52 -3.15288 -2.52486 681.059 0.747612 0.79255 0.900325 0.737517 189.676 -0.681107 0.0226314 751.331 1.5571
1689.13 -0.677002 0.393588 709.793 0.739987 -1.10264 2307.28 0.534331 0.600062 0.733637 0.705902 1519.76 3.07259 0.107285 2910.26 1.5571
1209.95 0.243104 2.01983 872.024 0.22377 -2.31049 1757.02 0.744661 0.689266 0.876369 0.728533 856.355 0.103524 0.090828 3023.52 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 98.0751 3.12173 0.159448 340.092 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 72.6049 -3.01529 0.136206 188.475 1.5571
