pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1221.31 0.13337 0.00789717 920.438 0.188266 2.48271 2032.35 0.779486 0.867266 0.832541 0.7448 743.339 -2.30761 0.260517 2169.68 1.5571
1820.61 -0.401504 1.3169 1625.77 0.166584 -2.28342 3536.04 0.838301 0.708232 0.772151 0.873127 363.508 -0.159254 0.866706 3904.67 1.5571
819.332 -0.996549 -3.00581 627.885 1.11509 1.40165 2194.61 0.860942 0.473474 0.769203 0.802226 602.395 -0.622879 0.0845497 1895.94 1.5571
1396.62 -0.428168 -0.36083 1388.82 -0.47258 2.48658 2828.2 0.300238 0.566119 0.792909 0.736028 369.067 -2.22025 1.58178 2804.61 1.5571
941.237 0.358441 1.51501 546.879 -0.465344 -0.695703 1449.59 0.836654 0.687621 0.793047 0.759395 659.556 -2.28797 0.895779 1699.6 1.5571
1251.22 0.143477 -0.382668 882.143 1.09812 -2.47497 2206.2 0.445343 0.696631 0.669192 0.699077 866.589 2.1219 0.136166 2365.2 1.5571
1428.72 -1.15849 -2.74939 1046.33 0.585457 -0.844871 3147.35 0.179054 0.794439 0.754823 0.749989 618.581 0.82036 0.416829 3262.73 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 93.4711 -0.556586 1.49669 116.168 1.5571
372.98 -2.4895 -3.02537 -1 -1 -1 -1 0.758278 -1 0.812196 -1 284.165 0.269477 0.0209229 1072.35 1.5571
923.813 -0.150835 -2.36157 347.569 1.6905 2.04727 1522.25 0.379127 0.610331 0.834403 0.770931 708.939 0.469255 0.121459 1480.1 1.5571
425.286 -2.40774 2.97442 -1 -1 -1 -1 0.816956 -1 0.701885 -1 178.587 0.017935 0.0451947 700.272 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 73.1233 1.11504 0.0340028 649.555 1.5571
1609.6 0.432732 2.86586 896.352 0.350848 -2.02941 1592.78 0.723855 0.378069 0.694581 0.691429 1799.17 0.0996182 0.0818917 2848.98 1.5571
1723.91 -0.217379 0.152922 1007.48 -0.123401 2.49347 2544.39 0.202209 0.814985 0.590741 0.813989 1181.52 -2.43561 0.338434 2890.24 1.5571
1471.48 0.232294 -1.4634 1300.53 0.260284 2.26432 2759.88 0.790319 0.251499 0.816088 0.766953 667.122 1.3384 0.224641 3424.67 1.5571
835.671 -0.551087 1.04031 317.702 -1.15105 -2.1405 1123.95 0.77427 0.694756 0.640951 0.88752 233.186 -2.88347 0.125293 1453.66 1.5571
690.302 -1.42001 0.0942377 639.773 -0.162352 -1.38235 1305.2 0.526891 0.69979 0.7691 0.69902 343.809 2.0705 0.63602 1988.36 -1.5571
1166.86 -0.605988 -1.05517 442.558 -0.991266 2.91449 1374.84 0.811835 0.71312 0.719532 0.804385 882.877 1.67474 0.0821587 1763.85 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.3655 1.76571 0.113994 214.993 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.187 -0.632215 0.0223801 384.607 1.5571
2125.77 0.0640778 -2.2446 781.677 0.608065 0.954754 2752.25 0.596001 0.348029 0.739569 0.756567 1559.86 0.966775 0.113108 3423.01 1.5571
462.422 0.301989 -0.942067 -1 -1 -1 -1 0.495736 -1 0.804055 -1 346.4 2.14544 0.126723 914.535 1.5571
396.576 0.143889 0.868382 -1 -1 -1 -1 0.673196 -1 0.805355 -1 369.557 -2.31365 1.71988 383.205 1.5571
1765 -0.695094 0.604166 1742.4 -0.53307 3.05144 3437.49 0.36493 0.606881 0.60384 0.780333 84.5661 0.824348 0.170856 4997.48 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.4274 -0.396695 0.787133 244.34 1.5571
