pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 26.4402 0.956809 0.223273 169.149 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 144.801 3.1402 0.416351 208.273 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 57.7599 1.58423 0.0169936 295.778 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 58.8692 0.847348 0.611893 278.943 0.0996691
578.574 0.843462 -1.58839 -1 -1 -1 -1 0.567336 -1 0.747161 -1 512.52 1.54734 0.14315 750.253 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 58.4866 -1.96608 0.0512317 227.51 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 54.4365 -0.0783781 0.0269615 291.689 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8.88511 0.815291 0.461012 122.926 0.0996691
1162.93 0.651808 -0.617042 408.012 -0.518556 2.32649 1715.19 0.521158 0.6871 0.750797 0.656811 762.385 2.55556 0.190362 1760.17 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.7327 -0.489576 0.0750629 178.94 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.7401 -0.101345 0.0530589 352.21 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 97.604 -2.60128 0.0320053 362.066 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 31.5483 -1.82898 0.00455642 198.689 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 77.165 -3.01468 0.207717 227.582 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 58.2382 1.12179 0.0623803 233.581 0.0996691
1904.19 0.0142696 1.30202 1784.17 0.536809 2.95535 3013.96 0.499458 0.325037 0.666314 0.635568 1409.51 -1.33402 0.202398 4907.39 -0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.7354 -1.09334 0.0041399 167.643 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 65.3861 0.848688 0.00355935 175.993 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 67.0717 1.37208 0.0801665 234.551 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 63.9043 3.05699 0.0253348 327.415 0.0996691
1650.64 0.28592 0.583718 1201.26 -0.0106612 -2.69631 2899.39 0.288936 0.824421 0.61849 0.835589 472.624 -2.30285 0.184347 2898.27 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.6069 -1.8358 0.166871 266.224 0.0996691
1502.66 -0.316035 -1.2143 -1 -1 -1 -1 0.634702 -1 0.505997 -1 1452.93 1.90206 0.274049 1536.54 0.0996691
3697.04 0.511449 -1.87695 -1 -1 -1 -1 0.297595 -1 0.833225 -1 3634.69 1.27179 0.120506 3796.96 0.0996691
2000.38 -0.993489 -2.45049 575.992 0.91634 1.46782 3275.87 0.525535 0.768231 0.764061 0.803144 1731.89 0.433064 0.0977458 2543.52 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 120.679 -0.205016 0.0655926 324.224 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 99.9629 -2.68226 0.0224929 351.391 0.0996691
388.175 -1.08346 -0.556762 334.03 -1.98399 3.06375 839.42 0.784084 0.816491 0.837587 0.842794 111.39 1.52266 0.0650104 928.886 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.5663 -2.83695 0.227033 139.474 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 38.1613 1.11344 0.267228 226.262 0.0996691
479.187 -0.796375 -2.41663 -1 -1 -1 -1 0.742489 -1 0.779524 -1 377.628 0.71385 0.0255609 648.707 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.3168 -0.856009 0.239012 144.472 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 37.3221 1.31515 0.144181 253.545 0.0996691
1186.21 -0.320713 -2.4913 -1 -1 -1 -1 0.656927 -1 0.703455 -1 1141.16 0.735168 0.281667 1533.01 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 51.3651 1.37958 1.008 131.699 0.0996691
591.451 -0.77316 -0.76877 -1 -1 -1 -1 0.592663 -1 0.83284 -1 593.604 2.82304 0.0914156 958.424 0.0996691
421.276 -1.85688 -2.53071 364.416 -0.92472 0.630336 921.936 0.856749 0.776035 0.837324 0.819945 74.7366 -0.059454 0.429972 742.521 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.1026 1.18738 0.0374241 263.722 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 60.2847 1.77055 0.242945 261.669 0.0996691
391.723 -0.137455 -1.84864 289.857 -1.56864 -0.669426 750.77 0.767919 0.549083 0.82275 0.878148 273.589 1.81139 0.0883942 831.085 0.0996691
399.568 0.48122 -0.670696 288.666 1.95096 0.349562 713.893 0.773744 0.66104 0.853859 0.861974 349.716 -2.70865 0.198221 1123.5 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 63.5273 -0.583908 0.098038 311.645 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 31.9449 2.33076 0.0137448 225.959 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 76.2196 1.83692 0.205691 231.038 0.0996691
922.341 -1.28177 2.18928 -1 -1 -1 -1 0.327506 -1 0.840839 -1 747.4 -1.02659 0.2014 1060.01 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 128.562 -2.7043 0.0511143 244.417 0.0996691
380.204 0.187983 -0.684065 -1 -1 -1 -1 0.789455 -1 0.829314 -1 202.001 2.20357 0.0137672 578.988 0.0996691
1210.24 0.32747 -1.99885 664.116 -1.23049 2.7082 2062.06 0.812566 0.479006 0.750393 0.774321 946.977 0.358432 0.469084 2387.78 -0.0996691
